Month,Harmonised System Code,Harmonised System Description,Unit Qty,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status
202307,9101210000,"Wrist-watches; (not electrically operated), automatic winding, whether or not incorporating a stop-watch facility, case of precious metal or of metal clad with precious metal",NMB,"3,114,380","3,133,984",201,Provisional
202307,9101290000,"Wrist-watches; (not electrically operated), (not automatic winding), whether or not incorporating a stop-watch facility, case of precious metal or of metal clad with precious metal",NMB,"69,814","70,241",1,Provisional
202307,9101910009,"Pocket-watches and other watches, including stop-watches; (excluding wrist-watches), with case of precious metal or of metal clad with precious metal, electrically operated by means other than of solar cells",NMB,1,1,1,Provisional
202307,9101990010,"Pocket-watches and other watches, including stop-watches; (excluding wrist-watches), with case of precious metal or of metal clad with precious metal, not electrically operated",NMB,"8,764","9,118",695,Provisional
202307,9102110001,"Wrist-watches; electrically operated, with or without a stop-watch, (other than those of heading no. 9101) with mechanical display only, operating by means of solar cells",NMB,"73,301","74,300",147,Provisional
202307,9102110009,"Wrist-watches; electrically operated, with or without a stop-watch, (other than those of heading no. 9101) with mechanical display only, operating by means other than of solar cells",NMB,"2,827,845","2,848,779","17,080",Provisional
202307,9102120001,"Wrist-watches; electrically operated, with or without a stop-watch, (other than those of heading no. 9101) with opto-electronic display only, operating by means of solar cells",NMB,"3,041","3,041",10,Provisional
202307,9102120009,"Wrist-watches; electrically operated, with or without a stop-watch, (other than those of heading no. 9101) with opto-electronic display only, operating by means other than of solar cells",NMB,"411,431","417,047","5,072",Provisional
202307,9102190001,"Wrist-watches; electrically operated, with or without a stop-watch, (other than those of heading no. 9101), without mechanical or opto-electronic display, operating by means of solar cells",NMB,"14,107","14,637",80,Provisional
202307,9102190009,"Wrist-watches; electrically operated, with or without a stop-watch, (other than those of heading no. 9101), without mechanical or opto-electronic display, operating by means other than of solar cells",NMB,"64,240","66,124","1,387",Provisional
202307,9102210000,"Wrist-watches; whether or not incorporating a stop-watch facility, with automatic winding",NMB,"2,939,758","2,965,170",982,Provisional
202307,9102290000,"Wrist-watches; whether or not incorporating a stop-watch facility, with other than automatic winding",NMB,"594,034","598,363",535,Provisional
202307,9102910001,"Pocket watches and other watches, including stop-watches; (excluding wrist-watches), (other than those of heading no. 9101), electrically operated, by means of solar cells",NMB,"10,493","10,493",13,Provisional
202307,9102910009,"Pocket watches and other watches, including stop-watches; (excluding wrist-watches), (other than those of heading no. 9101), electrically operated, by means other than of solar cells",NMB,"373,331","373,958","4,543",Provisional
202307,9102990000,"Pocket watches and other watches, including stop-watches; (excluding wrist-watches), other than those of heading no. 9101, other than electrically operated",NMB,"104,699","108,757","2,197",Provisional
202307,9103100002,"Clocks; with watch movements, alarm clocks, electrically operated, by means of solar cells, excluding clocks of heading no. 9104",NMB,639,700,384,Provisional
202307,9103100008,"Clocks; with watch movements, alarm clocks, electrically operated, by means other than of solar cells, excluding clocks of heading no. 9104",NMB,"2,947","3,044",141,Provisional
202307,9103100019,"Clocks; with watch movements, (other than alarm clocks), electrically operated, by means other than of solar cells, excluding clocks of heading no. 9104",NMB,"13,866","15,054","3,170",Provisional
202307,9103900001,"Clocks; with watch movements, alarm clocks, other than electrically operated, excluding clocks of heading no. 9104",NMB,"2,196","2,249",620,Provisional
202307,9103900009,"Clocks; with watch movements, other than alarm clocks, other than electrically operated, excluding clocks of heading no. 9104",NMB,219,234,10,Provisional
202307,9104000001,Clocks; vehicle chronographs,NMB,99,112,1,Provisional
202307,9104000009,"Clocks; instrument panel clocks and clocks of a similar type for aircraft, spacecraft or vessels",,"6,789","7,422",,Provisional
202307,9105119001,"Clocks; (excluding those with watch movements and instrument panel clocks), alarm clocks, electrically operated, (by means other than of solar cells), battery operated",NMB,"25,922","26,335","3,592",Provisional
202307,9105119009,"Clocks; (excluding those with watch movements and instrument panel clocks), alarm clocks, electrically operated, (by means other than of solar cells), not battery operated",NMB,"73,225","74,589","5,034",Provisional
202307,9105219001,"Clocks; (excluding those with watch movements and instrument panel clocks), wall clocks, electrically operated, (by means other than of solar cells), battery operated",NMB,"246,985","264,730","31,118",Provisional
202307,9105290000,"Clocks; (excluding those with watch movements and instrument panel clocks), wall clocks, other than electrically operated",NMB,"4,764","5,085",38,Provisional
202307,9105919001,"Clocks; (excluding those with watch movements and instrument panel clocks), (other than alarm or wall clocks), electrically operated, (by means other than of solar cells), battery operated",NMB,"14,800","15,403","3,206",Provisional
202307,9105919009,"Clocks; (excluding those with watch movements and instrument panel clocks), (other than alarm or wall clocks), electrically operated, (by means other than of solar cells), not battery operated",NMB,"14,298","15,319",205,Provisional
202307,9105990000,"Clocks; (excluding those with watch movements and instrument panel clocks), other than alarm or wall clocks, other than electrically operated",NMB,"22,024","22,348",343,Provisional
202307,9106100000,"Time recording apparatus; time-registers, time-recorders, with clock, watch movement or synchronous motor",,"26,207","28,405",,Provisional
202307,9106900010,Parking meters,,"33,841","33,841",,Provisional
202307,9106900019,"Time recording apparatus; for time of day recording or for measuring, recording or indicating intervals of time, with clock or watch movement or with synchronous motor, n.e.c. in heading no. 9106",NMB,"81,374","85,593","2,353",Provisional
202307,9107000000,"Time switches; with clock, watch movement or synchronous motor",NMB,"159,681","169,430","6,871",Provisional
202307,9108110009,"Watch movements; complete and assembled, electrically operated, (by means other than solar cells), with mechanical display only or with a device including such",NMB,"1,060","1,084",25,Provisional
202307,9108200000,"Watch movements; complete and assembled, with automatic winding",NMB,"5,893","5,893",3,Provisional
202307,9108900011,"Watch movements; complete and assembled, not automatic winding or electrically operated, measuring 33.8 mm or less",NMB,"1,797","1,797",75,Provisional
202307,9108900019,"Watch movements; complete and assembled, not automatic winding or electrically operated, measuring more than 33.8 mm",NMB,"1,526","1,744",3,Provisional
202307,9109100015,"Clock movements; complete and assembled, of alarm clocks, electrically operated, by means other than solar cells",NMB,29,29,3,Provisional
202307,9109100029,"Clock movements; complete and assembled, other than of alarm clocks, electrically operated, by means other than of solar cells",NMB,"9,416","9,516",285,Provisional
202307,9109900000,"Clock movements; complete and assembled, other than electrically operated",NMB,55,55,2,Provisional
202307,9110110000,"Watches; complete movements, unassembled or partly assembled (movement sets)",,"4,121","4,418",,Provisional
202307,9110120000,"Watches; incomplete movements, assembled",,978,"1,034",,Provisional
202307,9111800000,Watch cases; n.e.c. in heading no. 9111,,"2,867","2,934",,Provisional
202307,9111900000,Watch cases and parts thereof,,86,88,,Provisional
202307,9113200000,"Watch straps, watch bands, watch bracelets, and parts thereof; of base metal, whether or not gold- or silver-plated",,"19,904","20,374",,Provisional
202307,9113900000,"Watch straps, watch bands, watch bracelets, and parts thereof; n.e.c. in heading no. 9113",,"244,116","250,728",,Provisional
202307,9114300000,Clock or watch parts; dials,,112,112,,Provisional
202307,9114900020,Clock or watch parts; springs,,"1,101","1,191",,Provisional
202307,9114900040,Clock or watch parts; n.e.c. in heading 9114,,"87,296","88,707",,Provisional
202307,9201100000,"Musical instruments; pianos, upright, including automatic pianos",NMB,"192,722","197,535",65,Provisional
202307,9201200000,"Musical instruments; pianos, grand",NMB,"266,326","289,162",11,Provisional
202307,9201900000,Musical instruments; harpsichords and other keyboard stringed instruments n.e.c. in heading no. 9201,NMB,"1,480","1,524",30,Provisional
202307,9202100000,"Musical instruments; string, played with a bow (e.g. violins)",NMB,"79,316","83,945",384,Provisional
202307,9202900001,"Musical instruments; string, played by plucking, (e.g. guitars and harps)",NMB,"128,715","135,133",375,Provisional
202307,9202900009,"Musical instruments; string, other than those played with a bow or by plucking",,"257,904","269,335",,Provisional
202307,9205100000,"Musical instruments; brass-wind (e.g. trumpets), other than fairground organs and mechanical street organs",,"82,230","85,289",,Provisional
202307,9205900013,"Musical instruments; harmoniums and similar keyboard instruments with free metal reeds, other than pipe organs",,"16,199","17,082",,Provisional
202307,9205900015,Musical instruments; accordions and similar instruments,,"3,220","3,514",,Provisional
202307,9205900017,Musical instruments; mouth organs,NMB,"26,589","27,965","3,114",Provisional
202307,9205900019,Musical instruments; wind instruments n.e.c. in heading no. 9205,,"113,105","114,494",,Provisional
202307,9206000000,"Musical instruments; percussion (e.g. drums, xylophones, cymbals, castanets, maracas)",,"443,530","465,165",,Provisional
202307,9207100011,"Musical instruments; keyboard, organs (other than console organs), electronic",NMB,"8,951","10,407",1,Provisional
202307,9207100021,Musical instruments; electronic keyboards,NMB,"258,063","263,686",791,Provisional
202307,9207100029,"Musical instruments; keyboard, (other than accordions), the sound of which is produced or must be amplified electrically, n.e.c. in item no. 9207.10.00",,"34,162","35,393",,Provisional
202307,9207900001,"Musical instruments; (other than keyboard), the sound of which is produced or must be amplified electrically, guitars",NMB,"539,148","556,640","1,215",Provisional
202307,9207900009,"Musical instruments; (other than keyboard), the sound of which is produced or must be amplified electrically, other than guitars",,"40,782","41,445",,Provisional
202307,9208100000,Musical boxes,NMB,"2,807","2,921",41,Provisional
202307,9208900003,Decoy calls,NMB,"2,267","2,332",384,Provisional
202307,9208900005,Whistles,NMB,"14,045","14,704","23,338",Provisional
202307,9208900009,"Fairground and mechanical street organs, mechanical singing birds, musical saws and musical instruments n.e.c. in chapter 92; call horns and other mouth-blown sound signalling instruments (other than decoy calls and whistles)",NMB,"1,300","1,340",146,Provisional
202307,9209300000,Musical instrument strings,,"135,376","140,923",,Provisional
202307,9209910000,Musical instruments; parts and accessories for pianos,,"10,392","11,940",,Provisional
202307,9209920000,Musical instruments; parts and accessories for string musical instruments other than keyboard instruments,,"61,074","65,675",,Provisional
202307,9209940001,"Musical instruments; parts and accessories for the musical instruments, the sound of which is produced or must be amplified electrically, of console organs",,"1,757","1,803",,Provisional
202307,9209940011,"Musical instruments; parts and accessories for the musical instruments, the sound of which is produced or must be amplified electrically, of guitars",,"44,035","45,998",,Provisional
202307,9209940019,"Musical instruments; parts and accessories for the musical instruments, the sound of which is produced or must be amplified electrically, n.e.c. in item no. 9209.94.00",,"95,653","98,681",,Provisional
202307,9209990010,"Musical instruments; parts and accessories, metronomes, tuning forks and pitch pipes",NMB,"2,362","2,580",115,Provisional
202307,9209990029,"Musical instruments; parts and accessories for the musical instruments, n.e.c. in heading no. 9209",,"215,665","222,888",,Provisional
202307,9301900000,"Military weapons; other than revolvers, pistols, and arms of heading 9307, n.e.c. in heading 9301",,"22,678","23,703",,Provisional
202307,9302000000,Revolvers and pistols; other than those of heading no. 9303 or 9304,NMB,"64,273","67,569",43,Provisional
202307,9303100000,Firearms; muzzle-loading,NMB,"2,128","2,128",1,Provisional
202307,9303200000,"Firearms; sporting, hunting or target-shooting shotguns, including combination shotgun rifles",NMB,"220,562","236,161",337,Provisional
202307,9303300001,"Firearms; sporting, hunting or target-shooting rifles, .22 calibre",NMB,"414,248","426,894","1,989",Provisional
202307,9303300009,"Firearms; sporting, hunting or target-shooting rifles, other than .22 calibre",NMB,"1,167,820","1,204,371","1,501",Provisional
202307,9303900009,"Firearms; n.e.c. in heading no. 9303, other than captive-bolt humane killers",NMB,"70,094","73,825",318,Provisional
202307,9304000200,Firearms; underwater spearguns,,"52,328","54,351",,Provisional
202307,9304001802,Firearms; soft air rifles,NMB,"50,218","50,421",117,Provisional
202307,9304001804,"Firearms; air rifles, other than soft",NMB,"46,928","61,770","1,223",Provisional
202307,9304001806,Firearms; soft air pistols,NMB,"7,908","7,939",43,Provisional
202307,9304001809,"Firearms; (e.g. spring, air or gas guns and pistols, truncheons), excluding those of heading no 9307, (other than underwater spearguns, air rifles and air pistols)",,"26,305","28,699",,Provisional
202307,9305100000,"Firearms; parts and accessories, of revolvers or pistols",,"9,381","9,482",,Provisional
202307,9305200010,"Firearms; parts and accessories, of shotgun barrels",,"375,267","379,671",,Provisional
202307,9305200029,"Firearms; parts and accessories of shotguns or rifles of heading 9303, other than of shotgun barrels and humane killers, captive bolt",,"301,042","320,160",,Provisional
202307,9305910000,"Firearms; parts and accessories, of military weapons of heading 9301",,"98,367","105,169",,Provisional
202307,9305990011,"Firearms; parts and accessories, of the arms of items 9304.00.02 and 9304.00.18",,"89,212","91,648",,Provisional
202307,9305990021,"Firearms; parts and accessories, of humane killers, captive bolt",,"1,611","1,689",,Provisional
202307,9305990029,"Firearms; parts and accessories, of the arms and weapons n.e.c. in heading 9305",,"10,934","11,370",,Provisional
202307,9306210100,"Ammunition; shotgun cartridges, shot, 12 bore",NMB,"1,872","2,047",550,Provisional
202307,9306292900,Ammunition; air gun pellets,,"3,421","3,495",,Provisional
202307,9306300900,"Ammunition; cartridges, ball, n.e.c. in item no. 9306.30.01",NMB,"17,016","17,551","50,000",Provisional
202307,9306301110,"Ammunition; cartridges, (other than ball or shotgun cartridges), .22 calibre rimfire, for riveting or similar tools for captive-bolt humane killers",NMB,864,885,"10,000",Provisional
202307,9306301910,"Ammunition; cartridges, for riveting or similar tools or for captive-bolt humane killers, (other than ball or shotgun cartridges or .22 calibre rimfire)",NMB,"15,048","19,741","33,045",Provisional
202307,9306301919,"Ammunition; cartridges, n.e.c. in heading no. 9306",NMB,"1,061,692","1,092,557","1,516,030",Provisional
202307,9306302100,"Ammunition; parts of the cartridges of item no. 9306.30, bullets",KGM,"74,017","78,936","1,571",Provisional
202307,9306302919,"Ammunition; parts of cartridges (other than for riveting or similar tools or for captive-bolt humane killers), metal cups",,"4,050","4,546",,Provisional
202307,9306303917,"Ammunition; parts of cartridges (other than for riveting or similar tools or for captive-bolt humane killers), cases, (other than .22 calibre, primed)",NMB,"105,305","106,388","45,874",Provisional
202307,9306900000,"Ammunition; bombs, grenades, torpedoes, mines, guided weapons and missiles and similar munitions of war, and parts thereof, ammunition for the arms of heading no. 9301, other n.e.c. in heading no. 9306",,"146,443","162,932",,Provisional
202307,9307000000,"Arms; swords, cutlasses, bayonets, lances and the like, parts thereof and scabbards and sheaths therefor",,"9,618","11,346",,Provisional
202307,9401100000,Seats; of a kind used for aircraft,NMB,"1,037,244","1,049,533",39,Provisional
202307,9401200010,Seats; of a kind used for motor vehicles (excluding child restraints),NMB,"374,188","395,382",926,Provisional
202307,9401310020,"Seats; swivel with variable height adjustment of wood, of other than merbau (kwila), excluding medical, surgical, dental, veterinary or barber furniture",NMB,"178,201","183,017",196,Provisional
202307,9401390000,"Seats; swivel with variable height adjustment of other than wood, excluding medical, surgical, dental, veterinary or barber furniture",NMB,"1,062,889","1,128,311","11,551",Provisional
202307,9401410020,"Seats; convertible into beds of wood, other than merbau (kwila), other than garden seats or camping equipment",NMB,"197,831","215,546",619,Provisional
202307,9401490000,"Seats; convertible into beds of other than wood, other than garden seats or camping equipment",NMB,"17,606","19,298",252,Provisional
202307,9401530000,Seats; of rattan,NMB,"54,907","59,860",619,Provisional
202307,9401610015,"Seats; with wooden frames of merbau (kwila), upholstered, other than complete lounge suites, (excluding medical, surgical, dental, veterinary or barber furniture)",NMB,"128,469","134,041",937,Provisional
202307,9401610019,"Seats; with wooden frames other than merbau (kwila), upholstered, lounge suites, complete, assembled or unassembled",NMB,"4,566,885","4,884,861","11,420",Provisional
202307,9401610029,"Seats; with wooden frames other than merbau (kwila), upholstered, other than complete lounge suites, (excluding medical, surgical, dental, veterinary or barber furniture)",NMB,"6,068,421","6,516,763","32,752",Provisional
202307,9401690015,"Seats; with wooden frames of merbau (kwila), not upholstered, other than complete lounge suites, (excluding medical, surgical, dental, veterinary or barber furniture)",NMB,"16,320","18,861",408,Provisional
202307,9401690019,"Seats; with wooden frames other than merbau (kwila), (not upholstered), lounge suites, complete, assembled or unassembled",NMB,"19,448","21,126",47,Provisional
202307,9401690029,"Seats; with wooden frames other than merbau (kwila), not upholstered, other than complete lounge suites, (excluding medical, surgical, dental, veterinary or barber furniture)",NMB,"1,186,682","1,265,146","13,061",Provisional
202307,9401710000,"Seats; with metal frames, upholstered, (excluding medical, surgical, dental, veterinary or barber furniture)",NMB,"2,238,272","2,417,408","20,763",Provisional
202307,9401790010,"Seats; with metal frames, not upholstered, (excluding medical, surgical, dental, veterinary or barber furniture)",NMB,"1,736,544","1,877,807","41,590",Provisional
202307,9401801000,Seats; motor vehicle safety seats suitable for use for the carriage of infants or children (child restraints),NMB,"917,414","991,674","9,150",Provisional
202307,9401809019,"Seats; n.e.c. in heading no. 9401, (excluding medical, surgical, dental, veterinary or barber furniture), other than Merbau (Kwila)",,"1,316,748","1,465,544",,Provisional
202307,9401910010,"Seats; parts, of wood, (other than for use in the assembly of motor vehicles as determined by the minister, other than automotive), arm-rests",NMB,"3,121","3,470",33,Provisional
202307,9401910020,"Seats; parts, of wood, (other than for use in the assembly of motor vehicles as determined by the minister, other than automotive), seat frame and spring frame assemblies",NMB,"24,265","26,998",113,Provisional
202307,9401910030,"Seats; parts, of wood, (other than for use in the assembly of motor vehicles as determined by the minister, other than automotive), other than arm-rests or seat frames",,"15,267","15,443",,Provisional
202307,9401990110,"Seats; parts, (of other than wood) for use in the assembly of motor vehicles as determined by the minister, arm-rests",NMB,"10,788","10,838",123,Provisional
202307,9401990120,"Seats; parts (of other than wood) for use in the assembly of motor vehicles as determined by the minister, head restraints",NMB,107,113,2,Provisional
202307,9401990130,"Seats; parts (of other than wood), for use in the assembly of motor vehicles as determined by the minister, seat frame and spring frame assemblies",NMB,"1,722","2,175",2,Provisional
202307,9401990140,"Seats; parts (of other than wood), for use in the assembly of motor vehicles as determined by the minister, (other than arm-rests, head restraints, seat frame and spring frame assemblies)",,"10,169","15,954",,Provisional
202307,9401991110,"Seats; parts, of other than wood and other than for use in the assembly of motor vehicles as determined by the minister, automotive arm-rests",NMB,"4,710","5,136",25,Provisional
202307,9401991120,"Seats; parts, of other than wood and other than for use in the assembly of motor vehicles as determined by the minister, automotive head restraints",NMB,"2,479","3,219",28,Provisional
202307,9401991130,"Seats; parts, of other than wood and other than for use in the assembly of motor vehicles as determined by the minister, automotive seat frame and spring frame assemblies",NMB,"20,444","22,604",297,Provisional
202307,9401991140,"Seats; parts, of other than wood and other than for use in the assembly of motor vehicles as determined by the minister, automotive, n.e.c. in item no. 9401.99.11",,"296,455","325,633",,Provisional
202307,9401991910,"Seats; parts, of other than wood, other than for use in the assembly of motor vehicles as determined by the minister and other than automotive, arm-rests",NMB,"23,017","24,184",925,Provisional
202307,9401991930,"Seats; parts, of other than wood, other than for use in the assembly of motor vehicles as determined by the minister and other than automotive, seat frame and spring frame assemblies",NMB,"35,866","38,587","1,303",Provisional
202307,9401991940,"Seats; parts, of other than wood, other than for use in the assembly of motor vehicles as determined by the minister and other than automotive, n.e.c. in item no. 9401.99.19",,"1,295,839","1,370,970",,Provisional
202307,9402100000,"Chairs; dentists', barbers' or similar chairs having rotating as well as both reclining and elevating movements, and parts thereof",,"552,171","583,656",,Provisional
202307,9402900000,"Furniture; for medical, surgical, veterinary use (e.g. operating tables, examination tables, hospital beds with mechanical fittings) and parts thereof",,"3,351,399","3,536,517",,Provisional
202307,9403100901,"Furniture; metal, for office use, desks",NMB,"280,066","288,444","1,646",Provisional
202307,9403100911,"Furniture; metal, for office use, index and filing equipment, (including cabinets) fire resistant",,"16,667","19,333",,Provisional
202307,9403100919,"Furniture; metal, for office use, index and filing equipment, (including cabinets) not fire resistant",,"224,176","236,566",,Provisional
202307,9403100921,"Furniture; metal, for office use, shelves and shelving",,"667,919","743,087",,Provisional
202307,9403100929,"Furniture; metal, for office use, n.e.c. in item no. 9403.10",,"1,048,560","1,089,387",,Provisional
202307,9403201000,"Furniture; metal, music stands",,"22,329","23,053",,Provisional
202307,9403201910,"Furniture; metal, for domestic use, outdoor",,"809,398","882,469",,Provisional
202307,9403201915,"Furniture; metal, for domestic use, other than for outdoor",,"3,034,243","3,218,772",,Provisional
202307,9403201921,"Furniture; metal, non-domestic, display stands, for other than office use",NMB,"687,666","717,490","8,640",Provisional
202307,9403201929,"Furniture; metal, non-domestic, other than display stands, music stands, and metal furniture for office use",,"3,782,767","4,093,670",,Provisional
202307,9403300010,"Furniture; wooden, of merbau (kwila), for office use, desks",NMB,"1,016","2,170",3,Provisional
202307,9403300019,"Furniture; wooden, other than merbau (kwila), for office use, desks",NMB,"374,158","399,588","7,995",Provisional
202307,9403300029,"Furniture; wooden, other than merbau (kwila), for office use, excluding desks",,"545,792","570,402",,Provisional
202307,9403400010,"Furniture; wooden, of merbau (kwila), for kitchen use, tables",NMB,729,798,1,Provisional
202307,9403400025,"Furniture; wooden, other than merbau (kwila), for kitchen use, tables",NMB,"506,828","532,922","3,817",Provisional
202307,9403400029,"Furniture; wooden, other than merbau (kwila), for kitchen use, wall units and the like",,"281,045","301,335",,Provisional
202307,9403400039,"Furniture; wooden, other than merbau (kwila), for kitchen use, excluding tables and wall units",,"525,951","546,049",,Provisional
202307,9403500010,"Furniture; wooden, of merbau (kwila), for bedroom use",,385,434,,Provisional
202307,9403500019,"Furniture; wooden, other than merbau (kwila), for bedroom use",,"4,105,160","4,351,648",,Provisional
202307,9403600010,"Furniture; wooden, of merbau (kwila), domestic, outdoor furniture",,"15,029","15,917",,Provisional
202307,9403600015,"Furniture; wooden, of merbau (kwila), domestic, chests and boxes",,"1,227","1,406",,Provisional
202307,9403600019,"Furniture; wooden, of merbau (kwila), domestic, coffee and similar tables and nests of tables",,"31,959","35,818",,Provisional
202307,9403600023,"Furniture; wooden, of merbau (kwila), domestic, tables, excluding coffee and similar tables and nests of tables",,"85,653","91,973",,Provisional
202307,9403600025,"Furniture; wooden, of merbau (kwila), domestic, wall units and the like",,904,946,,Provisional
202307,9403600029,"Furniture; wooden, of merbau (kwila), domestic, n.e.c. in item no. 9403.60",,"128,922","133,066",,Provisional
202307,9403600033,"Furniture; wooden, of merbau (kwila), non-domestic, n.e.c. in heading no. 9403",,"3,303","3,688",,Provisional
202307,9403600035,"Furniture; wooden, other than merbau (kwila), domestic, outdoor furniture",,"551,150","594,802",,Provisional
202307,9403600037,"Furniture; wooden, other than merbau (kwila), domestic, chests and boxes",,"88,902","92,743",,Provisional
202307,9403600043,"Furniture; wooden, other than merbau (kwila), domestic, coffee and similar tables and nests of tables",,"789,926","836,954",,Provisional
202307,9403600045,"Furniture; wooden, other than merbau (kwila), domestic, tables, excluding coffee and similar tables and nests of tables",,"1,361,029","1,446,607",,Provisional
202307,9403600047,"Furniture; wooden, other than merbau (kwila), domestic, wall units and the like",,"844,657","912,944",,Provisional
202307,9403600051,"Furniture; wooden, other than merbau (kwila), domestic, bathroom furniture",,"875,263","915,405",,Provisional
202307,9403600053,"Furniture; wooden, other than merbau (kwila), domestic, n.e.c. in item no. 9403.60",,"2,386,797","2,560,002",,Provisional
202307,9403600079,"Furniture; wooden, other than merbau (kwila), non-domestic, n.e.c. in heading no. 9403",,"1,143,093","1,193,626",,Provisional
202307,9403700001,"Furniture; plastic, domestic, tables",NMB,"91,580","101,501","1,681",Provisional
202307,9403700009,"Furniture; plastic, domestic, excluding tables",,"551,586","615,871",,Provisional
202307,9403700019,"Furniture; plastic, non-domestic",,"476,218","527,339",,Provisional
202307,9403820015,"Furniture; of bamboo, domestic, excluding tables and seats",,"145,604","162,237",,Provisional
202307,9403830010,"Furniture; of rattan, domestic, tables",NMB,"3,295","3,577",91,Provisional
202307,9403830015,"Furniture; of rattan, domestic, excluding tables and seats",,"48,756","51,506",,Provisional
202307,9403890010,"Furniture; of wicker or cane (not bamboo or rattan), domestic, tables",NMB,"8,481","8,481",64,Provisional
202307,9403890015,"Furniture; made of materials n.e.c. in heading no. 9403, domestic, excluding seats",,"313,656","333,688",,Provisional
202307,9403890019,"Furniture; made of materials n.e.c. in heading no. 9403, non-domestic, (excluding seats, medical, surgical, dental or veterinary furniture, barber's chairs and like having rotating, reclining and elevating movements)",,"23,197","28,213",,Provisional
202307,9403910020,"Furniture; parts, of wood, other than of merbau (kwila), legs, not being fabricated frames",,"19,984","20,752",,Provisional
202307,9403910040,"Furniture; parts, of wood, other than merbau (kwila) excluding legs",,"1,599,404","1,669,812",,Provisional
202307,9403990010,"Furniture; parts, legs of metal, not being fabricated frames",,"355,080","372,662",,Provisional
202307,9403990020,"Furniture; parts, of metal, excluding legs",,"1,463,253","1,568,556",,Provisional
202307,9403990030,"Furniture; parts, of plastic, excluding legs",,"233,199","252,801",,Provisional
202307,9403990050,"Furniture; parts, of materials n.e.c. in item no. 9403.91 or 9403,99 excluding legs",,"143,856","166,098",,Provisional
202307,9404100001,"Mattress supports; of woven wire, link mesh or wire spring, not upholstered",NMB,"116,526","121,340",939,Provisional
202307,9404100009,"Mattress supports; (other than of woven wire, link mesh or wire spring), not upholstered",NMB,"113,303","117,170",273,Provisional
202307,9404210000,"Mattresses; of cellular rubber or plastics, whether or not covered",NMB,"916,610","943,564","5,577",Provisional
202307,9404290000,"Mattresses; of other materials, not cellular rubber or plastics",NMB,"1,715,151","1,790,442","12,416",Provisional
202307,9404300001,Sleeping bags; stuffed with feathers or down,NMB,"319,901","323,126","1,705",Provisional
202307,9404300009,Sleeping bags; stuffed with other than feathers or down,NMB,"473,873","489,422","14,878",Provisional
202307,9404400010,Quilts; stuffed with feathers or down,NMB,"149,188","158,451","1,641",Provisional
202307,9404400012,Quilts; stuffed with other than feathers or down,NMB,"336,678","363,146","13,398",Provisional
202307,9404400022,Bedspreads; stuffed with other than feathers or down,NMB,"27,435","28,255",929,Provisional
202307,9404400032,Eiderdowns; stuffed with other than feathers or down,NMB,784,786,42,Provisional
202307,9404400040,Bedding articles and similar furnishings; n.e.c. in heading no. 9404,NMB,"1,016,687","1,096,784","56,772",Provisional
202307,9404900040,Bedding articles and similar furnishings; n.e.c. in heading no. 9404,NMB,"4,489,115","4,806,246","404,960",Provisional
202307,9405110100,"Luminaires and light fittings; chandeliers and electric ceiling or wall light fittings (excluding used for lighting public spaces or thoroughfares), for use solely with light-emitting diode (LED) light sources, of plastic",,"1,521,218","1,617,040",,Provisional
202307,9405110500,"Luminaires and light fittings; chandeliers and electric ceiling or wall light fittings (excluding those used for lighting public open spaces or thoroughfares), for use solely with light-emitting diode (LED) light sources, of ceramics",,"1,173","1,229",,Provisional
202307,9405111010,"Luminaires and light fittings; chandeliers and electric ceiling or wall light fittings (excluding those used for lighting public open spaces or thoroughfares), for use solely with light-emitting diode (LED) light sources, of glass",,"39,777","45,525",,Provisional
202307,9405111020,"Luminaires and light fittings; chandeliers and electric ceiling or wall light fittings (excluding those used for lighting public open spaces or thoroughfares), for use solely with light-emitting diode (LED) light sources, of base metal",,"3,588,522","3,757,785",,Provisional
202307,9405111030,"Luminaires & light fittings; chandeliers & electric ceiling/wall light fittings (excluding used for lighting public spaces or thoroughfares), for use solely with light-emitting diode (LED), of materials other than plastic, ceramics, glass or base metal",,"209,204","223,969",,Provisional
202307,9405190100,"Luminaires and light fittings; chandeliers and electric ceiling or wall light fittings (excluding used for lighting public spaces or thoroughfares), for other than use solely with light-emitting diode (LED) light sources, of plastic",,"143,410","154,153",,Provisional
202307,9405190500,"Luminaires and light fittings; chandeliers and electric ceiling or wall light fittings (excluding those used for lighting public open spaces or thoroughfares), for other than use solely with light-emitting diode (LED) light sources, of ceramics",,322,326,,Provisional
202307,9405191010,"Luminaires and light fittings; chandeliers and electric ceiling or wall light fittings (excluding those used for lighting public open spaces or thoroughfares), for other than use solely with light-emitting diode (LED) light sources, of glass",,"281,014","285,647",,Provisional
202307,9405191020,"Luminaires and light fittings; chandeliers and electric ceiling or wall light fittings (excluding those used for lighting public open spaces or thoroughfares), for other than use solely with light-emitting diode (LED) light sources, of base metal",,"1,392,904","1,451,315",,Provisional
202307,9405191030,"Luminaires & light fittings; chandeliers & electric ceiling/wall light fittings (excluding used for lighting public spaces or thoroughfares), for other than use solely with light-emitting diode (LED), of other than plastic, ceramics, glass or base metal",,"163,029","177,780",,Provisional
202307,9405210100,"Luminaires and light fittings; electric, table, desk, bedside or floor-standing, for use solely with light-emitting diode (LED) light sources, of plastic",,"144,340","149,064",,Provisional
