Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201910,8517610915,"Base stations; for line telephony or line telegraphy, other than telephonic",,"2,520",,0,,"2,520",,Final,,,,
201910,8517610919,Base stations; apparatus n.e.c. in item no. 8517.61,,"920,965",,0,,"920,965",,Final,,,,
201910,8517620100,"Communication apparatus; machines for reception, conversion and transmission or regeneration of voice, images or other data, units of automatic data processing machines",,"676,894",,"1,059,558",,"1,736,452",,Final,,,,
201910,8517620500,"Communication apparatus; machines for reception, conversion and transmission or regeneration of voice, images or other data, teleprinters",,124,,"162,557",,"162,681",,Final,,,,
201910,8517620929,Communication apparatus; telephonic or telegraphic switching apparatus n.e.c. in item no. 8517.62.09,NMB,"22,163",100,"143,466",34,"165,629",134,Final,,,,
201910,8517621513,"Communication apparatus; apparatus for carrier-current line systems, modems",NMB,256,1,"53,086",61,"53,342",62,Final,,,,
201910,8517621517,"Communication apparatus; apparatus for carrier-current line systems, multiplexors, pulse code modulation (PCM) exceeding 2.5 MBits/s",NMB,"6,089",22,0,0,"6,089",22,Final,,,,
201910,8517621519,"Communication apparatus; apparatus for carrier-current line systems, network terminating units",NMB,"17,193",50,0,0,"17,193",50,Final,,,,
201910,8517621529,"Communication apparatus; apparatus for carrier-current line systems, (other than network terminating units, multiplexers, modems or bandwidth management equipment)",NMB,"78,773",111,"552,836",755,"631,609",866,Final,,,,
201910,8517621535,"Communication apparatus; apparatus for digital line systems, telephonic",NMB,237,2,0,0,237,2,Final,,,,
201910,8517621539,"Communication apparatus; apparatus for digital line systems, other than telephonic",NMB,"125,613",766,"1,212,188","1,307","1,337,801","2,073",Final,,,,
201910,8517621900,"Communication apparatus; transmission apparatus for radio-telephony or radio-telegraphy (not base stations), cordless microphones",NMB,0,0,390,3,390,3,Final,,,,
201910,8517622800,Communication apparatus; transmission apparatus for radio-telephony or radio-telegraphy (other than base stations or cordless microphones),,"262,379",,"3,189",,"265,568",,Final,,,,
201910,8517622900,"Communication apparatus; transmission apparatus incorporating reception apparatus, for radio-telephony or radio-telegraphy",,"421,627",,"68,243",,"489,870",,Final,,,,
201910,8517623910,"Communication apparatus; machines for reception, conversion and transmission or regeneration of voice, images or other data, n.e.c. in item no. 8517.62, telephonic",NMB,0,0,154,3,154,3,Final,,,,
201910,8517623919,"Communication apparatus; machines for reception, conversion and transmission or regeneration of voice, images or other data, n.e.c. in item no. 8517.62, not telephonic",,"501,846",,"270,475",,"772,321",,Final,,,,
201910,8517690100,Communication apparatus; radio-telephonic or radio-telegraphic weather-facsimile receivers,,0,,165,,165,,Final,,,,
201910,8517690600,"Communication apparatus; portable receivers for calling, alerting or paging",,"32,628",,0,,"32,628",,Final,,,,
201910,8517690800,"Communication apparatus; other reception apparatus for radio-telephony, radio-telegraphy or radio broadcasting",,"22,836",,"2,115",,"24,951",,Final,,,,
201910,8517690910,"Communication apparatus; apparatus for transmission or reception of voice, images or other data, videophones, colour, n.e.c. in heading no. 8517",NMB,0,0,"1,020",1,"1,020",1,Final,,,,
201910,8517690919,"Communication apparatus; apparatus for transmission or reception of voice, images or other data, telephonic, n.e.c. in item no. 8517",NMB,"28,849",55,0,0,"28,849",55,Final,,,,
201910,8517690929,"Communication apparatus; apparatus for transmission or reception of voice, images or other data, n.e.c. in item no. 8517",,"2,313,892",,"228,903",,"2,542,795",,Final,,,,
201910,8517700100,"Communication apparatus; parts and accessories, of apparatus capable of connecting to an automatic data processing machine",,"14,295",,0,,"14,295",,Final,,,,
201910,8517701500,"Communication apparatus; parts, of transmission and transmission-reception apparatus for radio-telephony or radio-telegraphy, hand-held citizen band",,"75,877",,"15,405",,"91,282",,Final,,,,
201910,8517702300,"Communication apparatus; parts, of transmission and transmission-reception apparatus for radio-telephony or radio-telegraphy, other than of hand-held citizen band",,0,,603,,603,,Final,,,,
201910,8517702500,"Communication apparatus; parts, of radio-telephonic or radio-telegraphic receivers, of weather-facsimile receivers",,0,,"2,614",,"2,614",,Final,,,,
201910,8517703910,"Communication apparatus; parts, of telephone sets",,"12,582",,"27,699",,"40,281",,Final,,,,
201910,8517703915,"Communication apparatus; parts, of telephonic or telegraphic apparatus, other than of private automatic branch exchanges (PABX)",,"2,803",,"1,970",,"4,773",,Final,,,,
201910,8517703919,"Communication apparatus; parts, of machines of heading no. 8517, n.e.c. in item no. 8517.70",,"823,042",,"480,014",,"1,303,056",,Final,,,,
201910,8518100003,Microphones; excluding cordless,NMB,"619,971","1,197","12,033",361,"632,004","1,558",Final,,,,
201910,8518100008,Microphones; stands therefor,,"22,859",,813,,"23,672",,Final,,,,
201910,8518219000,"Loudspeakers; single, mounted in their enclosures",NMB,"42,298",565,"269,997","4,047","312,295","4,612",Final,,,,
201910,8518229000,"Loudspeakers; multiple, mounted in the same enclosure",NMB,"79,769",285,"50,255",412,"130,024",697,Final,,,,
201910,8518291000,"Loudspeakers; without housing, having a frequency range of 300 Hz to 3.4 KHz with a diameter not exceeding 50 mm, for telecommunication use",NMB,"4,509",25,0,0,"4,509",25,Final,,,,
201910,8518299000,Loudspeakers; n.e.c. in item no. 8518.29,NMB,"36,910",303,"70,436","3,352","107,346","3,655",Final,,,,
201910,8518300100,"Headphones or earphones, whether or not combined with a microphone",,"55,540",,"169,219",,"224,759",,Final,,,,
201910,8518309000,"Microphone combined with one or more loudspeakers, in sets",,"16,824",,"101,880",,"118,704",,Final,,,,
201910,8518401000,"Amplifiers; audio-frequency electric, for use as repeaters in line telephony products",NMB,335,1,"1,876",5,"2,211",6,Final,,,,
201910,8518409000,Amplifiers; audio-frequency electric,NMB,"122,702",116,"45,268",24,"167,970",140,Final,,,,
201910,8518509000,Amplifier sets; other than megaphones for electric sound amplifier sets,NMB,"16,416",13,"5,531",26,"21,947",39,Final,,,,
201910,8518903000,"Loudspeakers and audio-frequency electric amplifiers; parts, drive units not exceeding 65mm frame diameter",NMB,0,0,"5,392",100,"5,392",100,Final,,,,
201910,8518909000,"Electric sound amplifier sets; parts, of equipment other than megaphones",,"8,485",,"35,023",,"43,508",,Final,,,,
201910,8519200900,"Sound reproducing apparatus; operated by coins, banknotes, bank cards, tokens or other means of payment, compact disc players",NMB,0,0,"8,109",100,"8,109",100,Final,,,,
201910,8519300010,"Sound reproducing apparatus; turntables (record-decks), with automatic record changing mechanism",NMB,"2,992",2,0,0,"2,992",2,Final,,,,
201910,8519300019,"Sound reproducing apparatus; turntables (record-decks), without automatic record changing mechanism",NMB,"4,990",1,0,0,"4,990",1,Final,,,,
201910,8519813500,"Sound reproducing apparatus; using magnetic, optical or semiconductor media, compact disc players, not incorporating a sound recording device, n.e.c. in item 8519.20.09",NMB,0,0,625,17,625,17,Final,,,,
201910,8519813800,"Sound reproducing apparatus; using magnetic, optical or semiconductor media, not incorporating a sound recording device, n.e.c. in item no. 8519.20, 8519.30, 8519.50 or 8519.81",NMB,65,5,"3,365",2,"3,430",7,Final,,,,
201910,8519814700,"Sound recording apparatus; using magnetic, optical or semiconductor media, dictating machines, not capable of operating without an external source of power, whether or not incorporating a sound reproducing device",NMB,"43,584",123,0,0,"43,584",123,Final,,,,
201910,8519816900,"Sound recording apparatus; using magnetic, optical or semiconductor media, n.e.c. in item no. 8519.81, whether or not incorporating a sound reproducing device",NMB,"288,555",67,"5,035",5,"293,590",72,Final,,,,
201910,8519891300,"Sound recording or reproducing apparatus; transcribing machines, n.e.c. in item no. 8519.81",NMB,"2,779",1,0,0,"2,779",1,Final,,,,
201910,8519891500,Sound recording apparatus; tape transport mechanisms not incorporating equipment for reproducing or amplifying sound,NMB,"15,129",3,0,0,"15,129",3,Final,,,,
201910,8519893900,Sound recording or reproducing apparatus; n.e.c. in heading no. 8519,NMB,"25,599",9,"1,802",5,"27,401",14,Final,,,,
201910,8521100000,Video recording or reproducing apparatus; magnetic tape-type,NMB,0,0,"52,744",4,"52,744",4,Final,,,,
201910,8521900000,Video recording or reproducing apparatus; other than magnetic tape-type,NMB,"1,347",23,"12,713",551,"14,060",574,Final,,,,
201910,8523210010,"Media, unrecorded; cards incorporating a magnetic stripe, for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,"12,826","8,316","8,150",301,"20,976","8,617",Final,,,,
201910,8523290135,"Media, unrecorded; magnetic tape, of a width exceeding 13mm, on open reel, tape for use on automatic data processing machines, for the recording of sound or of other phenomena, (excluding products of chapter 37)",MTR,0,0,72,0,72,0,Final,,,,
201910,8523290141,"Media, unrecorded; magnetic tape, of a width exceeding 6.5mm, not on open reel, tape for use on automatic data processing machines, for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,471,200,0,0,471,200,Final,,,,
201910,8523294910,"Media, recorded; magnetic, n.e.c. in heading no. 8523, for reproducing phenomena other than sound or image, (excluding products of chapter 37)",,"1,023",,0,,"1,023",,Final,,,,
201910,8523490010,"Media, recorded; optical, discs for laser reading systems, for reproducing phenomena other than sound or image, (excluding products of chapter 37)",NMB,"37,748","5,530","9,255",34,"47,003","5,564",Final,,,,
201910,8523490015,"Media, recorded; optical, discs for laser reading systems, for reproducing sound only, (excluding products of chapter 37)",NMB,20,1,"2,588",255,"2,608",256,Final,,,,
201910,8523490019,"Media, recorded; optical, discs for laser reading systems, for reproducing image, whether or not reproducing sound, (excluding products of chapter 37)",NMB,"14,359",10,"5,548",57,"19,907",67,Final,,,,
201910,8523490039,"Media, recorded; optical, other than discs for laser reading systems, for sound (or similar) recorded media, other than discs or tapes, other than matrices, (excluding products of chapter 37)",,"160,275",,"1,890",,"162,165",,Final,,,,
201910,8523490049,"Media, recorded; optical, other than discs for laser reading systems, n.e.c. in item no. 8523.49, (excluding products of chapter 37)",,"70,692",,0,,"70,692",,Final,,,,
201910,8523510000,"Media; semiconductor, solid-state non-volatile storage devices, for the recording of sound or of other phenomena, (excluding products of chapter 37)",,"55,751",,"80,902",,"136,653",,Final,,,,
201910,8523520110,"Media; semiconductor, smart cards, consisting only of a single electronic integrated circuit, for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,"110,034","32,504",121,20,"110,155","32,524",Final,,,,
201910,8523520119,"Media; semiconductor, parts, of smart cards consisting only of a single electronic integrated circuit (for the recording of sound or of other phenomena), (excluding products of chapter 37)",NMB,"2,095",500,106,4,"2,201",504,Final,,,,
201910,8523521000,"Media; semiconductor, smart cards consisting of two or more electronic integrated circuits, for the recording of sound or of other phenomena, (excluding products of chapter 37)",,0,,600,,600,,Final,,,,
201910,8523529010,"Media; semiconductor, smart cards consisting of two or more electronic integrated circuits, for the recording of sound or of other phenomena, (excluding products of chapter 37)",,"13,784",,"4,598",,"18,382",,Final,,,,
201910,8523590010,"Media; semiconductor, proximity cards and tags, for the recording of sound or of other phenomena, (excluding products of chapter 37)",,"1,552,922",,132,,"1,553,054",,Final,,,,
201910,8523590019,"Media; semiconductor media, for the recording of sound or of other phenomena, n.e.c. in heading no. 8523 (excluding products of chapter 37)",,"3,561",,0,,"3,561",,Final,,,,
201910,8523800010,"Media, unrecorded; (other than magnetic, optical or semiconductor media), for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,"2,174",258,831,20,"3,005",278,Final,,,,
201910,8523800013,"Media, recorded; gramophone records, 33 r.p.m. (excluding products of chapter 37)",NMB,0,0,440,14,440,14,Final,,,,
201910,8523800029,"Media, recorded; (other than magnetic, optical or semiconductor media), n.e.c. in heading no. 8523 (excluding products of chapter 37)",,"36,319",,315,,"36,634",,Final,,,,
201910,8525509011,"Transmission apparatus; for radio-broadcast, whether or not incorporating sound recording or reproducing apparatus, not incorporating reception apparatus",,678,,"158,592",,"159,270",,Final,,,,
201910,8525509017,"Transmission apparatus; for television-broadcast, whether or not incorporating sound recording or reproducing apparatus, not incorporating reception apparatus",,0,,"11,367",,"11,367",,Final,,,,
201910,8525509029,"Transmission apparatus; for radio-broadcasting or television, n.e.c. in item no. 8525.50, incorporating reception apparatus, whether or not incorporating sound recording or reproducing apparatus, not incorporating reception apparatus",,"48,212",,"21,842",,"70,054",,Final,,,,
201910,8525600015,"Transmission apparatus; microwave repeater, for radio-broadcasting or television, incorporating reception apparatus, whether or not incorporating sound recording or reproducing apparatus",,"169,370",,"11,225",,"180,595",,Final,,,,
201910,8525600019,"Transmission apparatus; for radio-broadcasting or television, n.e.c. in item no. 8525.60, incorporating reception apparatus, whether or not incorporating sound recording or reproducing apparatus",,"98,209",,"57,326",,"155,535",,Final,,,,
201910,8525800010,Television cameras; hand held,NMB,131,1,60,6,191,7,Final,,,,
201910,8525800013,Television cameras; other than hand held,,"19,350",,"8,036",,"27,386",,Final,,,,
201910,8525800015,"Cameras; digital cameras, still image video cameras or other video camera recorders, hand held",NMB,"1,057,580",657,"625,228",911,"1,682,808","1,568",Final,,,,
201910,8525800019,"Cameras; digital cameras, still image video cameras or other video camera recorders, other than hand held",,"207,595",,"1,495,574",,"1,703,169",,Final,,,,
201910,8526100000,Radar apparatus,,"84,202",,"39,266",,"123,468",,Final,,,,
201910,8526910000,Radio navigational aid apparatus; other than radar apparatus,,"310,642",,"459,245",,"769,887",,Final,,,,
201910,8526920900,Radio remote control apparatus; other than specially designed for use with toys,,"135,979",,"15,921",,"151,900",,Final,,,,
201910,8527129000,Radio broadcast receivers capable of operating without an external power source; pocket-size radio cassette-players,NMB,0,0,100,10,100,10,Final,,,,
201910,8527139010,"Radio broadcast receivers capable of operating without an external power source; apparatus (other than pocket-size radio cassette-players), combined with sound recording or reproducing apparatus, mounted in cabinets",NMB,0,0,"43,025",62,"43,025",62,Final,,,,
201910,8527190101,"Radio broadcast receivers capable of operating without an external power source, n.e.c. in item no. 8527.1; portable headphone radios (other than mantle radios)",NMB,0,0,327,3,327,3,Final,,,,
201910,8527190109,"Radio broadcast receivers capable of operating without an external power source, n.e.c. in item no. 8527.1; portable radios (other than mantle or headphone radios)",NMB,"1,178",4,"52,091",164,"53,269",168,Final,,,,
201910,8527219000,"Radio-broadcast receivers not capable of operating without an external power source, used in motor vehicles; combined with sound recording/reproducing apparatus capable of receiving & decoding digital radio data system signals, n.e.c. in item no. 8527.21",NMB,187,1,430,43,617,44,Final,,,,
201910,8527299000,"Radio-broadcast receivers not capable of operating without an external power source, used in motor vehicles; not combined with sound recording/reproducing apparatus capable of receiving & decoding digital radio data system signals",NMB,0,0,972,4,972,4,Final,,,,
201910,8527919029,"Radio broadcast receivers; not cabinet mounted, with sound recording or reproducing apparatus, needing an external source of power (not of a kind used in motor vehicles)",NMB,0,0,"6,091",21,"6,091",21,Final,,,,
201910,8527929029,"Radio broadcast receivers; not cabinet mounted, with clock, without sound recording or reproducing apparatus, needing an external source of power (not of a kind used in motor vehicles)",NMB,0,0,"7,619",20,"7,619",20,Final,,,,
201910,8527999029,"Radio broadcast receivers; not cabinet mounted (excluding those with clock or sound recording or reproducing apparatus), needing an external source of power (not of a kind used in motor vehicles)",NMB,"1,900",1,"5,241",23,"7,141",24,Final,,,,
201910,8528420000,"Monitors; cathode-ray tube, capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71",,"11,315",,0,,"11,315",,Final,,,,
201910,8528490011,"Monitors; cathode-ray tube, n.e.c. in subheading 8528.42, colour",NMB,818,3,"9,591",41,"10,409",44,Final,,,,
201910,8528490029,"Monitors; cathode-ray tube, n.e.c. in subheading 8528.42, black and white or other monochrome",NMB,"12,579",3,"3,500",1,"16,079",4,Final,,,,
201910,8528520000,Monitors; other than cathode-ray tube; capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,,"120,686",,"167,803",,"288,489",,Final,,,,
201910,8528590011,"Monitors other than cathode-ray tube; n.e.c. in subheading 8528.52, colour",NMB,"26,473",37,"174,922",232,"201,395",269,Final,,,,
201910,8528590029,"Monitors other than cathode-ray tube; n.e.c. in subheading 8528.52, black and white or other monochrome",NMB,364,3,0,0,364,3,Final,,,,
201910,8528620000,Projectors; capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,,0,,537,,537,,Final,,,,
201910,8528690011,"Projectors; n.e.c. in subheading 8528.62, colour",NMB,"9,524",14,"9,681",9,"19,205",23,Final,,,,
201910,8528710010,"Television receivers; colour, not designed to incorporate a video display or screen",NMB,"1,755",3,0,0,"1,755",3,Final,,,,
201910,8528710019,"Television receivers; black and white or other monochrome, not designed to incorporate a video display or screen",NMB,0,0,299,1,299,1,Final,,,,
201910,8528720039,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 330mm but not exceeding 360mm",NMB,0,0,"1,627",1,"1,627",1,Final,,,,
201910,8528720063,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding  360mm but not exceeding 460mm",NMB,0,0,"22,251",1,"22,251",1,Final,,,,
201910,8528720067,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 510mm but not exceeding 560mm",NMB,"9,390",9,0,0,"9,390",9,Final,,,,
201910,8528720071,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 560mm but not exceeding 660mm",NMB,"7,293",12,0,0,"7,293",12,Final,,,,
201910,8528720077,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 760mm but not exceeding 860mm",NMB,"51,910",179,"7,250",15,"59,160",194,Final,,,,
201910,8528720085,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 900mm but not exceeding 1000mm",NMB,"1,205",2,0,0,"1,205",2,Final,,,,
201910,8528720089,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 1000mm",NMB,"195,424",318,"120,179",111,"315,603",429,Final,,,,
201910,8529100100,"Radio broadcast receivers; parts, electrically operated motor vehicle aerials and antennae",,0,,176,,176,,Final,,,,
201910,8529101700,"Radio broadcast receivers; parts, aerials and aerial reflectors for motor vehicles (not electrically operated)",,"76,818",,"147,503",,"224,321",,Final,,,,
201910,8529102100,"Television and radio broadcast receivers; parts, of the aerials or antennae of a kind used with apparatus for radio-telephony and radio-telegraphy",,"135,336",,"31,475",,"166,811",,Final,,,,
201910,8529102910,Television broadcast receivers; aerials and aerial reflectors designed for use with television receivers,,140,,"21,900",,"22,040",,Final,,,,
201910,8529102919,"Television and radio broadcast receivers; parts, of the aerials and aerial reflectors designed for use with these broadcast receivers",,"63,832",,"11,757",,"75,589",,Final,,,,
201910,8529900100,"Radio broadcast receivers; parts, of portable radios (excluding car radios, cassette radios and mantle radios)",,"1,533",,0,,"1,533",,Final,,,,
201910,8529901319,Radio broadcast receivers; parts; excluding organic light emitting diode modules and organic light emitting panels for the apparatus of Tariff items 8528.72.00 or 8528.73.00; n.e.c. in item no. 8529.90.10,,"1,849",,0,,"1,849",,Final,,,,
201910,8529902319,"Transmission and transmission-receiving apparatus; parts, n.e.c. in item no. 8529.90.23, suitable for use solely or principally with the apparatus of heading nos. 8525 to 8528, (excluding OLED modules and panels)",,0,,"15,049",,"15,049",,Final,,,,
201910,8529902719,"Transmission and transmission-receiving apparatus; parts; other than radio/TV broadcast receivers, digital still image video cameras, portable receivers for calling, alerting, or paging, n.e.c. in item no. 8529.90.27",,"5,739",,0,,"5,739",,Final,,,,
201910,8529903119,"Transmission and transmission-receiving apparatus; parts; printed circuit assemblies, n.e.c. in item no. 8529.90.31",,"6,639",,"2,416",,"9,055",,Final,,,,
201910,8529903319,"Transmission and transmission-receiving apparatus; parts, n.e.c. in item no. 8529.90, suitable for use solely or principally with the apparatus of heading nos. 8525 to 8528",,618,,"45,329",,"45,947",,Final,,,,
201910,8529904101,"Television cameras; parts, hand-held",,"1,778",,"120,678",,"122,456",,Final,,,,
201910,8529904110,"Television cameras; parts, other than hand-held",,"9,471",,0,,"9,471",,Final,,,,
201910,8529905900,"Radio navigational aid apparatus, radar and radio remote control apparatus; parts (excluding those used for remote control of toys)",,369,,"1,706",,"2,075",,Final,,,,
201910,8529906500,"Electrical machinery and equipment; parts, of automatic data processing machines or networks, suitable for use solely or principally with the apparatus of heading nos. 8525 to 8528",,"14,655",,"34,554",,"49,209",,Final,,,,
201910,8529907110,"Transmission and receiving apparatus; parts, of colour television receivers (other than broadcast), including digital still image video cameras, portable receivers for calling, alerting or paging",,0,,"20,563",,"20,563",,Final,,,,
201910,8529907119,"Transmission and receiving apparatus; parts, n.e.c. in item no. 8529.90.71",,"8,844",,"12,112",,"20,956",,Final,,,,
201910,8529907919,"Transmission and receiving apparatus; parts, n.e.c. in item no. 8529.90",,"63,723",,"134,615",,"198,338",,Final,,,,
201910,8530800000,"Signalling, safety or traffic control equipment; for roads, inland waterways, parking facilities, port installations or airfields (excluding those of heading no. 8608)",,"408,896",,"14,408",,"423,304",,Final,,,,
201910,8530900000,"Signalling apparatus; parts of safety, traffic control equipment for railways, tramways, roads, inland waterways, airfields, parking facilities, port instalments (excluding those of heading no. 8608)",,"195,884",,0,,"195,884",,Final,,,,
201910,8531100001,"Signalling apparatus; electric sound or visual, fire alarm systems",,"1,095,271",,"22,194",,"1,117,465",,Final,,,,
201910,8531100009,"Signalling apparatus; electric sound or visual, burglar alarms and similar apparatus (excluding fire alarms and those of heading no. 8512 or 8530)",,"150,370",,"4,219",,"154,589",,Final,,,,
201910,8531200010,"Signalling apparatus; electric, sound or visual, indicator panels incorporating liquid crystal devices (LCD) or light-emitting diodes (LED), (excluding those of heading no 8512 or 8530), security alarm control panels",NMB,"49,097",365,0,0,"49,097",365,Final,,,,
201910,8531200090,"Signalling apparatus; electric, sound or visual, indicator panels incorporating liquid crystal devices (LCD) or light-emitting diodes (LED), (excluding those of heading no 8512 or 8530), other than security alarm control panels",,"489,922",,"94,547",,"584,469",,Final,,,,
201910,8531801010,"Signalling apparatus; flat panel display devices (including Liquid Crystal Display (LCD) electro luminescence, plasma, vacuum fluorescence and other technologies) for security alarm control units",NMB,"4,234",20,"1,445",5,"5,679",25,Final,,,,
201910,8531801029,"Signalling apparatus; flat panel display devices (including Liquid Crystal Display (LCD) electro luminescence, plasma, vacuum fluorescence and other technologies) for products n.e.c. in item no. 8531",,"119,714",,"1,999",,"121,713",,Final,,,,
201910,8531802010,"Signalling apparatus; security alarm control units (excluding doorbells, chimes, buzzers and similar)",NMB,0,0,602,4,602,4,Final,,,,
201910,8531809029,"Signalling apparatus; electric, sound or visual, n.e.c. in heading no 8531, excluding those of heading no 8512 and 8530",,"243,575",,"2,880",,"246,455",,Final,,,,
201910,8531901010,"Signalling apparatus; parts of electric, sound or visual indicator panels, of apparatus of Tariff item 8531.20.00; of security alarm control panels",,"9,371",,"2,797",,"12,168",,Final,,,,
201910,8531901019,"Signalling apparatus; parts of electric, sound or visual indicator panels, of apparatus of Tariff item 8531.20.00; other than parts of security alarm control panels",,"6,079",,0,,"6,079",,Final,,,,
201910,8531902010,"Signalling apparatus; parts of flat panel display devices (including Liquid Crystal Display (LCD), electro luminescence, plasma, vacuum fluorescence and other technologies) for security alarm control panels",,"1,142",,0,,"1,142",,Final,,,,
201910,8531905010,"Signalling apparatus; parts of electric, sound or visual indicator panels, n.e.c. in item no. 8531.90, parts of security alarm control panels",,"13,720",,0,,"13,720",,Final,,,,
201910,8531905019,"Signalling apparatus; parts of electric, sound or visual indicator panels, n.e.c. in item no. 8531.90, other than parts of security alarm control panels",,0,,"18,561",,"18,561",,Final,,,,
201910,8531906019,"Signalling apparatus; printed circuit assemblies; parts of electric, sound or visual security alarms control panels, other than indicator panels",,0,,"4,254",,"4,254",,Final,,,,
201910,8531909019,"Signalling apparatus; parts of electric, sound or visual security alarms control panels, other than indicator panels, n.e.c. in item 8531.90",,"1,079",,0,,"1,079",,Final,,,,
201910,8531909029,"Signalling apparatus; parts of the electric, sound or visual apparatus of heading no 8531, n.e.c. in item 8531.90",,"509,779",,"5,727",,"515,506",,Final,,,,
201910,8532100000,"Electrical capacitors; fixed, for use in 50/60 Hz circuits, having a reactive power handling capacity not less than 0.5 knar",,"15,517",,0,,"15,517",,Final,,,,
201910,8532220000,"Electrical capacitors; fixed, aluminium electrolytic, n.e.c. in heading no. 8532",,202,,0,,202,,Final,,,,
201910,8532240000,"Electrical capacitors; fixed, ceramic dielectric, multilayer, n.e.c. in heading no. 8532",,"5,113",,23,,"5,136",,Final,,,,
201910,8532250000,"Electrical capacitors; fixed, dielectric of paper or plastics, n.e.c. in heading no. 8532",,"7,918",,391,,"8,309",,Final,,,,
201910,8532290000,"Electrical capacitors; fixed, n.e.c. in heading no. 8532",,"5,738",,"3,200",,"8,938",,Final,,,,
201910,8532300000,Electrical capacitors; variable or adjustable (pre-set) capacitors,,87,,0,,87,,Final,,,,
201910,8532900000,"Electrical capacitors; parts, for capacitors, fixed, variable or adjustable (pre-set)",,"1,082",,"1,085",,"2,167",,Final,,,,
201910,8533100000,"Electrical resistors; fixed carbon resistors, composition or film types (including rheostats and potentiometers but excluding heating resistors)",NMB,2,175,0,0,2,175,Final,,,,
201910,8533210000,"Electrical resistors; fixed, for a power handling capacity not exceeding 20W (including rheostats and potentiometers but excluding heating resistors and carbon resistors)",NMB,0,0,197,303,197,303,Final,,,,
201910,8533290000,"Electrical resistors; fixed, for a power handling capacity exceeding 20W (including rheostats and potentiometers but excluding heating resistors and carbon resistors)",NMB,"1,604",585,"6,505","2,677","8,109","3,262",Final,,,,
201910,8533310100,"Electrical resistors; rheostats and potentiometers, wirewound, variable, for a power handling capacity not exceeding 20W (excluding heating resistors)",NMB,0,0,111,2,111,2,Final,,,,
201910,8533390900,"Electrical resistors; wirewound variable resistors, for a power handling capacity exceeding 20W but less than 25W (excluding rheostats, potentiometers and heating resistors)",NMB,"1,151",24,0,0,"1,151",24,Final,,,,
201910,8533400100,"Electrical resistors; rheostats and potentiometers, variable, other than wirewound (excluding heating resistors)",NMB,"4,456",97,270,22,"4,726",119,Final,,,,
201910,8533400900,"Electrical resistors; variable, other than wirewound (excluding rheostats, potentiometers and heating resistors)",NMB,944,12,110,500,"1,054",512,Final,,,,
201910,8533900900,"Electrical resistors; parts, of resistors n.e.c. in item no. 8533.90 (excluding parts of heating resistors)",,0,,752,,752,,Final,,,,
201910,8534000009,"Circuits; printed, for use with apparatus other than television broadcast receivers or radio broadcast receivers",NMB,"109,898",587,"21,911",422,"131,809","1,009",Final,,,,
201910,8535100019,"Electrical apparatus; fuses, (of other than plastics or ceramics), for a voltage exceeding 1000 volts",NMB,"2,945",762,"1,427",56,"4,372",818,Final,,,,
201910,8535210000,"Electrical apparatus; automatic circuit breakers, for a voltage exceeding 1000 volts but less than 72.5kV",NMB,"119,346",4,0,0,"119,346",4,Final,,,,
201910,8535290000,"Electrical apparatus; automatic circuit breakers, for a voltage of 72.5kV or more",NMB,"19,760",33,467,50,"20,227",83,Final,,,,
201910,8535300001,"Electrical apparatus; isolating switches and make-and-break switches (for a voltage exceeding 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,0,0,239,1,239,1,Final,,,,
201910,8535300019,"Electrical apparatus; isolating switches and make-and-break switches (for a voltage exceeding 1000 volts), having a rated current carrying capacity exceeding 100 amperes",NMB,"28,149",22,"5,829",4,"33,978",26,Final,,,,
201910,8535400000,"Electrical apparatus; lightning arresters, voltage limiters and surge suppressors, for a voltage exceeding 1000 volts",NMB,"4,219",58,0,0,"4,219",58,Final,,,,
201910,8535900100,"Electrical apparatus; for making and breaking electrical circuits, starters for electrical motors, for a voltage exceeding 1000 volts",,"1,549,096",,"7,336",,"1,556,432",,Final,,,,
201910,8535900901,"Electrical apparatus; for making and breaking electrical circuits, fuse switchgear (for a voltage exceeding 1000 volts)",NMB,331,4,65,1,396,5,Final,,,,
201910,8535900909,"Electrical apparatus; for making and breaking electrical circuits, relays and contractors (for a voltage exceeding 1000 volts)",NMB,904,27,"2,042",30,"2,946",57,Final,,,,
