Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202208,8536309000,"Electrical apparatus; for protecting electrical circuits, n.e.c. in heading no. 8536, for a voltage not exceeding 1000 volts",NMB,"185,814","10,883","33,262","8,466","219,076","19,349",Final,,,,
202208,8536410001,"Electrical apparatus; relays, (for a voltage not exceeding 60 volts), contactors",NMB,"20,914","5,644",782,12,"21,696","5,656",Final,,,,
202208,8536410009,"Electrical apparatus; relays, (for a voltage not exceeding 60 volts), other than contactors",NMB,"27,825",187,"13,055",720,"40,880",907,Final,,,,
202208,8536490001,"Electrical apparatus; relays, for a voltage exceeding 60 volts, contactors",NMB,"4,001",270,"10,817",236,"14,818",506,Final,,,,
202208,8536490009,"Electrical apparatus; relays, for a voltage exceeding 60 volts, other than contactors",NMB,"10,011",222,"3,205",97,"13,216",319,Final,,,,
202208,8536501010,"Electrical apparatus; electronic AC switches with optically coupled input and output circuits (insulated thyristor AC switches), for pressures exceeding 25 V (but not 1000 V), with a rated current carrying capacity not exceeding 35 A",NMB,"46,212",766,"7,082",266,"53,294","1,032",Final,,,,
202208,8536501015,"Electrical apparatus; electronic AC switches with optically coupled input and output circuits (insulated thyristor AC switches), for pressures exceeding 25 V (but not 1000 V), with a rated current carrying capacity between 36 - 100 A",NMB,33,6,0,0,33,6,Final,,,,
202208,8536501023,"Electrical apparatus; electronic AC switches with optically coupled input and output circuits (insulated thyristor AC switches), for pressures not exceeding 25 V, having a rated current carrying capacity not exceeding 35 A",NMB,194,5,328,5,522,10,Final,,,,
202208,8536501039,"Electrical apparatus; electronic AC switches with optically coupled input and output circuits (insulated thyristor AC switches), for pressures not exceeding 25 V, having a current carrying capacity exceeding 35 A",NMB,0,0,"3,989",899,"3,989",899,Final,,,,
202208,8536502015,"Electrical apparatus; electronic switches, incl. temperature protected, with a transistor + logic chip, for voltage 1000V or less, for pressures exceeding 25V (but not 1000V), with a rated current carrying capacity between 36A - 100A",NMB,157,1,294,60,451,61,Final,,,,
202208,8536502023,"Electrical apparatus; electronic switches, including temperature protected, with a transistor + logic chip, for voltage not exceeding 1000V, for pressures not exceeding 25V, having a rated current carrying capacity not exceeding 35A",NMB,121,2,0,0,121,2,Final,,,,
202208,8536503010,"Electrical apparatus; electromechanical snap-action switches for a current not exceeding 11 A, for pressures exceeding 25 V (but not 1000 V), with a rated current carrying capacity not exceeding 35 A",NMB,0,0,"5,474",330,"5,474",330,Final,,,,
202208,8536503023,"Electrical apparatus; electromechanical snap-action switches for a current not exceeding 11 A, for pressures not exceeding 25 V, having a rated current carrying capacity not exceeding 35 A",NMB,"11,087",183,"21,119",487,"32,206",670,Final,,,,
202208,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,"235,694","20,527","51,372","5,942","287,066","26,469",Final,,,,
202208,8536509015,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity between 36 and 100 amperes",NMB,"16,170",561,"7,420","4,248","23,590","4,809",Final,,,,
202208,8536509017,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity exceeding 100 amperes",NMB,"9,791",523,"23,900",969,"33,691","1,492",Final,,,,
202208,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,"277,756","6,993","51,814","2,299","329,570","9,292",Final,,,,
202208,8536509039,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a current carrying capacity exceeding 35 amperes",NMB,"252,343","8,916","54,515","10,014","306,858","18,930",Final,,,,
202208,8536610100,"Electrical apparatus; lamp-holders, for a voltage not exceeding 1000 volts, for use on motor vehicles",,"1,945",,0,,"1,945",,Final,,,,
202208,8536610900,"Electrical apparatus; lamp-holders, for a voltage not exceeding 1000 volts, for use other than on motor vehicles",,"4,620",,694,,"5,314",,Final,,,,
202208,8536691000,"Electrical apparatus; plugs and sockets for co-axial cables and printed circuits, for a voltage not exceeding 1000 volts",,"21,662",,"6,659",,"28,321",,Final,,,,
202208,8536699000,"Electrical apparatus; other than plugs and sockets, for a voltage not exceeding 1000 volts",,"520,106",,"399,608",,"919,714",,Final,,,,
202208,8536700100,"Connectors, for optical fibres, optical fibre bundles or cables; of plastic",,0,,"2,023",,"2,023",,Final,,,,
202208,8536701500,"Connectors, for optical fibres, optical fibre bundles or cables; other than of plastic or copper",,"61,882",,108,,"61,990",,Final,,,,
202208,8536901010,"Electrical apparatus; connection and contact elements for wires and cables; wire and cable connectors and the like, for a voltage not exceeding 1000 volts",NMB,"115,668","26,461","38,283","227,445","153,951","253,906",Final,,,,
202208,8536901049,"Electrical apparatus; connection and contact elements for wires and cables; other than wire and cable connectors and the like, for a voltage not exceeding 1000 volts",,"224,501",,"12,056",,"236,557",,Final,,,,
202208,8536902000,"Electrical apparatus; wafer probers, for a voltage not exceeding 1000 volts",,0,,"1,376",,"1,376",,Final,,,,
202208,8536903049,"Electrical apparatus; not battery clamps used for vehicles of items 87.02/87.03/87.04/87.11; for switching/protecting electrical circuits/for making connections to/in electrical circuits, n.e.c. in item 8536, for voltage 1000V or less",,81,,568,,649,,Final,,,,
202208,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,"106,116","301,834","58,199","18,715","164,315","320,549",Final,,,,
202208,8536909017,"Electrical apparatus; fuse switchgear, for pressures not exceeding 660 volts, n.e.c. in item 8536.90",NMB,0,0,"1,845",139,"1,845",139,Final,,,,
202208,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,"698,508",,"205,903",,"904,411",,Final,,,,
202208,8537100001,"Electrical switchboards; with items from heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,"528,566",,"32,954",,"561,520",,Final,,,,
202208,8537100009,"Electrical panels, consoles, desks, cabinets, other bases (not switchboards); with items of heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,"2,735,091",,"357,477",,"3,092,568",,Final,,,,
202208,8537200001,"Electrical switchboards; with items from heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity exceeding 1000 volts",,"68,745",,"47,066",,"115,811",,Final,,,,
202208,8537200009,"Electrical panels, consoles, desks, cabinets, other bases; items from heading no. 8535, 8536 and chapter 90 (not switches of heading no. 8517), for control or distribution of electricity exceeding 1000 volts",,0,,"5,536",,"5,536",,Final,,,,
202208,8538109000,"Electrical apparatus; parts (e.g. boards, panels, consoles, desks, cabinets, other bases), for goods of heading no. 8537, not equipped with their apparatus",,"120,202",,"26,494",,"146,696",,Final,,,,
202208,8538900100,"Electrical apparatus; parts for use solely or principally with the of heading no. 8535, 8536 or 8537, starters for electrical motors",,"2,921",,0,,"2,921",,Final,,,,
202208,8538900700,"Electrical apparatus; parts for making and breaking electrical circuits, for use solely or principally with the apparatus of heading no. 8535, 8536 or 8537, n.e.c. in item no. 8538.90",,"84,148",,"4,561",,"88,709",,Final,,,,
202208,8538901100,"Electrical apparatus; parts of fuses, having a rated capacity not exceeding 800 amperes, for use in circuits not exceeding 660 volts, for apparatus of heading no. 8535, 8536 or 8537",,"1,258",,102,,"1,360",,Final,,,,
202208,8538901900,Electrical apparatus; parts of fuses (excluding those having a rated capacity not exceeding 800 amperes for use in circuits not exceeding 660 volts),,"14,823",,"1,639",,"16,462",,Final,,,,
202208,8538902900,Electrical apparatus; parts of apparatus for protecting electrical circuits (excluding fuses),,"2,594",,"55,467",,"58,061",,Final,,,,
202208,8538904100,"Electrical apparatus; parts of sockets and plugs, of wire and cable connectors and the like",,"6,656",,"141,723",,"148,379",,Final,,,,
202208,8538905100,"Electrical apparatus; printed circuit assemblies suitable for use solely or principally with the apparatus of heading no. 8535, 8536 or 8537",,"2,799",,0,,"2,799",,Final,,,,
202208,8538905900,"Electrical apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8535, 8536 or 8537, n.e.c. in item no. 8538.9",,"137,507",,"65,883",,"203,390",,Final,,,,
202208,8539100100,"Lamps; filament, sealed beam units, for mounting in vehicles",NMB,462,2,"2,200",1,"2,662",3,Final,,,,
202208,8539210000,"Lamps; filament, (excluding ultra-violet or infra-red), tungsten halogen",NMB,275,10,"3,888",141,"4,163",151,Final,,,,
202208,8539220019,"Lamps; filament, (excluding ultra-violet or infra-red), of a power not exceeding 200W and for a voltage exceeding 100 volts, other than tungsten halogen, n.e.c. in item no. 8539.22",NMB,"164,238",94,"6,719","3,393","170,957","3,487",Final,,,,
202208,8539290000,"Lamps; filament, (excluding ultra-violet or infra-red), n.e.c. in item no. 8539.2",NMB,0,0,"5,505",73,"5,505",73,Final,,,,
202208,8539310000,"Lamps; discharge, (excluding ultra-violet lamps), fluorescent, hot cathode",NMB,0,0,"1,227",802,"1,227",802,Final,,,,
202208,8539320009,"Lamps; discharge, (excluding ultra-violet), (excluding mercury or sodium vapour lamps), metal halide lamps",NMB,0,0,126,10,126,10,Final,,,,
202208,8539390029,"Lamps; discharge, n.e.c. in item no. 8539.39.00",NMB,0,0,84,5,84,5,Final,,,,
202208,8539499000,"Lamps; ultra-violet or infra-red lamps, (excluding arc-lamps), other than filament",NMB,"21,221",126,"71,454",31,"92,675",157,Final,,,,
202208,8539510000,"Lamps; light-emitting diode (LED) light sources, light-emitting diode (LED) modules",,0,,"2,606",,"2,606",,Final,,,,
202208,8539520000,"Lamps; light-emitting diode (LED) light sources, light-emitting diode (LED) lamps",,"87,663",,"100,261",,"187,924",,Final,,,,
202208,8539900109,"Lamps; filament, parts of fluorescent tubes (excluding infra-red or ultra-violet)",,0,,449,,449,,Final,,,,
202208,8540890000,Valves and tubes; n.e.c. in heading no. 8540,NMB,260,41,0,0,260,41,Final,,,,
202208,8540990000,"Valves and tubes; parts of the valves and tubes of heading no. 8540, excluding parts of cathode-ray tubes",NMB,0,0,"1,828",2,"1,828",2,Final,,,,
202208,8541100000,"Electrical apparatus; diodes, other than photosensitive or light emitting diodes",NMB,5,25,"18,663","276,385","18,668","276,410",Final,,,,
202208,8541210000,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of less than 1W",NMB,507,620,0,0,507,620,Final,,,,
202208,8541290000,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",NMB,"7,761","7,205","13,746","47,647","21,507","54,852",Final,,,,
202208,8541300000,"Electrical apparatus; thyristors, diacs and triacs, other than photosensitive devices",NMB,"2,580",80,0,0,"2,580",80,Final,,,,
202208,8541410000,"Electrical apparatus; photosensitive semiconductor devices, light emitting diodes (LED)",NMB,"36,189","4,213","4,746","3,412","40,935","7,625",Final,,,,
202208,8541430000,"Electrical apparatus; photosensitive semiconductor devices, photovoltaic cells assembled in modules or made up into panels",NMB,"71,995",165,"10,945",74,"82,940",239,Final,,,,
202208,8541490000,"Electrical apparatus; photosensitive semiconductor devices, diodes other than light emitting diodes and photovoltaic cells whether or not assembled in modules or made up into panels",NMB,0,0,631,62,631,62,Final,,,,
202208,8541590000,Electrical apparatus; photosensitive semiconductor devices n.e.c. in heading no. 8541,NMB,0,0,"22,432","7,000","22,432","7,000",Final,,,,
202208,8541600100,"Crystals; mounted piezo-electric, of quartz",NMB,"9,191,419","1,341,647","2,085,914","2,287,721","11,277,333","3,629,368",Final,,,,
202208,8541600900,"Crystals; mounted piezo-electric, other than of quartz",NMB,"552,346","175,393","3,862","6,200","556,208","181,593",Final,,,,
202208,8541900000,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",,"99,096",,"3,521",,"102,617",,Final,,,,
202208,8542310010,"Electronic integrated circuits; processors and controllers, monolithic integrated circuits, digital, metal oxide semiconductors (MOS technology)",NMB,0,0,"24,194",9,"24,194",9,Final,,,,
202208,8542310015,"Electronic integrated circuits; processors and controllers, monolithic integrated circuits, digital, n.e.c. in item no. 8542.31, including those obtained by a combination of bipolar and MOS technologies (BIMOS)",NMB,0,0,"87,147","6,060","87,147","6,060",Final,,,,
202208,8542310017,"Electronic integrated circuits; processors and controllers, monolithic integrated circuits, other than digital",NMB,"452,900",772,"24,879",56,"477,779",828,Final,,,,
202208,8542310029,"Electronic integrated circuits; processors and controllers, other than monolithic or hybrid integrated circuits",,"19,574",,"505,278",,"524,852",,Final,,,,
202208,8542320017,"Electronic integrated circuits; memories, monolithic integrated circuits, other than digital",NMB,"1,520",2,32,1,"1,552",3,Final,,,,
202208,8542320029,"Electronic integrated circuits; memories, other than monolithic or hybrid integrated circuits",,"1,284",,0,,"1,284",,Final,,,,
202208,8542330019,"Electronic integrated circuits; amplifiers, hybrid integrated circuits",NMB,0,0,64,20,64,20,Final,,,,
202208,8542330029,"Electronic integrated circuits; amplifiers, other than monolithic or hybrid integrated circuits",,"1,800",,"22,134",,"23,934",,Final,,,,
202208,8542390017,"Electronic integrated circuits; n.e.c. in heading no. 8542, monolithic integrated circuits, other than digital",NMB,"438,122","119,818","39,811","50,999","477,933","170,817",Final,,,,
202208,8542390019,"Electronic integrated circuits; n.e.c. in heading no. 8542, hybrid integrated circuits",NMB,0,0,429,5,429,5,Final,,,,
202208,8542390029,"Electronic integrated circuits; n.e.c. in heading no. 8542, other than monolithic or hybrid integrated circuits",,"48,536",,"268,676",,"317,212",,Final,,,,
202208,8542900010,Parts of electronic integrated circuits,NMB,"26,881",43,"13,378",189,"40,259",232,Final,,,,
202208,8543209000,Electrical machines and apparatus; signal generators,,"63,876",,"10,908",,"74,784",,Final,,,,
202208,8543400000,Electrical machines and apparatus; electronic cigarettes and similar personal electric vaporising devices,,"6,800",,"82,306",,"89,106",,Final,,,,
202208,8543700110,"Electrical machines and apparatus; having individual functions, electric fence energisers, battery operated, n.e.c. in chapter 85",,"240,133",,0,,"240,133",,Final,,,,
202208,8543700119,"Electrical machines and apparatus; having individual functions, electric fence energisers, (other than battery operated), n.e.c. in chapter 85",,"2,799,252",,"28,598",,"2,827,850",,Final,,,,
202208,8543700900,"Electrical machines and apparatus; having individual functions, high or intermediate-frequency amplifiers, n.e.c. in chapter 85",,"11,810",,0,,"11,810",,Final,,,,
202208,8543701910,"Electrical machines and apparatus; metal detectors, portable (hand-held), having individual functions, n.e.c. in chapter 85",,"23,378",,0,,"23,378",,Final,,,,
202208,8543701919,"Electrical machines and apparatus; metal detectors, (other than portable (hand-held)), having individual functions, n.e.c. in chapter 85",,"89,308",,0,,"89,308",,Final,,,,
202208,8543703000,Electrical machines and apparatus; articles specifically designed for connection to telegraphic or telephonic apparatus or instruments or to telegraphic or telephonic networks,,"1,067",,"1,596",,"2,663",,Final,,,,
202208,8543704500,Electrical machines and apparatus; cordless infrared remote control devices for video game consoles,,0,,"4,541",,"4,541",,Final,,,,
202208,8543706019,"Electrical machines and apparatus; having individual functions, mixing units (other than graphic equalisers), noise reduction units and musical effects pedals, capable of connecting to a wired/wireless network",,149,,0,,149,,Final,,,,
202208,8543709015,"Electrical machines and apparatus; having individual functions, mixing units (other than graphic equalisers), noise reduction units and musical effects pedals, n.e.c. in chapter 85",,"17,834",,0,,"17,834",,Final,,,,
202208,8543709020,"Electrical machines and apparatus; having individual functions, n.e.c. in chapter 85, apparatus n.e.c. in heading no. 8543",,"2,216,562",,"2,073,777",,"4,290,339",,Final,,,,
202208,8543901700,Electrical machines and apparatus; parts of metal detectors,,"9,750",,0,,"9,750",,Final,,,,
202208,8543902100,Electrical machines and apparatus; parts of electric fence controllers,,"732,324",,"34,351",,"766,675",,Final,,,,
202208,8543902500,"Electrical machines and apparatus; electronic microassemblies, for machines and apparatus of heading no. 8543",NMB,13,15,"1,019",34,"1,032",49,Final,,,,
202208,8543903920,"Electrical machines and apparatus; parts, for the machines and apparatus of heading no. 8543",,"697,982",,"56,689",,"754,671",,Final,,,,
202208,8544110109,"Insulated electric conductors; winding wire, of copper, mineral insulated, metal sheathed with copper conductors (whether or not fitted with connectors)",KGM,837,2,0,0,837,2,Final,,,,
202208,8544110900,"Insulated electric conductors; winding wire, of copper, n.e.c. in item no. 8544.11.01 (whether or not fitted with connectors)",KGM,"4,544",33,761,10,"5,305",43,Final,,,,
202208,8544190900,"Insulated electric conductors; winding wire, (of other than copper), n.e.c. in item no. 8544.19.01 (whether or not fitted with connectors)",KGM,"6,473",1,0,0,"6,473",1,Final,,,,
202208,8544200001,"Insulated electric conductors; co-axial cable and other co-axial electric conductors, fitted with connectors",MTR,"2,325",6,917,50,"3,242",56,Final,,,,
202208,8544200009,"Insulated electric conductors; co-axial cable and other co-axial electric conductors, not fitted with connectors",KGM,"27,870",958,"15,420",234,"43,290","1,191",Final,,,,
202208,8544300201,"Insulated electric conductors; battery cable with connectors attached, for use in assembly of vehicles of 8703, and other vehicles of 8704 of a g.v.w. not exceeding 3,500kg, as may be determined by the minister",,590,,0,,590,,Final,,,,
202208,8544300209,"Insulated electric conductors; wiring harness and looms, for use in the assembly of vehicles of 8703, and other vehicles of 8704 of a g.v.w. not exceeding 3,500kg, as may be determined by the minister",,"9,355",,0,,"9,355",,Final,,,,
202208,8544300219,"Insulated electric conductors; ignition and other wiring sets, for use in the assembly of vehicles of 8703, and other vehicles of 8704 of a g.v.w. not exceeding 3,500kg, as may be determined by the minister",,0,,669,,669,,Final,,,,
202208,8544300501,"Insulated electric conductors; battery cable with connectors attached, for use in assembly of vehicles of 8702, 8705, road tractors of 8701, and vehicles of 8704 of a g.v.w. 3,501-10,500kg, as may be determined by the minister",,102,,189,,291,,Final,,,,
202208,8544300509,"Insulated electric conductors; wiring harness and looms, for use in the assembly of vehicles of 8702, 8705, road tractors of 8701, and vehicles of 8704 of a g.v.w. 3,501-10,500kg, as may be determined by the minister",,0,,500,,500,,Final,,,,
202208,8544300519,"Insulated electric conductors; ignition and other wiring sets, for use in the assembly of vehicles of 8702, 8705, road tractors of 8701, and vehicles of 8704 of a g.v.w. 3,501-10,500kg, as may be determined by the minister",,0,,47,,47,,Final,,,,
202208,8544300901,"Insulated electric conductors; battery cable with connectors attached, for use in the assembly of motor vehicle, other than as may be determined by the minister",,15,,0,,15,,Final,,,,
202208,8544300909,"Insulated electric conductors; wiring harness and looms, for use in the assembly of motor vehicles, other than as may be determined by the minister",,"172,666",,"24,732",,"197,398",,Final,,,,
202208,8544301900,Insulated electric conductors; ignition wiring sets and other wiring sets of a kind used in aircraft or ships,KGM,"62,501",813,"2,897",16,"65,398",829,Final,,,,
202208,8544421010,"Insulated electric conductors; mineral insulated, metal sheath wire (not winding) and cable, with conductors of aluminium or copper, for a voltage exceeding 80 volts but not exceeding 1000 volts, fitted with connectors",KGM,376,64,"16,169",100,"16,545",164,Final,,,,
202208,8544421013,"Insulated electric conductors; communications cable, multipair with solid conductors, for a voltage exceeding 80 volts but not exceeding 1000 volts, fitted with connectors",KGM,0,0,283,3,283,3,Final,,,,
202208,8544421015,"Insulated electric conductors; communications cable (other than multipair with solid conductors), for a voltage exceeding 80 volts but not exceeding 1000 volts, fitted with connectors",KGM,"6,818",148,"2,523",66,"9,341",214,Final,,,,
202208,8544421019,"Insulated electric conductors; for a voltage exceeding 80 volts but not exceeding 1000 volts, fitted with connectors, n.e.c. in item no. 8544.42",KGM,"136,516","5,871","7,852",171,"144,368","6,042",Final,,,,
202208,8544429013,"Insulated electric conductors; communications cable, multipair with solid conductors, for a voltage not exceeding 80 volts, fitted with connectors",KGM,405,1,"1,082",27,"1,487",28,Final,,,,
202208,8544429015,"Insulated electric conductors; communications cable (other than multipair with solid conductors), for a voltage not exceeding 80 volts, fitted with connectors",KGM,656,6,"9,911",67,"10,567",73,Final,,,,
202208,8544429019,"Insulated electric conductors; for a voltage not exceeding 80 volts, fitted with connectors, n.e.c. in heading no. 8544",KGM,"102,696",533,"165,588","2,739","268,284","3,272",Final,,,,
202208,8544429023,"Insulated electric conductors; communications cable, multipair with solid conductors, for a voltage exceeding 80 volts but not exceeding 1000 volts, fitted with connectors, n.e.c. in item heading no. 8544.42",KGM,"46,910","1,036","10,356",209,"57,266","1,245",Final,,,,
202208,8544429025,"Insulated electric conductors; communications cable (other than multipair with solid conductors), for a voltage exceeding 80 volts but not exceeding 1000 volts, fitted with connectors, n.e.c. in heading no. 8544.42",KGM,"5,212",9,"3,965",32,"9,177",41,Final,,,,
202208,8544429029,"Insulated electric conductors; for a voltage exceeding 80 volts but not exceeding 1000 volts, fitted with connectors, n.e.c. in heading no. 8544",KGM,"295,085","2,459","235,966","4,365","531,051","6,824",Final,,,,
202208,8544491019,"Insulated electric conductors; communications cable, (other than multipair with solid or flexible conductors), for a voltage not exceeding 80 volts, not fitted with connectors",KGM,"6,871",489,"1,362",15,"8,233",504,Final,,,,
202208,8544491029,"Insulated electric conductors; for a voltage not exceeding 80 volts, not fitted with connectors, n.e.c. in item no. 8544.49",KGM,"11,368","3,787","35,378","1,179","46,746","4,966",Final,,,,
202208,8544499019,"Insulated electric conductors; communications cable, (other than multipair with solid or flexible conductors), for a voltage not exceeding 80 volts, not fitted with connectors, n.e.c. in item no. 8544.49",KGM,0,0,211,1,211,1,Final,,,,
202208,8544499021,"Insulated electric conductors; for a voltage not exceeding 80 volts, not fitted with connectors, n.e.c. in heading no. 8544",KGM,"33,235",740,144,1,"33,379",741,Final,,,,
202208,8544499025,"Insulated electric conductors; mineral insulated metal sheathed wire (not winding) and cable, with conductors of aluminium or copper, voltage exceeding 80 volts but not exceeding 1000 volts, not fitted with connectors",KGM,"40,486","1,902",0,0,"40,486","1,902",Final,,,,
202208,8544499027,"Insulated electric conductors; multipair, for a voltage exceeding 80 volts but not exceeding 1000 volts, not fitted with connectors",KGM,0,0,"87,430","11,520","87,430","11,520",Final,,,,
202208,8544499029,"Insulated electric conductors; individual conductor wires 0.51mm or less in diameter, insulated with plastics, for a voltage exceeding 80 volts but not exceeding 1000 volts, not fitted with connectors",KGM,"2,110",50,0,0,"2,110",50,Final,,,,
202208,8544499035,"Insulated electric conductors; individual conductor wires exceeding 0.51mm in diameter, insulated with plastics, for a voltage exceeding 80 volts but not exceeding 1000 volts, not fitted with connectors",KGM,"38,474","2,933","345,907","23,776","384,381","26,709",Final,,,,
202208,8544499039,"Insulated electric conductors; individual conductor wires exceeding 0.51mm in diameter, (insulated with materials n.e.c. in item no. 8544.49), for a voltage exceeding 80 V but not exceeding 1000 V, not fitted with connectors",KGM,"47,211",154,"38,095",622,"85,306",776,Final,,,,
202208,8544600100,"Insulated electric conductors; for a voltage exceeding 1000 volts, mineral insulated, metal sheath wire (not winding) and cable with conductors of aluminium or copper",KGM,"1,486",83,0,0,"1,486",83,Final,,,,
202208,8544600919,"Insulated electric conductors; copper conductors, (insulated other than with plastics or rubber), for a voltage exceeding 1000 volts, n.e.c. in heading no. 8544",KGM,0,0,"1,128",38,"1,128",38,Final,,,,
202208,8544600921,"Insulated electric conductors; (with conductors of other than copper), insulated with plastics, for a voltage exceeding 1000 volts, n.e.c. in heading no. 8544",KGM,"270,089","22,017","3,855",148,"273,944","22,165",Final,,,,
202208,8544600939,"Insulated electric conductors; (with conductors of other than copper), (insulated with other than plastics or rubber), for a voltage exceeding 1000 volts, n.e.c. in heading no. 8544",KGM,20,10,452,1,472,11,Final,,,,
202208,8544700001,"Optical fibre cables; made up of individually sheathed fibres, whether or not assembled with electric conductors, fitted with connectors",,0,,55,,55,,Final,,,,
202208,8544700009,"Optical fibre cables; made up of individually sheathed fibres, whether or not assembled with electric conductors, not fitted with connectors",,"63,843",,"4,447",,"68,290",,Final,,,,
202208,8545110000,"Carbon electrodes; with or without metal, of a kind used for furnaces",NMB,"1,980",10,"3,896",39,"5,876",49,Final,,,,
202208,8545190019,"Carbon electrodes; of a kind used for electrical purposes, (excluding furnaces, welding and arc-lamps)",NMB,"17,615",31,13,10,"17,628",41,Final,,,,
202208,8546200900,"Electrical insulators; (other than automotive), of ceramics",NMB,"1,600",2,"108,143","4,142","109,743","4,144",Final,,,,
202208,8546900900,"Electrical insulators; other than automotive, of materials other than glass or ceramics",NMB,"278,197","638,775","147,661","76,879","425,858","715,654",Final,,,,
202208,8547100000,"Insulating fittings; of ceramics, for electrical machines, of insulating material only (except minor assembly parts), excluding those of heading no. 8546",,"1,282",,"1,403",,"2,685",,Final,,,,
202208,8547200000,"Insulating fittings; of plastics, for electrical machines, of insulating material only (except minor assembly parts), excluding those of heading no. 8546",,694,,867,,"1,561",,Final,,,,
202208,8547900900,"Insulated fittings; (other than of ceramics and plastics), for electrical machines, appliances and equipment, excluding insulators of heading no. 8546 and n.e.c. in heading no. 8547",KGM,"265,434",850,0,0,"265,434",850,Final,,,,
202208,8548000120,Electrical parts of machinery or apparatus; not specified or elsewhere included in this chapter,NMB,"310,250",62,173,"8,930","310,423","8,992",Final,,,,
202208,8549110000,Waste and scrap of lead-acid accumulators; spent lead-acid accumulators,,"1,506,736",,0,,"1,506,736",,Final,,,,
202208,8549190000,"Waste and scrap; of primary cells, primary batteries and electric accumulators, n.e.c. in item no 8549.1",,"35,851",,0,,"35,851",,Final,,,,
202208,8549990000,Waste and scrap; n.e.c. in item no 8549.91,,"6,627",,0,,"6,627",,Final,,,,
202208,8604000000,"Railway or tramway maintenance or service vehicles; whether or not self-propelled (e.g. workshops, cranes, ballast tampers, trackliners, testing coaches and track inspection vehicles)",NMB,0,0,"18,256",3,"18,256",3,Final,,,,
202208,8607210000,"Railway or tramway locomotives or rolling stock; parts, air brakes and parts thereof",KGM,"24,902",622,0,0,"24,902",622,Final,,,,
202208,8607910000,Railway or tramway locomotives; parts n.e.c. in heading no. 8607,KGM,"94,753","1,410",0,0,"94,753","1,410",Final,,,,
202208,8607990000,Railway or tramway rolling stock; parts n.e.c. in heading no. 8607,KGM,"124,271","1,348","204,041","29,208","328,312","30,556",Final,,,,
202208,8608000100,"Electro-mechanical signalling, safety and control equipment; parts, for railways, tramways, roads, inland waterways, parking facilities, port installations, airfields",,"9,900",,0,,"9,900",,Final,,,,
202208,8609000100,"Containers; (including fluid transporters) specially designed and equipped for carriage by one or more modes of transport, under such security as collector may require that containers will be exported",,0,,"207,719",,"207,719",,Final,,,,
202208,8609000919,"Containers; (including fluid transporters) n.e.c. in heading no. 8609, specially designed and equipped for carriage by one or more modes of transport, other than refrigerated",,"722,776",,"107,898",,"830,674",,Final,,,,
202208,8701100010,Tractors; single axle (excluding those used on railway station platforms),NMB,"43,700",2,0,0,"43,700",2,Final,,,,
202208,8701211000,"Tractors; road tractors for semi-trailers, with only compression-ignition internal combustion piston engine (diesel or semi-diesel), assembled, gvw not exceeding 10500kg",NMB,0,0,"4,000",2,"4,000",2,Final,,,,
202208,8701920015,"Tractors; n.e.c. in heading no 8701 (other than tractors of heading no 8709); of an engine power exceeding 18kW but not exceeding 37kW, wheeled, other than garden or log skidders and log skidder bases",NMB,0,0,"71,592",4,"71,592",4,Final,,,,
202208,8701930015,"Tractors; n.e.c. in heading no 8701 (other than tractors of heading no 8709); of an engine power exceeding 37kW but not exceeding 75kW, wheeled, other than garden or log skidders and log skidder bases",NMB,0,0,"205,402",4,"205,402",4,Final,,,,
202208,8701950015,"Tractors; n.e.c. in heading no 8701 (other than tractors of heading no 8709); of an engine power exceeding 130kW, wheeled, other than garden or log skidders and log skidder bases",NMB,0,0,"77,713",4,"77,713",4,Final,,,,
202208,8701950019,Tractors; n.e.c. in heading no 8701 (other than tractors of heading no 8709); of an engine power exceeding 130kW not wheeled,NMB,0,0,"37,884",1,"37,884",1,Final,,,,
