Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status
202307,8518299000,Loudspeakers; n.e.c. in item no. 8518.29,NMB,"191,745",774,"10,349",647,"202,094","1,421",Provisional
202307,8518300100,"Headphones or earphones, whether or not combined with a microphone",,"325,260",,"301,685",,"626,945",,Provisional
202307,8518309000,"Microphone combined with one or more loudspeakers, in sets",,"90,917",,"172,015",,"262,932",,Provisional
202307,8518401000,"Amplifiers; audio-frequency electric, for use as repeaters in line telephony products",NMB,"112,698",14,0,0,"112,698",14,Provisional
202307,8518409000,Amplifiers; audio-frequency electric,NMB,"84,554",24,"10,343",10,"94,897",34,Provisional
202307,8518509000,Amplifier sets; other than megaphones for electric sound amplifier sets,NMB,"38,072",228,271,3,"38,343",231,Provisional
202307,8518900100,Headphones or earphones; parts,,0,,"1,054",,"1,054",,Provisional
202307,8518902515,"Microphones; parts of microphones, other than cordless",,0,,456,,456,,Provisional
202307,8518905000,Loudspeakers and audio-frequency electric amplifiers; drive units exceeding 65mm frame diameter,,"102,098",,0,,"102,098",,Provisional
202307,8518909000,"Electric sound amplifier sets; parts, of equipment other than megaphones",,909,,"3,015",,"3,924",,Provisional
202307,8519200900,"Sound reproducing apparatus; operated by coins, banknotes, bank cards, tokens or other means of payment, compact disc players",NMB,0,0,"2,519",302,"2,519",302,Provisional
202307,8519300010,"Sound reproducing apparatus; turntables (record-decks), with automatic record changing mechanism",NMB,0,0,"1,999",1,"1,999",1,Provisional
202307,8519300019,"Sound reproducing apparatus; turntables (record-decks), without automatic record changing mechanism",NMB,"1,655",2,53,1,"1,708",3,Provisional
202307,8519812129,"Sound reproducing apparatus; using magnetic, optical or semiconductor media, pocket-size cassette-players, n.e.c. in item no. 8519.81, not incorporating a sound recording device",NMB,"1,254",2,"4,504",96,"5,758",98,Provisional
202307,8519813500,"Sound reproducing apparatus; using magnetic, optical or semiconductor media, compact disc players, not incorporating a sound recording device, n.e.c. in item 8519.20.09",NMB,"1,028",2,245,1,"1,273",3,Provisional
202307,8519816920,"Sound recording apparatus; magnetic tape recorders n.e.c. in item no. 8519.81, incorporating sound reproducing apparatus, other than telephone answering machines",NMB,"3,200",1,192,1,"3,392",2,Provisional
202307,8519891300,"Sound recording or reproducing apparatus; transcribing machines, n.e.c. in item no. 8519.81",NMB,0,0,870,10,870,10,Provisional
202307,8519893900,Sound recording or reproducing apparatus; n.e.c. in heading no. 8519,NMB,"9,858",13,"29,618",142,"39,476",155,Provisional
202307,8521100000,Video recording or reproducing apparatus; magnetic tape-type,NMB,0,0,"28,525","15,000","28,525","15,000",Provisional
202307,8521900000,Video recording or reproducing apparatus; other than magnetic tape-type,NMB,"22,038",13,"5,136",139,"27,174",152,Provisional
202307,8522100000,"Sound recording or reproducing equipment; parts and accessories thereof, pick up cartridges",,0,,"2,052",,"2,052",,Provisional
202307,8522902900,Sound or video recording or reproducing apparatus; other than printed circuit assemblies,,"2,665",,"3,919",,"6,584",,Provisional
202307,8523210010,"Media, unrecorded; cards incorporating a magnetic stripe, for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,"5,000",1,"783,675","580,500","788,675","580,501",Provisional
202307,8523290135,"Media, unrecorded; magnetic tape, of a width exceeding 13mm, on open reel, tape for use on automatic data processing machines, for the recording of sound or of other phenomena, (excluding products of chapter 37)",MTR,0,0,"14,650","1,500","14,650","1,500",Provisional
202307,8523292900,"Media, recorded; magnetic tapes for reproducing sound or image, of a width exceeding 4mm but not exceeding 6.5mm, other than videotape, (excluding products of chapter 37)",,0,,"2,067",,"2,067",,Provisional
202307,8523294910,"Media, recorded; magnetic, n.e.c. in heading no. 8523, for reproducing phenomena other than sound or image, (excluding products of chapter 37)",,471,,0,,471,,Provisional
202307,8523294919,"Media, recorded; magnetic, n.e.c. in item no. 8523.29, (excluding products of chapter 37)",,0,,"4,120",,"4,120",,Provisional
202307,8523410010,"Media, unrecorded; optical, discs for laser reading systems, recordable compact discs, for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,128,5,0,0,128,5,Provisional
202307,8523490010,"Media, recorded; optical, discs for laser reading systems, for reproducing phenomena other than sound or image, (excluding products of chapter 37)",NMB,"20,880",766,"2,587",3,"23,467",769,Provisional
202307,8523490015,"Media, recorded; optical, discs for laser reading systems, for reproducing sound only, (excluding products of chapter 37)",NMB,210,30,0,0,210,30,Provisional
202307,8523490019,"Media, recorded; optical, discs for laser reading systems, for reproducing image, whether or not reproducing sound, (excluding products of chapter 37)",NMB,"1,166",12,873,4,"2,039",16,Provisional
202307,8523490039,"Media, recorded; optical, other than discs for laser reading systems, for sound (or similar) recorded media, other than discs or tapes, other than matrices, (excluding products of chapter 37)",,"2,805",,80,,"2,885",,Provisional
202307,8523490049,"Media, recorded; optical, other than discs for laser reading systems, n.e.c. in item no. 8523.49, (excluding products of chapter 37)",,"6,975",,"8,283",,"15,258",,Provisional
202307,8523510000,"Media; semiconductor, solid-state non-volatile storage devices, for the recording of sound or of other phenomena, (excluding products of chapter 37)",,"25,314",,"174,855",,"200,169",,Provisional
202307,8523520110,"Media; semiconductor, smart cards, consisting only of a single electronic integrated circuit, for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,"69,658","16,172","83,340","14,204","152,998","30,376",Provisional
202307,8523521000,"Media; semiconductor, smart cards consisting of two or more electronic integrated circuits, for the recording of sound or of other phenomena, (excluding products of chapter 37)",,"2,363",,0,,"2,363",,Provisional
202307,8523529010,"Media; semiconductor, smart cards consisting of two or more electronic integrated circuits, for the recording of sound or of other phenomena, (excluding products of chapter 37)",,"4,726",,0,,"4,726",,Provisional
202307,8523590010,"Media; semiconductor, proximity cards and tags, for the recording of sound or of other phenomena, (excluding products of chapter 37)",,"133,935",,"5,787",,"139,722",,Provisional
202307,8523590019,"Media; semiconductor media, for the recording of sound or of other phenomena, n.e.c. in heading no. 8523 (excluding products of chapter 37)",,0,,"14,173",,"14,173",,Provisional
202307,8523800010,"Media, unrecorded; (other than magnetic, optical or semiconductor media), for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,626,20,"7,300",10,"7,926",30,Provisional
202307,8523800013,"Media, recorded; gramophone records, 33 r.p.m. (excluding products of chapter 37)",NMB,"39,338","3,094",0,0,"39,338","3,094",Provisional
202307,8523800015,"Media, recorded; gramophone records, other than 33 r.p.m. (excluding products of chapter 37)",NMB,"30,738","2,303",0,0,"30,738","2,303",Provisional
202307,8523800029,"Media, recorded; (other than magnetic, optical or semiconductor media), n.e.c. in heading no. 8523 (excluding products of chapter 37)",,"79,929",,"1,171",,"81,100",,Provisional
202307,8524110000,"Flat panel display modules, whether or not incorporating touch-sensitive screens; of liquid crystals, without drivers or control circuits",NMB,0,0,"3,833",16,"3,833",16,Provisional
202307,8524190000,"Flat panel display modules, whether or not incorporating touch-sensitive screens; of other than liquid crystals or organic light-emitting diodes (OLED), without drivers or control circuits",NMB,0,0,334,1,334,1,Provisional
202307,8524910100,"Flat panel display modules, whether or not incorporating touch-sensitive screens; of liquid crystals, with drivers or control circuits",NMB,"42,387",44,"14,875",79,"57,262",123,Provisional
202307,8524920100,"Flat panel display modules, whether or not incorporating touch-sensitive screens; of organic light-emitting diodes (OLED), with drivers or control circuits",NMB,0,0,363,21,363,21,Provisional
202307,8525509011,"Transmission apparatus; for radio-broadcast, whether or not incorporating sound recording or reproducing apparatus, not incorporating reception apparatus",,0,,"1,860",,"1,860",,Provisional
202307,8525509017,"Transmission apparatus; for television-broadcast, whether or not incorporating sound recording or reproducing apparatus, not incorporating reception apparatus",,"1,298",,"96,490",,"97,788",,Provisional
202307,8525509029,"Transmission apparatus; for radio-broadcasting or television, n.e.c. in item no. 8525.50, incorporating reception apparatus, whether or not incorporating sound recording or reproducing apparatus, not incorporating reception apparatus",,"68,490",,"12,775",,"81,265",,Provisional
202307,8525600010,"Transmission apparatus; television translators incorporating reception apparatus, whether or not incorporating sound recording or reproducing apparatus",,0,,196,,196,,Provisional
202307,8525600015,"Transmission apparatus; microwave repeater, for radio-broadcasting or television, incorporating reception apparatus, whether or not incorporating sound recording or reproducing apparatus",,"50,746",,"7,143",,"57,889",,Provisional
202307,8525600019,"Transmission apparatus; for radio-broadcasting or television, n.e.c. in item no. 8525.60, incorporating reception apparatus, whether or not incorporating sound recording or reproducing apparatus",,"158,499",,"68,820",,"227,319",,Provisional
202307,8525810010,"Television cameras; high-speed goods as specified in subheading note 1 to this chapter, hand-held",NMB,0,0,"27,692",26,"27,692",26,Provisional
202307,8525810020,"Television cameras; high-speed goods as specified in subheading note 1 to this chapter, other than hand-held",,"22,110",,0,,"22,110",,Provisional
202307,8525810030,"Digital cameras and video camera recorders; high-speed goods as specified in subheading note 1 to this chapter, hand-held",NMB,"23,945",17,0,0,"23,945",17,Provisional
202307,8525810040,"Digital cameras and video camera recorders; high-speed goods as specified in subheading note 1 to this chapter, other than hand-held",,0,,"4,342",,"4,342",,Provisional
202307,8525820020,"Television cameras; radiation-hardened or radiation-tolerant goods as specified in subheading note 2 to this chapter, other than hand-held",,0,,"1,500",,"1,500",,Provisional
202307,8525830040,"Digital cameras and video recorders; night vision goods as specified in subheading note 3 to this chapter, other than hand-held",,0,,"15,166",,"15,166",,Provisional
202307,8525890010,"Television cameras; n.e.c. in item no 8525.8, hand-held",NMB,0,0,"3,532",32,"3,532",32,Provisional
202307,8525890020,"Television cameras; n.e.c. in item no 8525.8, other than hand-held",,"127,434",,"78,283",,"205,717",,Provisional
202307,8525890030,"Digital cameras and video camera recorders; n.e.c. in item no 8525.8, hand-held",NMB,"113,105",98,"200,664",155,"313,769",253,Provisional
202307,8525890040,"Digital cameras and video camera recorders; n.e.c. in item no 8525.8, other than hand-held",,"85,138",,"291,605",,"376,743",,Provisional
202307,8526100000,Radar apparatus,,"217,442",,"10,562",,"228,004",,Provisional
202307,8526910000,Radio navigational aid apparatus; other than radar apparatus,,"209,950",,"357,372",,"567,322",,Provisional
202307,8526920700,Radio remote control apparatus; specially designed for use with toys,,0,,"2,002",,"2,002",,Provisional
202307,8526920900,Radio remote control apparatus; other than specially designed for use with toys,,"1,398,812",,"334,679",,"1,733,491",,Provisional
202307,8527139019,"Radio broadcast receivers capable of operating without an external power source; apparatus (other than pocket-size radio cassette-players), combined with sound recording or reproducing apparatus, not mounted in cabinets",NMB,"16,059",12,0,0,"16,059",12,Provisional
202307,8527190109,"Radio broadcast receivers capable of operating without an external power source, n.e.c. in item no. 8527.1; portable radios (other than mantle or headphone radios)",NMB,313,2,"25,932",195,"26,245",197,Provisional
202307,8527219000,"Radio-broadcast receivers not capable of operating without an external power source, used in motor vehicles; combined with sound recording/reproducing apparatus capable of receiving & decoding digital radio data system signals, n.e.c. in item no. 8527.21",NMB,0,0,114,18,114,18,Provisional
202307,8527299000,"Radio-broadcast receivers not capable of operating without an external power source, used in motor vehicles; not combined with sound recording/reproducing apparatus capable of receiving & decoding digital radio data system signals",NMB,150,1,"4,320",50,"4,470",51,Provisional
202307,8527919011,"Radio broadcast receivers; cabinet mounted, with sound recording or reproducing apparatus, needing an external source of power (not of a kind used in motor vehicles)",NMB,0,0,"2,040",2,"2,040",2,Provisional
202307,8527919029,"Radio broadcast receivers; not cabinet mounted, with sound recording or reproducing apparatus, needing an external source of power (not of a kind used in motor vehicles)",NMB,"78,727",75,0,0,"78,727",75,Provisional
202307,8527929029,"Radio broadcast receivers; not cabinet mounted, with clock, without sound recording or reproducing apparatus, needing an external source of power (not of a kind used in motor vehicles)",NMB,"9,822",35,"9,211",60,"19,033",95,Provisional
202307,8527999029,"Radio broadcast receivers; not cabinet mounted (excluding those with clock or sound recording or reproducing apparatus), needing an external source of power (not of a kind used in motor vehicles)",NMB,"7,426",5,"45,203",8,"52,629",13,Provisional
202307,8528420000,"Monitors; cathode-ray tube, capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71",,"7,526",,"2,164",,"9,690",,Provisional
202307,8528490011,"Monitors; cathode-ray tube, n.e.c. in subheading 8528.42, colour",NMB,250,1,202,1,452,2,Provisional
202307,8528520000,Monitors; other than cathode-ray tube; capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,,"348,638",,"65,383",,"414,021",,Provisional
202307,8528590011,"Monitors other than cathode-ray tube; n.e.c. in subheading 8528.52, colour",NMB,"36,091",112,"79,407","4,010","115,498","4,122",Provisional
202307,8528590029,"Monitors other than cathode-ray tube; n.e.c. in subheading 8528.52, black and white or other monochrome",NMB,0,0,"1,011",2,"1,011",2,Provisional
202307,8528620000,Projectors; capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,,"12,017",,196,,"12,213",,Provisional
202307,8528690011,"Projectors; n.e.c. in subheading 8528.62, colour",NMB,"12,369",11,"31,018",2,"43,387",13,Provisional
202307,8528710010,"Television receivers; colour, not designed to incorporate a video display or screen",NMB,0,0,"74,265",924,"74,265",924,Provisional
202307,8528720010,"Television receivers; colour, incorporating video recording or reproducing apparatus, designed to incorporate a video display or screen",NMB,0,0,"6,553",27,"6,553",27,Provisional
202307,8528720065,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 460mm but not exceeding 510mm",NMB,0,0,"7,951",24,"7,951",24,Provisional
202307,8528720075,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 710mm but not exceeding 760mm",NMB,0,0,"7,800",2,"7,800",2,Provisional
202307,8528720077,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 760mm but not exceeding 860mm",NMB,"10,223",27,"39,727",115,"49,950",142,Provisional
202307,8528720089,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 1000mm",NMB,"30,947",265,"267,448",311,"298,395",576,Provisional
202307,8529100100,"Radio broadcast receivers; parts, electrically operated motor vehicle aerials and antennae",,"194,622",,151,,"194,773",,Provisional
202307,8529101700,"Radio broadcast receivers; parts, aerials and aerial reflectors for motor vehicles (not electrically operated)",,"87,396",,"47,396",,"134,792",,Provisional
202307,8529102100,"Television and radio broadcast receivers; parts, of the aerials or antennae of a kind used with apparatus for radio-telephony and radio-telegraphy",,"90,885",,"76,170",,"167,055",,Provisional
202307,8529102910,Television broadcast receivers; aerials and aerial reflectors designed for use with television receivers,,0,,"32,399",,"32,399",,Provisional
202307,8529102919,"Television and radio broadcast receivers; parts, of the aerials and aerial reflectors designed for use with these broadcast receivers",,"143,216",,"10,574",,"153,790",,Provisional
202307,8529900100,"Radio broadcast receivers; parts, of portable radios (excluding car radios, cassette radios and mantle radios)",,"5,073",,0,,"5,073",,Provisional
202307,8529901319,Radio broadcast receivers; parts; excluding organic light emitting diode modules and organic light emitting panels for the apparatus of Tariff items 8528.72.00 or 8528.73.00; n.e.c. in item no. 8529.90.10,,"9,709",,"25,982",,"35,691",,Provisional
202307,8529902119,"Television broadcast receivers; parts, n.e.c. in item no. 8529.90 (excluding OLED modules and panels)",,0,,"5,356",,"5,356",,Provisional
202307,8529902319,"Transmission and transmission-receiving apparatus; parts, n.e.c. in item no. 8529.90.23, suitable for use solely or principally with the apparatus of heading nos. 8524 to 8528, (excluding OLED modules and panels)",,"1,506",,"23,176",,"24,682",,Provisional
202307,8529902719,"Transmission and transmission-receiving apparatus; parts; other than radio/TV broadcast receivers, digital still image video cameras, portable receivers for calling, alerting, or paging, n.e.c. in item no. 8529.90.27",,"8,212",,0,,"8,212",,Provisional
202307,8529904101,"Television cameras; parts, hand-held",,"15,550",,"367,802",,"383,352",,Provisional
202307,8529904110,"Television cameras; parts, other than hand-held",,"26,662",,"7,390",,"34,052",,Provisional
202307,8529905700,"Radio remote control apparatus; parts, of apparatus used with toys, n.e.c in item no. 8529.90",,0,,"23,511",,"23,511",,Provisional
202307,8529905900,"Radio navigational aid apparatus, radar and radio remote control apparatus; parts (excluding those used for remote control of toys)",,"44,084",,"21,006",,"65,090",,Provisional
202307,8529906700,"Electrical machinery and equipment; parts, of flat panel modules, suitable for use solely or principally with the apparatus of heading nos. 8524 to 8528",,"160,580",,"4,420",,"165,000",,Provisional
202307,8529907119,"Transmission and receiving apparatus; parts, n.e.c. in item no. 8529.90.71",,"17,172",,284,,"17,456",,Provisional
202307,8529907919,"Transmission and receiving apparatus; parts, n.e.c. in item no. 8529.90",,"175,100",,"16,947",,"192,047",,Provisional
202307,8530100000,"Signalling, safety or traffic control equipment; for railways or tramways (excluding those of heading no. 8608)",,"1,513",,0,,"1,513",,Provisional
202307,8530800000,"Signalling, safety or traffic control equipment; for roads, inland waterways, parking facilities, port installations or airfields (excluding those of heading no. 8608)",,"132,018",,0,,"132,018",,Provisional
202307,8530900000,"Signalling apparatus; parts of safety, traffic control equipment for railways, tramways, roads, inland waterways, airfields, parking facilities, port instalments (excluding those of heading no. 8608)",,"90,746",,483,,"91,229",,Provisional
202307,8531100001,"Signalling apparatus; electric sound or visual, fire alarm systems",,"238,129",,"26,343",,"264,472",,Provisional
202307,8531100009,"Signalling apparatus; electric sound or visual, burglar alarms and similar apparatus (excluding fire alarms and those of heading no. 8512 or 8530)",,"271,740",,"16,913",,"288,653",,Provisional
202307,8531200010,"Signalling apparatus; electric, sound or visual, indicator panels incorporating liquid crystal devices (LCD) or light-emitting diodes (LED), (excluding those of heading no 8512 or 8530), security alarm control panels",NMB,"14,251",126,0,0,"14,251",126,Provisional
202307,8531200090,"Signalling apparatus; electric, sound or visual, indicator panels incorporating liquid crystal devices (LCD) or light-emitting diodes (LED), (excluding those of heading no 8512 or 8530), other than security alarm control panels",,"866,316",,"27,757",,"894,073",,Provisional
202307,8531801019,"Signalling apparatus; flat panel display devices (including Liquid Crystal Display (LCD) electro luminescence, plasma, vacuum fluorescence and other technologies) for external alarm sirens",NMB,0,0,78,2,78,2,Provisional
202307,8531801029,"Signalling apparatus; flat panel display devices (including Liquid Crystal Display (LCD) electro luminescence, plasma, vacuum fluorescence and other technologies) for products n.e.c. in item no. 8531",,"738,864",,"20,226",,"759,090",,Provisional
202307,8531802010,"Signalling apparatus; security alarm control units (excluding doorbells, chimes, buzzers and similar)",NMB,"7,897",26,0,0,"7,897",26,Provisional
202307,8531802019,"Signalling apparatus; external alarm sirens (excluding doorbells, chimes, buzzers and similar)",NMB,0,0,42,5,42,5,Provisional
202307,8531802029,"Signalling apparatus; electric, sound or visual, n.e.c. in item no. 8531, (excluding doorbells, chimes, buzzers and similar)",,"68,017",,0,,"68,017",,Provisional
202307,8531809010,"Signalling apparatus; electric, sound or visual, (n.e.c. in heading no 8531, excluding those of heading no 8512 and 8530), security alarm control units",NMB,"64,534",853,470,10,"65,004",863,Provisional
202307,8531809015,"Signalling apparatus; electric, sound or visual, (n.e.c. in heading no 8531, excluding those of heading no 8512 and 8530), internal alarm sirens",NMB,"2,150",2,0,0,"2,150",2,Provisional
202307,8531809029,"Signalling apparatus; electric, sound or visual, n.e.c. in heading no 8531, excluding those of heading no 8512 and 8530",,"929,379",,"21,650",,"951,029",,Provisional
202307,8531901019,"Signalling apparatus; parts of electric, sound or visual indicator panels, of apparatus of Tariff item 8531.20.00; other than parts of security alarm control panels",,"314,913",,0,,"314,913",,Provisional
202307,8531902010,"Signalling apparatus; parts of flat panel display devices (including Liquid Crystal Display (LCD), electro luminescence, plasma, vacuum fluorescence and other technologies) for security alarm control panels",,165,,0,,165,,Provisional
202307,8531905010,"Signalling apparatus; parts of electric, sound or visual indicator panels, n.e.c. in item no. 8531.90, parts of security alarm control panels",,"1,981",,0,,"1,981",,Provisional
202307,8531905019,"Signalling apparatus; parts of electric, sound or visual indicator panels, n.e.c. in item no. 8531.90, other than parts of security alarm control panels",,"466,274",,"7,681",,"473,955",,Provisional
202307,8531906029,"Signalling apparatus; printed circuit assemblies; parts of the electric, sound or visual apparatus of heading no 8531, n.e.c. or included",,623,,0,,623,,Provisional
202307,8531909015,"Signalling apparatus; parts of electric, sound or visual passive infrared sensors, other than of indicator panels, n.e.c. in item 8531.90",NMB,0,0,"1,960",54,"1,960",54,Provisional
202307,8531909021,"Signalling apparatus; parts of electric, sound or visual alarm sirens, other than indicator panels, n.e.c. in item 8531.90",,116,,"1,510",,"1,626",,Provisional
202307,8531909029,"Signalling apparatus; parts of the electric, sound or visual apparatus of heading no 8531, n.e.c. in item 8531.90",,"786,957",,"98,125",,"885,082",,Provisional
202307,8532100000,"Electrical capacitors; fixed, for use in 50/60 Hz circuits, having a reactive power handling capacity not less than 0.5 knar",,0,,"3,178",,"3,178",,Provisional
202307,8532230000,"Electrical capacitors; fixed, ceramic dielectric, single layer, n.e.c. in heading no. 8532",,"36,057",,0,,"36,057",,Provisional
202307,8532240000,"Electrical capacitors; fixed, ceramic dielectric, multilayer, n.e.c. in heading no. 8532",,0,,788,,788,,Provisional
202307,8532250000,"Electrical capacitors; fixed, dielectric of paper or plastics, n.e.c. in heading no. 8532",,"8,518",,"4,959",,"13,477",,Provisional
202307,8532290000,"Electrical capacitors; fixed, n.e.c. in heading no. 8532",,"2,487",,"3,432",,"5,919",,Provisional
202307,8532300000,Electrical capacitors; variable or adjustable (pre-set) capacitors,,243,,244,,487,,Provisional
202307,8533100000,"Electrical resistors; fixed carbon resistors, composition or film types (including rheostats and potentiometers but excluding heating resistors)",NMB,0,0,151,1,151,1,Provisional
202307,8533210000,"Electrical resistors; fixed, for a power handling capacity not exceeding 20W (including rheostats and potentiometers but excluding heating resistors and carbon resistors)",NMB,"11,128","547,172",944,"1,252","12,072","548,424",Provisional
202307,8533290000,"Electrical resistors; fixed, for a power handling capacity exceeding 20W (including rheostats and potentiometers but excluding heating resistors and carbon resistors)",NMB,"1,033","105,411","3,085",75,"4,118","105,486",Provisional
202307,8533310100,"Electrical resistors; rheostats and potentiometers, wirewound, variable, for a power handling capacity not exceeding 20W (excluding heating resistors)",NMB,166,4,357,6,523,10,Provisional
202307,8533400100,"Electrical resistors; rheostats and potentiometers, variable, other than wirewound (excluding heating resistors)",NMB,358,10,"1,701",9,"2,059",19,Provisional
202307,8533400900,"Electrical resistors; variable, other than wirewound (excluding rheostats, potentiometers and heating resistors)",NMB,"1,147",60,"3,971","7,190","5,118","7,250",Provisional
202307,8533900100,"Electrical resistors; parts, of rheostats and potentiometers, other than of wirewound types, 25W and above (excluding parts of heating resistors)",,52,,0,,52,,Provisional
202307,8534000009,"Circuits; printed, for use with apparatus other than television broadcast receivers or radio broadcast receivers",NMB,"291,775","30,727","53,375","5,705","345,150","36,432",Provisional
202307,8535100019,"Electrical apparatus; fuses, (of other than plastics or ceramics), for a voltage exceeding 1000 volts",NMB,757,56,"4,342","2,173","5,099","2,229",Provisional
202307,8535210000,"Electrical apparatus; automatic circuit breakers, for a voltage exceeding 1000 volts but less than 72.5kV",NMB,"501,552",726,0,0,"501,552",726,Provisional
202307,8535290000,"Electrical apparatus; automatic circuit breakers, for a voltage of 72.5kV or more",NMB,0,0,156,3,156,3,Provisional
202307,8535300001,"Electrical apparatus; isolating switches and make-and-break switches (for a voltage exceeding 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,0,0,"2,416",1,"2,416",1,Provisional
202307,8535300009,"Electrical apparatus; isolating switches and make-and-break switches (for a voltage exceeding 1000 volts), having a rated current carrying capacity between 36 and 100 amperes",NMB,401,39,0,0,401,39,Provisional
202307,8535400000,"Electrical apparatus; lightning arresters, voltage limiters and surge suppressors, for a voltage exceeding 1000 volts",NMB,"27,035",79,"2,460",20,"29,495",99,Provisional
202307,8535900100,"Electrical apparatus; for making and breaking electrical circuits, starters for electrical motors, for a voltage exceeding 1000 volts",,"110,354",,0,,"110,354",,Provisional
202307,8535900901,"Electrical apparatus; for making and breaking electrical circuits, fuse switchgear (for a voltage exceeding 1000 volts)",NMB,581,2,0,0,581,2,Provisional
202307,8535900909,"Electrical apparatus; for making and breaking electrical circuits, relays and contractors (for a voltage exceeding 1000 volts)",NMB,"16,662",45,62,7,"16,724",52,Provisional
202307,8535900919,"Electrical apparatus; for making and breaking electrical circuits, n.e.c. in item no. 8535.90 (for a voltage exceeding 1000 volts)",,131,,"3,334",,"3,465",,Provisional
202307,8535901100,"Electrical apparatus; sockets and plugs, wire and cable connectors and the like, for making connections to or in electrical circuits, for a voltage exceeding 1000 volts",,"3,382",,"32,725",,"36,107",,Provisional
202307,8535901900,"Electrical apparatus; for making connections to or in electrical circuits, for a voltage exceeding 1000 volts, n.e.c. in item no. 8535.90",NMB,"601,139","3,470",802,10,"601,941","3,480",Provisional
202307,8535902900,"Electrical apparatus; for switching or protecting electrical circuits, for making connections to or in electrical circuits, for a voltage exceeding 1000 volts, n.e.c. in heading no. 8535",,"64,539",,"6,293",,"70,832",,Provisional
202307,8536100101,"Electrical apparatus; fuses, plastic, having a rated capacity not exceeding 800 amperes, for use in circuits not exceeding 600 volts, (for a voltage not exceeding 1000 volts)",NMB,338,66,"1,559",361,"1,897",427,Provisional
202307,8536100119,"Electrical apparatus; fuses, (other than plastic or ceramic), having a rated capacity not exceeding 800 amperes, for use in circuits not exceeding 600 volts (for a voltage not exceeding 1000 volts)",NMB,"34,601","5,999","44,320","2,767","78,921","8,766",Provisional
202307,8536100901,"Electrical apparatus; fuses, of plastics, for a voltage not exceeding 1000 volts, n.e.c. in item no. 8536.10",NMB,0,0,214,40,214,40,Provisional
202307,8536100909,"Electrical apparatus; fuses, ceramic, for a voltage not exceeding 1000 volts, n.e.c. in item no. 8536.10",NMB,0,0,"4,032",92,"4,032",92,Provisional
202307,8536100919,"Electrical apparatus; fuses, for a voltage not exceeding 1000 volts, n.e.c. in item no. 8536.10",NMB,"1,423",37,"4,847",142,"6,270",179,Provisional
202307,8536200000,"Electrical apparatus; automatic circuit breakers, for a voltage not exceeding 1000 volts",NMB,"97,411","4,077","126,535","3,536","223,946","7,613",Provisional
202307,8536309000,"Electrical apparatus; for protecting electrical circuits, n.e.c. in heading no. 8536, for a voltage not exceeding 1000 volts",NMB,"336,085",310,"15,289",619,"351,374",929,Provisional
202307,8536410001,"Electrical apparatus; relays, (for a voltage not exceeding 60 volts), contactors",NMB,"7,782",137,"53,003","28,549","60,785","28,686",Provisional
202307,8536410009,"Electrical apparatus; relays, (for a voltage not exceeding 60 volts), other than contactors",NMB,"59,833",308,"17,832",150,"77,665",458,Provisional
202307,8536490001,"Electrical apparatus; relays, for a voltage exceeding 60 volts, contactors",NMB,"21,158",341,"9,810",90,"30,968",431,Provisional
202307,8536490009,"Electrical apparatus; relays, for a voltage exceeding 60 volts, other than contactors",NMB,"66,440",124,"209,580",430,"276,020",554,Provisional
202307,8536501010,"Electrical apparatus; electronic AC switches with optically coupled input and output circuits (insulated thyristor AC switches), for pressures exceeding 25 V (but not 1000 V), with a rated current carrying capacity not exceeding 35 A",NMB,"34,897",289,"4,163",312,"39,060",601,Provisional
202307,8536501015,"Electrical apparatus; electronic AC switches with optically coupled input and output circuits (insulated thyristor AC switches), for pressures exceeding 25 V (but not 1000 V), with a rated current carrying capacity between 36 - 100 A",NMB,"21,338","1,440",0,0,"21,338","1,440",Provisional
202307,8536501017,"Electrical apparatus; electronic AC switches with optically coupled input and output circuits (insulated thyristor AC switches), for pressures exceeding 25 V (but not 1000 V), with a rated current carrying capacity exceeding 100 A",NMB,"14,307",274,"12,421",20,"26,728",294,Provisional
202307,8536501023,"Electrical apparatus; electronic AC switches with optically coupled input and output circuits (insulated thyristor AC switches), for pressures not exceeding 25 V, having a rated current carrying capacity not exceeding 35 A",NMB,740,7,622,8,"1,362",15,Provisional
202307,8536502015,"Electrical apparatus; electronic switches, incl. temperature protected, with a transistor + logic chip, for voltage 1000V or less, for pressures exceeding 25V (but not 1000V), with a rated current carrying capacity between 36A - 100A",NMB,0,0,"14,870",123,"14,870",123,Provisional
