Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202201,8481801969,Valves; plug cocks and valves,NMB,241,"1,000",0,0,241,"1,000",Final,,,,
202201,8481801979,Valves; refrigeration valves,NMB,"213,486",500,"19,203","1,599","232,689","2,099",Final,,,,
202201,8481801981,Valves; solenoid valves,NMB,"15,117",176,"10,114",206,"25,231",382,Final,,,,
202201,8481801991,"Valves; taps, cocks and valves for use as water plumbing fittings",NMB,"98,138","3,094",304,91,"98,442","3,185",Final,,,,
202201,8481801999,Valves; n.e.c. in item no. 8481.80,NMB,"844,237","81,100","142,005","3,446","986,242","84,546",Final,,,,
202201,8481900900,Valves; parts of valves for pneumatic tyres and tubes,,"1,372",,0,,"1,372",,Final,,,,
202201,8481901905,Valves; parts of air control or pneumatic valves,,"3,925",,0,,"3,925",,Final,,,,
202201,8481901919,Valves; parts of ball or spherical plug valves,,"27,070",,813,,"27,883",,Final,,,,
202201,8481901921,Valves; parts of ball float or level control valves,,0,,112,,112,,Final,,,,
202201,8481901925,Valves; parts of butterfly valves,,"11,680",,"1,071",,"12,751",,Final,,,,
202201,8481901929,Valves; parts of check valves,,108,,0,,108,,Final,,,,
202201,8481901941,Valves; parts of hydraulic or flow control valves,,"6,503",,0,,"6,503",,Final,,,,
202201,8481901951,Valves; parts of pressure control and regulating valves,,"1,800",,0,,"1,800",,Final,,,,
202201,8481901961,Valves; parts of relief and safety valves,,0,,459,,459,,Final,,,,
202201,8481901965,Valves; parts of solenoid valves,,588,,0,,588,,Final,,,,
202201,8481901971,"Valves; parts of taps, cocks and valves, for use as water plumbing fittings",,"9,575",,"20,334",,"29,909",,Final,,,,
202201,8481901989,Valves; parts n.e.c. in item no. 8481.90,,"201,838",,"18,451",,"220,289",,Final,,,,
202201,8482100000,Ball bearings,,"14,002",,"18,987",,"32,989",,Final,,,,
202201,8482200000,"Bearings; tapered roller bearings, including cone and tapered roller assemblies",,"1,462",,"2,516",,"3,978",,Final,,,,
202201,8482300000,Bearings; spherical roller bearings,,"6,846",,130,,"6,976",,Final,,,,
202201,8482400000,"Bearings; needle roller bearings, including cage and needle roller assemblies",,"3,746",,"3,013",,"6,759",,Final,,,,
202201,8482500000,"Bearings; cylindrical roller bearings, including cage and roller assemblies n.e.c. in heading no. 8482",,"6,853",,"6,221",,"13,074",,Final,,,,
202201,8482800000,"Bearings; n.e.c. in heading no. 8482, including combined ball/roller",,"83,886",,"61,307",,"145,193",,Final,,,,
202201,8482990000,"Bearings; parts, (other than balls, needles and rollers)",,"7,859",,42,,"7,901",,Final,,,,
202201,8483100100,Crank shafts and cam shafts; for internal combustion engines,,"33,656",,"1,953",,"35,609",,Final,,,,
202201,8483101100,Transmission shafts and cranks; designed for use solely or principally with a particular machine or appliance,,"6,878",,"221,650",,"228,528",,Final,,,,
202201,8483101909,"Transmission shafts and cranks; other than those designed for use solely or principally with a particular machine or appliance, other than power take-off shafts",,"24,660",,"70,764",,"95,424",,Final,,,,
202201,8483200100,"Bearing housings, incorporating ball or roller bearings; designed for use solely or principally with a particular machine or appliance",,0,,"2,197",,"2,197",,Final,,,,
202201,8483200900,"Bearing housings, incorporating ball or roller bearings; other than those designed for use solely or principally with a particular machine or appliance",,"1,556",,0,,"1,556",,Final,,,,
202201,8483300100,"Bearing housings, not incorporating ball or roller bearings and plain shaft bearings; designed for use solely or principally with a particular machine or appliance",,"38,071",,"20,270",,"58,341",,Final,,,,
202201,8483300900,"Bearing housings, not incorporating ball or roller bearings and plain shaft bearings; other than those designed for use solely or principally with a particular machine or appliance",,"815,826",,"15,276",,"831,102",,Final,,,,
202201,8483402000,"Gears and gearing; (excluding transmission elements presented separately), ball screws, gear boxes, torque converters and other speed changers (not roller screws), for use solely or principally with a particular machine or appliance",,"328,883",,"4,563",,"333,446",,Final,,,,
202201,8483409009,"Gears and gearing; (excluding transmission elements presented separately), ball screws, gear boxes, torque converters and other speed changers (not roller screws), not for use solely or principally with particular machine or appliance",,"118,909",,"46,469",,"165,378",,Final,,,,
202201,8483500100,Pulley blocks,NMB,342,3,0,0,342,3,Final,,,,
202201,8483501100,"Pulleys and flywheels, designed for use solely or principally with a particular machine or appliance",,"1,820",,"38,942",,"40,762",,Final,,,,
202201,8483501909,"Machinery; flywheels and pulleys, n.e.c. in heading no. 8435, not designed for use solely or principally with a particular machine or appliance",,"2,638",,93,,"2,731",,Final,,,,
202201,8483600100,Clutches and shaft couplings (including universal joints); designed for use solely or principally with a particular machine or appliance,,"3,588",,"1,682",,"5,270",,Final,,,,
202201,8483600900,Clutches and shaft couplings (including universal joints); not designed for use solely or principally with a machine or appliance,,"1,921",,"15,420",,"17,341",,Final,,,,
202201,8483900100,"Transmission components; toothed wheels, chain sprockets and other transmission elements presented separately; parts, designed for use solely or principally with a particular machine or appliance",,"10,509",,"14,530",,"25,039",,Final,,,,
202201,8483900900,"Transmission components; toothed wheels, chain sprockets and other transmission elements presented separately; parts, other than those designed for use solely or principally with a particular machine or appliance",,"139,515",,"9,420",,"148,935",,Final,,,,
202201,8484100000,Gaskets and similar joints; of metal sheeting combined with other materials or of two or more layers of metal,,"7,406",,"63,225",,"70,631",,Final,,,,
202201,8484200000,Seals; mechanical,,"133,244",,20,,"133,264",,Final,,,,
202201,8484900000,"Gaskets sets or assortments of gaskets and similar joints; dissimilar in composition, put up in pouches, envelopes or similar packings",,"26,121",,"7,699",,"33,820",,Final,,,,
202201,8485900200,Machines for additive manufacturing; parts or a kind designed for machines that deposit metal,,"1,541",,0,,"1,541",,Final,,,,
202201,8485901600,"Machines for additive manufacturing; parts or a kind designed for machines that use deposits other than metal, plastic, rubber, glass, plaster, cement, ceramics, paper pulp, wood, bone or similar hard materials",,"1,730",,0,,"1,730",,Final,,,,
202201,8486905900,"Machines and apparatus of heading 8486; machines and apparatus for the treatment of semiconductor materials by a process involving a change in temperature, parts (other than parts of furnaces and ovens)",,"288,743",,"1,556",,"290,299",,Final,,,,
202201,8486907700,Machines and apparatus of heading 8486; parts of particle accelerators,,"945,781",,0,,"945,781",,Final,,,,
202201,8486909900,"Machines and apparatus of heading 8486; parts and accessories, n.e.c. in item no. 8486.90",,"26,717",,0,,"26,717",,Final,,,,
202201,8487100000,Ships' or boats' propellers and blades therefor,,"28,888",,"5,043",,"33,931",,Final,,,,
202201,8487900100,"Machinery; parts, lubricators, grease cups, grease nipples",,0,,7,,7,,Final,,,,
202201,8487900910,"Machinery parts; other than lubricators, grease cups, or grease nipples",,"134,300",,"8,409",,"142,709",,Final,,,,
202201,8501100001,"Electric motors; DC, of an output not exceeding 37.5W",NMB,"14,992",64,785,21,"15,777",85,Final,,,,
202201,8501100009,"Electric motors; other than DC, of an output not exceeding 37.5W",NMB,"5,566",9,"5,300",19,"10,866",28,Final,,,,
202201,8501200101,"Electric motors; universal AC/DC motors, other than for toys, of an output exceeding 373W but not exceeding 746W",NMB,"8,834",1,"12,271",6,"21,105",7,Final,,,,
202201,8501200109,"Electric motors; universal AC/DC motors, other than for toys, of an output from 746W to 7kW inclusive",NMB,286,4,"7,323",8,"7,609",12,Final,,,,
202201,8501200901,"Electric motors; universal AC/DC motors, of an output not exceeding 75W",NMB,"3,488",3,0,0,"3,488",3,Final,,,,
202201,8501200919,"Electric motors; universal AC/DC motors, of an output exceeding 186W but not exceeding 373W",NMB,"4,488",1,0,0,"4,488",1,Final,,,,
202201,8501200921,"Electric motors, universal AC/DC motors, of an output exceeding 55kW but not exceeding 186kW",NMB,"21,787",7,"3,000",2,"24,787",9,Final,,,,
202201,8501310100,"Electric motors; DC motors, of an output exceeding 373W but not exceeding 750W",NMB,193,1,"6,904",56,"7,097",57,Final,,,,
202201,8501310900,"Electric motors; DC motors, of an output exceeding 37.5W but not exceeding 373W",NMB,"7,173",23,"22,928",116,"30,101",139,Final,,,,
202201,8501311910,"Electric generators; DC generators (other than photovoltaic), of an output not exceeding 750W",NMB,"3,363",1,"5,171",5,"8,534",6,Final,,,,
202201,8501320100,"Electric motors; DC motors, of an output exceeding 750W but not exceeding 55kW",NMB,312,1,0,0,312,1,Final,,,,
202201,8501320900,"Electric motors; DC motors, of an output exceeding 55kW but not exceeding 75kW",NMB,"2,778",1,"15,328",8,"18,106",9,Final,,,,
202201,8501400101,"Electric motors; AC motors, single-phase, of an output exceeding 373W but not exceeding 746W",NMB,"86,950",619,"14,778",171,"101,728",790,Final,,,,
202201,8501400109,"Electric motors; AC motors, single-phase, of an output from 746W to 7kW inclusive",NMB,867,4,0,0,867,4,Final,,,,
202201,8501400901,"Electric motors; AC motors, single-phase, not exceeding 75W",NMB,"1,069",3,"19,869",203,"20,938",206,Final,,,,
202201,8501400909,"Electric motors; AC motors, single-phase, exceeding 75W but not exceeding 186W",NMB,0,0,"5,627",90,"5,627",90,Final,,,,
202201,8501400919,"Electric motors; AC motors, single-phase, exceeding 186W but not exceeding 373W",NMB,0,0,"4,550",59,"4,550",59,Final,,,,
202201,8501400929,"Electric motors; AC motors, single-phase, exceeding 186kW",NMB,712,2,0,0,712,2,Final,,,,
202201,8501510100,"Electric motors; AC motors, multi-phase, of an output exceeding 373W but not exceeding 750W",NMB,0,0,"11,726",21,"11,726",21,Final,,,,
202201,8501510900,"Electric motors; AC motors, multi-phase, of an output not exceeding 373W",NMB,"19,189",28,"5,430",7,"24,619",35,Final,,,,
202201,8501520100,"Electric motors; AC motors, multi-phase, of an output exceeding 750W but not exceeding 55kW",NMB,0,0,390,1,390,1,Final,,,,
202201,8501520900,"Electric motors; AC motors, multi-phase, of an output exceeding 55kW but not exceeding 75kW",NMB,"14,140",18,"11,838",2,"25,978",20,Final,,,,
202201,8502200000,Electric generating sets; with spark-ignition internal combustion piston engines,NMB,"116,479",97,0,0,"116,479",97,Final,,,,
202201,8502400000,Electric rotary converters,NMB,0,0,638,3,638,3,Final,,,,
202201,8503000109,"Electric motors; parts, other than DC motors but including universal AC/DC motors, n.e.c. in heading no. 8503, of an output exceeding 373W but not exceeding 55W",,"142,102",,0,,"142,102",,Final,,,,
202201,8503000901,"Electric motors; parts, of DC motors of an output not exceeding 373W or exceeding 55kW",,"9,579",,0,,"9,579",,Final,,,,
202201,8503001901,Electric generators; parts of DC generators,,"2,948",,0,,"2,948",,Final,,,,
202201,8503001909,"Electric generating sets; parts, with internal combustion piston engines",,"6,930",,0,,"6,930",,Final,,,,
202201,8503001919,"Electric motors, generators and generating sets; parts n.e.c. in heading no. 8503",,"1,477",,"84,422",,"85,899",,Final,,,,
202201,8504100900,"Discharge lamps or tubes; ballasts therefor, having a rated input voltage not exceeding 240 volts",,0,,214,,214,,Final,,,,
202201,8504210010,"Electrical transformers; liquid dielectric, having a power handling capacity not exceeding 650kVA",NMB,"321,753",14,"28,105",1,"349,858",15,Final,,,,
202201,8504220010,"Electrical transformers; liquid dielectric, having a power handling capacity exceeding 650kVA but not exceeding 10,000kVA",NMB,"193,205",5,0,0,"193,205",5,Final,,,,
202201,8504310100,"Electrical transformers having a power handling capacity not exceeding 1kVA, having a rated input voltage exceeding 240 volts (excluding liquid dielectric transformers)",,439,,0,,439,,Final,,,,
202201,8504310900,"Electrical transformers; having a power handling capacity not exceeding 1kVA, having a rated input voltage not exceeding 240 volts (excluding liquid dielectric transformers)",,"48,735",,"70,597",,"119,332",,Final,,,,
202201,8504330010,Electrical transformers; having a power handling capacity exceeding 16kVA but not exceeding 500kVA (excluding liquid dielectric transformers),NMB,975,15,0,0,975,15,Final,,,,
202201,8504400710,"Electrical static converters; battery chargers, having an output of less than 10 amperes for batteries not over 12 volts, for use with nickel cadmium batteries of sizes AA, C, D and 9 volt only",NMB,"6,688",22,"1,590",1,"8,278",23,Final,,,,
202201,8504400715,"Electrical static converters; battery chargers, having an output of less than 10 amperes for batteries not over 12 volts, for use with other than nickel cadmium batteries of sizes AA, C, D and 9 volt",NMB,"84,292",877,"75,925","5,308","160,217","6,185",Final,,,,
202201,8504400719,"Electrical static converters; battery chargers, having an output of 10 amperes or more, for batteries exceeding 12 volts",NMB,"2,981,340","2,976","101,936","2,446","3,083,276","5,422",Final,,,,
202201,8504401100,Electrical static converters; automotive rectifiers,NMB,627,17,"44,845","2,023","45,472","2,040",Final,,,,
202201,8504401500,"Electrical static converters; (other than battery chargers), separately presented power supply units for automatic data processing machines",,"206,668",,"67,815",,"274,483",,Final,,,,
202201,8504401700,"Electrical static converters; static converters for automatic data processing machines or units thereof, or telecommunications equipment",NMB,"104,278",159,"25,886",180,"130,164",339,Final,,,,
202201,8504402900,"Electrical static converters; other than battery chargers and automotive rectifiers, other than separately presented power units for automatic data processing machines",NMB,"10,192,558","2,080","464,562","22,898","10,657,120","24,978",Final,,,,
202201,8504501000,"Electrical inductors; for power supplies for automatic data processing machines or units thereof, or telecommunication apparatus",NMB,"15,039",42,0,0,"15,039",42,Final,,,,
202201,8504509000,Electrical inductors; n.e.c. in heading no. 8504,NMB,763,600,"38,960","2,227","39,723","2,827",Final,,,,
202201,8504902000,"Electrical transformers; parts, for those having a rated input voltage exceeding 240 volts",,"49,787",,"20,000",,"69,787",,Final,,,,
202201,8504904000,"Electrical transformers; parts, for those having a rated input voltage not exceeding 240 volts",,"304,107",,"145,151",,"449,258",,Final,,,,
202201,8504906000,Electrical static converters; parts of battery chargers,,"89,047",,347,,"89,394",,Final,,,,
202201,8504906500,Electrical static converters; parts of automotive rectifiers,,"7,459",,0,,"7,459",,Final,,,,
202201,8504909000,"Electrical static converters; parts (excluding those for battery chargers, automotive rectifiers, and printed circuit assemblies)",,"15,378",,158,,"15,536",,Final,,,,
202201,8504909900,Electrical inductors; other than of printed circuit assemblies,,"12,513",,0,,"12,513",,Final,,,,
202201,8505110000,"Magnets; permanent magnets and articles intended to become permanent magnets after magnetisation, of metal",,"220,027",,120,,"220,147",,Final,,,,
202201,8505190000,"Magnets; permanent magnets and articles intended to become permanent magnets after magnetisation, other than of metal",,"1,888",,29,,"1,917",,Final,,,,
202201,8505200000,"Magnets; electro-magnetic couplings, clutches and brakes",NMB,0,0,616,1,616,1,Final,,,,
202201,8505900001,Magnets; electro-magnets,NMB,"10,655,531",478,"1,334",23,"10,656,865",501,Final,,,,
202201,8505900009,"Magnets; electro-magnetic and permanent magnet chucks, clamps, vices and similar work holders",NMB,"9,350",1,0,0,"9,350",1,Final,,,,
202201,8505900019,"Magnets; of heading no. 8505, parts n.e.c. in heading no. 8505",,"266,264",,131,,"266,395",,Final,,,,
202201,8506100010,"Cells and batteries; primary, manganese dioxide, of an external volume not exceeding 300cm3, alkaline batteries",NCL,"5,435",24,173,192,"5,608",216,Final,,,,
202201,8506300001,"Cells and batteries; primary, mercuric oxide, (of an external volume not exceeding 300cm3)",NCL,0,0,"3,081",50,"3,081",50,Final,,,,
202201,8506500001,"Cells and batteries; primary, lithium, (of an external volume not exceeding 300cm3)",NCL,46,1,"9,333",102,"9,379",103,Final,,,,
202201,8506800010,"Cells and batteries; primary, (other than manganese dioxide, mercuric oxide, silver oxide, lithium or air-zinc), of an external volume not exceeding 300cm3",NCL,0,0,314,75,314,75,Final,,,,
202201,8506800019,"Cells and batteries; primary, (other than manganese dioxide, mercuric oxide, silver oxide, lithium or air-zinc), of an external volume exceeding 300cm3",NCL,"9,889",487,"25,450",441,"35,339",928,Final,,,,
202201,8506900000,"Cells and batteries; primary, parts thereof",,"3,023",,0,,"3,023",,Final,,,,
202201,8507100200,"Electric accumulators; lead-acid, of a kind used for starting piston engines, for use in the assembly of motor cars, including station wagons and racing cars, as may be determined by the Minister",NMB,0,0,"1,300",14,"1,300",14,Final,,,,
202201,8507100901,"Electric accumulators; lead-acid, of a kind used for starting piston engines, for the passenger motor vehicles of heading no. 8703, DIN batteries",NMB,0,0,"1,542",6,"1,542",6,Final,,,,
202201,8507100919,"Electric accumulators; lead-acid, of a kind used for starting piston engines, for the passenger motor vehicles of heading no. 8703, not DIN batteries, nominal dimensions of length 208-260mm, width 170-176mm, height 190-230mm",NMB,0,0,"62,253","1,300","62,253","1,300",Final,,,,
202201,8507100929,"Electric accumulators; lead-acid, of a kind used for starting piston engines, for the passenger motor vehicles of heading no. 8703, other kinds n.e.c. in item no. 8507.10.09",NMB,0,0,"29,598",405,"29,598",405,Final,,,,
202201,8507100949,"Electric accumulators; lead-acid, of a kind used for starting piston engines, other kinds n.e.c. in item no. 8507.10",NMB,0,0,84,3,84,3,Final,,,,
202201,8507200000,"Electric accumulators; lead-acid, (other than for starting piston engines), including separators, whether or not rectangular (including square)",NMB,762,7,"8,547",98,"9,309",105,Final,,,,
202201,8507300000,"Electric accumulators; nickel-cadmium, including separators, whether or not rectangular (including square)",NMB,201,6,0,0,201,6,Final,,,,
202201,8507500000,"Electric accumulators; nickel-metal hydride, including separators, whether or not rectangular (including square)",NMB,"14,887",200,0,0,"14,887",200,Final,,,,
202201,8507600000,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",NMB,"130,999","2,252","165,352",84,"296,351","2,336",Final,,,,
202201,8507900000,Electric accumulators; parts n.e.c. in heading no. 8507,,630,,397,,"1,027",,Final,,,,
202201,8508110010,"Vacuum cleaners; with self-contained electric motor, of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20L, portable, hand-held",NMB,0,0,"94,556",306,"94,556",306,Final,,,,
202201,8508110019,"Vacuum cleaners; with self-contained electric motor, of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20L, other than portable hand-held type",NMB,0,0,419,2,419,2,Final,,,,
202201,8508190919,"Vacuum cleaners; with self-contained electric motor, of a power exceeding 1,500 W or having a dust bag or other receptacle capacity exceeding 20L, other than commercial, industrial or portable hand-held types",NMB,527,7,0,0,527,7,Final,,,,
202201,8508600000,Vacuum cleaners; other than with self-contained electric motor,NMB,"1,730",23,0,0,"1,730",23,Final,,,,
202201,8508700900,"Vacuum cleaners; parts, other than parts of commercial or industrial types",,"1,838",,"23,445",,"25,283",,Final,,,,
202201,8509401900,"Electro-mechanical domestic appliances; food mixers, with self-contained electric motor",NMB,"1,362",25,"88,206",850,"89,568",875,Final,,,,
202201,8509802919,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading no. 8508, n.e.c. in heading no. 8509",NMB,"46,384","12,096",0,0,"46,384","12,096",Final,,,,
202201,8509900010,Electro-mechanical domestic appliances; parts for the appliances of heading no. 8509,,"3,868",,"1,634",,"5,502",,Final,,,,
202201,8510100000,Shavers; with self-contained electric motor,NMB,107,6,0,0,107,6,Final,,,,
202201,8510200100,"Hair clippers; designed for clipping livestock, with a self-contained electric motor",NMB,"2,570",100,0,0,"2,570",100,Final,,,,
202201,8510200900,"Hair clippers; designed for clipping human hair, with a self-contained electric motor",,0,,696,,696,,Final,,,,
202201,8511100000,Ignition or starting equipment; sparking plugs,NMB,71,9,359,12,430,21,Final,,,,
202201,8511200000,"Ignition or starting equipment; ignition magnetos, magneto-dynamos and magnetic flywheels, of a kind used for spark or compression-ignition internal combustion engines",,0,,292,,292,,Final,,,,
202201,8511301900,"Ignition or starting equipment; ignition coils, for use in the assembly of motor vehicles, other than as may be determined by the minister",NMB,0,0,"1,647",17,"1,647",17,Final,,,,
202201,8511400100,"Ignition or starting equipment; of a kind used for spark-ignition or compression-ignition internal combustion engines, starter motors",NMB,"4,733",4,"3,958",17,"8,691",21,Final,,,,
202201,8511500000,"Ignition or starting equipment; generators n.e.c. in heading no. 8511, of a kind used for spark or compression-ignition internal combustion engines",NMB,"381,366",6,"37,796",15,"419,162",21,Final,,,,
202201,8511800000,"Ignition or starting equipment; n.e.c. in heading no. 8511, of a kind used for spark or compression-ignition internal combustion engines",,"39,852",,0,,"39,852",,Final,,,,
202201,8511900000,"Ignition or starting equipment; parts of the equipment of heading no. 8511, for use in spark-ignition or compression-ignition internal combustion engines",,0,,281,,281,,Final,,,,
202201,8512100009,"Lighting or visual signalling equipment; electrical, of a kind used on bicycles, other than dynamos or generators",,0,,526,,526,,Final,,,,
202201,8512200001,"Lighting equipment; electrical, of a kind used for motor vehicles (excluding articles of heading no. 8539)",,"1,089,049",,"1,405",,"1,090,454",,Final,,,,
202201,8512200009,"Visual signalling equipment; electrical, of a kind used in motor vehicles (excluding lighting equipment and articles of heading no. 8539)",,"896,364",,"1,500",,"897,864",,Final,,,,
202201,8512301800,"Sound signalling equipment, electrical, used on cycles or motor vehicles (excluding articles of heading no. 8539), horns, other than for bicycles or for use in motor vehicle assembly",,0,,"1,423",,"1,423",,Final,,,,
202201,8512400000,"Windscreen wipers, defrosters and demisters; electrical, of kinds used for cycles or motor vehicles",NMB,0,0,42,2,42,2,Final,,,,
202201,8512900009,"Lighting or visual signalling equipment; electrical, of a kind used on bicycles, parts of bicycles (other than of dynamos, generators and horns), parts for motor vehicles",,"116,339",,0,,"116,339",,Final,,,,
202201,8512900019,"Lighting or visual signalling equipment; electrical, of a kind used on bicycles, n.e.c. in item no. 8512.90.00",,"3,302",,469,,"3,771",,Final,,,,
202201,8513100001,"Lamps; portable, electric, designed to function by their own energy source (e.g. dry batteries), specially designed for use as miners' safety lamps",NMB,0,0,22,3,22,3,Final,,,,
202201,8513100011,"Lamps; portable, electric, designed to function by their own energy source (e.g. dry batteries), not lighting equipment of heading no. 8512, flashlights, torches (not designed as miners' safety lamps)",NMB,"4,015",56,"13,903","2,516","17,918","2,572",Final,,,,
202201,8513100019,"Lamps; portable, electric, designed to function by their own energy source (e.g. dry batteries), not lighting equipment of heading no. 8512, (other than flashlights, torches or miners' safety lamps)",NMB,"60,563",562,530,29,"61,093",591,Final,,,,
202201,8514400000,"Heating equipment; for the heat treatment of materials by induction or dielectric loss, industrial or laboratory, other than furnaces and ovens",,"21,608",,0,,"21,608",,Final,,,,
202201,8514901000,"Furnaces, ovens and heating equipment; parts of apparatus for rapid heating of wafers",,"6,616",,"5,374",,"11,990",,Final,,,,
202201,8514903000,"Furnaces, ovens and heating equipment; parts of furnaces and ovens of subheadings 8514.10 to 8514.30",,"3,168",,0,,"3,168",,Final,,,,
202201,8514909000,"Furnaces, ovens and heating equipment; parts of the industrial or laboratory equipment n.e.c. in item no. 8514.90",,525,,0,,525,,Final,,,,
202201,8515110000,"Brazing or soldering machines and apparatus; soldering irons and guns, whether or not capable of cutting",NMB,47,2,0,0,47,2,Final,,,,
202201,8515290010,"Welding machines and apparatus; for resistance welding of metal, other than fully or partly automatic, whether or not capable of cutting",NMB,"47,296",2,0,0,"47,296",2,Final,,,,
202201,8515809019,"Welding and cutting machines and apparatus; electric or laser-operated, n.e.c. in item no. 8515.80",,"1,759,877",,0,,"1,759,877",,Final,,,,
202201,8515809029,Electric machines and apparatus; for hot spraying of metals or cermets,,"1,215",,"27,510",,"28,725",,Final,,,,
202201,8515900900,"Welding machines and apparatus; parts, of plasma arc welding machines",,"48,545",,"21,590",,"70,135",,Final,,,,
202201,8515902100,Electric machines and apparatus; parts of wire bonders,,259,,"16,511",,"16,770",,Final,,,,
202201,8516100001,"Heaters; electric, instantaneous, domestic, (not exceeding 10kW input rating capacity)",NMB,73,3,709,51,782,54,Final,,,,
202201,8516100011,"Heaters; storage water heaters, non-domestic, (capable of operating above 90 degrees Celsius), for direct permanent connection",NMB,"71,012",100,0,0,"71,012",100,Final,,,,
202201,8516100021,"Heaters; storage water heaters, domestic, not exceeding 10kW input rating",NMB,"11,795",6,0,0,"11,795",6,Final,,,,
202201,8516290900,Heating apparatus; electric space heating apparatus (excluding storage heating radiators),NMB,"7,758",33,0,0,"7,758",33,Final,,,,
202201,8516310001,Hair-dressing apparatus; electro-thermic hair dryers,NMB,200,8,0,0,200,8,Final,,,,
202201,8516320000,"Hair-dressing apparatus; electro-thermic, other than hair dryers",NMB,130,4,0,0,130,4,Final,,,,
202201,8516330000,Hand-drying apparatus; electro-thermic,,"26,010",,0,,"26,010",,Final,,,,
202201,8516400000,Smoothing irons; electric,NMB,417,12,"16,376",400,"16,793",412,Final,,,,
202201,8516500000,"Ovens; microwave, of a kind used for domestic purposes",NMB,"1,387",13,"2,446",9,"3,833",22,Final,,,,
202201,8516600111,"Domestic stoves and ranges; benchtop ovens, (excluding microwaves)",NMB,"2,137",2,0,0,"2,137",2,Final,,,,
202201,8516600129,"Domestic stoves and ranges; n.e.c. in item no. 8516.60.01, other than free-standing ranges",NMB,"3,503",4,0,0,"3,503",4,Final,,,,
202201,8516601100,Coffee roasting appliances,NMB,"22,200",27,0,0,"22,200",27,Final,,,,
202201,8516601901,"Cooking plates, boiling rings and the like; cook tops",NMB,"8,000",10,"2,061",2,"10,061",12,Final,,,,
202201,8516601909,"Cooking plates, boiling rings, grillers and roasters; (excluding microwave ovens, coffee roasting appliances and cook tops)",NMB,353,4,"20,931",1,"21,284",5,Final,,,,
202201,8516710101,"Electro-thermic appliances; coffee makers, (other than drip and percolator types), espresso/cappuccino type",NMB,"3,728",1,"28,878",4,"32,606",5,Final,,,,
202201,8516710109,"Electro-thermic appliances; coffee makers, (other than drip and percolator types), other than espresso/cappuccino type",NMB,0,0,"15,550",23,"15,550",23,Final,,,,
202201,8516710901,"Electro-thermic appliances; coffee makers, of the drip and percolator types, and tea makers of all types",NMB,"1,260",2,0,0,"1,260",2,Final,,,,
202201,8516720000,"Electro-thermic appliances; toasters, of a kind used for domestic purposes",NMB,0,0,"27,528",450,"27,528",450,Final,,,,
202201,8516790900,Electro-thermic appliances; automatic rice cookers,,0,,"1,165",,"1,165",,Final,,,,
202201,8516791905,Electro-thermic appliances; deep fryers,NMB,"13,202",11,0,0,"13,202",11,Final,,,,
202201,8516791909,Electrical machinery and equipment and parts thereof; other electro-thermic appliances n.e.c. in heading no. 8516,,739,,"335,299",,"336,038",,Final,,,,
202201,8516800000,"Resistors; electric heating, other than those of heading no. 8545",,"452,236",,"1,222",,"453,458",,Final,,,,
202201,8516900000,"Electro-thermic appliances; parts, of heating resistors, of water, space and soil heaters, hair-dressing apparatus, hand dryers, smoothing irons and other domestic appliances of heading no. 8516",,"49,809",,"21,702",,"71,511",,Final,,,,
202201,8517130000,Telephone sets; smartphones for cellular or other wireless networks,,"354,201",,"1,540,169",,"1,894,370",,Final,,,,
202201,8517140010,"Telephone sets; other than smartphones, for cellular or other wireless networks, hand-held citizen band",,"24,698",,0,,"24,698",,Final,,,,
202201,8517140012,"Telephone sets; other than smartphones, for cellular or other wireless networks, mobile telephones",,"3,306",,"982,471",,"985,777",,Final,,,,
202201,8517140014,"Telephone sets; other than smartphones, for cellular or other wireless networks, radio-telephones",,"1,049,805",,"39,423",,"1,089,228",,Final,,,,
202201,8517140020,"Telephone sets; other than smartphones, for cellular or other wireless networks, n.e.c. in item no. 8517.13 and 8517.14",,0,,"3,000",,"3,000",,Final,,,,
202201,8517180010,"Telephone sets; incorporating line identification facilities for use with small business systems (SBS), systems dependent, (other than with cordless handsets, not for cellular or other wireless networks)",NMB,0,0,"22,085",10,"22,085",10,Final,,,,
202201,8517180015,"Telephone sets; not incorporating line identification facilities for use with small business systems (SBS), systems dependent, (other than with cordless handsets, not for cellular or other wireless networks)",NMB,300,1,0,0,300,1,Final,,,,
202201,8517180019,"Telephone sets; not incorporating line identification facilities for use with small business systems (SBS), not systems dependent, (other than with cordless handsets, not for cellular or other wireless networks)",NMB,"1,169,123","1,748","3,765",24,"1,172,888","1,772",Final,,,,
202201,8517610700,Base stations; transmission apparatus for radio-telephony or radio-telegraphy,,0,,"4,699",,"4,699",,Final,,,,
202201,8517610915,"Base stations; for line telephony or line telegraphy, other than telephonic",,"1,217",,0,,"1,217",,Final,,,,
202201,8517610919,Base stations; apparatus n.e.c. in item no. 8517.61,,"556,152",,0,,"556,152",,Final,,,,
