Month,Harmonised System Code,Harmonised System Description,Unit Qty,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status,,
202201,3304200000,Cosmetic and toilet preparations; eye make-up,,"1,607,737","1,658,751",,Final,,
202201,3304300008,"Cosmetic and toilet preparations; manicure or pedicure preparations, in aerosol containers, not containing chlorofluorocarbons",NMB,"12,493","14,184","5,040",Final,,
202201,3304300019,"Cosmetic and toilet preparations; manicure or pedicure preparations, not in aerosol containers",,"632,186","680,800",,Final,,
202201,3304910000,"Cosmetic and toilet preparations; powders, whether or not compressed (excluding lip, eye, manicure or pedicure preparations)",,"695,270","715,160",,Final,,
202201,3304990008,"Cosmetic and toilet preparations; n.e.c. in heading no. 3304, for the care of the skin (excluding medicaments, including sunscreen or sun tan preparations), in aerosol containers, not containing chlorofluorocarbons",NMB,"38,111","42,395","5,062",Final,,
202201,3304990019,"Cosmetic and toilet preparations, n.e.c. in heading no. 3304, for the care of the skin, not in aerosol containers",,"18,220,966","18,809,821",,Final,,
202201,3305100000,Hair preparations; shampoos,,"3,582,217","3,682,851",,Final,,
202201,3305200000,Hair preparations; for permanent waving or straightening,,"12,298","12,743",,Final,,
202201,3305300008,"Hair preparations; lacquers, in aerosol containers, not containing chlorofluorocarbons",NMB,"52,769","53,859","11,496",Final,,
202201,3305300019,"Hair preparations; lacquers, not in aerosol containers",,"39,277","40,930",,Final,,
202201,3305900008,"Hair preparations; n.e.c. in heading no. 3305, in aerosol containers, not containing chlorofluorocarbons",NMB,"30,136","31,364","13,145",Final,,
202201,3305900019,"Hair preparations; n.e.c. in heading no. 3305, not in aerosol containers",,"4,888,384","5,126,706",,Final,,
202201,3306100100,Oral or dental hygiene preparations; denture cleaning tablets,,"24,595","25,118",,Final,,
202201,3306100901,"Oral or dental hygiene preparations; dentifrices, for dentists' use in mechanical cleaning and polishing of teeth",,"1,212","1,280",,Final,,
202201,3306100909,Oral or dental hygiene preparations; denture cleaning pastes and powders,,"173,711","178,795",,Final,,
202201,3306100919,Oral or dental hygiene preparations; dentifrices n.e.c. in item no. 3306.10,,"2,739,089","2,833,179",,Final,,
202201,3306201000,"Oral or dental hygiene preparations; yarn used to clean between the teeth (dental floss), textured yarn of nylon or other polyamides, measuring per single yarn more than 50 decitex",KGM,"3,151","3,258",171,Final,,
202201,3306209001,"Oral or dental hygiene preparations; yarn used to clean between the teeth (dental floss), high tenacity yarn of nylon or other polyamides",KGM,"41,125","41,461",545,Final,,
202201,3306209009,"Oral or dental hygiene preparations; yarn used to clean between the teeth (dental floss), other than in item no. 3306.20.10.00, other than high tenacity yarn of nylon or other polyamides",KGM,"88,384","104,896","11,269",Final,,
202201,3306900008,"Oral or dental hygiene preparations, (other than dentifrices), in aerosol containers, not containing chlorofluorocarbons",NMB,81,97,4,Final,,
202201,3306900019,"Oral or dental hygiene preparations, (other than dentifrices), not in aerosol containers",,"1,037,700","1,122,946",,Final,,
202201,3307100108,"Perfumery, cosmetic or toilet preparations; pre-shave and after-shave preparations, in aerosol containers, not containing chlorofluorocarbons",NMB,"52,543","53,056","5,575",Final,,
202201,3307100119,"Perfumery, cosmetic or toilet preparations, pre-shave and after-shave preparations, not in aerosol containers",,"43,657","45,978",,Final,,
202201,3307100908,"Perfumery, cosmetic or toilet preparations; shaving preparations, in aerosol containers, not containing chlorofluorocarbons",NMB,"120,212","123,256","71,540",Final,,
202201,3307100919,"Perfumery, cosmetic or toilet preparations; shaving preparations, not in aerosol containers",,"37,238","37,906",,Final,,
202201,3307200008,"Perfumery, cosmetic or toilet preparations; personal deodorants and anti-perspirants, in aerosol containers, not containing chlorofluorocarbons",NMB,"672,559","678,558","452,801",Final,,
202201,3307200019,"Perfumery, cosmetic or toilet preparations; personal deodorants and antiperspirants, not in aerosol containers",,"509,820","522,264",,Final,,
202201,3307300000,"Perfumery, cosmetic or toilet preparations; perfumed bath salts and other bath preparations",,"295,725","306,601",,Final,,
202201,3307410000,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, agarbatti and other odoriferous preparations which operate by burning (including those used during religious rites)",,"179,579","210,076",,Final,,
202201,3307490008,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms (excluding those which operate by burning) in aerosol containers, not containing chlorofluorocarbons",NMB,"160,758","172,857","18,342",Final,,
202201,3307490029,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms (excluding those which operate by burning), other than pot pourri",,"1,588,500","1,703,980",,Final,,
202201,3307900108,"Perfumes and deodorizers; animal toilet preparations, in aerosol containers, not containing chlorofluorocarbons",NMB,"1,810","1,922",624,Final,,
202201,3307900119,"Perfumes and deodorizers; animal toilet preparations, not in aerosol containers",,"176,972","185,894",,Final,,
202201,3307900908,"Perfumes and deodorizers; perfuming or deodorizing preparations n.e.c. in heading no. 3307, in aerosol containers, not containing chlorofluorocarbons",NMB,286,286,152,Final,,
202201,3307900929,"Perfumes and deodorizers; perfuming or deodorizing preparations n.e.c. in heading no. 3307, other than pot pourri",,"735,843","775,408",,Final,,
202201,3401110001,"Soap; in tablets, for toilet use (including medicated products)",KGM,"1,237,153","1,306,236","256,146",Final,,
202201,3401110009,"Soap; (other than in tablets), for toilet use (including medicated products), in forms specified in item no. 3401.11",KGM,"30,469","33,031","2,642",Final,,
202201,3401110019,"Organic surface-active products and preparations; for toilet use (including medicated products), (other than soap), in forms specified in item no. 3401.11",KGM,"1,643,098","1,894,640","709,980",Final,,
202201,3401190001,"Soap; for other than toilet use, in forms specified in item no. 3401.11",KGM,"53,004","57,442","7,287",Final,,
202201,3401190009,"Organic surface-active products and preparations; (for other than toilet use, other than soap), in forms specified in item no. 3401.11",KGM,"423,277","540,511","198,373",Final,,
202201,3401200001,"Soap; in powder, flakes or granules",KGM,"72,915","79,380","30,805",Final,,
202201,3401200009,"Soap; (other than in tablets, bars, powder, flakes and granules), n.e.c. in item no. 3401.11",KGM,"997,301","1,075,562","264,321",Final,,
202201,3401300000,"Organic surface-active products and preparations for washing the skin, in the form of liquid or cream and put up for retail sale, whether or not containing soap",KGM,"2,862,759","2,981,146","609,247",Final,,
202201,3402310000,"Anionic organic surface-active agents (other than soap); linear alkylbenzene sulphonic acids and their salts, whether or not put up for retail sale",KGM,"52,339","52,465","18,450",Final,,
202201,3402390000,"Anionic organic surface-active agents (other than soap); other than linear alkylbenzene sulphonic acids and their salts, whether or not put up for retail sale",KGM,"422,423","454,934","73,328",Final,,
202201,3402410000,"Organic surface-active agents; cationic (other than soap), whether or not put up for retail sale",KGM,"293,884","295,503","45,339",Final,,
202201,3402420000,"Organic surface-active agents; non-ionic (other than soap), whether or not put up for retail sale",KGM,"2,122,224","2,232,561","409,186",Final,,
202201,3402490000,"Organic surface-active agents; whether or not put up for retail sale, n.e.c. in item no. 3402",KGM,"1,043,086","1,105,016","148,308",Final,,
202201,3402500010,"Washing and cleaning preparations; powders, flakes and granules, surface-active, whether or not containing soap (excluding those of heading no. 3401), put up for retail sale",KGM,"2,528,678","2,898,824","1,317,647",Final,,
202201,3402500022,"Washing and cleaning preparations; surface-active, whether or not containing soap (excluding those of heading no. 3401), put up for retail sale, in aerosol containers, not containing chlorofluorocarbons",NMB,"97,339","103,207","41,706",Final,,
202201,3402500030,"Washing and cleaning preparations; surface-active, whether or not containing soap (excluding those of heading no. 3401), put up for retail sale, not in aerosol containers",,"7,292,585","7,984,088",,Final,,
202201,3402900001,"Washing and cleaning preparations; powders, flakes and granules, surface-active, whether or not containing soap (excluding those of heading no. 3401), in packs not exceeding 5kg, not for retail sale",KGM,"28,988","43,596","24,668",Final,,
202201,3402900009,"Washing and cleaning preparations; powders, flakes and granules, surface-active, whether or not containing soap (excluding those of heading no. 3401), in packs exceeding 5kg, not for retail sale",KGM,"302,545","316,039","96,711",Final,,
202201,3402900011,"Washing and cleaning preparations; other than powder, flakes and granules, surface-active, containing soap or not (excluding those of heading no. 3401), in packs not exceeding 5kg, not for retail sale",KGM,"493,737","544,662","66,451",Final,,
202201,3402900019,"Washing and cleaning preparations; other than powder, flakes and granules, surface-active, containing soap or not (excluding those of heading no. 3401), in packs exceeding 5kg, not for retail sale",KGM,"675,973","762,704","149,755",Final,,
202201,3403110008,"Lubricating preparations; for the treatment of textile and similar materials (leather etc), containing less than 70% petroleum or bituminous oils, in aerosol containers, not containing chlorofluorocarbons",NMB,"7,801","8,181","1,860",Final,,
202201,3403110019,"Lubricating preparations; for the treatment of textile and similar materials (leather etc), with less than 70% petroleum oils or oils from bituminous minerals, not in aerosol containers",,188,207,,Final,,
202201,3403190101,"Lubricating preparations; greases and other solid lubricants, suited only for aviation use, containing less than 70% (by weight) of petroleum oils or oils obtained from bituminous minerals, (not for the treatment of textile and similar materials)",KGM,"5,411","6,844",39,Final,,
202201,3403190109,"Lubricating preparations; greases and other solid lubricants, (for other than aviation use), containing less than 70% (by weight) of petroleum oils or oils obtained from bituminous minerals, (not for the treatment of textile and similar materials)",KGM,"160,103","174,636","12,829",Final,,
202201,3403191101,"Lubricating preparations; containing less than 70% (by weight) of petroleum oils or oils obtained from bituminous minerals, in containers of 5 litres capacity or more, (not solid lubricants), (not for the treatment of textile and similar materials)",LTR,"885,485","965,638","188,580",Final,,
202201,3403191109,"Preparations, other than lubricating; containing less than 70% (by weight) of petroleum oils or oils obtained from bituminous minerals, in containers of 5 litres capacity or more, (not for the treatment of textile and similar materials)",LTR,"119,655","121,012","15,719",Final,,
202201,3403191907,"Lubricating preparations; n.e.c. in item no. 3403.1, containing less than 70% (by weight) of petroleum oils or oils obtained from bituminous minerals, in aerosol containers of less than 5 litres capacity, not containing chlorofluorocarbons",NMB,"12,839","17,953","1,593",Final,,
202201,3403191919,"Lubricating preparations; n.e.c. in item no. 3403.1, containing less than 70% (by weight) of petroleum oils or oils obtained from bituminous minerals, in containers (not aerosol) of less than 5 litres capacity",LTR,"252,688","266,911","30,250",Final,,
202201,3403191928,"Preparations, other than lubricating; n.e.c. in item no. 3403.1, containing less than 70% petroleum oils or oils obtained from bituminous minerals, in aerosol containers of less than 5 litres, not containing chlorofluorocarbons",NMB,"15,951","20,994","1,766",Final,,
202201,3403191939,"Preparations, other than lubricating; n.e.c. in item no. 3403.1, containing less than 70% petroleum oils or oils obtained from bituminous minerals, in containers (not aerosol) of less than 5 litres capacity",LTR,"34,212","41,305","6,286",Final,,
202201,3403910008,"Lubricating preparations; for the treatment of textile and similar materials (leather, furskins etc), (not containing petroleum oils or oils obtained from bituminous minerals), not containing chlorofluorocarbons",NMB,"7,423","7,961",792,Final,,
202201,3403910019,"Lubricating preparations; for the treatment of textile and similar materials (leather, furskins etc), (not containing petroleum oils or oils obtained from bituminous minerals), not in aerosol containers",,"151,878","162,268",,Final,,
202201,3403990101,"Lubricating preparations; greases and other solid lubricants, suited only for aviation use, not containing petroleum oils or oils obtained from bituminous minerals, not for the treatment of textile and similar materials",KGM,"7,283","7,476",3,Final,,
202201,3403990109,"Lubricating preparations; greases and other solid lubricants, for other than aviation use, not containing petroleum oils or oils obtained from bituminous minerals, not for the treatment of textile and similar materials",KGM,"127,436","135,893","17,991",Final,,
202201,3403991101,"Lubricating preparations; not containing petroleum oils or oils obtained from bituminous minerals, in containers of 5 litres capacity or more, (not solid lubricants), not for the treatment of textile and similar materials",LTR,"1,186,859","1,248,437","318,689",Final,,
202201,3403991109,"Preparations, other than lubricating; not containing petroleum oils or oils obtained from bituminous minerals, in containers of 5 litres capacity or more, not for the treatment of textile and similar materials",LTR,"19,697","22,429","1,995",Final,,
202201,3403991907,"Lubricating preparations; n.e.c. in item no. 3403.9, (not containing petroleum oils or oils obtained from bituminous minerals), in aerosol containers of less than 5 litres, not containing chlorofluorocarbons",NMB,"73,338","78,360","17,833",Final,,
202201,3403991919,"Lubricating preparations; n.e.c. in item no. 3403.9, (not containing petroleum oils or oils obtained from bituminous minerals), in containers (not aerosol) of less than 5 litres capacity",LTR,"227,843","242,708","44,182",Final,,
202201,3403991928,"Preparations, other than lubricating; n.e.c. in item no. 3403.9, (not containing petroleum oils or oils obtained from bituminous minerals), in aerosol containers, not containing chlorofluorocarbons",NMB,40,43,2,Final,,
202201,3403991939,"Preparations, other than lubricating; n.e.c. in item no. 3403.9, (not containing petroleum oils or oils obtained from bituminous minerals), in containers (not aerosol) of less than 5 litres capacity",LTR,"297,000","309,212","64,919",Final,,
202201,3404200019,"Waxes; artificial and prepared, of poly(oxyethylene) (polyethylene glycol), not in aerosol containers",KGM,"86,861","98,727","23,174",Final,,
202201,3404900017,"Waxes; artificial and prepared, of chemically modified lignite, not in aerosol containers",KGM,5,5,1,Final,,
202201,3404900025,"Waxes; artificial and prepared, (other than of chemically modified lignite or polyethylene glycol), in aerosol containers, not containing chlorofluorocarbons",NMB,"1,824","1,879",235,Final,,
202201,3404900029,"Waxes; artificial and prepared, (other than of chemically modified lignite or polyethylene glycol), not in aerosol containers",KGM,"422,261","461,525","37,797",Final,,
202201,3405100008,"Polishes, creams and similar preparations; for footwear or leather, (excluding waxes of heading no. 3404), in aerosol containers, not containing chlorofluorocarbons",NMB,"5,079","6,719",539,Final,,
202201,3405100019,"Polishes, creams and similar preparations; for footwear or leather, (excluding waxes of heading no. 3404), not in aerosol containers",,"117,274","137,193",,Final,,
202201,3405200019,"Polishes, creams and similar preparations; for wooden furniture, floors or other woodwork, (excluding waxes of heading no. 3404), not in aerosol containers",,"2,606","3,450",,Final,,
202201,3405300008,"Polishes, creams and similar preparations; for coachwork, (other than metal polishes, excluding waxes of heading no. 3404), in aerosol containers, not containing chlorofluorocarbons",NMB,835,862,58,Final,,
202201,3405300019,"Polishes, creams and similar preparations; for coachwork, (other than metal polishes, excluding waxes of heading no. 3404), not in aerosol containers",,"187,982","210,935",,Final,,
202201,3405400001,"Scouring pastes, powders and other scouring preparations; for dentists' use in mechanical cleaning and polishing of teeth",,"9,532","9,605",,Final,,
202201,3405400029,"Scouring pastes, powders and other scouring preparations; (whether or not in the form of paper, wadding, felt etc, impregnated, coated, covered), not in aerosol containers, n.e.c. in item no. 3405.40.00.01",,"22,993","26,004",,Final,,
202201,3405900008,"Polishes, creams and similar preparations; n.e.c. in heading no. 3405, (excluding waxes of heading no. 3404), in aerosol containers, not containing chlorofluorocarbons",NMB,817,"1,966",59,Final,,
202201,3405900019,"Polishes, creams and similar preparations; n.e.c. in heading no. 3405, (excluding waxes of heading no. 3404), not in aerosol containers",,"490,165","512,838",,Final,,
202201,3406000001,"Candles, tapers and the like; not exceeding 7mm in diameter",,"31,457","34,672",,Final,,
202201,3406000009,"Candles, tapers and the like; exceeding 7mm in diameter but not exceeding 25mm in diameter",,"109,555","122,491",,Final,,
202201,3406000019,"Candles, tapers and the like; exceeding 25mm in diameter",,"1,076,129","1,163,824",,Final,,
202201,3407000001,Modelling pastes; including those put up for children's amusement,,"135,475","143,581",,Final,,
202201,3407000009,"Dental preparations; with a basis of plaster (of calcined gypsum or calcium sulphate); dental wax or impression compounds, packed for retail sale in any form",,"55,104","64,383",,Final,,
202201,3501100001,Casein; acid,KGM,"2,119","2,124",8,Final,,
202201,3501100019,Casein; other than acid and rennet,KGM,"2,171","2,547",60,Final,,
202201,3501900010,Caseinates,KGM,"51,386","53,300","2,260",Final,,
202201,3502110000,"Albumins; egg albumin, dried",KGM,330,396,8,Final,,
202201,3502200000,"Albumins; milk albumin, including concentrates of two or more whey proteins",KGM,"1,087,095","1,107,546","49,600",Final,,
202201,3502900011,"Albumins, albuminates and other albumin derivatives; other than egg or milk albumin, including concentrates of two or more whey proteins",KGM,"1,589","2,246",11,Final,,
202201,3503000901,"Gelatin (including gelatin in rectangular sheets, whether or not surface-worked or coloured) and gelatin derivatives; not specially prepared for use as culture media, edible gelatin",KGM,"2,248,980","2,339,706","196,739",Final,,
202201,3503000909,"Gelatin (including gelatin in rectangular sheets, whether or not surface-worked or coloured) and gelatin derivatives; not specially prepared for use as culture media, not edible gelatin",KGM,"24,488","25,689","2,540",Final,,
202201,3503001100,Isinglass,KGM,"45,216","48,384",560,Final,,
202201,3503001900,"Glues; glues of animal origin, excluding casein glues of heading no. 3501",KGM,197,221,10,Final,,
202201,3504000019,"Peptones and their derivatives; other protein substances and their derivatives, n.e.c. or included; hide powder, whether or not chromed",KGM,"1,786,098","1,851,576","129,863",Final,,
202201,3505100001,Dextrins,KGM,"1,753,697","1,797,513","805,201",Final,,
202201,3505100009,"Starches; modified, except dextrins",KGM,"1,459,961","1,683,158","809,905",Final,,
202201,3505200000,Glues; based on starches or on dextrins or other modified starches,KGM,"7,443","9,773","1,675",Final,,
202201,3506100008,"Glues or adhesives; prepared, products put up for retail sale as glues or adhesives, weight not over 1kg, in aerosol containers, not containing chlorofluorocarbons",NMB,"44,446","49,076","7,338",Final,,
202201,3506100019,"Glues or adhesives; prepared products suitable for use as glues or adhesives, put up for retail sale, not over 1kg net weight, not in aerosol containers",KGM,"1,474,184","1,584,367","164,219",Final,,
202201,3506911015,"Adhesives; prepared, based on polymers of 3901 to 3913 or on rubber, optically clear free-film or curable liquid adhesives used in flat panel displays or touch-sensitive screens, liquids, not in aerosol containers",KGM,"3,520","4,850","1,121",Final,,
202201,3506911029,"Adhesives; prepared, based on polymers of 3901 to 3913, optically clear free-film or curable liquid adhesives used in flat panel displays or touch-sensitive screens, other than liquids and pastes",KGM,"24,856","28,225","2,388",Final,,
202201,3506911915,"Adhesives; prepared, based on polymers of heading 3901 to 3913 or on rubber, liquids, not in aerosol containers, n.e.c. in item no. 3506.91",KGM,"1,664,921","1,704,909","221,179",Final,,
202201,3506911919,"Adhesives; prepared, based on polymers of heading 3901 to 3913 or on rubber, pastes, n.e.c. in item no. 3506.91",KGM,"332,962","376,426","38,277",Final,,
202201,3506911921,"Adhesives; prepared, based on rubber, other than liquids and pastes, n.e.c. in item no. 3506.91",KGM,"37,388","44,757","33,629",Final,,
202201,3506911929,"Adhesives; prepared, based on polymers of heading 3901 to 3913, other than liquids and pastes, n.e.c. in item no. 3506.91",KGM,"1,436,764","1,554,787","269,169",Final,,
202201,3506990008,"Glues and other adhesives; prepared, n.e.c. in heading no. 3506, not exceeding a net weight of 1kg, in aerosol containers, not containing chlorofluorocarbons",NMB,"67,106","74,777","10,002",Final,,
202201,3506990019,"Glues and other adhesives; prepared, n.e.c. in heading no. 3506, not exceeding a net weight of 1kg, not in aerosol containers",KGM,"723,578","840,852","212,238",Final,,
202201,3507100900,"Enzymes; rennet and concentrates thereof, other than flavoured, coloured or simply prepared",,"26,049","28,393",,Final,,
202201,3507900000,Enzymes and prepared enzymes; other than rennet and concentrates thereof,,"1,877,774","1,944,479",,Final,,
202201,3602000009,"Explosives, prepared; excluding propellent powders, dynamite or gelignite",KGM,"293,502","403,256","20,791",Final,,
202201,3603100000,Safety fuses,,"120,849","160,853",,Final,,
202201,3603200000,Detonating cords,,"4,224","5,974",,Final,,
202201,3603300000,Percussion caps,,"276,281","302,729",,Final,,
202201,3603600000,Electric detonators,,"83,640","114,421",,Final,,
202201,3604100900,"Pyrotechnic products; fireworks, other than plaited in strings",,"12,909","13,919",,Final,,
202201,3604900900,"Pyrotechnic products; signalling flares, rain rockets, fog signals and other pyrotechnic products n.e.c. in chapter 36",,"26,025","38,424",,Final,,
202201,3605000001,Matches; in boxes containing not more than 60,HBX,"4,152","4,419",726,Final,,
202201,3606102900,"Fuels; liquid or liquefied-gas fuels, in containers of a kind used for filling or refilling cigarette or similar lighters and of a capacity not exceeding 300cm3, other than motor spirit",LTR,"37,091","43,547","10,800",Final,,
202201,3606900100,"Fuels; ferro-cerium and other pyrophoric alloys in all forms, prepared for use",,173,179,,Final,,
202201,3606900900,Combustible materials; n.e.c. in chapter 36,,"170,629","226,230",,Final,,
202201,3701100000,"Photographic plates and film; for x-ray, in the flat, sensitised, unexposed, of any material other than paper, paperboard or textiles",,"6,259","6,665",,Final,,
202201,3701200000,"Photographic plates and film; instant print film, in the flat, sensitised, unexposed, whether or not in packs",,"8,772","10,061",,Final,,
202201,3701300900,"Photographic plates and film; in the flat, sensitised, unexposed, with any side exceeding 255mm, of any material other than paper, paperboard or textiles, n.e.c. in heading no. 3701",,"504,545","543,138",,Final,,
202201,3701910000,"Photographic plates and film; for colour photography (polychrome), in the flat, sensitised, unexposed, with no side exceeding 255mm, of any material other than paper, paperboard or textiles",,89,92,,Final,,
202201,3701990900,"Photographic plates and film; (for other than colour photography), in the flat, sensitised, unexposed, with no side exceeding 255mm, n.e.c. in heading no. 3701",,"26,881","28,855",,Final,,
202201,3702100000,"Photographic film; for x-rays, in rolls, sensitised and unexposed (other than of paper, paperboard or textiles)",,218,224,,Final,,
202201,3702310010,"Photographic film; for colour photography (polychrome), instant print film, in rolls, sensitised, unexposed, without perforations, of a width not exceeding 105mm (other than of paper, paperboard or textiles)",,"1,170","1,223",,Final,,
202201,3702320010,"Photographic film; with silver halide emulsion, instant print film, in rolls, sensitised, unexposed, without perforations, of a width not exceeding 105mm (other than of paper, paperboard or textiles)",,"49,439","49,439",,Final,,
202201,3702320019,"Photographic film; with silver halide emulsion, other than instant print film, in rolls, sensitised, unexposed, without perforations, of a width not exceeding 105mm (other than of paper, paperboard or textiles)",,"11,974","12,608",,Final,,
202201,3702390019,"Photographic film; in rolls, sensitised, unexposed, without perforations, width not exceeding 105mm, n.e.c. in item no. 3702.3 (other than of paper, paperboard or textiles)",,"7,856","12,003",,Final,,
202201,3702430019,"Photographic film; in rolls, sensitised, unexposed, without perforations, of a width exceeding 610mm and of a length not exceeding 200m, n.e.c. in item no. 3702.43 (other than of paper, paperboard or textiles)",,"120,138","121,808",,Final,,
202201,3702440019,"Photographic film; in rolls, sensitised, unexposed, without perforations, of a width exceeding 105mm but not exceeding 610mm, n.e.c. in item no. 3702.44 (other than of paper, paperboard or textiles)",,"8,051","8,106",,Final,,
202201,3702520015,"Photographic film; for colour photography (polychrome), other than cinematograph, in rolls, sensitised, unexposed, of a width not exceeding 16mm and of a length not exceeding 14m (other than of paper, paperboard or textiles)",,"8,100","8,387",,Final,,
202201,3702520029,"Photographic film; for colour photography (polychrome), other than cinematograph, in rolls, sensitised, unexposed, of a width not exceeding 16mm and of a length exceeding 14m (other than of paper, paperboard or textiles)",,"2,628","2,628",,Final,,
202201,3702530012,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, 35mm colour slide film, 24 and 36 exposure (other than of paper, paperboard or textiles)",NRL,"23,576","24,948",929,Final,,
202201,3702540014,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, of a length not exceeding 30m, not film for slides; 35mm (other than APS and cinematograph) colour film, 24 and 36 exposure (not of paper, paperboard or textiles)",NRL,"1,707","1,796",101,Final,,
202201,3702540029,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, width exceeding 16mm but not 35mm and length not exceeding 30m, excluding film for slides; n.e.c. in 3702.54 (other than of paper, paperboard or textiles)",NRL,"4,104","4,353",150,Final,,
202201,3702550009,"Photographic film; for colour photography (polychrome), (not cinematograph), in rolls, sensitised, unexposed, width exceeding 16mm but not 35mm and length exceeding 30m (other than of paper, paperboard or textiles)",,"239,328","239,328",,Final,,
202201,3702960025,"Photographic film; other than for colour photography, other than cinematograph, in rolls, sensitised, unexposed, of a width not exceeding 16mm and of a length exceeding 14m but not exceeding 30m (other than paper, paperboard or textiles)",,"1,594","1,697",,Final,,
202201,3702960039,"Photographic film; other than for colour photography, other than cinematograph, in rolls, sensitised, unexposed, of a width exceeding 16mm but not over 35mm and of a length not exceeding 30m (other than of paper, paperboard or textiles)",,"1,227","1,269",,Final,,
202201,3702980019,"Photographic film; other than for colour photography and other than polyester film sensitised for development by a diazo process, in rolls, unexposed, of a width exceeding 35mm (other than paper, paperboard or textiles)",,"3,147","3,280",,Final,,
202201,3703100009,"Photographic paper, paperboard and textiles; in rolls, sensitised, unexposed, of a width exceeding 610mm (excluding dyeline, diazo and blueprint papers)",,"38,415","42,020",,Final,,
202201,3703200002,"Photographic paper, paperboard and textiles; for colour photography (polychrome), (in rolls of a width not exceeding 305mm), sensitised, unexposed, (other than dyeline, diazo and blueprint paper)",,"1,511","1,610",,Final,,
202201,3703200004,"Photographic paper, paperboard and textiles; for colour photography (polychrome), in sheets, sensitised, unexposed, (other than dyeline, diazo and blueprint paper)",,"2,830","2,986",,Final,,
202201,3703900004,"Photographic paper, paperboard and textiles; (excluding dyeline, diazo and blueprint papers), (in sheets, for other than colour photography), sensitised, unexposed",,"15,167","16,137",,Final,,
202201,3704000019,Photographic plates and film; exposed but not developed,,454,462,,Final,,
202201,3705009010,"Photographic plates and film; exposed and developed, other than cinematographic film, for offset reproduction",,47,50,,Final,,
202201,3705009017,"Photographic plates and film; exposed and developed, microfilms, excluding microfiche",,"5,266","5,459",,Final,,
202201,3705009019,"Photographic plates and film; exposed and developed, n.e.c. in heading no. 3705",,245,262,,Final,,
202201,3707100000,"Photographic goods; sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use",,"4,707","4,999",,Final,,
202201,3707909000,"Photographic goods; chemical preparations, unmixed products, put up in measured portions or put up for retail sale in a form ready for use, other than sensitising emulsions or flash light materials",,"1,041,931","1,095,208",,Final,,
202201,3801100000,Graphite; artificial,KGM,"61,954","71,164","20,166",Final,,
202201,3801300000,Carbonaceous pastes; for electrodes and similar pastes for furnace linings,,"559,996","560,520",,Final,,
202201,3801900100,"Graphite; metal-workers' surface-hardening and case-hardening preparations, carbon blocks, plates, bars and similar semi-manufactures of metallo-graphite or other grades",,"29,883","32,797",,Final,,
202201,3801900909,"Graphite; in paste form, suited for other than aviation use",KGM,25,25,1,Final,,
202201,3802100000,Carbon; activated,KGM,"45,706","51,784","5,214",Final,,
202201,3802900009,"Chemical products; activated natural mineral products, other than animal black",KGM,"67,458","103,101","51,432",Final,,
202201,3804000900,"Lyes, residual; from the manufacture of wood pulp, whether or not concentrated, desugared or chemically treated, including lignin sulphonates but excluding tall oil and concentrated sulphite lye",KGM,"74,200","85,054","92,743",Final,,
202201,3805100000,"Terpenic oils; gum, wood or sulphate turpentine oils",LTR,"127,764","185,737","156,892",Final,,
202201,3805900010,"Terpenic oils; pine oil, containing alpha-terpineol as the main constituent",LTR,696,711,40,Final,,
202201,3805900019,"Terpenic oils; produced by the treatment of coniferous woods, crude dipentene, sulphite turpentine and other crude para-cymene, n.e.c. in heading no. 3805",LTR,"21,274","24,455","9,780",Final,,
202201,3806100000,Rosin and resin acids,KGM,"161,505","178,338","59,208",Final,,
202201,3806300919,"Ester gums; liquids and pastes, including dispersions (emulsions and suspensions) and solutions, n.e.c. in item no. 3806.30.09",KGM,"2,158","2,229",55,Final,,
202201,3806900019,"Rosin; spirit and oils, other than waste and scrap, (other than of ester gums, other than run gums)",KGM,"158,881","165,012","64,200",Final,,
202201,3807000000,"Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch, brewers' pitch and similar preparations based on rosin, resin acids or on vegetable pitch",LTR,478,504,30,Final,,
202201,3808591016,"Insecticides; containing goods specified in Subheading Note 1 to this Chapter, not DDT (ISO) (clofenotane (INN)), in aerosol containers, not containing chlorofluorocarbons, for retail sale or as preparations or articles",NMB,"2,406,934","2,504,637","118,286",Final,,
202201,3808591020,"Insecticides; containing goods specified in Subheading Note 1 to this Chapter, not DDT (ISO) (clofenotane (INN)), not in aerosol containers, put up in forms or packings for retail sale or as preparations or articles",,"131,893","140,964",,Final,,
202201,3808592040,"Fungicides; containing goods specified in Subheading Note 1 to this Chapter, other than tributyltin compounds, not in aerosol containers, put up in forms or packings for retail sale or as preparations or articles",,"19,434","20,500",,Final,,
202201,3808593030,"Herbicides; containing goods specified in Subheading Note 1 to this Chapter, other than 2,4,5-trichlorophenoxyacetic acid (2,4,5-T); not in aerosol containers, put up in forms or packings for retail sale or as preparations or articles",,"334,883","347,654",,Final,,
