Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201907,8207500019,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for drilling (other than rock or masonry), high speed steel, straight shank, not in sets",,"8,762",,"7,721",,"16,483",,Final,,,,
201907,8207500021,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for drilling (other than rock or masonry), high speed steel, with reduced shank",,0,,262,,262,,Final,,,,
201907,8207500029,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for drilling (other than rock or masonry), high speed steel, with taper shank",,0,,68,,68,,Final,,,,
201907,8207500039,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for drilling (other than rock or masonry), not of high speed steel",,"962,694",,"17,983",,"980,677",,Final,,,,
201907,8207600000,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for boring or broaching",,"5,618",,"1,489",,"7,107",,Final,,,,
201907,8207700000,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for milling",,0,,94,,94,,Final,,,,
201907,8207800000,"Tools; interchangeable, (for machine or hand tools, whether or not power-operated), for turning",,"5,838",,90,,"5,928",,Final,,,,
201907,8207900000,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for screw-driving or uses n.e.c. in heading no. 8207",,"57,699",,"112,883",,"170,582",,Final,,,,
201907,8208100000,"Tools; knives and cutting blades, for metal working machines or mechanical appliances",,"5,079",,0,,"5,079",,Final,,,,
201907,8208200000,"Tools; knives and cutting blades, for wood working machines or mechanical appliances",,"14,907",,"18,021",,"32,928",,Final,,,,
201907,8208300000,"Tools; knives and cutting blades, for kitchen appliances or for machines used by the food industry",,"5,911",,0,,"5,911",,Final,,,,
201907,8208400000,"Tools; knives and cutting blades, for agricultural, horticultural or forestry machines or mechanical appliances",,"66,858",,773,,"67,631",,Final,,,,
201907,8208900000,"Tools; knives and cutting blades, for machines or mechanical appliances, n.e.c. in heading no. 8208",,"62,357",,"4,160",,"66,517",,Final,,,,
201907,8209000000,"Tools; plates, sticks, tips and the like for tools, unmounted, of sintered metal carbides or cermets",,"4,621",,0,,"4,621",,Final,,,,
201907,8210000000,"Tools; hand-operated mechanical appliances, weighing 10kg or less, used in the preparation, conditioning or serving of food or drink",,"5,943",,"21,038",,"26,981",,Final,,,,
201907,8211100000,"Knives; with cutting blades, serrated or not (including pruning knives), sets of assorted articles, excluding knives and blades of heading no. 8208",NMB,0,0,"5,507",491,"5,507",491,Final,,,,
201907,8211910100,"Knives; table knives, having fixed cutting blades, serrated or not, excluding knives and blades of heading no. 8208",NMB,"14,172",969,"2,609",869,"16,781","1,838",Final,,,,
201907,8211920100,"Knives; beekeepers' uncapping and honey, gardeners' pruning or budding, and flax cutting, having fixed blades, serrated or not, excluding knives and blades of heading no. 8208",NMB,"16,424",304,0,0,"16,424",304,Final,,,,
201907,8211920901,"Knives; butchers' and slaughtermen's, having fixed cutting blades, serrated or not, excluding knives and blades of heading no. 8208",NMB,"74,797","6,007",0,0,"74,797","6,007",Final,,,,
201907,8211920911,"Knives; kitchen, (not table knives), having fixed cutting blades, serrated or not, blade size 127mm to 305mm in length, excluding knives and blades of heading no. 8208",NMB,"3,222",810,"2,828","3,045","6,050","3,855",Final,,,,
201907,8211920919,"Knives; kitchen, (not table knives), having fixed cutting blades, serrated or not, any size blade, other than 127mm to 305mm in length, excluding knives and blades of heading no. 8208",NMB,"2,464",166,0,0,"2,464",166,Final,,,,
201907,8211921901,"Knives; tradesmen's knives, having fixed cutting blades, serrated or not, excluding knives and blades of heading no. 8208",NMB,0,0,31,1,31,1,Final,,,,
201907,8211921909,"Knives; having fixed cutting blades, serrated or not, n.e.c. in item no. 8211.10 to 8211.92, excluding knives and blades of heading no. 8208",NMB,"36,909","1,624",264,30,"37,173","1,654",Final,,,,
201907,8211930010,"Knives; with cutting blades, (having other than fixed blades), serrated or not, excluding knives and blades of heading no. 8208",NMB,303,60,849,161,"1,152",221,Final,,,,
201907,8211940900,"Blades; cutting, serrated or not (n.e.c. in item no. 8211.94.01), excluding those of heading no. 8208",NMB,"1,270",23,"2,731",7,"4,001",30,Final,,,,
201907,8211950009,"Knives; (not having fixed blades), with handles of base metal",NMB,0,0,2,1,2,1,Final,,,,
201907,8212100001,Razors; safety razors,NMB,101,56,73,2,174,58,Final,,,,
201907,8212100009,Razors; other than safety razors,,0,,404,,404,,Final,,,,
201907,8212200001,Razors; safety razor blades,CEN,"3,052",120,0,0,"3,052",120,Final,,,,
201907,8213000000,"Scissors; tailors' shears, similar shears and blades therefore",,"1,298",,"1,584",,"2,882",,Final,,,,
201907,8214100000,"Cutlery; paper knives, letter openers, erasing knives, pencil sharpeners and blades therefore",,0,,37,,37,,Final,,,,
201907,8214200000,Manicure or pedicure sets and instruments; (including nail files),,348,,"9,902",,"10,250",,Final,,,,
201907,8214900900,Cutlery; n.e.c. in heading no. 8214,,"3,531",,441,,"3,972",,Final,,,,
201907,8215100000,"Cutlery; sets of assorted articles (e.g. spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar), with at least one article plated with precious metal",NMB,0,0,349,100,349,100,Final,,,,
201907,8215200000,"Cutlery; sets of assorted articles (e.g. spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar), not plated with precious metal",NMB,0,0,"1,013",446,"1,013",446,Final,,,,
201907,8215910109,"Cutlery; other than spoons and forks, plated with precious metal, excluding those in sets",NMB,"1,555",5,0,0,"1,555",5,Final,,,,
201907,8215990101,"Cutlery; spoons and forks, other than plated with precious metal",NMB,851,32,"1,732",867,"2,583",899,Final,,,,
201907,8215990109,"Cutlery; other than spoons and forks, other than plated with precious metal",NMB,"2,634","1,177","3,131",770,"5,765","1,947",Final,,,,
201907,8215991900,"Cutlery; other than plated with precious metal, parts n.e.c. in item no. 8215.99.11",,17,,86,,103,,Final,,,,
201907,8301100000,"Padlocks; (key, combination or electrically operated), of base metal",,"1,701",,"6,735",,"8,436",,Final,,,,
201907,8301200000,"Locks; of a kind used for motor vehicles (key, combination or electrically operated), of base metal",,"4,886",,"1,585",,"6,471",,Final,,,,
201907,8301300000,"Locks; of a kind used for furniture (key, combination or electrically operated), of base metal",,"2,326",,87,,"2,413",,Final,,,,
201907,8301400002,"Locks; (other than those for motor vehicles or furniture), of base metal, (key, combination or electrically operated), sliding door locks, latches and latch sets",NMB,"75,033","1,276",0,0,"75,033","1,276",Final,,,,
201907,8301400008,"Locks; (other than those for motor vehicles or furniture), of base metal, window locks incorporated into handles and fasteners",NMB,"5,812",612,0,0,"5,812",612,Final,,,,
201907,8301400018,"Locks; (other than those for motor vehicles or furniture), of base metal, n.e.c. in item no. 8301.40.00",,"239,513",,"36,887",,"276,400",,Final,,,,
201907,8301600902,"Locks; parts thereof, of sliding door locks latches and latch sets",,"3,780",,151,,"3,931",,Final,,,,
201907,8301600918,"Locks; parts thereof, n.e.c. in item number 8301.60.09",,"262,828",,"81,820",,"344,648",,Final,,,,
201907,8301700000,"Keys; presented separately, of base metal",,"11,411",,557,,"11,968",,Final,,,,
201907,8302100009,"Hinges; suitable for furniture, doors, staircases, windows, blinds, coachwork, saddlery, trunks, chests, caskets or the like, of base metal, other than for suitcases and other travel goods",KGM,"247,071","2,430","12,868",244,"259,939","2,674",Final,,,,
201907,8302200000,"Castors; with mountings, of base metal",KGM,"22,055",722,"1,666",50,"23,721",773,Final,,,,
201907,8302300900,"Mountings, fittings and similar articles; for motor vehicles, (other than seat recliner mechanisms), of base metal",,"4,866",,768,,"5,634",,Final,,,,
201907,8302410002,"Mountings, fittings and similar articles; of base metal, suitable for buildings, fittings for sliding doors, latches and latch sets",NMB,0,0,"15,548",1,"15,548",1,Final,,,,
201907,8302410008,"Mountings, fittings and similar articles; of base metal, suitable for buildings, fittings for sliding doors, other than latches and latch sets",NMB,"385,209","25,741","7,624",147,"392,833","25,888",Final,,,,
201907,8302410011,"Mountings, fittings and similar articles; of base metal, suitable for buildings, fittings for doors (other than sliding), handles, pulls, bolts, knockers and letter plates",KGM,"337,445","4,131","7,815",506,"345,260","4,636",Final,,,,
201907,8302410018,"Mountings, fittings and similar articles; of base metal, suitable for buildings, fittings for doors (other than sliding), (not handles, pulls, bolts, knockers and letter plates)",KGM,"295,445","7,254",323,17,"295,768","7,271",Final,,,,
201907,8302410022,"Mountings, fittings and similar articles; of base metal, suitable for buildings, fittings for windows, friction stays",NPR,"109,581","21,217",437,20,"110,018","21,237",Final,,,,
201907,8302410025,"Mountings, fittings and similar articles; of base metal, suitable for buildings, fittings for windows, handles and fasteners",NMB,"38,760","6,592",260,25,"39,020","6,617",Final,,,,
201907,8302410028,"Mountings, fittings and similar articles; of base metal, suitable for buildings, fittings for windows, (other than friction stays, handles and fasteners)",KGM,"50,706",836,"2,082",1,"52,788",837,Final,,,,
201907,8302410032,"Mountings, fittings and similar articles; of base metal, suitable for buildings, fittings (for other than doors and windows), latch and latch sets",KGM,"2,250",9,645,25,"2,895",34,Final,,,,
201907,8302410042,"Mountings, fittings and similar articles; of base metal, suitable for buildings, fittings (for other than doors and windows), lock and latch furniture",KGM,"5,485",78,0,0,"5,485",78,Final,,,,
201907,8302410048,"Mountings, fittings and similar articles; of base metal, suitable for buildings, fittings (for other than doors and windows), n.e.c. in item no. 8302.41.00",KGM,"394,999","31,980","18,340",227,"413,339","32,207",Final,,,,
201907,8302420002,"Fittings; suited for use on drawers or cabinets, of base metal, drawer slides",NPR,0,0,"115,398","10,221","115,398","10,221",Final,,,,
201907,8302420005,"Fittings; of base metal, handles, pulls, catches, clips and similar articles, suited for use on drawers or cabinets",KGM,"13,920",678,433,10,"14,353",688,Final,,,,
201907,8302420009,"Fittings; lock and latch furniture, of base metal",KGM,"1,290",80,0,0,"1,290",80,Final,,,,
201907,8302420021,"Mountings, fittings and similar articles; suitable for furniture, latches and latch sets, of base metal",KGM,0,0,982,12,982,12,Final,,,,
201907,8302420029,"Mountings, fittings and similar articles; suitable for furniture, n.e.c. in item no. 8302.42, of base metal",KGM,"95,854","5,128",841,16,"96,695","5,144",Final,,,,
201907,8302490100,"Fittings; for spring blind rollers and saddlery, of base metal",,590,,185,,775,,Final,,,,
201907,8302490909,"Mountings, fittings and similar articles; of base metal, suitable for uses other than for motor vehicles, buildings, furniture, trunks and the like, other than for spring blind rollers and saddlery",KGM,"62,243","2,222","9,455",186,"71,698","2,408",Final,,,,
201907,8302500000,"Hat racks, hat pegs, brackets and similar fixtures, of base metal",KGM,"81,367","2,738","15,469",603,"96,836","3,341",Final,,,,
201907,8303000000,"Safes; armoured or reinforced, strong-boxes, doors and safe deposit lockers for strong-rooms, cash or deed boxes and the like, of base metal",KGM,"3,268",164,"6,844",370,"10,112",534,Final,,,,
201907,8304000000,"Office equipment; filing cabinets, card-index cabinets, paper trays, paper rests, pen trays, office or desk equipment, of base metal, other than office furniture of heading no. 9403",,0,,338,,338,,Final,,,,
201907,8305200000,"Stationery; staples in strips, (e.g. for offices, upholstery, packaging), of base metal",KGM,"51,843","9,691",226,11,"52,069","9,702",Final,,,,
201907,8305900001,Stationery; paper clips of base metal,MIL,71,1,0,0,71,1,Final,,,,
201907,8305900009,"Stationery; letter clips and corners, indexing tabs and similar office articles, including parts, of base metal",KGM,"5,388",960,"1,063",45,"6,451","1,005",Final,,,,
201907,8306290000,Statuettes and other ornaments; of base metal other than plated with precious metal,,"23,670",,"3,247",,"26,917",,Final,,,,
201907,8306300000,"Photograph, picture or similar frames, mirrors; of base metal",,"2,232",,"1,273",,"3,505",,Final,,,,
201907,8307100000,"Tubing; flexible, with or without fittings, of iron or steel",,"13,393",,0,,"13,393",,Final,,,,
201907,8308100001,"Hooks and eyes; of base metal, of a kind used for clothing, footwear awnings, handbags, travel goods or other made up articles",,0,,84,,84,,Final,,,,
201907,8308100009,"Eyelets; of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made up articles",,710,,0,,710,,Final,,,,
201907,8308200900,"Rivets; bifurcated, of base metal",MIL,0,0,73,0,73,0,Final,,,,
201907,8308900901,"Buckles, buckle-clasps and the like; of base metal, car safety seat belt buckles",NMB,"2,121",4,0,0,"2,121",4,Final,,,,
201907,8308900909,"Buckles, buckle-clasps and the like; of base metal, other than car safety seat belt buckles",,"3,966",,0,,"3,966",,Final,,,,
201907,8308901900,Beads and spangles; of base metal,,"8,044",,"7,249",,"15,293",,Final,,,,
201907,8309900900,Stoppers; stoppers and bottle caps n.e.c. in item no. 8309.10 and 8309.90,,"9,380",,0,,"9,380",,Final,,,,
201907,8309901909,"Stoppers; caps and lids, screw caps and pouring stoppers, threaded bungs, bung covers, seals and other packing accessories of base metal n.e.c. in heading no. 8309",,"122,693",,"1,488",,"124,181",,Final,,,,
201907,8310000100,"Sign-plates, name-plates and badges; for motor vehicles, other than number plates for motor vehicles",,126,,0,,126,,Final,,,,
201907,8310000900,"Sign-plates, name-plates, address-plates and similar plates, numbers, letters and other symbols; of base metal, excluding those of heading no. 9405, not sign-plates, name-plates and badges, for motor vehicles",,"130,464",,"14,578",,"145,042",,Final,,,,
201907,8311100000,"Electrodes; coated, of base metal, for electric arc-welding",KGM,"490,413","76,713",0,0,"490,413","76,713",Final,,,,
201907,8311200000,"Wire; cored, of base metal, for electric arc-welding",KGM,"18,196","1,678",0,0,"18,196","1,678",Final,,,,
201907,8311300000,"Rods and wire; coated rods and cored wire, of base metal, for soldering, brazing or welding by flame",KGM,"7,298",80,0,0,"7,298",80,Final,,,,
201907,8311900900,"Wires, rods, tubes, plates, electrodes of base metal or metal carbides; of a kind used for soldering, brazing, welding; n.e.c. in item no. 8311.90",KGM,"8,369",30,"1,477",1,"9,846",31,Final,,,,
201907,8402120000,Boilers; watertube boilers with a steam production not exceeding 45t per hour,KGM,"8,489","8,570",0,0,"8,489","8,570",Final,,,,
201907,8402900000,"Boilers; parts of steam or other vapour generating boilers, including super-heated water boilers (excluding central heating hot water boilers capable of producing low pressure steam)",,"18,732",,0,,"18,732",,Final,,,,
201907,8404200000,"Boilers; condensers, for steam or other vapour power units",KGM,"10,915",110,0,0,"10,915",110,Final,,,,
201907,8404900000,"Boilers; parts of auxiliary plant, for use with boilers of heading no. 8402 and 8403 and parts of condensers for steam or other vapour power units",,"33,926",,0,,"33,926",,Final,,,,
201907,8405100000,"Generators; producer gas, water gas, acetylene gas and similar water process gas generators, with or without purifiers",,80,,"3,060",,"3,140",,Final,,,,
201907,8405900000,"Generators; parts of producer gas, water gas, acetylene gas and similar water process gas generators, with or without their purifiers",,0,,"9,708",,"9,708",,Final,,,,
201907,8406900000,Turbines; parts of steam and other vapour turbines,,"11,311",,"11,209",,"22,520",,Final,,,,
201907,8407100000,"Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines, for aircraft",NMB,"44,995",5,"2,244",1,"47,239",6,Final,,,,
201907,8407210001,"Engines; for marine propulsion, outboard motors exceeding 5.22kW, spark-ignition reciprocating or rotary internal combustion piston engines",NMB,"39,221",3,0,0,"39,221",3,Final,,,,
201907,8407210009,"Engines; for marine propulsion, outboard motors not exceeding 5.22kW, spark-ignition reciprocating or rotary internal combustion piston engines",NMB,"1,500",1,"85,925",5,"87,425",6,Final,,,,
201907,8407290000,"Engines; for marine propulsion, (other than outboard motors), spark-ignition reciprocating or rotary internal combustion piston engines",NMB,"79,060",4,"2,739",1,"81,799",5,Final,,,,
201907,8407330919,"Engines; used, not reconditioned, for propelling buses, cars and vans, spark-ignition reciprocating piston engines, of a cylinder capacity exceeding 250cc but not exceeding 1000cc",NMB,0,0,"6,750",1,"6,750",1,Final,,,,
201907,8407340901,"Engines; new, for propelling buses, cars and vans, spark-ignition reciprocating piston engines, of a cylinder capacity exceeding 1000cc",NMB,0,0,"2,648",1,"2,648",1,Final,,,,
201907,8407340919,"Engines; used, not reconditioned, for propelling buses, cars and vans, spark-ignition reciprocating piston engines, of a cylinder capacity exceeding 1000cc",NMB,"144,906",314,"1,352,380","5,091","1,497,286","5,405",Final,,,,
201907,8407900001,"Engines; for vehicles, rotary internal combustion piston engines, n.e.c. in item no. 8407.9",NMB,"39,626",6,"618,152","1,976","657,778","1,982",Final,,,,
201907,8407900009,"Engines; (for other than vehicles), rotary internal combustion piston engines, n.e.c. in item no. 8407.90",NMB,"9,531",3,"224,888",7,"234,419",10,Final,,,,
201907,8408100109,"Engines; for marine propulsion, outboard engines (not exceeding 5.22kW), compression-ignition internal combustion piston (diesel or semi-diesel) engines",NMB,"75,636",1,0,0,"75,636",1,Final,,,,
201907,8408100901,"Engines; for marine propulsion, (not outboard), water cooled, compression-ignition internal combustion piston (diesel or semi-diesel) engines",NMB,"4,785",1,0,0,"4,785",1,Final,,,,
201907,8408200901,"Engines; new, for propelling buses, cars and vans, compression-ignition internal combustion piston (diesel or semi-diesel) engines",NMB,"3,887",1,"12,750",1,"16,637",2,Final,,,,
201907,8408200911,"Engines; used, reconditioned, for propelling buses, cars and vans, compression-ignition internal combustion piston (diesel or semi-diesel) engines",NMB,"4,028",2,0,0,"4,028",2,Final,,,,
201907,8408200919,"Engines; used, (not reconditioned), for propelling buses, cars and vans, compression-ignition internal combustion piston (diesel or semi-diesel) engines",NMB,"11,290",2,"3,000",5,"14,290",7,Final,,,,
201907,8408900001,"Engines; (for other than marine or vehicle propulsion), compression-ignition internal combustion piston (diesel or semi-diesel) engines, vehicle engines",NMB,"53,372",32,0,0,"53,372",32,Final,,,,
201907,8408900009,"Engines; (for other than marine or vehicle propulsion), compression-ignition internal combustion piston (diesel or semi-diesel) engines, other than vehicle engines",NMB,"258,000",3,0,0,"258,000",3,Final,,,,
201907,8409100000,Engines; parts of aircraft engines (spark-ignition reciprocating or rotary internal combustion piston engines),,"5,070",,0,,"5,070",,Final,,,,
201907,8409910111,"Engines; parts, inlet engine valves, for spark-ignition internal combustion piston engines, for other than aircraft",NMB,0,0,"2,375",26,"2,375",26,Final,,,,
201907,8409910119,"Engines; parts, exhaust engine valves, for spark-ignition internal combustion piston engines, for other than aircraft",NMB,70,10,0,0,70,10,Final,,,,
201907,8409910131,"Engines; parts, piston rings for cylinders (having a nominal bore not exceeding 140mm), for spark-ignition internal combustion piston engines, for other than aircraft",NMB,0,0,66,2,66,2,Final,,,,
201907,8409910139,"Engines; pistons (without rings) for cylinders (having a nominal bore not exceeding 140mm), for spark-ignition internal combustion piston engines, for other than aircraft",NMB,"3,797","2,030","1,214",6,"5,011","2,036",Final,,,,
201907,8409910149,"Engines; parts, pistons n.e.c. for cylinders (having a nominal bore not exceeding 140mm), for spark-ignition internal combustion piston engines, for other than aircraft",,"1,333",,0,,"1,333",,Final,,,,
201907,8409910161,"Engines; parts, piston assemblies for cylinders having a nominal bore exceeding 140mm, for spark-ignition internal combustion piston engines, for other than aircraft",NMB,0,0,236,3,236,3,Final,,,,
201907,8409911101,"Engines; parts, for spark-ignition internal combustion piston engines, for cycles",,"1,570",,"1,167",,"2,737",,Final,,,,
201907,8409912901,"Engines; carburettors, for spark-ignition internal combustion piston engines, being parts of vehicle engines other than cycle or tractor engines",,0,,279,,279,,Final,,,,
201907,8409912919,"Engines; parts, n.e.c. in item no. 8409.91, of vehicle engines (other than cycles and tractors), for spark-ignition internal combustion piston engines",,"60,539",,"18,423",,"78,962",,Final,,,,
201907,8409913901,"Engines; parts, carburettors, for spark-ignition internal combustion piston engines, for other than aircraft or vehicles",,615,,0,,615,,Final,,,,
201907,8409913919,"Engines; parts, n.e.c. in item no. 8409.91.11, for spark-ignition internal combustion piston engines, for other than aircraft or vehicles",,"98,330",,"29,435",,"127,765",,Final,,,,
201907,8409990109,"Engines; parts, cylinder sleeves, for compression-ignition internal combustion piston engines, for other than aircraft",NMB,"32,755",34,0,0,"32,755",34,Final,,,,
201907,8409990111,"Engines; parts, inlet engine valves, for compression-ignition internal combustion piston engines, for other than aircraft",NMB,"1,503",6,0,0,"1,503",6,Final,,,,
201907,8409990119,"Engines; parts, exhaust engine valves, for compression-ignition internal combustion piston engines, for other than aircraft",NMB,294,3,74,2,368,5,Final,,,,
201907,8409990131,"Engines; parts, piston rings, for cylinders (having a nominal bore not exceeding 140mm), for compression-ignition combustion piston engines, for other than aircraft",NMB,121,1,637,16,758,17,Final,,,,
201907,8409990139,"Engines; parts, pistons (without rings), for cylinders (having a nominal bore not exceeding 140mm), for compression-ignition combustion piston engines, for other than aircraft",NMB,"3,084",1,0,0,"3,084",1,Final,,,,
201907,8409990141,"Engines; parts, piston assemblies, for cylinders (having a nominal bore not exceeding 140mm), for compression-ignition internal combustion piston engines, for other than aircraft",NMB,"2,700",2,0,0,"2,700",2,Final,,,,
201907,8409990149,"Engines; parts, n.e.c. in item no. 8409.99, for cylinders (having a nominal bore not exceeding 140mm), for compression-ignition internal combustion piston engine, for other than aircraft",,144,,"4,301",,"4,445",,Final,,,,
201907,8409990151,"Engines; parts, piston rings, for cylinders having a nominal bore exceeding 140mm, for compression-ignition internal combustion piston engine, for other than aircraft",NMB,868,18,0,0,868,18,Final,,,,
201907,8409990161,"Engines; parts, piston assemblies, for cylinders having a nominal bore exceeding 140mm, for compression-ignition internal combustion piston engine, for other than aircraft",NMB,0,0,57,1,57,1,Final,,,,
201907,8409990169,"Engines; parts, n.e.c. in item no. 8409.99, for cylinders having a nominal bore exceeding 140mm, for compression-ignition internal combustion engine, for other than aircraft",,"3,414",,"11,183",,"14,597",,Final,,,,
201907,8409991101,"Engines; parts, for compression-ignition internal combustion piston engines, for cycles",,"5,400",,"1,982",,"7,382",,Final,,,,
201907,8409991109,"Engines; parts, for compression-ignition internal combustion piston engines, for tractors",,510,,"8,068",,"8,578",,Final,,,,
201907,8409992909,"Engines; parts, n.e.c. in item no. 8409.99, for compression-ignition internal combustion piston engines, for vehicles (other than aircraft, cycles and tractors)",,"253,525",,"57,391",,"310,916",,Final,,,,
201907,8409993901,"Engines; parts, governors, for compression-ignition internal combustion piston engines, used in non-vehicle engines",,"3,490",,0,,"3,490",,Final,,,,
201907,8409993909,"Engines; parts, n.e.c. in item no. 8409.99, for compression-ignition internal combustion piston engines, used in non-vehicle engines",,"45,033",,"43,636",,"88,669",,Final,,,,
201907,8410110000,"Turbines; hydraulic turbines and water wheels, not exceeding 1000kW in power",NMB,"22,800",3,0,0,"22,800",3,Final,,,,
201907,8411120000,Turbo-jets; of a thrust exceeding 25kN,NMB,0,0,"14,000",1,"14,000",1,Final,,,,
201907,8411810000,"Turbines; gas turbines (excluding turbo-jets and turbo-propellers), of a power not exceeding 5000kW",NMB,0,0,"1,057,978",3,"1,057,978",3,Final,,,,
201907,8411820000,"Turbines; gas turbines (excluding turbo-jets and turbo-propellers), of a power exceeding 5000kW",NMB,0,0,"232,737",1,"232,737",1,Final,,,,
201907,8411910000,Turbines; parts of turbo-jets and turbo-propellers,,0,,"424,927",,"424,927",,Final,,,,
201907,8411990000,Turbines; parts thereof and parts for gas turbines n.e.c. in item no. 8411.91,,"153,432",,"47,742",,"201,174",,Final,,,,
201907,8412210000,"Engines; hydraulic power engines and motors, linear acting (cylinders)",NMB,"596,123","22,324","152,978",30,"749,101","22,354",Final,,,,
201907,8412291000,"Engines; hydraulic power engines and motors, marine jet propulsion units",NMB,"5,444,573",98,0,0,"5,444,573",98,Final,,,,
201907,8412299000,"Engines; hydraulic power engines and motors, other than marine jet propulsion units and linear acting (cylinders)",NMB,"154,355",102,"164,858",63,"319,213",165,Final,,,,
201907,8412310000,"Engines; pneumatic power engines and motors, linear acting (cylinders)",NMB,"6,892",38,"25,452",129,"32,344",167,Final,,,,
201907,8412390000,"Engines; pneumatic power engines and motors, other than linear acting (cylinders)",NMB,"23,059",47,"257,671",88,"280,730",135,Final,,,,
201907,8412800000,"Engines; pneumatic power engines and motors, n.e.c. in heading no. 8412",NMB,"11,839",10,"34,869",30,"46,708",40,Final,,,,
201907,8412900100,"Engines; parts, for hydraulic and pneumatic cylinders",,"158,026",,"22,922",,"180,948",,Final,,,,
201907,8412900900,"Engines; parts, for marine jet propulsion units",,"2,999,782",,0,,"2,999,782",,Final,,,,
201907,8412901901,"Engines; parts, for steam or other vapour power units",,0,,"2,581",,"2,581",,Final,,,,
201907,8412901909,"Engines; parts, for hydraulic powered engines and motors",,"154,925",,"71,004",,"225,929",,Final,,,,
201907,8412901919,"Engines; parts, for engines and motors n.e.c. in item no. 8412.90",,"29,030",,"3,624",,"32,654",,Final,,,,
201907,8413110000,"Pumps; fitted or designed to be fitted with a measuring device, for dispensing fuel or lubricants, of the type used in filling-stations or in garages",NMB,"1,184,843",96,0,0,"1,184,843",96,Final,,,,
201907,8413190011,"Pumps; rotary, fitted or designed to be fitted with a measuring device, for liquids other than fuel or lubricants",NMB,125,1,0,0,125,1,Final,,,,
201907,8413190019,"Pumps; (other than reciprocating, centrifugal or rotary), fitted or designed to be fitted with a measuring device, for liquids other than fuel or lubricants",NMB,"14,313",53,"25,342",5,"39,655",58,Final,,,,
201907,8413200000,"Pumps; hand, fitted or designed to be fitted with a measuring device, for liquids, other than those of item no. 8413.11 or 8413.19",NMB,"21,998",771,"12,275",8,"34,273",779,Final,,,,
201907,8413300101,"Pumps; reciprocating, lubricating oil pumps for internal combustion piston engines, whether or not fitted with a measuring device",NMB,"5,537",233,0,0,"5,537",233,Final,,,,
201907,8413300111,"Pumps; rotary lubricating oil pumps for internal combustion piston engines, whether or not fitted with a measuring device",NMB,0,0,"4,670",1,"4,670",1,Final,,,,
201907,8413300119,"Pumps; lubricating oil pumps for internal combustion piston engines, other than reciprocating, centrifugal or rotary, whether or not fitted with a measuring device",NMB,0,0,"3,572",2,"3,572",2,Final,,,,
201907,8413300901,"Pumps; reciprocating, fuel, lubricating or cooling medium pumps for internal combustion piston engines, other than lubricating oil pumps",NMB,"1,190",2,0,0,"1,190",2,Final,,,,
201907,8413300909,"Pumps; centrifugal, fuel, lubricating or cooling medium pumps for internal combustion piston engines, other than lubricating oil pumps",NMB,"12,035",257,"10,517",2,"22,552",259,Final,,,,
201907,8413300911,"Pumps; rotary, fuel, lubricating or cooling medium pumps for internal combustion piston engines, other than lubricating oil pumps",NMB,"1,837",19,"8,026",7,"9,863",26,Final,,,,
201907,8413300919,"Pumps; n.e.c. in item no. 8413.30.09, fuel, lubricating or cooling medium pumps, for internal combustion piston engines, other than lubricating oil pumps",NMB,"24,301",153,"38,597",77,"62,898",230,Final,,,,
201907,8413500100,"Pumps; reciprocating positive displacement pumps, n.e.c. in item no. 8413.19 or 8413.40, for liquids, submersible",NMB,"12,106",7,0,0,"12,106",7,Final,,,,
201907,8413500900,"Pumps; reciprocating positive displacement pumps, n.e.c. in item no. 8413.19 or 8413.40, for liquids, other than submersible",NMB,"7,462",51,"39,679",39,"47,141",90,Final,,,,
201907,8413600100,"Pumps; rotary positive displacement pumps, n.e.c. in item no. 8413.19, 8413.20 or 8413.30, for liquids, submersible",NMB,523,6,0,0,523,6,Final,,,,
201907,8413600900,"Pumps; rotary positive displacement pumps, n.e.c. in item no. 8413.19, 8413.20 or 8413.30, for liquids, other than submersible",NMB,"24,256",16,"2,550",5,"26,806",21,Final,,,,
201907,8413700100,"Pumps; centrifugal, n.e.c. in item no. 8413.19, 8413.20 or 8413.30, submersible",NMB,"221,617",307,"24,156",128,"245,773",435,Final,,,,
201907,8413700900,"Pumps; centrifugal, n.e.c. in item no. 8413.19, 8413.20 or 8413.30, other than submersible",NMB,"139,049",375,"45,879",10,"184,928",385,Final,,,,
201907,8413810100,Pumps; hydraulic steering pumps specially suited for motor vehicles,NMB,65,13,459,9,524,22,Final,,,,
201907,8413810900,"Pumps; submersible, n.e.c. in heading no. 8413, for liquids",NMB,"12,252",102,"20,061",18,"32,313",120,Final,,,,
