Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202303,4401210009,"Wood; for fuel, in chips or particles, of coniferous species (excluding pinus radiata), whether or not agglomerated",BDU,"106,781",100,0,0,"106,781",100,Provisional,,,,
202303,4401220009,"Wood; for fuel in chips or particles, of non-coniferous species (excluding beech), whether or not agglomerated",BDU,"4,519,216","17,392",0,0,"4,519,216","17,392",Provisional,,,,
202303,4401390012,"Wood; for fuel, sawdust and wood waste and scrap, agglomerated in logs or similar forms, other than wood pellets or wood briquettes",,"40,192",,0,,"40,192",,Provisional,,,,
202303,4401410000,"Wood; for fuel, sawdust and wood waste and scrap, not agglomerated; sawdust",,150,,0,,150,,Provisional,,,,
202303,4402200000,"Wood; charcoal of nut or shell, whether or not agglomerated",KGM,0,0,"22,776","8,300","22,776","8,300",Provisional,,,,
202303,4402900010,"Wood; charcoal of wood other than bamboo, nut or shell, whether or not agglomerated",KGM,"1,158",360,720,256,"1,878",616,Provisional,,,,
202303,4403110010,"Wood; pinus radiata, in the rough, whether or not stripped of bark or sapwood, or roughly squared; treated with paint, stains creosote or other preservatives; saw logs and veneer logs",MTQ,"343,905",383,0,0,"343,905",383,Provisional,,,,
202303,4403110017,"Wood; pinus radiata, in the rough, whether or not stripped of bark or sapwood, or roughly squared; treated with paint, stains creosote or other preservatives; other than saw logs and veneer logs",MTQ,"115,183",89,0,0,"115,183",89,Provisional,,,,
202303,4403210012,"Wood; coniferous species, of pine (Pinus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more, pinus radiata; saw logs and veneer logs",MTQ,"196,335,651","1,101,454",0,0,"196,335,651","1,101,454",Provisional,,,,
202303,4403210016,"Wood; coniferous species, of pine (Pinus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more, other than pinus radiata; saw logs and veneer logs",MTQ,"1,083,376","4,835",0,0,"1,083,376","4,835",Provisional,,,,
202303,4403220012,"Wood; coniferous species, of pine (Pinus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is less than 15 cm, pinus radiata; saw logs and veneer logs",MTQ,"63,786,816","358,089",0,0,"63,786,816","358,089",Provisional,,,,
202303,4403220016,"Wood; coniferous species, of pine (Pinus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is less than 15 cm; not pinus radiata, saw logs and veneer logs",MTQ,"179,316",800,0,0,"179,316",800,Provisional,,,,
202303,4403230012,"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more; saw logs and veneer logs",MTQ,"4,540,173","24,614",0,0,"4,540,173","24,614",Provisional,,,,
202303,4403240012,"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is less than 15 cm; saw logs and veneer logs",MTQ,"15,990",98,0,0,"15,990",98,Provisional,,,,
202303,4403250012,"Wood; coniferous species n.e.c. in headings 4403.21 or 4403.23, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more; saw logs and veneer logs",MTQ,"1,962,794","10,573",0,0,"1,962,794","10,573",Provisional,,,,
202303,4403260012,"Wood; coniferous species n.e.c in headings 4403.22 or 4403.24, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is less than 15 cm, saw logs and veneer logs",MTQ,"135,108",789,0,0,"135,108",789,Provisional,,,,
202303,4403970000,"Wood; of poplar and aspen (Populus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated",MTQ,"500,036","3,588",0,0,"500,036","3,588",Provisional,,,,
202303,4403980000,"Wood; of eucalyptus (Eucalyptus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated",MTQ,"76,227",527,0,0,"76,227",527,Provisional,,,,
202303,4404100000,"Wood; coniferous, split poles, piles, pickets, stakes, pointed but not sawn lengthwise; sticks for umbrellas, tool handles etc, roughly trimmed but not turned or bent; chipwood etc, hoopwood",,"55,488",,0,,"55,488",,Provisional,,,,
202303,4407111010,"Wood; coniferous species, of pine (Pinus lambertiana, Pinus strobus, Pinus monticola), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural",MTQ,"4,273",6,0,0,"4,273",6,Provisional,,,,
202303,4407111019,"Wood; coniferous species, of pine (Pinus lambertiana, Pinus strobus, Pinus monticola), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, not square dressed or structural",MTQ,"183,396",71,0,0,"183,396",71,Provisional,,,,
202303,4407111100,"Wood; coniferous species, of pine (Pinus lambertiana, Pinus strobus, Pinus monticola), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, sanded or finger-jointed",MTQ,"9,769",3,0,0,"9,769",3,Provisional,,,,
202303,4407111300,"Wood; coniferous species, of pine (Pinus lambertiana, Pinus strobus, Pinus monticola), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, not planed or sanded or finger-jointed",MTQ,"337,183",490,0,0,"337,183",490,Provisional,,,,
202303,4407111510,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, not preservative treated",MTQ,"15,719,704","12,102",0,0,"15,719,704","12,102",Provisional,,,,
202303,4407111519,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, preservative treated",MTQ,"7,923,916","10,270","53,039",10,"7,976,955","10,280",Provisional,,,,
202303,4407111521,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, not square dressed or structural, not preservative treated",MTQ,"9,859,079","9,482",0,0,"9,859,079","9,482",Provisional,,,,
202303,4407111529,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, not square dressed or structural, preservative treated",MTQ,"3,648,679","2,746",0,0,"3,648,679","2,746",Provisional,,,,
202303,4407111710,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, sanded or finger-jointed, not preservative treated",MTQ,"1,582,221",440,0,0,"1,582,221",440,Provisional,,,,
202303,4407111719,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, sanded or finger-jointed, preservative treated",MTQ,"1,098,250",428,0,0,"1,098,250",428,Provisional,,,,
202303,4407111910,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, (not planed or sanded or finger-jointed), not preservative treated",MTQ,"31,908,406","79,528","183,951",684,"32,092,357","80,212",Provisional,,,,
202303,4407111919,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, (not planed or sanded or finger-jointed), preservative treated",MTQ,"2,152,843","5,566",0,0,"2,152,843","5,566",Provisional,,,,
202303,4407112919,"Wood; coniferous species, of pine (other than Pinus lambertiana, Pinus strobus, Pinus monticola, Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, not square dressed or structural",MTQ,"33,432",90,0,0,"33,432",90,Provisional,,,,
202303,4407192110,"Wood; coniferous species, douglas fir or oregon pine (Pseudotsuga douglasii), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural",MTQ,"223,925",398,0,0,"223,925",398,Provisional,,,,
202303,4407192119,"Wood; coniferous species, douglas fir or oregon pine (Pseudotsuga douglasii), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, not square dressed or structural",MTQ,"801,169",804,0,0,"801,169",804,Provisional,,,,
202303,4407192500,"Wood; coniferous species, douglas fir or oregon pine (Pseudotsuga douglasii), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, (not planed or sanded or finger-jointed)",MTQ,"253,214",689,0,0,"253,214",689,Provisional,,,,
202303,4407192719,"Wood; coniferous species, western red cedar (Thuja plicata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, not square dressed or structural",MTQ,"1,851,422",286,0,0,"1,851,422",286,Provisional,,,,
202303,4407291010,"Wood, tropical, merbau (kwila), sawn or chipped lengthwise, sliced or peeled, planed, square dressed, structure, thicker than 6mm",MTQ,"40,047",49,0,0,"40,047",49,Provisional,,,,
202303,4407911900,"Wood; oak (Quercus spp.), sawn or chipped lengthwise, sliced or peeled, thicker than 6mm, (not planed or sanded or finger-jointed)",MTQ,200,2,0,0,200,2,Provisional,,,,
202303,4407920109,"Wood; beech (Fagus spp.), sawn or chipped lengthwise, sliced or peeled, thicker than 6mm, planed, not square dressed or structural",MTQ,"22,018",12,0,0,"22,018",12,Provisional,,,,
202303,4407930119,"Wood; maple (Acer spp.), sawn or chipped lengthwise, sliced or peeled, thicker than 6mm, planed, not square dressed or structural",MTQ,"2,205",2,0,0,"2,205",2,Provisional,,,,
202303,4408100101,"Wood; pinus radiata, sheets for veneer or plywood, other wood sawn lengthwise, sliced or peeled, not thicker than 6mm, planed",MTQ,"1,761,033",921,0,0,"1,761,033",921,Provisional,,,,
202303,4408100961,"Wood; pinus radiata, sheets for veneer or plywood, other wood sawn lengthwise, sliced or peeled, exceeding 1mm but not exceeding 6mm in thickness, (not planed), rotary",MTQ,"4,633,533","9,746",0,0,"4,633,533","9,746",Provisional,,,,
202303,4409100900,"Wood; coniferous (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed, moulded wood",,"2,130,488",,0,,"2,130,488",,Provisional,,,,
202303,4409101901,"Wood; pinus radiata (including unassembled strips, friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded, end-jointed, square dressed, structural",MTQ,"2,134,975","1,044",0,0,"2,134,975","1,044",Provisional,,,,
202303,4409101919,"Wood; coniferous n.e.c. in item no. 4409.10 (including strips, friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed, square dressed, structural",MTQ,11,0,0,0,11,0,Provisional,,,,
202303,4409101921,"Wood; pinus radiata (including unassembled strips, friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed, not square dressed or structural",MTQ,"4,340,226","3,161",0,0,"4,340,226","3,161",Provisional,,,,
202303,4409292949,"Wood; not coniferous, bamboo, tropical or Beech, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, planed or not, sanded or end-jointed, not drawn, moulded, square dressed or structural",MTQ,0,0,"9,742",197,"9,742",197,Provisional,,,,
202303,4410110015,"Particle board of wood, whether or not agglomerated with resins or other organic binding substances, surface-covered with melamine-impregnated paper",MTQ,"52,089",11,0,0,"52,089",11,Provisional,,,,
202303,4410110029,"Particle board of wood, whether or not agglomerated with resins or other organic binding substances, n.e.c. in item No.4410.11",MTQ,"2,898,559","3,948",0,0,"2,898,559","3,948",Provisional,,,,
202303,4410190015,"Wafer board and similar board of wood n.e.c. in item no. 4410.1, whether or not agglomerated with resins or other organic binding substances, surface-covered with melamine-impregnated paper",MTQ,"200,540",188,0,0,"200,540",188,Provisional,,,,
202303,4410902000,"Particle board, oriented strand board (OSB) and similar board of ligneous materials other than wood, whether or not agglomerated with resins or other organic binding substances",MTQ,"39,428",24,0,0,"39,428",24,Provisional,,,,
202303,4411120100,"Medium density fibreboard (MDF), of a thickness not exceeding 5 mm, not mechanically worked or surface covered",MTQ,"12,017,248","15,901",0,0,"12,017,248","15,901",Provisional,,,,
202303,4411120900,"Medium density fibreboard (MDF), of a thickness not exceeding 5 mm, mechanically worked or surface covered",MTQ,596,0,0,0,596,0,Provisional,,,,
202303,4411130100,"Medium density fibreboard (MDF), of a thickness exceeding 5 mm but not exceeding 9 mm, not mechanically worked or surface covered",MTQ,"3,882,235","6,028",0,0,"3,882,235","6,028",Provisional,,,,
202303,4411130900,"Medium density fibreboard (MDF), of a thickness exceeding 5 mm but not exceeding 9 mm, mechanically worked or surface covered",MTQ,"92,247",76,0,0,"92,247",76,Provisional,,,,
202303,4411140100,"Medium density fibreboard (MDF), of a thickness exceeding 9 mm, not mechanically worked or surface covered",MTQ,"9,715,906","16,500",0,0,"9,715,906","16,500",Provisional,,,,
202303,4411140900,"Medium density fibreboard (MDF), of a thickness exceeding 9 mm, mechanically worked or surface covered",MTQ,"15,040",64,0,0,"15,040",64,Provisional,,,,
202303,4411920900,"Fibreboard (other than MDF) of a density exceeding 0.8g/cm3, of wood or other ligneous materials, bonded or not with resins or other organic substances, mechanically worked or surface covered",MTQ,"51,660",150,0,0,"51,660",150,Provisional,,,,
202303,4411930100,"Fibreboard (other than MDF) of a density exceeding 0.5g/cm3 but not 0.8g/cm3, of wood or other ligneous materials, bonded or not with resins or other organic substances, not mechanically worked or surface covered",MTQ,"36,722",37,0,0,"36,722",37,Provisional,,,,
202303,4411940919,"Fibreboard (other than MDF) of a density not exceeding 0.35g/cm3, of wood or other ligneous materials, bonded or not with resins or other organic substances, mechanically worked or surface covered",MTQ,"4,450",2,0,0,"4,450",2,Provisional,,,,
202303,4412100100,"Plywood; of bamboo, consisting solely of sheets of wood, each ply 6mm or thinner",MTQ,0,0,"12,066",5,"12,066",5,Provisional,,,,
202303,4412330019,"Plywood; consisting only of sheets of wood (not bamboo), each ply 6mm or thinner, with at least one outer ply of non-coniferous wood listed in subheading 4412.33, not overlaid or veneered",MTQ,0,0,"4,030",8,"4,030",8,Provisional,,,,
202303,4412341919,"Plywood; consisting only of sheets of wood (not bamboo), each ply 6mm or thinner, with at least one outer ply of non-coniferous wood (not tropical wood, and not of Baboen, Pallissandre du Bresil or Bois de Rose femelle), not overlaid or veneered",MTQ,124,0,0,0,124,0,Provisional,,,,
202303,4412391010,"Plywood; consisting only of sheets of wood (not bamboo), each ply 6mm or thinner, with both outer plies of coniferous wood, overlaid, including veneered",MTQ,"298,552",183,"7,681",2,"306,233",185,Provisional,,,,
202303,4412391019,"Plywood; consisting only of sheets of wood (not bamboo), each ply 6mm or thinner, with both outer plies of coniferous wood, not overlaid or veneered",MTQ,"1,238,144","1,172",0,0,"1,238,144","1,172",Provisional,,,,
202303,4412495020,"Laminated veneered lumber (LVL); with both outer plies of coniferous wood, (not containing a layer of particle board or tropical wood), at least one ply of other than Merbau (Kwila) or Ramin, each ply exceeding 6mm, not overlaid or veneered",MTQ,"17,506",11,0,0,"17,506",11,Provisional,,,,
202303,4412496020,"Laminated veneered lumber (LVL); with both outer plies of coniferous wood, (not containing a layer of particle board or tropical wood), at least one ply of other than Merbau (Kwila) or Ramin, each ply 6mm or thinner, not overlaid or veneered",,"2,817,695",,0,,"2,817,695",,Provisional,,,,
202303,4412995020,"Plywood; n.e.c. in heading 4412, with both outer plies of coniferous wood, containing at least one layer of particle board, no tropical wood, at least one ply of other than Merbau (Kwila) or Ramin, each ply thicker than 6mm, not overlaid or veneered",MTQ,"18,614",10,0,0,"18,614",10,Provisional,,,,
202303,4414900000,"Wooden frames; for paintings, photographs, mirrors or similar objects; not of tropical wood",,"26,153",,502,,"26,655",,Provisional,,,,
202303,4415100919,"Wood; timber (excluding pinus radiata), sawn dressed, for cases, boxes, crates, drums and similar packings, unassembled, in shooks",MTQ,"24,878",11,0,0,"24,878",11,Provisional,,,,
202303,4415100929,"Wood; timber, for cable drums, unassembled, in shooks",,198,,"3,786",,"3,984",,Provisional,,,,
202303,4415201000,"Wood; pallets, box pallets and other load boards",,"185,935",,"64,503",,"250,438",,Provisional,,,,
202303,4417000100,Wood; tools and tool bodies,,"41,482",,0,,"41,482",,Provisional,,,,
202303,4417001100,"Wood; handles, for brooms, mop, hoe, rake and similar tools",NMB,"199,495","81,407",103,12,"199,598","81,419",Provisional,,,,
202303,4417001900,"Wood; handles, for tools (excluding mop, hoe, rake and similar tools)",NMB,0,0,385,2,385,2,Provisional,,,,
202303,4418190000,"Wood; windows, French-windows and their frames; (of other than tropical wood)",,"8,913",,0,,"8,913",,Provisional,,,,
202303,4418210024,"Wood; doors and their frames and thresholds, of tropical wood; internal doors of a height of 1980mm or more, other than louvered or folding doors",NMB,"117,532","2,184",0,0,"117,532","2,184",Provisional,,,,
202303,4418290022,"Wood; doors and their frames and thresholds, internal doors of a height of 1980mm or more, folding doors (for example bi-fold, tri-fold), (of other than tropical wood), other than louvered",NMB,"112,876",16,0,0,"112,876",16,Provisional,,,,
202303,4418290024,"Wood; doors and their frames and thresholds, internal doors of a height of 1980mm or more, (of other than tropical wood), other than louvered or folding doors",NMB,"64,243",64,"22,378",52,"86,621",116,Provisional,,,,
202303,4418290032,"Wood; doors and their frames and thresholds, other than exterior and entrance doors, other than internal doors of a height of 1980mm or more, (of other than tropical wood), other than cabinet and furniture doors",NMB,"6,409",22,0,0,"6,409",22,Provisional,,,,
202303,4418290052,"Wood; parts of doors, (of other than tropical wood), other than door facings or mouldings or skins",,"50,818",,0,,"50,818",,Provisional,,,,
202303,4418301000,wood; posts and beams other than products of subheadings 4418.81 to 4418.89,,"680,322",,0,,"680,322",,Provisional,,,,
202303,4418500000,Wood; shingles and shakes,,"13,169",,0,,"13,169",,Provisional,,,,
202303,4418810000,"Wood; engineered structural timber products, glue-laminated timber (glulam)",,"51,757",,0,,"51,757",,Provisional,,,,
202303,4418890000,"Wood; engineered structural timber products, other than glue-laminated timber (glulam), cross-laminated timber (CLT or X-lam), or I beams",,"26,684",,0,,"26,684",,Provisional,,,,
202303,4418990010,"Wood; builders' joinery and carpentry of wood n.e.c. in heading no. 4418, other than of bamboo or cellular wood panels",,"1,249,603",,0,,"1,249,603",,Provisional,,,,
202303,4419110000,"Tableware and kitchenware, of wood; of bamboo, bread boards, chopping boards and similar boards",,"1,302",,455,,"1,757",,Provisional,,,,
202303,4419120000,"Tableware and kitchenware, of wood; of bamboo, chopsticks",,0,,"1,400",,"1,400",,Provisional,,,,
202303,4419190010,"Tableware and kitchenware, of wood; of bamboo, spoons and forks, wooden trays of all kinds and fancy bowls",,"8,750",,"2,324",,"11,074",,Provisional,,,,
202303,4419190019,"Tableware and kitchenware, of wood; of bamboo, n.e.c. in heading 4419.19",,685,,"1,237",,"1,922",,Provisional,,,,
202303,4419900012,"Tableware and kitchenware, of wood; not of bamboo or tropical wood, spoons and forks, wooden trays of all kinds and fancy bowls",,"7,172",,0,,"7,172",,Provisional,,,,
202303,4419900020,"Tableware and kitchenware, of wood; n.e.c. in heading 4419",,"1,763",,"32,755",,"34,518",,Provisional,,,,
202303,4420192010,"Wood; statuettes and other ornaments, of other than tropical wood, statuettes",,"1,913",,0,,"1,913",,Provisional,,,,
202303,4420192090,"Wood; statuettes and other ornaments, of other than tropical wood, ornaments other than statuettes",,0,,"1,265",,"1,265",,Provisional,,,,
202303,4420900900,"Wood; caskets and cases for jewellery, cutlery and similar articles, wooden articles of furniture not falling in chapter 94",,"39,805",,"12,204",,"52,009",,Provisional,,,,
202303,4421100000,Wood; clothes hangers,,"1,539",,"2,105",,"3,644",,Provisional,,,,
202303,4421200020,"Wood; coffins, not of bamboo",,0,,"15,052",,"15,052",,Provisional,,,,
202303,4421911920,"Wood; of bamboo, articles n.e.c. in heading no. 4414 to 4420",,73,,"1,755",,"1,828",,Provisional,,,,
202303,4421991519,"Wood; not of bamboo, oars and paddles, other than for racing and surfboats",NMB,"2,256",64,0,0,"2,256",64,Provisional,,,,
202303,4421991910,"Wood; not of bamboo, articles n.e.c. in heading no. 4414 to 4420, beehives and frames thereof, including unassembled components for use in the assembly thereof",,"141,227",,0,,"141,227",,Provisional,,,,
202303,4421991920,"Wood; not of bamboo, articles n.e.c. in heading no. 4414 to 4420",,"18,802",,"31,112",,"49,914",,Provisional,,,,
202303,4503900000,Cork; articles of natural cork other than corks and stoppers,,0,,743,,743,,Provisional,,,,
202303,4504901100,"Cork; table mats, of agglomerated cork (with or without a binding substance)",,0,,146,,146,,Provisional,,,,
202303,4504901809,"Cork; articles of agglomerated cork (with or without a binding substance), n.e.c. in heading no. 4504",,0,,"2,059",,"2,059",,Provisional,,,,
202303,4602110919,"Basketwork, wickerwork and similar articles (not floor coverings or picnic sets), of bamboo, made directly to shape from plaiting materials or made up from goods of heading no. 4601",,0,,"4,220",,"4,220",,Provisional,,,,
202303,4602120919,"Basketwork, wickerwork and similar articles (not floor coverings or picnic sets), of rattan, made directly to shape from plaiting materials or made up from goods of heading no. 4601",,0,,172,,172,,Provisional,,,,
202303,4602190110,Loofah; articles of vegetable loofahs,,0,,"1,404",,"1,404",,Provisional,,,,
202303,4602190919,"Basketwork, wickerwork and similar articles (not floor coverings or picnic sets), of vegetable materials (not bamboo or rattan), made directly to shape from plaiting materials or made up from goods of heading no. 4601",,180,,"3,947",,"4,127",,Provisional,,,,
202303,4602900909,"Basketwork, wickerwork and similar articles; of non-vegetable materials, made directly to shape from plaiting materials or made up from goods of heading no. 4601, n.e.c. in item no. 4602.90",,"1,000",,770,,"1,770",,Provisional,,,,
202303,4701000001,"Wood pulp; mechanical wood pulp, of softwood",TNE,"2,975,777","3,518",0,0,"2,975,777","3,518",Provisional,,,,
202303,4702000001,"Wood pulp; chemical wood pulp, dissolving grades, of softwood",TNE,"30,545",342,0,0,"30,545",342,Provisional,,,,
202303,4703110000,"Wood pulp; chemical wood pulp, soda or sulphate, (other than dissolving grades), unbleached, of coniferous wood",TNE,"30,025,834","25,164",0,0,"30,025,834","25,164",Provisional,,,,
202303,4703210009,"Wood pulp; chemical wood pulp, soda or sulphate, (other than dissolving grades), bleached, of coniferous wood",TNE,"11,681,983","8,837",0,0,"11,681,983","8,837",Provisional,,,,
202303,4705000001,"Wood pulp; of softwood, obtained by a combination of mechanical and chemical pulping processes",TNE,"15,557,499","17,507","140,135",163,"15,697,634","17,670",Provisional,,,,
202303,4707100000,"Paper or paperboard; waste and scrap, of unbleached kraft paper or paperboard or corrugated paper or paperboard",TNE,"1,880,264","12,180",0,0,"1,880,264","12,180",Provisional,,,,
202303,4707200000,"Paper or paperboard; waste and scrap, paper or paperboard made mainly of bleached chemical pulp, not coloured in the mass",TNE,"249,620","1,032","23,638",72,"273,258","1,104",Provisional,,,,
202303,4707300000,"Paper or paperboard; waste and scrap, paper or paperboard made mainly of mechanical pulp (e.g. newspapers, journals and similar printed matter)",TNE,"453,575","5,852",0,0,"453,575","5,852",Provisional,,,,
202303,4707900000,"Paper or paperboard; waste and scrap, of paper or paperboard n.e.c. in heading no. 4707 and of unsorted waste and scrap",TNE,"776,456","4,190",0,0,"776,456","4,190",Provisional,,,,
202303,4802551131,"Uncoated paper and paperboard (not 4801 or 4803), for printing & writing, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weighing 40g/m2 to 150g/m2, in rolls over 15cm wide, white plain copier paper",KGM,216,8,0,0,216,8,Provisional,,,,
202303,4802551419,"Uncoated kraft paper & paperboard (not 4801 or 4803), 10% or less by weight of mechanical or chemi-mechanical processed fibre, 40g/m2 to 150g/m2, in rolls over 15cm wide, other than manilla products",KGM,0,0,480,40,480,40,Provisional,,,,
202303,4802561127,"Uncoated paper and paperboard (not 4801 or 4803), for printing & writing, 10% or less by weight of mechanical or chemi-mechanical processed fibre, 40g/m2 to 150g/m2, in sheets 435mm or less by 297mm or less (unfolded), white plain copier",KGM,20,4,57,3,77,7,Provisional,,,,
202303,4802571173,"Uncoated paper and paperboard (not 4801 or 4803), for printing & writing, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weighing 40g/m2 to 150g/m2, in sheets over 36cm by over 15cm (unfolded), offset printing",KGM,"57,747","12,227",0,0,"57,747","12,227",Provisional,,,,
202303,4802571175,"Uncoated paper and paperboard (not 4801 or 4803), for printing & writing, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weighing 40g/m2 to 150g/m2, in sheets over 36cm by over 15cm (unfolded), white plain copier paper",KGM,"1,024",128,0,0,"1,024",128,Provisional,,,,
202303,4802571185,"Uncoated paper and paperboard (not 4801 or 4803), for printing & writing, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weighing 40g/m2 to 150g/m2, in sheets over 36cm by over 15cm (unfolded), n.e.c. in item no. 4802.57.11",KGM,0,0,"4,100",471,"4,100",471,Provisional,,,,
202303,4802581121,"Uncoated paper and paperboard (not 4801 or 4803), for printing & writing, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weighing more than 150g/m2, in sheets over 36cm by over 15cm (unfolded), offset printing",KGM,849,75,0,0,849,75,Provisional,,,,
202303,4802583911,"Uncoated paper and paperboard (not 4801 or 4803), n.e.c. in 4802.58, 10% or less by weight of mechanical or chemi-mechanical processed fibre, more than 150g/m2, manilla-folder, -file, -tag, and the like",KGM,"36,949","10,105",0,0,"36,949","10,105",Provisional,,,,
202303,4802611910,"Uncoated paper and paperboard (not 4801 or 4803), over 10% by weight of mechanical or chemi-mechanical processed fibre, in rolls, n.e.c. in item no. 4802.61",KGM,0,0,852,48,852,48,Provisional,,,,
202303,4802691110,"Uncoated paper (not 4801 or 4803) for printing & writing, over 10% by weight of mechanical or chemi-mechanical processed fibre, other than rolls, other than sheets 435mm or less by 297mm or less (unfolded)",KGM,549,3,0,0,549,3,Provisional,,,,
202303,4802691910,"Uncoated paper and paperboard (not 4801 or 4803), over 10% by weight of mechanical or chemi-mechanical processed fibre, other than rolls, other than sheets 435mm or less by 297mm or less (unfolded), n.e.c. in item no. 4802.62",KGM,0,0,"3,558",532,"3,558",532,Provisional,,,,
202303,4803000100,"Paper; tissue, for toilet or facial use, weight not more than 22g/m2, in rolls exceeding 36cm wide or rectangular sheets with at least one side exceeding 36cm in unfolded state",KGM,"465,554","183,758","2,541",396,"468,095","184,154",Provisional,,,,
202303,4803002100,"Paper; towel, napkin stock and similar, (n.e.c. in item no. 4803.00.01.00), for household or sanitary use, surface-coloured, surface decorated or printed, in rolls exceeding 36cm wide or sheets with at least one side exceeding 36cm",KGM,179,3,0,0,179,3,Provisional,,,,
202303,4803002900,"Paper; cellulose wadding and webs of cellulose fibres, in rolls exceeding 36cm wide or rectangular sheets with at least one side exceeding 36cm in unfolded state",KGM,502,75,0,0,502,75,Provisional,,,,
202303,4803003900,"Paper; toilet or facial tissue, towel or napkin stock and similar, for household or sanitary use, n.e.c. in heading no. 4803, in rolls exceeding 36cm wide or sheets with at least one side exceeding 36cm",KGM,"187,375","183,861","3,059",460,"190,434","184,321",Provisional,,,,
202303,4804110001,"Kraft paper and paperboard; kraftliner, uncoated, unbleached, in rolls, other than that of heading no. 4802 or 4803",KGM,"9,577,440","10,333,756",0,0,"9,577,440","10,333,756",Provisional,,,,
202303,4804390901,"Kraft paper and paperboard; bag paper (other than sack kraft), uncoated, bleached, weight 150/m2 or less, in rolls or sheets, other than that of heading no. 4802 or 4803",KGM,0,0,"3,934",687,"3,934",687,Provisional,,,,
202303,4804410919,"Kraft paper and paperboard; uncoated, unbleached, weight between 150 and 225 g/m2, in rolls and sheets, n.e.c. in item no. 4804.41, other than that of heading no. 4802 or 4803",KGM,"32,991","8,910",0,0,"32,991","8,910",Provisional,,,,
202303,4805111100,"Paper & paperboard; uncoated, semi-chemical fluting paper, weight less than 183g/m2, rolls or sheets",KGM,"393,611","478,210",0,0,"393,611","478,210",Provisional,,,,
