Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201902,8703231915,"Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 1500 but not over 3000cc, new motor cars, assembled",NMB,0,0,"133,409",5,"133,409",5,Final,,,,
201902,8703231917,"Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 1500 but not over 3000cc, used motor cars",NMB,"25,197",1,"596,253",129,"621,450",130,Final,,,,
201902,8703231919,"Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 1500 but not over 3000cc, n.e.c. in heading no 8702 or 8703",NMB,0,0,"2,875",1,"2,875",1,Final,,,,
201902,8703241917,"Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 3000cc, used motor cars",NMB,0,0,"1,572,715",15,"1,572,715",15,Final,,,,
201902,8703241919,"Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 3000cc, n.e.c. in heading no 8702 or 8703",NMB,0,0,"5,700",4,"5,700",4,Final,,,,
201902,8703321915,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 1500 but not over 2500cc, new motor cars, assembled",NMB,0,0,"64,588",2,"64,588",2,Final,,,,
201902,8703321917,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 1500 but not over 2500cc, used motor cars",NMB,0,0,"33,000",2,"33,000",2,Final,,,,
201902,8703321919,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 1500 but not over 2500cc, n.e.c. in heading no 8702 or 8703",NMB,0,0,"15,000",1,"15,000",1,Final,,,,
201902,8703331917,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 2500cc, used motor cars",NMB,0,0,"71,784",4,"71,784",4,Final,,,,
201902,8703331919,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 2500cc, n.e.c. in heading no 8702 or 8703",NMB,0,0,"88,137",25,"88,137",25,Final,,,,
201902,8703401917,"Vehicles; with both spark-ignition internal combustion reciprocating piston engine and electric motor for propulsion, unable to charge via external electric power source, cylinder capacity over 1000 but not over 1500cc, used motor cars",NMB,0,0,"7,000",1,"7,000",1,Final,,,,
201902,8703402517,"Vehicles; with both spark-ignition internal combustion reciprocating piston engine and electric motor for propulsion, unable to charge via external electric power source, cylinder capacity over 1500 but not over 3000cc, used motor cars",NMB,0,0,"22,044",1,"22,044",1,Final,,,,
201902,8703403917,"Vehicles; with both spark-ignition internal combustion reciprocating piston engine and electric motor for propulsion, unable to charge via external electric power source, cylinder capacity over 3000cc, used motor cars",NMB,0,0,"650,576",17,"650,576",17,Final,,,,
201902,8703501917,"Vehicles; with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor for propulsion, unable to charge via external electric power source, cylinder capacity over 1500 but not over 2500cc, used motor cars",NMB,0,0,"2,200",1,"2,200",1,Final,,,,
201902,8703502917,"Vehicles; with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor for propulsion, unable to charge via external electric power source, cylinder capacity over 2500cc, used motor cars",NMB,0,0,"15,000",1,"15,000",1,Final,,,,
201902,8703603917,"Vehicles; with both spark-ignition internal combustion reciprocating piston engine and electric motor for propulsion, able to charge via external electric power source, cylinder capacity over 3000cc, used motor cars",NMB,0,0,"13,000",2,"13,000",2,Final,,,,
201902,8703801911,"Vehicles; with only electric motor for propulsion, new motor cars, not unassembled as determined in section 14 or as prescribed by the minister",NMB,0,0,"86,809",2,"86,809",2,Final,,,,
201902,8703905019,"Vehicles; for transport of persons (other than those of heading no. 8702) n.e.c. in heading no. 8703, ambulances, without rotary piston engines, used",NMB,0,0,"13,624",1,"13,624",1,Final,,,,
201902,8704215021,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), assembled, gvw not exceeding 3500kg, for transport of goods, refrigerated lorries, not containing HFCs, used",NMB,0,0,"6,500",2,"6,500",2,Final,,,,
201902,8704215051,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), assembled, gvw not exceeding 3500kg, for transport of goods, other than refrigeration lorries and vans, new",NMB,0,0,"656,203",17,"656,203",17,Final,,,,
201902,8704218001,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), assembled, (gvw exceeding 3500kg but not exceeding 5 tonnes), for the transport of goods, cabs for use in the assembly of motor vehicles",NMB,0,0,"4,600",1,"4,600",1,Final,,,,
201902,8704218029,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), assembled, gvw exceeding 3500kg but not 5000kg, for transport of goods, other than refrigerated lorries, used",NMB,0,0,"220,000",83,"220,000",83,Final,,,,
201902,8704221123,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), for transport of goods, assembled, gvw not exceeding 10,500kg, refrigerated lorries, not containing HFCs, used",NMB,0,0,"11,200",5,"11,200",5,Final,,,,
201902,8704221129,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), for transport of goods, assembled, gvw not exceeding 10,500kg, other than refrigerated lorries, used",NMB,0,0,"68,010",2,"68,010",2,Final,,,,
201902,8704221925,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), for transport of goods, assembled, gvw exceeding 10,500kg but not 20,000kg, other than refrigerated lorries, new",NMB,0,0,"351,388",2,"351,388",2,Final,,,,
201902,8704230929,"Vehicles; compression-ignition internal combustion piston engine (diesel/semi-diesel), for transport of goods, assembled, gvw exceeding 20,000kg, other than refrigerated lorries, used",NMB,0,0,"2,000",1,"2,000",1,Final,,,,
201902,8704315049,"Vehicles; spark-ignition internal combustion piston engine, assembled, gvw not exceeding 3500kg, for the transport of goods, vans, used",NMB,0,0,"6,500",1,"6,500",1,Final,,,,
201902,8704900204,"Vehicles; n.e.c. in heading no 8704, unassembled as in section 14 or as prescribed by the minister, (gvw not exceeding 3500kg), for the transport of goods, other than vans",NMB,0,0,727,1,727,1,Final,,,,
201902,8705900009,"Vehicles; break-down lorries, road-sweepers spraying lorries, mobile workshops, mobile radiological units and other special purpose vehicles n.e.c. in heading no. 8705, used",NMB,0,0,"368,150",1,"368,150",1,Final,,,,
201902,8706000101,"Chassis; fitted with engine, for passenger vehicles of heading no. 8703 and other vehicles of heading no. 8704 (of a g.v.w. not exceeding 3,500kg), unassembled, as determined in section 14, for motor cars",NMB,0,0,"57,780",121,"57,780",121,Final,,,,
201902,8707100001,"Vehicles; bodies, for motor cars",NMB,"147,790",12,"4,146",22,"151,936",34,Final,,,,
201902,8707902100,"Vehicles; bodies (including cabs), for the vehicles of heading no. 8704 (of a g.v.w. exceeding 3,500kg but not exceeding 10,500kg)",NMB,0,0,"3,583",1,"3,583",1,Final,,,,
201902,8708100108,"Vehicles; bumpers, of plastics, for vehicles of heading no. 8701 to 8705, other than airdams",NMB,278,4,58,1,336,5,Final,,,,
201902,8708100119,"Vehicles; parts of bumpers, of plastics, for vehicles of heading no. 8701 to 8705",,"2,385",,945,,"3,330",,Final,,,,
201902,8708100901,"Vehicles; bumpers, of materials (other than plastics), for vehicles of heading no. 8701 to 8705",NMB,0,0,204,14,204,14,Final,,,,
201902,8708100909,"Vehicles; parts of bumpers, of other than unhardened vulcanised rubber or plastic materials, for vehicles of heading no. 8701 to 8705",,"1,065",,80,,"1,145",,Final,,,,
201902,8708210900,"Vehicles; parts and accessories, safety seat belts, for vehicles of heading no. 8701 to 8705, not for use in the assembly of vehicles",NMB,"15,877","1,402","13,661",25,"29,538","1,427",Final,,,,
201902,8708290139,"Vehicles; parts and accessories, (other than seat belts), for vehicles of heading no. 8701 to 8705, for use in the assembly of vehicles in accordance with section 14, spoilers",NMB,"1,250",1,0,0,"1,250",1,Final,,,,
201902,8708290159,"Vehicles; parts and accessories, (other than seat belts), for vehicles of heading no. 8701 to 8705, for use in the assembly of vehicles in accordance with section 14, upholsterers textiles, fabrics",,0,,"2,869",,"2,869",,Final,,,,
201902,8708291109,"Vehicles; parts and accessories, (other than seat belts), for vehicles of heading no. 8701 to 8705, not for use in the assembly of vehicles, of plastics, other than spoilers",,"1,469,626",,"2,255",,"1,471,881",,Final,,,,
201902,8708292900,"Vehicles; parts and accessories, (other than seat belts), for vehicles of heading no. 8701 to 8705, not for assembly, not for tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,"257,564","2,285","138,628","5,131","396,192","7,416",Final,,,,
201902,8708300510,"Vehicles; parts, mounted brake linings, brake shoes, for the motor vehicles of heading no. 8701 to 8705, other than for tractors of item no. 8701.10, 8701.30 and 8701.90 (Unit is the total number of individual brake shoes)",NMB,0,0,263,3,263,3,Final,,,,
201902,8708300515,"Vehicles; parts, mounted brake linings, brake disc pads, for the motor vehicles of heading no. 8701 to 8705, other than for tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,"5,714",52,"11,406",847,"17,120",899,Final,,,,
201902,8708300519,"Vehicles; parts, mounted brake linings (other than brake shoes and brake disc pads), for the motor vehicles of heading no. 8701 to 8705, other than for tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,0,0,306,18,306,18,Final,,,,
201902,8708300919,"Vehicles; parts of brakes and servo-brakes, (not mounted brake linings), for motor vehicles of heading no. 8701 to 8705, of plastics",,0,,"4,608",,"4,608",,Final,,,,
201902,8708301500,"Vehicles; brake and servo-brakes and parts thereof (not mounted brake linings), for the tractors of item no. 8701.10, 8701.30 and 8701.90, other than of plastics",,"1,238",,120,,"1,358",,Final,,,,
201902,8708301910,"Vehicles; brake and servo-brake assemblies, (not mounted brake linings), for motor vehicles of heading no. 8701 to 8705 (other than parts for the tractors of item no. 8701.10, 8701.30 and 8701.90), other than of plastics",NMB,133,2,911,5,"1,044",7,Final,,,,
201902,8708301919,"Vehicles; parts of brakes and servo-brakes, (not mounted brake linings), for motor vehicles of heading no. 8701 to 8705, (other than parts for the tractors of item no. 8701.10, 8701.30 and 8701.90), other than of plastics",,"22,137",,"4,388",,"26,525",,Final,,,,
201902,8708400001,"Vehicles; gear boxes, for the tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,0,0,"1,200",1,"1,200",1,Final,,,,
201902,8708400011,"Vehicles; gear boxes, other than for the tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,"77,982",231,"13,395",41,"91,377",272,Final,,,,
201902,8708400019,"Vehicles; parts of gear boxes, other than for the tractors of item no. 8701.10, 8701.30 and 8701.90",,"86,165",,"1,549",,"87,714",,Final,,,,
201902,8708500119,"Vehicles; parts of drive-axles with differential or non-driving axles, for tractors of item no. 8701.10, 8701.30 and 8701.90",,0,,"4,346",,"4,346",,Final,,,,
201902,8708500910,"Vehicles; drive-axles with differential, whether or not provided with other transmission components, for vehicles of heading no. 8701 to 8705, other than tractors of item no. 8701.10, 8701.30 and 8701.90",,0,,"42,649",,"42,649",,Final,,,,
201902,8708500915,"Vehicles; non-driving axles, for vehicles of heading no. 8701 to 8705, other than tractors of item no. 8701.10, 8701.30 and 8701.90",,223,,"2,355",,"2,578",,Final,,,,
201902,8708500919,"Vehicles; parts of drive-axles with differential or non-driving axles, for vehicles of heading no. 8701 to 8705, other than tractors of item no. 8701.10, 8701.30 and 8701.90",,"19,890",,939,,"20,829",,Final,,,,
201902,8708700211,"Vehicles; road wheels and parts and accessories thereof, for use in the assembly of vehicles, as determined in section 14, (for vehicles of a g.v.w. not exceeding 3,500kg), hub caps/centres, full wheel covers, wheel trim bonds/discs/rimbellishes",,0,,"7,643",,"7,643",,Final,,,,
201902,8708700219,"Vehicles; road wheels and parts and accessories thereof, for use in the assembly of vehicles, as determined in section 14, (for vehicles of a g.v.w. not exceeding 3,500kg), parts n.e.c. in item no. 8708.70.02",,"39,779",,0,,"39,779",,Final,,,,
201902,8708700511,"Vehicles; road wheels and parts and accessories thereof, for use in the assembly of vehicles, as determined in section 14, (g.v.w. exceeding 3,500kg but not exceeding 10,500kg), hub caps/centres, full wheel covers, wheel trim bonds/discs/rimbellishes",,20,,0,,20,,Final,,,,
201902,8708700911,"Vehicles; road wheels and parts and accessories thereof, for use in the assembly of vehicles, as determined in section 14, (for vehicles of a g.v.w. exceeding 10,500kg), hub caps/centres, full wheel covers, wheel trim bonds/discs/rimbellishes",,80,,0,,80,,Final,,,,
201902,8708701100,"Vehicles; road wheels and parts and accessories thereof, (not determined in accordance with section 14), for tractors of item no. 8701.10 and 8701.90",NMB,0,0,40,1,40,1,Final,,,,
201902,8708701911,"Vehicles; road wheels of aluminium alloys, for vehicles n.e.c., not in accordance with section 14",NMB,940,6,"1,579",2,"2,519",8,Final,,,,
201902,8708701921,"Vehicles; road wheels for vehicles n.e.c., not in accordance with section 14, other than of aluminium alloys",NMB,"1,359",4,632,6,"1,991",10,Final,,,,
201902,8708701929,"Vehicles; parts of road wheels for vehicles n.e.c., not in accordance with section 14, other than of aluminium alloys",,"7,487",,0,,"7,487",,Final,,,,
201902,8708800115,"Vehicles; parts, suspension shock-absorbers (other than of plastics), for the tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,0,0,43,1,43,1,Final,,,,
201902,8708800119,"Vehicles; parts, suspension shock-absorbers (other than of plastics), for the vehicles of heading no. 8701 to 8705, other than for the tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,913,2,"8,032",617,"8,945",619,Final,,,,
201902,8708800900,"Vehicles; suspension systems and parts thereof, for vehicles of heading no. 8701 to 8705, other than suspension shock-absorbers",,"12,899",,"464,405",,"477,304",,Final,,,,
201902,8708910201,"Vehicles; radiators for the tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,0,0,566,1,566,1,Final,,,,
201902,8708910801,"Vehicles; radiators for motor vehicles of heading no. 8701 to 8705 (excluding item no. 8701.10, 8701.30 and 8701.90)",NMB,"7,563",21,"8,861",495,"16,424",516,Final,,,,
201902,8708910809,"Vehicles; parts of radiators for motor vehicles of heading no. 8701 to 8705 (excluding item no. 8701.10, 8701.30 and 8701.90)",,"4,150",,513,,"4,663",,Final,,,,
201902,8708920200,"Vehicles; silencers (mufflers) and exhaust pipes, for use in the assembly of passenger motor vehicles of 8703, and other vehicles of 8704 (of a g.v.w. not exceeding 3,500kg), as determined in section 14",NMB,"26,436",12,0,0,"26,436",12,Final,,,,
201902,8708921100,"Vehicles; parts, silencers (mufflers), not determined in section 14",NMB,150,6,0,0,150,6,Final,,,,
201902,8708922910,"Vehicles; parts, silencers (mufflers) and exhaust pipes, parts thereof n.e.c. in item no. 8708.92",NMB,"11,642",249,354,5,"11,996",254,Final,,,,
201902,8708930901,"Vehicles; clutches, for motor vehicles of heading no. 8701 to 8705, excluding tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,"40,957",8,"20,550",17,"61,507",25,Final,,,,
201902,8708930909,"Vehicles; parts of clutches, for motor vehicles of heading no. 8701 to 8705, excluding tractors of item no. 8701.10, 8701.30 and 8701.90",,"83,203",,"4,985",,"88,188",,Final,,,,
201902,8708940100,"Vehicles; parts, steering wheels, columns and boxes, of plastic materials, for motor vehicles of heading no. 8701 to 8705",,0,,"1,535",,"1,535",,Final,,,,
201902,8708941910,"Vehicles; parts, steering wheels, steering columns, steering boxes and parts thereof, for vehicles of heading no. 8701 to 8705, other than for tractors of item no. 8701.10, 8701.30 and 8710.90, not of plastics",,"31,830",,"1,389",,"33,219",,Final,,,,
201902,8708990900,"Vehicles; parts, chassis, for other than electrically propelled vehicles",NMB,"27,260",38,0,0,"27,260",38,Final,,,,
201902,8708991201,"Vehicles; parts, drive shafts for use in assembly of passenger vehicles of 8703 and other vehicles of 8704 (of a g.v.w. not exceeding 3,500kg), (requirements of section 14 of the customs act)",NMB,0,0,44,6,44,6,Final,,,,
201902,8708991209,"Vehicles; parts and accessories n.e.c. in 8708 for use in assembly of passenger vehicles of 8703 and vehicles of 8704 not exceeding 3,500kg (requirements of section 14 of the customs act)",,"239,873",,"5,061",,"244,934",,Final,,,,
201902,8708991501,"Vehicles; drive shafts for use in assembly of vehicles of 8702, 8705 and road tractors of 8701, and vehicles of 8704 (of a g.v.w. exceeding 3,500 but not exceeding 10,500kg), (requirements of section 14)",NMB,"1,200",2,0,0,"1,200",2,Final,,,,
201902,8708991509,"Vehicles; parts and accessories n.e.c. in 8708 for use in the assembly of vehicles of 8702, 8705 and road tractors of 8701, and vehicles of 8704 (of a g.v.w. exceeding 3,500kg but not exceeding 10,500kg), (requirements of section 14 of customs act)",,0,,338,,338,,Final,,,,
201902,8708991901,"Vehicles; drive shafts for use in the assembly of vehicles n.e.c. in 8708.99, exceeding 10,500 kg (requirements of section 14 of the customs act)",NMB,"1,797",2,0,0,"1,797",2,Final,,,,
201902,8708992501,"Vehicles; nose cuts (made across a vehicle forward of the front suspension tower), for vehicles of a cylinder capacity exceeding 1000cc, not being essentially complete vehicles of heading no 8703 or 8704",NMB,0,0,"4,477",46,"4,477",46,Final,,,,
201902,8708992506,"Vehicles; front cuts (made across a vehicle in front of the B-pillar), for vehicles of a cylinder capacity exceeding 1000cc, not being essentially complete vehicles of heading no 8703 or 8704",NMB,0,0,"1,540,805","1,378","1,540,805","1,378",Final,,,,
201902,8708992929,"Vehicles; parts and accessories of plastics n.e.c. in item no. 8708.99.29, for use in assembly, completion or manufacture (not requirements of section 14)",,"6,508",,349,,"6,857",,Final,,,,
201902,8708993100,"Vehicles; parts and accessories of material (other than plastics), for tractors of item no. 8701.10, 8701.30 and 8701.90, for assembly (not requirements of section 14)",,"152,535",,"66,106",,"218,641",,Final,,,,
201902,8708993911,"Vehicles; parts and accessories, of the motor vehicles of heading no. 8701 to 8705, n.e.c. in heading no. 8708",,"371,620",,"285,288",,"656,908",,Final,,,,
201902,8709190900,"Vehicles; work trucks, (not electrical), self-propelled, without lifting or handling equipment, of the type used for short distance transport of goods in factories, warehouses, dock areas or airports",NMB,"25,830",5,"1,023",1,"26,853",6,Final,,,,
201902,8709900900,"Vehicles; parts of work trucks, self-propelled, electrical or not, without lifting or handling equipment, for short distance transport of goods, in factories, warehouses, dock areas or airports",,153,,"13,331",,"13,484",,Final,,,,
201902,8711100000,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, with reciprocating internal combustion piston engine not exceeding 50cc, with or without side-cars; side-cars",NMB,"8,930",1,0,0,"8,930",1,Final,,,,
201902,8711200000,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, reciprocating internal combustion piston engine, of cylinder capacity exceeding 50cc but not exceeding 250cc, with or without side-cars; side-cars",NMB,"2,996",1,"6,382",4,"9,378",5,Final,,,,
201902,8711300000,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, reciprocating internal combustion piston engine, of cylinder capacity exceeding 250cc but not exceeding 500cc, with or without side-cars; side-cars",NMB,0,0,"9,800",2,"9,800",2,Final,,,,
201902,8711400000,"Motorcycles (including mopeds) and cycles; fitted with auxiliary motor, reciprocating internal combustion piston engine of cylinder capacity exceeding 500cc but not exceeding 800cc, with or without side-cars; side-cars",NMB,0,0,"284,369",12,"284,369",12,Final,,,,
201902,8711500000,"Motorcycles (including mopeds) and cycles; fitted with auxiliary motor, with reciprocating internal combustion piston engine of a cylinder capacity exceeding 800cc, with or without side-cars; side-cars",NMB,0,0,"683,047",49,"683,047",49,Final,,,,
201902,8712000109,"Bicycles; other than racing type with wheel diameter not less than 658mm, not motorised",NMB,"57,010",76,"22,394",9,"79,404",85,Final,,,,
201902,8712000900,"Cycles; (other than bicycles) including delivery tricycles, not motorised",NMB,"11,640",3,0,0,"11,640",3,Final,,,,
201902,8713100000,Invalid carriages; not mechanically propelled,NMB,"126,245",21,"2,072",8,"128,317",29,Final,,,,
201902,8713900000,Carriages for disabled persons; mechanically propelled,NMB,0,0,"3,095",1,"3,095",1,Final,,,,
201902,8714100010,"Motorcycles (including mopeds); parts, saddles",,0,,96,,96,,Final,,,,
201902,8714100019,"Motorcycles (including mopeds); parts and accessories of plastics, excluding saddles",,"5,299",,0,,"5,299",,Final,,,,
201902,8714100029,"Motorcycles (including mopeds); parts and accessories, excluding saddles, silencers, and parts and accessories made of plastics",,"65,994",,"90,856",,"156,850",,Final,,,,
201902,8714200000,Carriages for disabled persons; parts and accessories thereof,,"1,109,071",,0,,"1,109,071",,Final,,,,
201902,8714910001,"Bicycles; (not motorised), parts, frames, forks and parts thereof, for bicycles of heading no. 8712",,"1,477",,"4,485",,"5,962",,Final,,,,
201902,8714920009,"Cycles; n.e.c. in heading no. 8712, parts, wheel rims and spokes",,"2,125",,909,,"3,034",,Final,,,,
201902,8714940009,"Cycles; n.e.c. in heading no. 8714, parts, brakes, including coaster braking hubs and hub brakes and parts thereof",,0,,"1,275",,"1,275",,Final,,,,
201902,8714950001,"Bicycles; (not motorised), parts, saddles, of plastics, for bicycles of heading no. 8712",,78,,152,,230,,Final,,,,
201902,8714990001,"Bicycles; (not motorised), parts n.e.c. in heading no. 8714, of plastics, for bicycles of heading no. 8712",,0,,26,,26,,Final,,,,
201902,8714990009,"Bicycles; (not motorised), parts n.e.c. in heading no. 8714, other than of plastics",,"1,444",,"11,911",,"13,355",,Final,,,,
201902,8714990011,"Cycles; parts n.e.c. in heading no. 8714, (for other than cycles of heading no. 8712), of plastics",,0,,246,,246,,Final,,,,
201902,8716100000,"Trailers and semi-trailers; of the caravan type, for housing or camping",NMB,"25,492",36,"7,362",1,"32,854",37,Final,,,,
201902,8716200000,"Trailers and semi-trailers; self-loading or self-unloading, for agricultural purposes",NMB,"17,389",1,0,0,"17,389",1,Final,,,,
201902,8716390119,"Tanker trailers and tanker semi-trailers; (other than tanker type), being the load-bearing portion of articulated motor vehicles (semi-trailers), other than refrigerated",NMB,"70,000",1,0,0,"70,000",1,Final,,,,
201902,8716390919,"Tanker trailers and tanker semi-trailers; (other than tanker type), other than being the load-bearing portion of articulated motor vehicles (semi-trailers), other than refrigerated",NMB,"10,840",1,0,0,"10,840",1,Final,,,,
201902,8716400000,Trailers and semi-trailers; n.e.c. in item no. 8716.3,NMB,"388,417",35,"39,824",1,"428,241",36,Final,,,,
201902,8716800100,"Wagons, trolleys or wheeled pallets; specially designed for handling bulk cargo containers, as approved by the minister and under such security as the collector may require that they will be exported",,758,,524,,"1,282",,Final,,,,
201902,8716800919,"Vehicles; n.e.c. in heading no. 8716, not mechanically propelled",,"202,233",,"19,662",,"221,895",,Final,,,,
201902,8716900109,"Trailers and semi-trailers; parts, axles and axle boxes, other than trailer axle assemblies having a rated carrying capacity of 3 tonnes or more",,"7,025",,"4,611",,"11,636",,Final,,,,
201902,8716900909,"Trailers and semi-trailers and other vehicles not mechanically propelled; parts, (other than axles and axle boxes), (other than wheels, wire spoked, not exceeding 45mm in rim width)",,"60,498",,"20,245",,"80,743",,Final,,,,
201902,8802110000,Helicopters; of an unladen weight not exceeding 2000kg,NMB,"333,456",3,"368,000",3,"701,456",6,Final,,,,
201902,8802120000,Helicopters; of an unladen weight exceeding 2000kg,NMB,0,0,"142,398",1,"142,398",1,Final,,,,
201902,8802200019,"Aeroplanes and other aircraft; of an unladen weight not exceeding 2000kg, not containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",NMB,"2,460,665",1,"336,626",2,"2,797,291",3,Final,,,,
201902,8802600000,Spacecraft; (including satellites) and suborbital and spacecraft launch vehicles,NMB,"5,000",1,0,0,"5,000",1,Final,,,,
201902,8803100000,Aircraft and spacecraft; propellers and rotors and parts thereof,,"91,627",,"181,836",,"273,463",,Final,,,,
201902,8803200000,Aircraft and spacecraft; under-carriages and parts thereof,,0,,"743,981",,"743,981",,Final,,,,
201902,8803300000,Aircraft and spacecraft; parts of aeroplanes or helicopters n.e.c. in heading no. 8803,,"1,242,289",,"983,825",,"2,226,114",,Final,,,,
201902,8803900000,Aircraft and spacecraft; parts thereof n.e.c. in chapter 88,,"36,195",,"15,200",,"51,395",,Final,,,,
201902,8804000002,Parachutes; (including dirigible parachutes and paragliders),NMB,"669,149",193,0,0,"669,149",193,Final,,,,
201902,8804000008,"Parachutes; (including dirigible parachutes and paragliders), parts and accessories",,"21,049",,0,,"21,049",,Final,,,,
201902,8805290000,Ground flying trainers and parts thereof; other than air combat simulators and parts thereof,,"221,529",,0,,"221,529",,Final,,,,
201902,8901100100,"Vessels, ships and boats; air-cushion vessels, for the transport of persons",NMB,"321,408",3,0,0,"321,408",3,Final,,,,
201902,8901101100,"Vessels, ships and boats; of less than 10m in overall length (excluding air-cushion vessels), for the transport of persons (e.g. cruise ships, excursion boats and similar, including ferry boats)",NMB,79,1,0,0,79,1,Final,,,,
201902,8902000917,"Vessels; trawlers and other fishing vessels, exceeding 18m but not 50m in overall length, refrigerated, not containing HFCs",NMB,0,0,"1,950,000",1,"1,950,000",1,Final,,,,
201902,8903100019,"Vessels; rowing boats (excluding dinghies and canoes), for sport or pleasure, (not power driven), inflatable",NMB,"68,233",13,0,0,"68,233",13,Final,,,,
201902,8903910000,"Sailboats; with or without auxiliary motor, for pleasure or sports, other than inflatable",NMB,"271,590",12,"2,089,169",1,"2,360,759",13,Final,,,,
201902,8903920000,"Motorboats; (other than outboard motorboats), for pleasure or sports, other than inflatable",NMB,"50,620",1,"605,189",47,"655,809",48,Final,,,,
201902,8903990001,"Vessels; power-driven, (other than sailboats and motorboats), for pleasure or sports, other than inflatable",NMB,"1,905,893",55,0,0,"1,905,893",55,Final,,,,
201902,8903990011,"Vessels; dinghies, canoes and racing skiffs, for pleasure or sports, other than inflatable",NMB,"64,808",86,"29,223",1,"94,031",87,Final,,,,
201902,8903990019,"Vessels; for pleasure or sports, n.e.c. in heading no. 8903, other than inflatable",NMB,"62,203",16,"60,996",4,"123,199",20,Final,,,,
201902,8905900100,"Vessels; light, fire-floats, floating cranes and other vessels, the navigability of which is subsidiary to their main function, floating docks, not exceeding 50m in overall length",NMB,"843,346",4,0,0,"843,346",4,Final,,,,
201902,8906901000,"Vessels; other, including lifeboats other than rowing boats, other than warships, less than 10 metres in overall length",NMB,"59,121",2,0,0,"59,121",2,Final,,,,
201902,8906901719,"Vessels; other, including lifeboats other than rowing boats, other than warships, of 10 metres and over but not exceeding 18 metres in overall length",NMB,"8,586",3,0,0,"8,586",3,Final,,,,
201902,8907100000,Rafts; inflatable,NMB,"38,162",42,"57,185",27,"95,347",69,Final,,,,
201902,8907900000,"Floating structures; tanks, coffer-dams, landing stages, buoys and beacons",NMB,"2,865",17,"39,123",15,"41,988",32,Final,,,,
201902,9001100100,"Optical fibres, optical fibre bundles and cables; (excluding those of heading no. 8544), optical fibre cables",KGM,"14,874",20,"4,417",79,"19,291",99,Final,,,,
201902,9001300000,"Lenses, contact; of any material, unmounted, excluding elements of glass not optically worked",,"85,723",,0,,"85,723",,Final,,,,
201902,9001400000,"Lenses, spectacle; of glass, unmounted, excluding elements of glass not optically worked",,313,,594,,907,,Final,,,,
201902,9001500000,"Lenses, spectacle; unmounted, of materials other than glass",,"2,050",,0,,"2,050",,Final,,,,
201902,9001900901,"Lenses and prisms; (other than ophthalmic contact lenses and spectacle lenses), unmounted, of any material, excluding elements of glass not optically worked",,"58,228",,0,,"58,228",,Final,,,,
201902,9001900919,"Optical elements; n.e.c. in heading no. 9001, of any material, unmounted, excluding elements of glass not optically worked",,"14,609",,"92,092",,"106,701",,Final,,,,
201902,9002110001,"Lenses, objective; for photographic cameras for micro-filming or for photo-process engraving, for 35mm cinematographic cameras for photographic enlargers or reducers",,0,,"61,331",,"61,331",,Final,,,,
201902,9002110011,"Lenses, objective; for projectors",,0,,"5,642",,"5,642",,Final,,,,
201902,9002110019,"Lenses, objective; for cameras or photographic enlargers or reducers n.e.c. in item no. 9002.11.00",,"7,298",,"218,034",,"225,332",,Final,,,,
