Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201909,8450900100,Washing machines; parts for household machines,,"25,847",,"11,390",,"37,237",,Final,,,,
201909,8450900900,Washing machines; parts for laundry-type machines,,"1,724",,"3,663",,"5,387",,Final,,,,
201909,8451210100,"Drying machines; household, of a dry linen capacity not exceeding 10kg",NMB,0,0,"32,444",63,"32,444",63,Final,,,,
201909,8451300000,Ironing machines and presses (including fusing presses),NMB,"1,479",75,0,0,"1,479",75,Final,,,,
201909,8451500000,"Machines; for reeling, unreeling, folding, cutting or pinking textile fabrics",NMB,"59,486",2,0,0,"59,486",2,Final,,,,
201909,8451900100,"Machines; parts of those for washing, bleaching and dyeing",,682,,0,,682,,Final,,,,
201909,8451900900,"Machinery; parts, of the machinery of heading no. 8451, other than washing, bleaching and dyeing machinery",,"38,042",,"6,742",,"44,784",,Final,,,,
201909,8452100009,"Sewing machines; of the household type, other than overlockers",NMB,"1,650",10,"3,247",2,"4,897",12,Final,,,,
201909,8452290000,Sewing machines; not household or automatic unit type,NMB,"4,295",72,440,2,"4,735",74,Final,,,,
201909,8452300000,Sewing machine needles,,0,,345,,345,,Final,,,,
201909,8452909000,Sewing machines; parts n.e.c. in item no. 8452.9,,"1,725",,"3,968",,"5,693",,Final,,,,
201909,8454200000,Ingot moulds and ladles; of a kind used in metallurgy or in metal foundries,KGM,0,0,"9,850",10,"9,850",10,Final,,,,
201909,8455900000,Metal-rolling mills; parts thereof,KGM,"15,528","3,650",0,0,"15,528","3,650",Final,,,,
201909,8456117010,Machine-tools; for working metal or metal carbides; laser cutters for cutting contacting tracks in semiconductor production by laser beam,KGM,"397,216","7,040",0,0,"397,216","7,040",Final,,,,
201909,8456119019,Machine-tools; for working any material n.e.c. in subheading 8456.11 by removal of material; operated by laser,KGM,"83,328",302,0,0,"83,328",302,Final,,,,
201909,8456401910,Machine tools; for working metal or metal carbides by removal of material; operated by plasma arc processes,KGM,"1,019,768","34,150",0,0,"1,019,768","34,150",Final,,,,
201909,8456909019,Machine tools; for working any material n.e.c. in heading 8456 by removal of material; operated by other processes n.e.c. in heading 8456 (excluding electro-erosion or other electric or electronic processes),KGM,0,0,"75,000",380,"75,000",380,Final,,,,
201909,8457300000,"Machines; multi-station transfer machines, for working metal",KGM,"125,712",576,0,0,"125,712",576,Final,,,,
201909,8458190000,"Lathes; for removing metal, horizontal, other than numerically controlled",KGM,100,100,0,0,100,100,Final,,,,
201909,8458910000,"Lathes; for removing metal, numerically controlled, other than horizontal lathes",KGM,0,0,895,20,895,20,Final,,,,
201909,8458990000,"Lathes; for removing metal, other than horizontal or numerically controlled lathes",KGM,"1,000",40,0,0,"1,000",40,Final,,,,
201909,8459290000,"Machine-tools; for drilling by removing metal, other than numerically controlled",KGM,168,3,989,3,"1,157",6,Final,,,,
201909,8459690000,"Machine-tools; for milling by removing metal, not knee-type, other than numerically controlled",KGM,0,0,"35,717",116,"35,717",116,Final,,,,
201909,8460290019,"Machine-tools; grinding machines (excluding flat-surface), other than numerically controlled, n.e.c. in items 8460.1 and 8460.2",KGM,"77,802",945,0,0,"77,802",945,Final,,,,
201909,8460310000,"Machine-tools; sharpening (tool or cutter grinding) machines, numerically controlled",KGM,588,1,0,0,588,1,Final,,,,
201909,8461500000,"Machine-tools; sawing or cutting-off machines, working by removing metal, sintered metal carbides or cermets",KGM,900,20,"44,188","1,200","45,088","1,220",Final,,,,
201909,8461900019,"Machine tools; working by removing metal, sintered metal carbides or cermets, n.e.c. in heading no.8461",KGM,0,0,"20,000","4,000","20,000","4,000",Final,,,,
201909,8462100009,"Machine-tools; hammers, for working metal",KGM,200,200,0,0,200,200,Final,,,,
201909,8462210019,"Machine-tools; bending, folding, straightening or flattening machines (including presses), for working metal, numerically controlled",KGM,"2,236,201","16,469",0,0,"2,236,201","16,469",Final,,,,
201909,8462290010,"Machine-tools; bending, folding, straightening or flattening machines (including presses), for working metal, other than numerically controlled",KGM,"2,996,971","51,815","12,564",280,"3,009,535","52,095",Final,,,,
201909,8462310000,"Machine-tools; shearing machines (including presses), (other than combined punching and shearing machines), numerically controlled, for working metal",KGM,0,0,"12,000","8,000","12,000","8,000",Final,,,,
201909,8462490010,"Machine-tools; punching or notching machines (including presses), including combined punching and shearing machines, (not numerically controlled), for working metal",KGM,"3,969",12,"8,299",378,"12,268",390,Final,,,,
201909,8462990901,Machine-tools; presses for working metal or metal carbides n.e.c. in heading no. 8462,KGM,"7,500",10,140,10,"7,640",20,Final,,,,
201909,8462990909,"Machine-tools; for working metal or metal carbides by forging, hammering, die-stamping, bending, folding, straightening, flattening, shearing, punching or pressing, n.e.c. in heading no. 8462",KGM,"366,816","4,419",0,0,"366,816","4,419",Final,,,,
201909,8463200000,"Machine-tools; for working metal, sintered metal carbides or cermets, without removing material, thread rolling machines",KGM,"5,475",100,0,0,"5,475",100,Final,,,,
201909,8463900000,"Machine-tools; for working metal, sintered metal carbides or cermets, without removing material, n.e.c. in heading no. 8463",KGM,"37,279",612,0,0,"37,279",612,Final,,,,
201909,8464100010,"Machine-tools; sawing machines, for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass",KGM,"1,117",19,"106,945",95,"108,062",114,Final,,,,
201909,8464200010,"Machine-tools; grinding or polishing machines, for working stone, ceramics, concrete, asbestos-concrete or like mineral materials or for cold working glass",KGM,"14,473",440,0,0,"14,473",440,Final,,,,
201909,8464900010,"Machine-tools; for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass (other than sawing, grinding or polishing machines)",KGM,348,10,0,0,348,10,Final,,,,
201909,8465200011,"Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; machining centres; planing, milling or moulding (by cutting) machines",KGM,"278,158","2,400",0,0,"278,158","2,400",Final,,,,
201909,8465910010,"Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; sawing machines",KGM,"3,501,370","38,729",0,0,"3,501,370","38,729",Final,,,,
201909,8465920010,"Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; planing, milling or moulding (by cutting) machines",KGM,"1,250",180,0,0,"1,250",180,Final,,,,
201909,8465930010,"Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; grinding, sanding or polishing machines",KGM,"35,000",350,0,0,"35,000",350,Final,,,,
201909,8465940010,"Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; bending or assembling machines",KGM,"26,096","7,500",0,0,"26,096","7,500",Final,,,,
201909,8465960010,"Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; splitting, slicing or paring machines",KGM,"96,008","5,392",0,0,"96,008","5,392",Final,,,,
201909,8465990019,"Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; other than plastic granulators, n.e.c. in heading no. 8465",KGM,"6,790",630,"24,910",525,"31,700","1,155",Final,,,,
201909,8466100010,"Parts & accessories suited for use solely/principally with machines of headings 8456-8465; tool holders, other than tool holders for non-mechanical hand tools",,"80,851",,0,,"80,851",,Final,,,,
201909,8466200010,Parts & accessories suited for use solely/principally with machines of headings 8456-8465; work holders,,300,,0,,300,,Final,,,,
201909,8466300010,Parts & accessories suited for use solely/principally with machines of headings 8456-8465; dividing heads and other special attachments for machine-tools,,"3,176",,0,,"3,176",,Final,,,,
201909,8466919000,"Parts & accessories suited for use solely/principally for the machines of heading no. 8464, n.e.c. in heading 8466",,"3,815",,0,,"3,815",,Final,,,,
201909,8466920010,"Parts & accessories suited for use solely/principally for the machines of heading no. 8465, n.e.c. in heading no. 8466",,"104,065",,"12,949",,"117,014",,Final,,,,
201909,8466930100,"Parts & accessories suited for use solely/principally with machines of headings 8456-8465; for the electro-chemical machine-tools of item no. 8456.90, n.e.c. in heading no. 8466",,"123,628",,0,,"123,628",,Final,,,,
201909,8466939000,Parts & accessories suited for use solely/principally with machines of headings 8456-8465; n.e.c. in heading no. 8466,,"14,656",,"56,683",,"71,339",,Final,,,,
201909,8466940910,"Machine-tools; parts and accessories, for machines of heading no. 8462 or 8463 (other than for presses for moulding metallic powders by sintering and presses for compressing metal scrap into bales), n.e.c. in heading no. 8466",,"1,140,171",,"54,571",,"1,194,742",,Final,,,,
201909,8467110011,"Tools; for working in the hand, pneumatic, rotary type (including combined rotary-percussion), hammer drills",NMB,"9,268",17,0,0,"9,268",17,Final,,,,
201909,8467190000,"Tools; for working in the hand, pneumatic, other than rotary type",,"41,917",,"18,634",,"60,551",,Final,,,,
201909,8467210011,"Tools; for working in the hand, with self-contained electric motor; drills, battery powered, capable of holding a drill bit of a diameter of 13 mm or more",NMB,0,0,"1,736",5,"1,736",5,Final,,,,
201909,8467210019,"Tools; for working in the hand, with self-contained electric motor; drills, battery powered, capable of holding a drill bit of a diameter of less than 13 mm",NMB,"2,832",5,"7,387",319,"10,219",324,Final,,,,
201909,8467210029,"Tools; for working in the hand, with self-contained electric motor; drills, other than battery powered",NMB,"1,509",2,"1,805",8,"3,314",10,Final,,,,
201909,8467220011,"Tools; for working in the hand, with self-contained electric motor; circular saws capable of holding a blade of a diameter of 210 mm or more",NMB,"6,773",2,782,195,"7,555",197,Final,,,,
201909,8467220019,"Tools; for working in the hand, with self-contained electric motor; circular saws capable of holding a blade of a diameter of less than 210 mm",NMB,"1,794",5,"2,565",50,"4,359",55,Final,,,,
201909,8467220020,"Tools; for working in the hand, with self-contained electric motor; jigsaws",NMB,633,1,0,0,633,1,Final,,,,
201909,8467220029,"Tools; for working in the hand, with self-contained electric motor; saws, other than circular saws and jigsaws",NMB,0,0,"2,206",2,"2,206",2,Final,,,,
201909,8467290011,"Tools; for working in the hand, with self-contained electric motor; grinders",NMB,"4,252",5,"1,537",16,"5,789",21,Final,,,,
201909,8467290013,"Tools; for working in the hand, with self-contained electric motor; planers",NMB,"2,376",51,163,3,"2,539",54,Final,,,,
201909,8467290015,"Tools; for working in the hand, with self-contained electric motor; routers; laminate trimmers",NMB,0,0,"3,554",50,"3,554",50,Final,,,,
201909,8467290019,"Tools; for working in the hand, with self-contained electric motor; breakers",NMB,"21,093",24,0,0,"21,093",24,Final,,,,
201909,8467290021,"Tools; for working in the hand, with self-contained electric motor; belt sanders and polishers",NMB,"3,500",1,0,0,"3,500",1,Final,,,,
201909,8467290029,"Tools; for working in the hand, with self-contained electric motor; orbital sanders and polishers, other than random",NMB,224,2,"1,821",13,"2,045",15,Final,,,,
201909,8467290041,"Tools; for working in the hand, with self-contained electric motor; garden tools, other than battery powered; hedge trimmers",NMB,"3,448",56,0,0,"3,448",56,Final,,,,
201909,8467290047,"Tools; for working in the hand, with self-contained electric motor; garden tools, other than battery powered; line trimmers",NMB,0,0,"1,696",79,"1,696",79,Final,,,,
201909,8467290059,"Tools; for working in the hand, with self-contained electric motor other than saws and drills; n.e.c. in 8467.29",NMB,"40,969",61,"17,627",218,"58,596",279,Final,,,,
201909,8467810000,"Tools; for working in the hand, chain saws with self-contained non-electric motor",NMB,"1,736",1,"21,379",81,"23,115",82,Final,,,,
201909,8467891009,"Tools; for working in the hand, (other than chainsaws), hydraulic, (excluding machinery for public works, building or the like or for handling earth minerals or ores)",NMB,"9,880",351,"9,228",12,"19,108",363,Final,,,,
201909,8467899000,"Tools; for working in the hand, (other than chainsaws), with self-contained non-electric motor, (not pneumatic or hydraulic)",,"19,110",,"96,042",,"115,152",,Final,,,,
201909,8467910000,"Tools; for working in the hand, parts of chain saws, with self-contained non-electric motor",,0,,"39,556",,"39,556",,Final,,,,
201909,8467920000,"Tools; for working in the hand, parts of pneumatic tools",,"17,600",,"4,253",,"21,853",,Final,,,,
201909,8467991900,"Tools; with a self contained electric motor, for working in the hand, parts, for other than chain saws, pneumatic tools and hedge trimmers (having a self contained electric motor)",,"11,553",,"8,811",,"20,364",,Final,,,,
201909,8468900100,"Machinery and apparatus; parts of gas-operated appliances for soldering, brazing or welding, whether or not capable of cutting",,"16,104",,"18,772",,"34,876",,Final,,,,
201909,8468900900,"Machinery and apparatus; parts, for soldering, brazing or welding, whether or not capable of cutting, other than for gas operated appliances",,0,,198,,198,,Final,,,,
201909,8470101001,"Calculating machines; electronic calculators capable of operation without an external source of electric power, with built in photovoltaic cells",NMB,0,0,339,48,339,48,Final,,,,
201909,8470101009,"Calculating machines; electronic calculators capable of operation without an external source of electric power, n.e.c. in item no. 8470.10.10",NMB,0,0,168,48,168,48,Final,,,,
201909,8470500000,Cash registers,NMB,"116,907",25,"4,981",13,"121,888",38,Final,,,,
201909,8470900019,Machines incorporating a calculating device; n.e.c. in heading no. 8470,NMB,0,0,"44,725",699,"44,725",699,Final,,,,
201909,8471300000,"Automatic data processing machines; portable, weighing not more than 10kg, consisting of at least a central processing unit, a keyboard and a display",,"846,007",,"2,434,859",,"3,280,866",,Final,,,,
201909,8471410010,"Automatic data processing machines; comprising in the same housing at least a central processing unit and an input and output unit, whether or not combined, n.e.c. in item no. 8471.30",,"688,056",,"376,319",,"1,064,375",,Final,,,,
201909,8471490013,"Automatic data processing machines; presented in the form of systems, central processing units, n.e.c. in item no. 8471.30 or 8471.41",,"12,634",,"42,544",,"55,178",,Final,,,,
201909,8471490015,"Automatic data processing machines; presented in the form of systems, input or output units, n.e.c. in item no. 8471.30 or 8471.41",,469,,"88,704",,"89,173",,Final,,,,
201909,8471490017,"Automatic data processing machines; presented in the form of systems, storage units, n.e.c. in item no. 8471.30 or 8471.41",,0,,"25,732",,"25,732",,Final,,,,
201909,8471490019,"Automatic data processing machines; presented in the form of systems (other than central processing units, input or output units or storage units), n.e.c. in item no. 8471.30 or 8471.41",,"83,033",,"230,576",,"313,609",,Final,,,,
201909,8471500010,"Units of automatic data processing machines; processing units other than those of item no. 8471.41 or 8471.49, whether or not containing in the same housing one or two of the following types of unit: storage units, input units or output units",,"854,010",,"1,260,809",,"2,114,819",,Final,,,,
201909,8471600000,"Units of automatic data processing machines; input or output units, whether or not containing storage units in the same housing",,"372,929",,"41,551",,"414,480",,Final,,,,
201909,8471700001,Units of automatic data processing machines; separately consigned central (main) storage units,,"15,236",,"48,130",,"63,366",,Final,,,,
201909,8471700009,Units of automatic data processing machines; storage units other than separately consigned central (main) storage units,,"380,403",,"546,222",,"926,625",,Final,,,,
201909,8471800001,"Units of automatic data processing machines; peripheral units, including control and adapting units (connectable directly or indirectly to the central unit)",,"226,151",,"172,716",,"398,867",,Final,,,,
201909,8471800010,"Units of automatic data processing machines; n.e.c. in item no. 8471.50, 8471.60, 8471.70 or 8471.80",,"460,642",,"69,812",,"530,454",,Final,,,,
201909,8471900001,"Data processing machines; n.e.c. in heading no. 8471, peripheral units, including control and adapting units (connectable directly or indirectly to the central unit)",,"188,584",,"61,432",,"250,016",,Final,,,,
201909,8471900009,"Data processing machines; n.e.c. in heading no. 8471, (other than peripheral units, including control and adapting units (connectable directly or indirectly to the central unit))",,"439,826",,"265,124",,"704,950",,Final,,,,
201909,8472100000,Office machines; duplicating machines,NMB,0,0,"25,260",28,"25,260",28,Final,,,,
201909,8472900500,Office machines; perforating and stapling machines,,"1,533",,0,,"1,533",,Final,,,,
201909,8472900911,"Office machines; for sorting, counting, wrapping or paying out coins or banknotes",NMB,"3,600",1,0,0,"3,600",1,Final,,,,
201909,8472900939,Office machines; machines not elsewhere classified,,"11,250",,23,,"11,273",,Final,,,,
201909,8473290000,"Machinery; parts and accessories of the machines of item no. 8470.30. 8470.50 or 8470.90 (other than covers, carrying cases and the like)",,"96,203",,"102,612",,"198,815",,Final,,,,
201909,8473300011,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",,"724,365",,"982,890",,"1,707,255",,Final,,,,
201909,8473400011,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8472",,"34,576",,"22,818",,"57,394",,Final,,,,
201909,8473500011,"Machines; parts and accessories (other than covers, carrying cases and the like) equally suitable for use with machines of two or more of the headings 8470 to 8472",,"3,127",,"5,185",,"8,312",,Final,,,,
201909,8474100000,"Machines; for sorting, screening, separating or washing earth, stone, ores or other mineral substances",KGM,"582,842","38,530",0,0,"582,842","38,530",Final,,,,
201909,8474200009,Machines; crushing and grinding (excluding jaw crushers),KGM,"8,603",76,"415,138","55,003","423,741","55,079",Final,,,,
201909,8474310000,Machines; concrete or mortar mixers,KGM,643,"1,554","4,251",540,"4,894","2,094",Final,,,,
201909,8474800100,Machines; for forming foundry moulds of sand,KGM,"319,557","1,728",0,0,"319,557","1,728",Final,,,,
201909,8474800909,"Machines; for agglomerating, shaping or moulding solid mineral fuels, ceramic paste, unhardened cement, plastering materials or other mineral products, in powder or paste form",KGM,"429,100","6,820",0,0,"429,100","6,820",Final,,,,
201909,8474900100,Machines; parts for forming foundry moulds of sand,,"140,721",,0,,"140,721",,Final,,,,
201909,8474900909,"Machines; parts, for agglomerating, shaping or moulding solid mineral fuels, ceramic paste, unhardened cement, plastering materials or other mineral products, in powder or paste form",,"1,058,549",,"4,248",,"1,062,797",,Final,,,,
201909,8475900000,"Machines; parts, of those for assembling electric or electronic lamps, tubes, valves or flash-bulbs, in glass envelopes, manufacturing or hot working glass or glassware",,"32,100",,0,,"32,100",,Final,,,,
201909,8476210019,"Machines; automatic beverage-vending machines, incorporating heating or refrigerating devices, not containing HFCs",,0,,"6,280",,"6,280",,Final,,,,
201909,8476290000,"Machines; automatic beverage-vending machines, not incorporating heating or refrigerating devices",,"77,660",,0,,"77,660",,Final,,,,
201909,8476909000,Machines; parts of automatic goods-vending machines,,0,,"5,055",,"5,055",,Final,,,,
201909,8477109019,"Machinery; rubber injection-moulding machines, n.e.c. in item no. 8477.10",,"31,814",,0,,"31,814",,Final,,,,
201909,8477200019,Machinery; rubber extrusion machines,,730,,0,,730,,Final,,,,
201909,8477300010,"Machinery; blow moulding machines, for working rubber or plastics or for the manufacture of products from these materials",NMB,"51,918",2,0,0,"51,918",2,Final,,,,
201909,8477400010,"Machinery; vacuum moulding machines and other thermoforming machines, for working rubber or plastics or for the manufacture of products from these materials",,"39,897",,0,,"39,897",,Final,,,,
201909,8477590010,"Machinery; for moulding or forming, for working rubber or plastics or for the manufacture of products from these materials, n.e.c. in this chapter",,"5,322",,"8,182",,"13,504",,Final,,,,
201909,8477900110,"Machinery; parts, dies for extruding plastics",,"5,598",,0,,"5,598",,Final,,,,
201909,8477901000,"Machinery; parts of plastics injection and blow moulding machines, parts of encapsulation equipment",,"462,391",,0,,"462,391",,Final,,,,
201909,8477901500,"Machinery; parts of plastics injection and blow moulding machines, n.e.c. in item no. 8477.90",,"11,304",,0,,"11,304",,Final,,,,
201909,8477901910,"Machinery; parts of the machines of heading no. 8477, n.e.c. in item no. 8477.90",,"101,189",,0,,"101,189",,Final,,,,
201909,8479100000,"Machinery and mechanical appliances; for public works, building or the like",,"7,971",,"70,483",,"78,454",,Final,,,,
201909,8479200000,Machinery; for the extraction or preparation of animal or fixed vegetable fats or oils,,"1,378",,0,,"1,378",,Final,,,,
201909,8479810000,"Machines and mechanical appliances; for treating metal, including electric wire coil-winders",NMB,"105,960",88,"3,546",2,"109,506",90,Final,,,,
201909,8479820000,"Machines; for mixing, kneading, crushing, grinding, screening, sifting, homogenising, emulsifying or stirring",KGM,"165,389","2,351",0,0,"165,389","2,351",Final,,,,
201909,8479899013,Machines and mechanical appliances; motor vehicle assembly jig,NMB,0,0,"1,600",7,"1,600",7,Final,,,,
201909,8479899029,"Machines and mechanical appliances; having individual functions, n.e.c. or included in chapter 84",NMB,"13,891,085","4,238","62,873",208,"13,953,958","4,446",Final,,,,
201909,8479900100,"Machines and mechanical appliances; parts of under-water blow pipes, of apparatus for cutting or piercing rock or concrete, by burning iron or steel in a jet of oxygen",,0,,145,,145,,Final,,,,
201909,8479900939,"Machines and mechanical appliances having individual functions, n.e.c. or included in this chapter; parts, n.e.c. in heading 8479",,"507,670",,"192,408",,"700,078",,Final,,,,
201909,8480200000,"Mould bases; for metal, metal carbides, glass, mineral materials, rubber or plastics",,"11,539",,0,,"11,539",,Final,,,,
201909,8480300100,Moulding patterns; of plastics,NMB,"4,332","1,108","2,000",10,"6,332","1,118",Final,,,,
201909,8480300919,Moulding patterns; of materials n.e.c. in item no. 8480.3,,"5,280",,"22,000",,"27,280",,Final,,,,
201909,8480490000,"Moulds; for metal or metal carbides, other than injection or compression types",,"4,257",,0,,"4,257",,Final,,,,
201909,8480600000,Moulds; for mineral materials,,"1,056",,0,,"1,056",,Final,,,,
201909,8480710110,"Moulds; for plastics, injection or compression types",NMB,"239,380",10,0,0,"239,380",10,Final,,,,
201909,8480790109,"Moulds: for plastics, excluding blow moulds and injection or compression types",NMB,"3,795",94,0,0,"3,795",94,Final,,,,
201909,8481100000,"Valves; pressure reducing, for pipes, boiler shells, tanks, vats or the like",NMB,"16,298","2,709","65,134","5,090","81,432","7,799",Final,,,,
201909,8481200000,Valves; for oleohydraulic or pneumatic transmissions,NMB,"12,627",37,"18,810",26,"31,437",63,Final,,,,
201909,8481300000,"Valves; check (nonreturn) valves, for pipes, boiler shells, tanks, vats or the like",NMB,"228,382","2,460","8,043",118,"236,425","2,578",Final,,,,
201909,8481400000,"Valves; safety or relief valves, for pipes, boiler shells, tanks, vats or the like",NMB,"20,078",210,"69,507",189,"89,585",399,Final,,,,
201909,8481800100,"Valves; taps, cocks and valves for motor vehicles, other than engine valves",,"6,096",,"38,491",,"44,587",,Final,,,,
201909,8481800900,Valves; for pneumatic tyres and tubes,,122,,0,,122,,Final,,,,
201909,8481801100,"Valves; petrol dispensing nozzles, automatic shut-off type, other than of copper alloy",,11,,"4,451",,"4,462",,Final,,,,
201909,8481801909,Valves; air control or pneumatic valves,NMB,"131,043","2,666","1,642",40,"132,685","2,706",Final,,,,
201909,8481801911,Valves; air relief valves,NMB,412,1,0,0,412,1,Final,,,,
201909,8481801919,Valves; anti-vacuum valves or vacuum breakers,NMB,0,0,334,4,334,4,Final,,,,
201909,8481801921,Valves; automatic process control valves,NMB,"11,894",12,0,0,"11,894",12,Final,,,,
201909,8481801929,Valves; ball or spherical plug valves,NMB,"321,809","12,762","43,246",17,"365,055","12,779",Final,,,,
201909,8481801931,Valves; ball float or level control valves,NMB,"247,823","17,449","7,757",45,"255,580","17,494",Final,,,,
201909,8481801939,Valves; butterfly valves,NMB,"246,109","1,721","7,221",44,"253,330","1,765",Final,,,,
201909,8481801941,Valves; diaphragm valves,NMB,0,0,8,1,8,1,Final,,,,
201909,8481801949,Valves; gate valves,NMB,"1,922",35,"16,960",63,"18,882",98,Final,,,,
201909,8481801951,"Valves; globe, stop, piston, angle, radiator and needle valves",NMB,"7,371",294,"2,635",87,"10,006",381,Final,,,,
201909,8481801959,Valves; hydraulic or flow control valves,NMB,"53,323",562,"26,630",133,"79,953",695,Final,,,,
201909,8481801971,Valves; quick release couplings,NMB,"10,276",167,30,2,"10,306",169,Final,,,,
201909,8481801979,Valves; refrigeration valves,NMB,"9,107",934,"15,941","1,563","25,048","2,497",Final,,,,
201909,8481801981,Valves; solenoid valves,NMB,"63,385",410,"23,863",332,"87,248",742,Final,,,,
201909,8481801991,"Valves; taps, cocks and valves for use as water plumbing fittings",NMB,"241,389","10,977","38,428","11,426","279,817","22,403",Final,,,,
201909,8481801999,Valves; n.e.c. in item no. 8481.80,NMB,"895,479","84,269","284,042",622,"1,179,521","84,891",Final,,,,
201909,8481900100,"Valves; parts of taps, cocks and valves for motor vehicles, other than of engine valves",,"2,185",,53,,"2,238",,Final,,,,
201909,8481901100,"Valves; parts of petrol dispensing nozzles, automatic shut-off type, other than of copper alloy",,"8,745",,0,,"8,745",,Final,,,,
201909,8481901919,Valves; parts of ball or spherical plug valves,,"6,964",,"14,469",,"21,433",,Final,,,,
201909,8481901921,Valves; parts of ball float or level control valves,,0,,47,,47,,Final,,,,
201909,8481901925,Valves; parts of butterfly valves,,"1,112",,480,,"1,592",,Final,,,,
201909,8481901929,Valves; parts of check valves,,0,,280,,280,,Final,,,,
201909,8481901941,Valves; parts of hydraulic or flow control valves,,"1,110",,"1,271",,"2,381",,Final,,,,
201909,8481901951,Valves; parts of pressure control and regulating valves,,"373,358",,120,,"373,478",,Final,,,,
201909,8481901959,Valves; parts of refrigeration valves,,"1,192",,162,,"1,354",,Final,,,,
201909,8481901961,Valves; parts of relief and safety valves,,0,,459,,459,,Final,,,,
201909,8481901965,Valves; parts of solenoid valves,,"51,584",,"42,952",,"94,536",,Final,,,,
201909,8481901971,"Valves; parts of taps, cocks and valves, for use as water plumbing fittings",,"1,170,502",,0,,"1,170,502",,Final,,,,
201909,8481901979,Valves; parts of thermostatic and thermoscopic mixing valves,,"22,857",,0,,"22,857",,Final,,,,
201909,8481901989,Valves; parts n.e.c. in item no. 8481.90,,"270,941",,"54,075",,"325,016",,Final,,,,
201909,8482100000,Ball bearings,,"12,106",,"16,655",,"28,761",,Final,,,,
201909,8482200000,"Bearings; tapered roller bearings, including cone and tapered roller assemblies",,"2,025",,"6,422",,"8,447",,Final,,,,
201909,8482300000,Bearings; spherical roller bearings,,"6,071",,"1,967",,"8,038",,Final,,,,
201909,8482400000,Bearings; needle roller bearings,,746,,174,,920,,Final,,,,
201909,8482500000,Bearings; cylindrical roller bearings n.e.c. in heading no. 8482,,"29,837",,163,,"30,000",,Final,,,,
201909,8482800000,"Bearings; n.e.c. in heading no. 8482, including combined ball/roller",,"85,653",,"14,604",,"100,257",,Final,,,,
201909,8482910000,"Bearings; parts, balls, needles and rollers",,"62,422",,0,,"62,422",,Final,,,,
201909,8482990000,"Bearings; parts, (other than balls, needles and rollers)",,"1,107",,921,,"2,028",,Final,,,,
201909,8483100100,Crank shafts and cam shafts; for internal combustion engines,,"214,463",,"13,223",,"227,686",,Final,,,,
201909,8483101100,Transmission shafts and cranks; designed for use solely or principally with a particular machine or appliance,,"216,241",,"1,714",,"217,955",,Final,,,,
201909,8483101901,"Transmission shafts and cranks; (other than those designed for use solely or principally with a particular machine or appliance), power take-off shafts",NMB,200,13,0,0,200,13,Final,,,,
201909,8483101909,"Transmission shafts and cranks; other than those designed for use solely or principally with a particular machine or appliance, other than power take-off shafts",,"21,837",,"72,693",,"94,530",,Final,,,,
201909,8483200100,"Bearing housings, incorporating ball or roller bearings; designed for use solely or principally with a particular machine or appliance",,63,,"6,798",,"6,861",,Final,,,,
201909,8483200900,"Bearing housings, incorporating ball or roller bearings; other than those designed for use solely or principally with a particular machine or appliance",,"31,390",,"22,897",,"54,287",,Final,,,,
201909,8483300100,"Bearing housings, not incorporating ball or roller bearings and plain shaft bearings; designed for use solely or principally with a particular machine or appliance",,"95,684",,"4,067",,"99,751",,Final,,,,
201909,8483300900,"Bearing housings, not incorporating ball or roller bearings and plain shaft bearings; other than those designed for use solely or principally with a particular machine or appliance",,"743,622",,"64,124",,"807,746",,Final,,,,
201909,8483402000,"Gears and gearing; (excluding transmission elements presented separately), ball screws, gear boxes, torque converters and other speed changers (not roller screws), for use solely or principally with a particular machine or appliance",,"355,680",,"66,566",,"422,246",,Final,,,,
201909,8483409009,"Gears and gearing; (excluding transmission elements presented separately), ball screws, gear boxes, torque converters and other speed changers (not roller screws), not for use solely or principally with particular machine or appliance",,"109,388",,"12,228",,"121,616",,Final,,,,
201909,8483500100,Pulley blocks,NMB,"2,745",9,0,0,"2,745",9,Final,,,,
201909,8483501100,"Pulleys and flywheels, designed for use solely or principally with a particular machine or appliance",,"12,982",,"3,341",,"16,323",,Final,,,,
201909,8483501909,"Machinery; flywheels and pulleys, n.e.c. in heading no. 8435, not designed for use solely or principally with a particular machine or appliance",,"18,447",,"1,657",,"20,104",,Final,,,,
