Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202302,8518100003,Microphones; excluding cordless,NMB,"88,329",93,"173,387","3,021","261,716","3,114",Final,,,,
202302,8518219000,"Loudspeakers; single, mounted in their enclosures",NMB,"143,530","1,471","24,174",704,"167,704","2,175",Final,,,,
202302,8518229000,"Loudspeakers; multiple, mounted in the same enclosure",NMB,"181,309",453,"33,183",83,"214,492",536,Final,,,,
202302,8518291000,"Loudspeakers; without housing, having a frequency range of 300 Hz to 3.4 KHz with a diameter not exceeding 50 mm, for telecommunication use",NMB,"179,172",808,0,0,"179,172",808,Final,,,,
202302,8518299000,Loudspeakers; n.e.c. in item no. 8518.29,NMB,"7,485",126,"297,880","2,094","305,365","2,220",Final,,,,
202302,8518300100,"Headphones or earphones, whether or not combined with a microphone",,"39,719",,"218,709",,"258,428",,Final,,,,
202302,8518309000,"Microphone combined with one or more loudspeakers, in sets",,"1,342",,"471,974",,"473,316",,Final,,,,
202302,8518409000,Amplifiers; audio-frequency electric,NMB,"34,264",12,"31,200",26,"65,464",38,Final,,,,
202302,8518509000,Amplifier sets; other than megaphones for electric sound amplifier sets,NMB,"5,905",11,"1,258",2,"7,163",13,Final,,,,
202302,8518900100,Headphones or earphones; parts,,0,,18,,18,,Final,,,,
202302,8518905000,Loudspeakers and audio-frequency electric amplifiers; drive units exceeding 65mm frame diameter,,0,,95,,95,,Final,,,,
202302,8518909000,"Electric sound amplifier sets; parts, of equipment other than megaphones",,0,,293,,293,,Final,,,,
202302,8519300019,"Sound reproducing apparatus; turntables (record-decks), without automatic record changing mechanism",NMB,0,0,"7,533",9,"7,533",9,Final,,,,
202302,8519812129,"Sound reproducing apparatus; using magnetic, optical or semiconductor media, pocket-size cassette-players, n.e.c. in item no. 8519.81, not incorporating a sound recording device",NMB,"1,699",1,"4,502",23,"6,201",24,Final,,,,
202302,8519813329,"Sound reproducing apparatus; using magnetic, optical or semiconductor media, cassette-type (not pocket-size), n.e.c. in item no. 8519.81, not incorporating a sound recording device",NMB,0,0,"2,350",48,"2,350",48,Final,,,,
202302,8519815521,"Sound recording apparatus; magnetic tape recorders n.e.c. in item no. 8519.81, incorporating sound reproducing apparatus, cassette type, not digital audio type",NMB,25,1,0,0,25,1,Final,,,,
202302,8519816920,"Sound recording apparatus; magnetic tape recorders n.e.c. in item no. 8519.81, incorporating sound reproducing apparatus, other than telephone answering machines",NMB,"54,822",6,0,0,"54,822",6,Final,,,,
202302,8519890511,"Sound recording or reproducing apparatus; record players without loudspeaker, n.e.c. in item no. 8519.20 or 8519.30",NMB,23,1,0,0,23,1,Final,,,,
202302,8519893900,Sound recording or reproducing apparatus; n.e.c. in heading no. 8519,NMB,0,0,"1,591",10,"1,591",10,Final,,,,
202302,8521900000,Video recording or reproducing apparatus; other than magnetic tape-type,NMB,"81,061",8,0,0,"81,061",8,Final,,,,
202302,8522901100,"Sound recording or reproducing apparatus; needles, sapphires, diamonds and rubies, whether or not mounted",,0,,"1,286",,"1,286",,Final,,,,
202302,8523210010,"Media, unrecorded; cards incorporating a magnetic stripe, for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,0,0,72,80,72,80,Final,,,,
202302,8523290110,"Media, unrecorded; magnetic tapes, of a width not exceeding 4mm, tape for use on automatic data processing machines, for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,0,0,10,1,10,1,Final,,,,
202302,8523290141,"Media, unrecorded; magnetic tape, of a width exceeding 6.5mm, not on open reel, tape for use on automatic data processing machines, for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,0,0,"16,821",620,"16,821",620,Final,,,,
202302,8523294910,"Media, recorded; magnetic, n.e.c. in heading no. 8523, for reproducing phenomena other than sound or image, (excluding products of chapter 37)",,"6,761",,0,,"6,761",,Final,,,,
202302,8523410010,"Media, unrecorded; optical, discs for laser reading systems, recordable compact discs, for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,35,1,0,0,35,1,Final,,,,
202302,8523490010,"Media, recorded; optical, discs for laser reading systems, for reproducing phenomena other than sound or image, (excluding products of chapter 37)",NMB,"44,468",439,"2,949",2,"47,417",441,Final,,,,
202302,8523490015,"Media, recorded; optical, discs for laser reading systems, for reproducing sound only, (excluding products of chapter 37)",NMB,0,0,843,85,843,85,Final,,,,
202302,8523490019,"Media, recorded; optical, discs for laser reading systems, for reproducing image, whether or not reproducing sound, (excluding products of chapter 37)",NMB,"38,191",10,"1,362",5,"39,553",15,Final,,,,
202302,8523490039,"Media, recorded; optical, other than discs for laser reading systems, for sound (or similar) recorded media, other than discs or tapes, other than matrices, (excluding products of chapter 37)",,0,,"36,998",,"36,998",,Final,,,,
202302,8523490049,"Media, recorded; optical, other than discs for laser reading systems, n.e.c. in item no. 8523.49, (excluding products of chapter 37)",,"8,619",,0,,"8,619",,Final,,,,
202302,8523510000,"Media; semiconductor, solid-state non-volatile storage devices, for the recording of sound or of other phenomena, (excluding products of chapter 37)",,"2,252",,"625,294",,"627,546",,Final,,,,
202302,8523520110,"Media; semiconductor, smart cards, consisting only of a single electronic integrated circuit, for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,"61,804","11,556","48,750","11,075","110,554","22,631",Final,,,,
202302,8523520119,"Media; semiconductor, parts, of smart cards consisting only of a single electronic integrated circuit (for the recording of sound or of other phenomena), (excluding products of chapter 37)",NMB,"1,054",520,0,0,"1,054",520,Final,,,,
202302,8523521000,"Media; semiconductor, smart cards consisting of two or more electronic integrated circuits, for the recording of sound or of other phenomena, (excluding products of chapter 37)",,"11,875",,0,,"11,875",,Final,,,,
202302,8523529010,"Media; semiconductor, smart cards consisting of two or more electronic integrated circuits, for the recording of sound or of other phenomena, (excluding products of chapter 37)",,"19,317",,208,,"19,525",,Final,,,,
202302,8523590010,"Media; semiconductor, proximity cards and tags, for the recording of sound or of other phenomena, (excluding products of chapter 37)",,"148,682",,"1,684",,"150,366",,Final,,,,
202302,8523800010,"Media, unrecorded; (other than magnetic, optical or semiconductor media), for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,"4,067",107,0,0,"4,067",107,Final,,,,
202302,8523800015,"Media, recorded; gramophone records, other than 33 r.p.m. (excluding products of chapter 37)",NMB,"27,937","1,712",0,0,"27,937","1,712",Final,,,,
202302,8523800025,"Media, recorded; (other than magnetic, optical or semiconductor media), sound (or similar) recorded media (other than discs or tapes), other than matrices, (excluding products of chapter 37)",,"27,195",,0,,"27,195",,Final,,,,
202302,8523800029,"Media, recorded; (other than magnetic, optical or semiconductor media), n.e.c. in heading no. 8523 (excluding products of chapter 37)",,0,,300,,300,,Final,,,,
202302,8524110000,"Flat panel display modules, whether or not incorporating touch-sensitive screens; of liquid crystals, without drivers or control circuits",NMB,"1,611",1,0,0,"1,611",1,Final,,,,
202302,8524910100,"Flat panel display modules, whether or not incorporating touch-sensitive screens; of liquid crystals, with drivers or control circuits",NMB,"3,950",10,"28,265",445,"32,215",455,Final,,,,
202302,8525509029,"Transmission apparatus; for radio-broadcasting or television, n.e.c. in item no. 8525.50, incorporating reception apparatus, whether or not incorporating sound recording or reproducing apparatus, not incorporating reception apparatus",,"22,425",,"1,346",,"23,771",,Final,,,,
202302,8525600010,"Transmission apparatus; television translators incorporating reception apparatus, whether or not incorporating sound recording or reproducing apparatus",,0,,47,,47,,Final,,,,
202302,8525600015,"Transmission apparatus; microwave repeater, for radio-broadcasting or television, incorporating reception apparatus, whether or not incorporating sound recording or reproducing apparatus",,"89,335",,0,,"89,335",,Final,,,,
202302,8525600019,"Transmission apparatus; for radio-broadcasting or television, n.e.c. in item no. 8525.60, incorporating reception apparatus, whether or not incorporating sound recording or reproducing apparatus",,"111,755",,"280,126",,"391,881",,Final,,,,
202302,8525810010,"Television cameras; high-speed goods as specified in subheading note 1 to this chapter, hand-held",NMB,"1,582",1,0,0,"1,582",1,Final,,,,
202302,8525810020,"Television cameras; high-speed goods as specified in subheading note 1 to this chapter, other than hand-held",,"18,276",,"1,372",,"19,648",,Final,,,,
202302,8525810040,"Digital cameras and video camera recorders; high-speed goods as specified in subheading note 1 to this chapter, other than hand-held",,0,,"150,104",,"150,104",,Final,,,,
202302,8525890010,"Television cameras; n.e.c. in item no 8525.8, hand-held",NMB,0,0,"4,940",80,"4,940",80,Final,,,,
202302,8525890020,"Television cameras; n.e.c. in item no 8525.8, other than hand-held",,"31,995",,"2,843",,"34,838",,Final,,,,
202302,8525890030,"Digital cameras and video camera recorders; n.e.c. in item no 8525.8, hand-held",NMB,"29,746",20,"121,957",88,"151,703",108,Final,,,,
202302,8525890040,"Digital cameras and video camera recorders; n.e.c. in item no 8525.8, other than hand-held",,"682,220",,"230,127",,"912,347",,Final,,,,
202302,8526100000,Radar apparatus,,"184,424",,"2,400",,"186,824",,Final,,,,
202302,8526910000,Radio navigational aid apparatus; other than radar apparatus,,"183,794",,"231,808",,"415,602",,Final,,,,
202302,8526920900,Radio remote control apparatus; other than specially designed for use with toys,,"402,205",,"258,403",,"660,608",,Final,,,,
202302,8527129000,Radio broadcast receivers capable of operating without an external power source; pocket-size radio cassette-players,NMB,0,0,52,4,52,4,Final,,,,
202302,8527190109,"Radio broadcast receivers capable of operating without an external power source, n.e.c. in item no. 8527.1; portable radios (other than mantle or headphone radios)",NMB,"2,540",11,"6,709",2,"9,249",13,Final,,,,
202302,8527199019,"Radio broadcast receivers capable of operating without an external power source, n.e.c. in item no. 8527.1; excluding cabinet mounted and portable radios",NMB,48,6,"5,340",60,"5,388",66,Final,,,,
202302,8527211000,"Radio-broadcast receivers not capable of operating without an external power source, used in motor vehicles; combined with sound recording/reproducing apparatus capable of receiving & decoding digital radio data system signals",NMB,0,0,"4,319",46,"4,319",46,Final,,,,
202302,8527219000,"Radio-broadcast receivers not capable of operating without an external power source, used in motor vehicles; combined with sound recording/reproducing apparatus capable of receiving & decoding digital radio data system signals, n.e.c. in item no. 8527.21",NMB,0,0,"11,424",71,"11,424",71,Final,,,,
202302,8527299000,"Radio-broadcast receivers not capable of operating without an external power source, used in motor vehicles; not combined with sound recording/reproducing apparatus capable of receiving & decoding digital radio data system signals",NMB,0,0,"3,325",3,"3,325",3,Final,,,,
202302,8527919011,"Radio broadcast receivers; cabinet mounted, with sound recording or reproducing apparatus, needing an external source of power (not of a kind used in motor vehicles)",NMB,0,0,343,1,343,1,Final,,,,
202302,8527929029,"Radio broadcast receivers; not cabinet mounted, with clock, without sound recording or reproducing apparatus, needing an external source of power (not of a kind used in motor vehicles)",NMB,"1,414",7,0,0,"1,414",7,Final,,,,
202302,8527999029,"Radio broadcast receivers; not cabinet mounted (excluding those with clock or sound recording or reproducing apparatus), needing an external source of power (not of a kind used in motor vehicles)",NMB,"250,055",147,"5,216",1,"255,271",148,Final,,,,
202302,8528420000,"Monitors; cathode-ray tube, capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71",,"1,852",,0,,"1,852",,Final,,,,
202302,8528490011,"Monitors; cathode-ray tube, n.e.c. in subheading 8528.42, colour",NMB,"17,264",22,0,0,"17,264",22,Final,,,,
202302,8528490029,"Monitors; cathode-ray tube, n.e.c. in subheading 8528.42, black and white or other monochrome",NMB,0,0,"1,161",1,"1,161",1,Final,,,,
202302,8528520000,Monitors; other than cathode-ray tube; capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,,"53,104",,"52,367",,"105,471",,Final,,,,
202302,8528590011,"Monitors other than cathode-ray tube; n.e.c. in subheading 8528.52, colour",NMB,"95,777",525,"15,796",24,"111,573",549,Final,,,,
202302,8528590029,"Monitors other than cathode-ray tube; n.e.c. in subheading 8528.52, black and white or other monochrome",NMB,"4,226",1,467,1,"4,693",2,Final,,,,
202302,8528620000,Projectors; capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,,"7,275",,"19,124",,"26,399",,Final,,,,
202302,8528690011,"Projectors; n.e.c. in subheading 8528.62, colour",NMB,"2,429",21,"6,415",3,"8,844",24,Final,,,,
202302,8528720010,"Television receivers; colour, incorporating video recording or reproducing apparatus, designed to incorporate a video display or screen",NMB,0,0,"7,681",1,"7,681",1,Final,,,,
202302,8528720063,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 360mm but not exceeding 460mm",NMB,0,0,"27,000",50,"27,000",50,Final,,,,
202302,8528720067,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 510mm but not exceeding 560mm",NMB,"101,504",250,"5,952",4,"107,456",254,Final,,,,
202302,8528720071,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 560mm but not exceeding 660mm",NMB,10,1,0,0,10,1,Final,,,,
202302,8528720073,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 660mm but not exceeding 710mm",NMB,0,0,"11,274",23,"11,274",23,Final,,,,
202302,8528720077,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 760mm but not exceeding 860mm",NMB,0,0,"1,300",5,"1,300",5,Final,,,,
202302,8528720089,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 1000mm",NMB,"16,753",403,"182,600",241,"199,353",644,Final,,,,
202302,8529100100,"Radio broadcast receivers; parts, electrically operated motor vehicle aerials and antennae",,"6,298",,0,,"6,298",,Final,,,,
202302,8529101700,"Radio broadcast receivers; parts, aerials and aerial reflectors for motor vehicles (not electrically operated)",,"140,293",,"17,791",,"158,084",,Final,,,,
202302,8529102100,"Television and radio broadcast receivers; parts, of the aerials or antennae of a kind used with apparatus for radio-telephony and radio-telegraphy",,"89,191",,"28,361",,"117,552",,Final,,,,
202302,8529102910,Television broadcast receivers; aerials and aerial reflectors designed for use with television receivers,,152,,"1,684",,"1,836",,Final,,,,
202302,8529102919,"Television and radio broadcast receivers; parts, of the aerials and aerial reflectors designed for use with these broadcast receivers",,"213,309",,"9,462",,"222,771",,Final,,,,
202302,8529900100,"Radio broadcast receivers; parts, of portable radios (excluding car radios, cassette radios and mantle radios)",,"1,310",,0,,"1,310",,Final,,,,
202302,8529902119,"Television broadcast receivers; parts, n.e.c. in item no. 8529.90 (excluding OLED modules and panels)",,"1,508",,"20,734",,"22,242",,Final,,,,
202302,8529902719,"Transmission and transmission-receiving apparatus; parts; other than radio/TV broadcast receivers, digital still image video cameras, portable receivers for calling, alerting, or paging, n.e.c. in item no. 8529.90.27",,"70,198",,0,,"70,198",,Final,,,,
202302,8529903319,"Transmission and transmission-receiving apparatus; parts, n.e.c. in item no. 8529.90, suitable for use solely or principally with the apparatus of heading nos. 8524 to 8528",,"646,870",,0,,"646,870",,Final,,,,
202302,8529904101,"Television cameras; parts, hand-held",,"10,824",,"2,564",,"13,388",,Final,,,,
202302,8529905900,"Radio navigational aid apparatus, radar and radio remote control apparatus; parts (excluding those used for remote control of toys)",,"14,274",,"14,143",,"28,417",,Final,,,,
202302,8529906700,"Electrical machinery and equipment; parts, of flat panel modules, suitable for use solely or principally with the apparatus of heading nos. 8524 to 8528",,"25,029",,"6,215",,"31,244",,Final,,,,
202302,8529907119,"Transmission and receiving apparatus; parts, n.e.c. in item no. 8529.90.71",,"1,814",,0,,"1,814",,Final,,,,
202302,8529907919,"Transmission and receiving apparatus; parts, n.e.c. in item no. 8529.90",,"172,439",,"61,538",,"233,977",,Final,,,,
202302,8530800000,"Signalling, safety or traffic control equipment; for roads, inland waterways, parking facilities, port installations or airfields (excluding those of heading no. 8608)",,"15,101",,"5,099",,"20,200",,Final,,,,
202302,8530900000,"Signalling apparatus; parts of safety, traffic control equipment for railways, tramways, roads, inland waterways, airfields, parking facilities, port instalments (excluding those of heading no. 8608)",,"57,700",,0,,"57,700",,Final,,,,
202302,8531100001,"Signalling apparatus; electric sound or visual, fire alarm systems",,"162,815",,"40,820",,"203,635",,Final,,,,
202302,8531100009,"Signalling apparatus; electric sound or visual, burglar alarms and similar apparatus (excluding fire alarms and those of heading no. 8512 or 8530)",,"320,963",,"34,938",,"355,901",,Final,,,,
202302,8531200010,"Signalling apparatus; electric, sound or visual, indicator panels incorporating liquid crystal devices (LCD) or light-emitting diodes (LED), (excluding those of heading no 8512 or 8530), security alarm control panels",NMB,"1,990",24,457,50,"2,447",74,Final,,,,
202302,8531200090,"Signalling apparatus; electric, sound or visual, indicator panels incorporating liquid crystal devices (LCD) or light-emitting diodes (LED), (excluding those of heading no 8512 or 8530), other than security alarm control panels",,"965,480",,"29,590",,"995,070",,Final,,,,
202302,8531801010,"Signalling apparatus; flat panel display devices (including Liquid Crystal Display (LCD) electro luminescence, plasma, vacuum fluorescence and other technologies) for security alarm control units",NMB,0,0,"14,769",144,"14,769",144,Final,,,,
202302,8531801019,"Signalling apparatus; flat panel display devices (including Liquid Crystal Display (LCD) electro luminescence, plasma, vacuum fluorescence and other technologies) for external alarm sirens",NMB,"1,720",21,0,0,"1,720",21,Final,,,,
202302,8531801029,"Signalling apparatus; flat panel display devices (including Liquid Crystal Display (LCD) electro luminescence, plasma, vacuum fluorescence and other technologies) for products n.e.c. in item no. 8531",,"223,605",,"18,613",,"242,218",,Final,,,,
202302,8531802010,"Signalling apparatus; security alarm control units (excluding doorbells, chimes, buzzers and similar)",NMB,"2,147",7,0,0,"2,147",7,Final,,,,
202302,8531802029,"Signalling apparatus; electric, sound or visual, n.e.c. in item no. 8531, (excluding doorbells, chimes, buzzers and similar)",,700,,560,,"1,260",,Final,,,,
202302,8531809010,"Signalling apparatus; electric, sound or visual, (n.e.c. in heading no 8531, excluding those of heading no 8512 and 8530), security alarm control units",NMB,"4,222",6,0,0,"4,222",6,Final,,,,
202302,8531809015,"Signalling apparatus; electric, sound or visual, (n.e.c. in heading no 8531, excluding those of heading no 8512 and 8530), internal alarm sirens",NMB,0,0,140,4,140,4,Final,,,,
202302,8531809019,"Signalling apparatus; electric, sound or visual, (n.e.c. in heading no 8531, excluding those of heading no 8512 and 8530), external alarm sirens",NMB,0,0,150,1,150,1,Final,,,,
202302,8531809029,"Signalling apparatus; electric, sound or visual, n.e.c. in heading no 8531, excluding those of heading no 8512 and 8530",,"1,728,368",,"10,495",,"1,738,863",,Final,,,,
202302,8531901019,"Signalling apparatus; parts of electric, sound or visual indicator panels, of apparatus of Tariff item 8531.20.00; other than parts of security alarm control panels",,"81,888",,"4,198",,"86,086",,Final,,,,
202302,8531902010,"Signalling apparatus; parts of flat panel display devices (including Liquid Crystal Display (LCD), electro luminescence, plasma, vacuum fluorescence and other technologies) for security alarm control panels",,531,,0,,531,,Final,,,,
202302,8531903010,"Signalling apparatus; parts of electric, sound or visual indicator panels; printed circuit assemblies, for security alarm control panels",,"10,430",,0,,"10,430",,Final,,,,
202302,8531905019,"Signalling apparatus; parts of electric, sound or visual indicator panels, n.e.c. in item no. 8531.90, other than parts of security alarm control panels",,"5,200",,"4,550",,"9,750",,Final,,,,
202302,8531906029,"Signalling apparatus; printed circuit assemblies; parts of the electric, sound or visual apparatus of heading no 8531, n.e.c. or included",,"4,328",,0,,"4,328",,Final,,,,
202302,8531909019,"Signalling apparatus; parts of electric, sound or visual security alarms control panels, other than indicator panels, n.e.c. in item 8531.90",,0,,148,,148,,Final,,,,
202302,8531909021,"Signalling apparatus; parts of electric, sound or visual alarm sirens, other than indicator panels, n.e.c. in item 8531.90",,198,,0,,198,,Final,,,,
202302,8531909029,"Signalling apparatus; parts of the electric, sound or visual apparatus of heading no 8531, n.e.c. in item 8531.90",,"731,303",,"23,257",,"754,560",,Final,,,,
202302,8532100000,"Electrical capacitors; fixed, for use in 50/60 Hz circuits, having a reactive power handling capacity not less than 0.5 knar",,"1,865",,"1,468",,"3,333",,Final,,,,
202302,8532220000,"Electrical capacitors; fixed, aluminium electrolytic, n.e.c. in heading no. 8532",,98,,72,,170,,Final,,,,
202302,8532240000,"Electrical capacitors; fixed, ceramic dielectric, multilayer, n.e.c. in heading no. 8532",,0,,480,,480,,Final,,,,
202302,8532250000,"Electrical capacitors; fixed, dielectric of paper or plastics, n.e.c. in heading no. 8532",,344,,"7,935",,"8,279",,Final,,,,
202302,8532290000,"Electrical capacitors; fixed, n.e.c. in heading no. 8532",,77,,"27,788",,"27,865",,Final,,,,
202302,8532300000,Electrical capacitors; variable or adjustable (pre-set) capacitors,,63,,202,,265,,Final,,,,
202302,8533210000,"Electrical resistors; fixed, for a power handling capacity not exceeding 20W (including rheostats and potentiometers but excluding heating resistors and carbon resistors)",NMB,360,1,846,"14,016","1,206","14,017",Final,,,,
202302,8533290000,"Electrical resistors; fixed, for a power handling capacity exceeding 20W (including rheostats and potentiometers but excluding heating resistors and carbon resistors)",NMB,"111,850",685,593,5,"112,443",690,Final,,,,
202302,8533310100,"Electrical resistors; rheostats and potentiometers, wirewound, variable, for a power handling capacity not exceeding 20W (excluding heating resistors)",NMB,"1,170",3,0,0,"1,170",3,Final,,,,
202302,8533390900,"Electrical resistors; wirewound variable resistors, for a power handling capacity exceeding 20W but less than 25W (excluding rheostats, potentiometers and heating resistors)",NMB,0,0,112,3,112,3,Final,,,,
202302,8533400100,"Electrical resistors; rheostats and potentiometers, variable, other than wirewound (excluding heating resistors)",NMB,0,0,"8,173",26,"8,173",26,Final,,,,
202302,8533400900,"Electrical resistors; variable, other than wirewound (excluding rheostats, potentiometers and heating resistors)",NMB,552,10,"7,139",720,"7,691",730,Final,,,,
202302,8533900900,"Electrical resistors; parts, of resistors n.e.c. in item no. 8533.90 (excluding parts of heating resistors)",,11,,0,,11,,Final,,,,
202302,8534000009,"Circuits; printed, for use with apparatus other than television broadcast receivers or radio broadcast receivers",NMB,"112,311","12,033","37,628",159,"149,939","12,192",Final,,,,
202302,8535100019,"Electrical apparatus; fuses, (of other than plastics or ceramics), for a voltage exceeding 1000 volts",NMB,"1,463",329,"7,977",389,"9,440",718,Final,,,,
202302,8535210000,"Electrical apparatus; automatic circuit breakers, for a voltage exceeding 1000 volts but less than 72.5kV",NMB,"32,559",43,"14,426",2,"46,985",45,Final,,,,
202302,8535290000,"Electrical apparatus; automatic circuit breakers, for a voltage of 72.5kV or more",NMB,0,0,"1,066",200,"1,066",200,Final,,,,
202302,8535300001,"Electrical apparatus; isolating switches and make-and-break switches (for a voltage exceeding 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,0,0,328,2,328,2,Final,,,,
202302,8535300009,"Electrical apparatus; isolating switches and make-and-break switches (for a voltage exceeding 1000 volts), having a rated current carrying capacity between 36 and 100 amperes",NMB,"54,087",86,0,0,"54,087",86,Final,,,,
202302,8535400000,"Electrical apparatus; lightning arresters, voltage limiters and surge suppressors, for a voltage exceeding 1000 volts",NMB,680,31,"4,576",3,"5,256",34,Final,,,,
202302,8535900100,"Electrical apparatus; for making and breaking electrical circuits, starters for electrical motors, for a voltage exceeding 1000 volts",,"61,524",,"38,625",,"100,149",,Final,,,,
202302,8535900901,"Electrical apparatus; for making and breaking electrical circuits, fuse switchgear (for a voltage exceeding 1000 volts)",NMB,"23,914",2,0,0,"23,914",2,Final,,,,
202302,8535900909,"Electrical apparatus; for making and breaking electrical circuits, relays and contractors (for a voltage exceeding 1000 volts)",NMB,"1,932",25,449,5,"2,381",30,Final,,,,
202302,8535901100,"Electrical apparatus; sockets and plugs, wire and cable connectors and the like, for making connections to or in electrical circuits, for a voltage exceeding 1000 volts",,"22,464",,"6,667",,"29,131",,Final,,,,
202302,8535901900,"Electrical apparatus; for making connections to or in electrical circuits, for a voltage exceeding 1000 volts, n.e.c. in item no. 8535.90",NMB,"1,036,819",113,953,54,"1,037,772",167,Final,,,,
202302,8535902900,"Electrical apparatus; for switching or protecting electrical circuits, for making connections to or in electrical circuits, for a voltage exceeding 1000 volts, n.e.c. in heading no. 8535",,"146,009",,"11,373",,"157,382",,Final,,,,
202302,8536100101,"Electrical apparatus; fuses, plastic, having a rated capacity not exceeding 800 amperes, for use in circuits not exceeding 600 volts, (for a voltage not exceeding 1000 volts)",NMB,100,1,257,28,357,29,Final,,,,
202302,8536100119,"Electrical apparatus; fuses, (other than plastic or ceramic), having a rated capacity not exceeding 800 amperes, for use in circuits not exceeding 600 volts (for a voltage not exceeding 1000 volts)",NMB,"73,212","11,330","85,968","5,050","159,180","16,380",Final,,,,
202302,8536100901,"Electrical apparatus; fuses, of plastics, for a voltage not exceeding 1000 volts, n.e.c. in item no. 8536.10",NMB,0,0,595,112,595,112,Final,,,,
202302,8536100919,"Electrical apparatus; fuses, for a voltage not exceeding 1000 volts, n.e.c. in item no. 8536.10",NMB,"1,034",251,"6,313",209,"7,347",460,Final,,,,
202302,8536200000,"Electrical apparatus; automatic circuit breakers, for a voltage not exceeding 1000 volts",NMB,"90,224","3,703","76,260","5,113","166,484","8,816",Final,,,,
202302,8536309000,"Electrical apparatus; for protecting electrical circuits, n.e.c. in heading no. 8536, for a voltage not exceeding 1000 volts",NMB,"279,686",166,"5,131",208,"284,817",374,Final,,,,
202302,8536410001,"Electrical apparatus; relays, (for a voltage not exceeding 60 volts), contactors",NMB,"7,810",29,"3,899",10,"11,709",39,Final,,,,
202302,8536410009,"Electrical apparatus; relays, (for a voltage not exceeding 60 volts), other than contactors",NMB,"35,227",449,"13,505",96,"48,732",545,Final,,,,
202302,8536490001,"Electrical apparatus; relays, for a voltage exceeding 60 volts, contactors",NMB,"15,288",493,"11,190",390,"26,478",883,Final,,,,
202302,8536490009,"Electrical apparatus; relays, for a voltage exceeding 60 volts, other than contactors",NMB,"75,599",991,"124,590",203,"200,189","1,194",Final,,,,
202302,8536501010,"Electrical apparatus; electronic AC switches with optically coupled input and output circuits (insulated thyristor AC switches), for pressures exceeding 25 V (but not 1000 V), with a rated current carrying capacity not exceeding 35 A",NMB,"63,580",665,"15,302",534,"78,882","1,199",Final,,,,
202302,8536501023,"Electrical apparatus; electronic AC switches with optically coupled input and output circuits (insulated thyristor AC switches), for pressures not exceeding 25 V, having a rated current carrying capacity not exceeding 35 A",NMB,"3,294",2,0,0,"3,294",2,Final,,,,
202302,8536501039,"Electrical apparatus; electronic AC switches with optically coupled input and output circuits (insulated thyristor AC switches), for pressures not exceeding 25 V, having a current carrying capacity exceeding 35 A",NMB,0,0,234,11,234,11,Final,,,,
202302,8536502010,"Electrical apparatus; electronic switches, incl. temperature protected, with a transistor + logic chip, for voltage 1000V or less, for pressures exceeding 25V (but not 1000V), with a rated current carrying capacity not exceeding 35A",NMB,0,0,11,6,11,6,Final,,,,
202302,8536502015,"Electrical apparatus; electronic switches, incl. temperature protected, with a transistor + logic chip, for voltage 1000V or less, for pressures exceeding 25V (but not 1000V), with a rated current carrying capacity between 36A - 100A",NMB,0,0,419,5,419,5,Final,,,,
202302,8536503023,"Electrical apparatus; electromechanical snap-action switches for a current not exceeding 11 A, for pressures not exceeding 25 V, having a rated current carrying capacity not exceeding 35 A",NMB,"19,512",335,"21,439",745,"40,951","1,080",Final,,,,
202302,8536503039,"Electrical apparatus; electromechanical snap-action switches for a current not exceeding 11 A, for pressures not exceeding 25 V, having a current carrying capacity exceeding 35 A",NMB,0,0,41,10,41,10,Final,,,,
202302,8536509010,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity not exceeding 35 amperes",NMB,"496,159","18,461","117,418","5,762","613,577","24,223",Final,,,,
202302,8536509015,"Electrical apparatus; switches, for pressures exceeding 25 volts (but not 1000 volts), having a rated current carrying capacity between 36 and 100 amperes",NMB,"1,943",10,937,51,"2,880",61,Final,,,,
202302,8536509023,"Electrical apparatus; switches, for pressures not exceeding 25 volts, having a rated current carrying capacity not exceeding 35 amperes",NMB,"460,050","6,549","51,025","6,230","511,075","12,779",Final,,,,
