Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status
202306,8309901909,"Stoppers; caps and lids, screw caps and pouring stoppers, threaded bungs, bung covers, seals and other packing accessories of base metal n.e.c. in heading no. 8309",,"98,571",,0,,"98,571",,Provisional
202306,8310000100,"Sign-plates, name-plates and badges; for motor vehicles, other than number plates for motor vehicles",,"8,440",,84,,"8,524",,Provisional
202306,8310000900,"Sign-plates, name-plates, address-plates and similar plates, numbers, letters and other symbols; of base metal, excluding those of heading no. 9405, not sign-plates, name-plates and badges, for motor vehicles",,"238,677",,"26,374",,"265,051",,Provisional
202306,8311100000,"Electrodes; coated, of base metal, for electric arc-welding",KGM,"379,076","65,203","8,363",545,"387,439","65,748",Provisional
202306,8311200000,"Wire; cored, of base metal, for electric arc-welding",KGM,0,0,"56,232","13,980","56,232","13,980",Provisional
202306,8311900900,"Wires, rods, tubes, plates, electrodes of base metal or metal carbides; of a kind used for soldering, brazing, welding; n.e.c. in item no. 8311.90",KGM,"3,200",170,"1,285",70,"4,485",240,Provisional
202306,8402200000,Boilers; super-heated water boilers,,0,,"3,884",,"3,884",,Provisional
202306,8402900000,"Boilers; parts of steam or other vapour generating boilers, including super-heated water boilers (excluding central heating hot water boilers capable of producing low pressure steam)",,"19,463",,0,,"19,463",,Provisional
202306,8403900000,Boilers; parts of central heating boilers (excluding those of heading no. 8402),KGM,0,0,"3,903",504,"3,903",504,Provisional
202306,8404100000,"Boilers; auxiliary plant, for use with boilers of heading no. 8402 or 8403 (e.g. economisers, super-heaters, soot removers, gas recoverers)",KGM,0,0,17,7,17,7,Provisional
202306,8404900000,"Boilers; parts of auxiliary plant, for use with boilers of heading no. 8402 and 8403 and parts of condensers for steam or other vapour power units",,"34,085",,"24,525",,"58,610",,Provisional
202306,8407210001,"Engines; for marine propulsion, outboard motors exceeding 5.22kW, spark-ignition reciprocating or rotary internal combustion piston engines",NMB,0,0,"105,345",6,"105,345",6,Provisional
202306,8407210009,"Engines; for marine propulsion, outboard motors not exceeding 5.22kW, spark-ignition reciprocating or rotary internal combustion piston engines",NMB,"414,558",26,"280,339",24,"694,897",50,Provisional
202306,8407290000,"Engines; for marine propulsion, (other than outboard motors), spark-ignition reciprocating or rotary internal combustion piston engines",NMB,"53,796",1,"21,382",3,"75,178",4,Provisional
202306,8407330101,"Engines; for propelling vehicles, spark-ignition reciprocating piston engines, (of a cylinder capacity exceeding 250cc but not exceeding 1000cc), cycle engines for cycles",NMB,0,0,"1,181",1,"1,181",1,Provisional
202306,8407330919,"Engines; used, not reconditioned, for propelling buses, cars and vans, spark-ignition reciprocating piston engines, of a cylinder capacity exceeding 250cc but not exceeding 1000cc",NMB,"11,500",2,0,0,"11,500",2,Provisional
202306,8407340901,"Engines; new, for propelling buses, cars and vans, spark-ignition reciprocating piston engines, of a cylinder capacity exceeding 1000cc",NMB,"1,000",1,0,0,"1,000",1,Provisional
202306,8407340911,"Engines; used, reconditioned, for propelling buses, cars and vans, spark-ignition reciprocating piston engines, of a cylinder capacity exceeding 1000cc",NMB,0,0,"15,000",1,"15,000",1,Provisional
202306,8407340919,"Engines; used, not reconditioned, for propelling buses, cars and vans, spark-ignition reciprocating piston engines, of a cylinder capacity exceeding 1000cc",NMB,0,0,"1,296,006","4,216","1,296,006","4,216",Provisional
202306,8407340929,"Engines; for propelling vehicles other than tractors, buses, cars and vans, spark-ignition reciprocating piston engines, of a cylinder capacity exceeding 1000cc",NMB,"47,887",1,0,0,"47,887",1,Provisional
202306,8407900001,"Engines; for vehicles, rotary internal combustion piston engines, n.e.c. in item no. 8407.9",NMB,0,0,"1,251,883","2,207","1,251,883","2,207",Provisional
202306,8407900009,"Engines; (for other than vehicles), rotary internal combustion piston engines, n.e.c. in item no. 8407.90",NMB,0,0,"3,868",2,"3,868",2,Provisional
202306,8408100901,"Engines; for marine propulsion, (not outboard), water cooled, compression-ignition internal combustion piston (diesel or semi-diesel) engines",NMB,"1,984",1,"153,814",1,"155,798",2,Provisional
202306,8408200109,"Engines; for propelling vehicles, compression-ignition internal combustion piston engines, tractor engines for tractors",NMB,"12,040",1,0,0,"12,040",1,Provisional
202306,8408200919,"Engines; used, (not reconditioned), for propelling buses, cars and vans, compression-ignition internal combustion piston (diesel or semi-diesel) engines",NMB,"33,500",3,"719,299","2,050","752,799","2,053",Provisional
202306,8408900001,"Engines; (for other than marine or vehicle propulsion), compression-ignition internal combustion piston (diesel or semi-diesel) engines, vehicle engines",NMB,"30,355",22,"1,011",1,"31,366",23,Provisional
202306,8408900009,"Engines; (for other than marine or vehicle propulsion), compression-ignition internal combustion piston (diesel or semi-diesel) engines, other than vehicle engines",NMB,"7,458",1,"15,000",1,"22,458",2,Provisional
202306,8409100000,Engines; parts of aircraft engines (spark-ignition reciprocating or rotary internal combustion piston engines),,501,,"709,593",,"710,094",,Provisional
202306,8409910101,"Engines; parts, mufflers, for spark-ignition, internal combustion piston engines, for other than aircraft",NMB,0,0,166,3,166,3,Provisional
202306,8409910119,"Engines; parts, exhaust engine valves, for spark-ignition internal combustion piston engines, for other than aircraft",NMB,0,0,111,1,111,1,Provisional
202306,8409910131,"Engines; parts, piston rings for cylinders (having a nominal bore not exceeding 140mm), for spark-ignition internal combustion piston engines, for other than aircraft",NMB,51,3,0,0,51,3,Provisional
202306,8409910139,"Engines; pistons (without rings) for cylinders (having a nominal bore not exceeding 140mm), for spark-ignition internal combustion piston engines, for other than aircraft",NMB,"1,004",3,423,2,"1,427",5,Provisional
202306,8409910141,"Engines; parts, piston assemblies for cylinders (having a nominal bore not exceeding 140mm), for spark-ignition internal combustion piston engines, for other than aircraft",NMB,0,0,"2,806",100,"2,806",100,Provisional
202306,8409910151,"Engines; parts, piston rings for cylinders having a nominal bore exceeding 140mm, for spark-ignition internal combustion piston engines, for other than aircraft",NMB,"2,300",1,271,1,"2,571",2,Provisional
202306,8409910169,"Engines; parts, for cylinders having a nominal bore exceeding 140mm, n.e.c. in item no. 8409.91.01, for spark-ignition internal combustion piston engines, for other than aircraft",,0,,"1,978",,"1,978",,Provisional
202306,8409912101,"Engines; parts, new, short block assemblies, for spark-ignition internal combustion piston engines, for vehicles excluding cycles and tractors",NMB,"46,201",1,0,0,"46,201",1,Provisional
202306,8409912919,"Engines; parts, n.e.c. in item no. 8409.91, of vehicle engines (other than cycles and tractors), for spark-ignition internal combustion piston engines",,"123,589",,"79,208",,"202,797",,Provisional
202306,8409913901,"Engines; parts, carburettors, for spark-ignition internal combustion piston engines, for other than aircraft or vehicles",,"1,560",,"2,495",,"4,055",,Provisional
202306,8409913919,"Engines; parts, n.e.c. in item no. 8409.91.11, for spark-ignition internal combustion piston engines, for other than aircraft or vehicles",,"123,697",,"60,574",,"184,271",,Provisional
202306,8409990101,"Engines; parts, mufflers, for compression-ignition internal combustion piston engines, for other than aircraft",NMB,"2,559",6,"9,063",60,"11,622",66,Provisional
202306,8409990109,"Engines; parts, cylinder sleeves, for compression-ignition internal combustion piston engines, for other than aircraft",NMB,0,0,"2,928",6,"2,928",6,Provisional
202306,8409990119,"Engines; parts, exhaust engine valves, for compression-ignition internal combustion piston engines, for other than aircraft",NMB,"1,210",12,0,0,"1,210",12,Provisional
202306,8409990131,"Engines; parts, piston rings, for cylinders (having a nominal bore not exceeding 140mm), for compression-ignition combustion piston engines, for other than aircraft",NMB,"1,783",25,39,1,"1,822",26,Provisional
202306,8409990139,"Engines; parts, pistons (without rings), for cylinders (having a nominal bore not exceeding 140mm), for compression-ignition combustion piston engines, for other than aircraft",NMB,0,0,547,1,547,1,Provisional
202306,8409990141,"Engines; parts, piston assemblies, for cylinders (having a nominal bore not exceeding 140mm), for compression-ignition internal combustion piston engines, for other than aircraft",NMB,0,0,552,6,552,6,Provisional
202306,8409990149,"Engines; parts, n.e.c. in item no. 8409.99, for cylinders (having a nominal bore not exceeding 140mm), for compression-ignition internal combustion piston engine, for other than aircraft",,"2,200",,"29,420",,"31,620",,Provisional
202306,8409990151,"Engines; parts, piston rings, for cylinders having a nominal bore exceeding 140mm, for compression-ignition internal combustion piston engine, for other than aircraft",NMB,8,3,34,12,42,15,Provisional
202306,8409990159,"Engines; parts, pistons (without rings) for cylinders having a nominal bore exceeding 140mm, for compression-ignition internal combustion piston engine, for other than aircraft",NMB,"3,069",15,85,1,"3,154",16,Provisional
202306,8409990161,"Engines; parts, piston assemblies, for cylinders having a nominal bore exceeding 140mm, for compression-ignition internal combustion piston engine, for other than aircraft",NMB,0,0,535,1,535,1,Provisional
202306,8409990169,"Engines; parts, n.e.c. in item no. 8409.99, for cylinders having a nominal bore exceeding 140mm, for compression-ignition internal combustion engine, for other than aircraft",,0,,"8,071",,"8,071",,Provisional
202306,8409991109,"Engines; parts, for compression-ignition internal combustion piston engines, for tractors",,"5,800",,"8,768",,"14,568",,Provisional
202306,8409992909,"Engines; parts, n.e.c. in item no. 8409.99, for compression-ignition internal combustion piston engines, for vehicles (other than aircraft, cycles and tractors)",,"788,071",,"47,561",,"835,632",,Provisional
202306,8409993909,"Engines; parts, n.e.c. in item no. 8409.99, for compression-ignition internal combustion piston engines, used in non-vehicle engines",,"155,035",,"203,961",,"358,996",,Provisional
202306,8410110000,"Turbines; hydraulic turbines and water wheels, not exceeding 1000kW in power",NMB,"12,427",4,0,0,"12,427",4,Provisional
202306,8410120000,"Turbines; hydraulic turbines and water wheels, of a power exceeding 1000kW but not exceeding 10,000kW",NMB,"11,573",3,0,0,"11,573",3,Provisional
202306,8410900000,"Turbines; parts of hydraulic turbines and water wheels, including regulators",,"7,871",,"2,892",,"10,763",,Provisional
202306,8411120000,Turbo-jets; of a thrust exceeding 25kN,NMB,0,0,"240,038",1,"240,038",1,Provisional
202306,8411810000,"Turbines; gas turbines (excluding turbo-jets and turbo-propellers), of a power not exceeding 5000kW",NMB,"516,871",1,"341,454",2,"858,325",3,Provisional
202306,8411910000,Turbines; parts of turbo-jets and turbo-propellers,,"60,020",,"78,542",,"138,562",,Provisional
202306,8411990000,Turbines; parts thereof and parts for gas turbines n.e.c. in item no. 8411.91,,"1,255",,"8,989",,"10,244",,Provisional
202306,8412210000,"Engines; hydraulic power engines and motors, linear acting (cylinders)",NMB,"2,173,971","57,302","22,405",11,"2,196,376","57,313",Provisional
202306,8412291000,"Engines; hydraulic power engines and motors, marine jet propulsion units",NMB,"5,478,248",88,0,0,"5,478,248",88,Provisional
202306,8412299000,"Engines; hydraulic power engines and motors, other than marine jet propulsion units and linear acting (cylinders)",NMB,"229,623",374,"289,691",109,"519,314",483,Provisional
202306,8412310000,"Engines; pneumatic power engines and motors, linear acting (cylinders)",NMB,"147,846",53,"2,323",1,"150,169",54,Provisional
202306,8412390000,"Engines; pneumatic power engines and motors, other than linear acting (cylinders)",NMB,"184,392",65,"24,187",7,"208,579",72,Provisional
202306,8412800000,"Engines; pneumatic power engines and motors, n.e.c. in heading no. 8412",NMB,"29,898",1,"36,490",3,"66,388",4,Provisional
202306,8412900100,"Engines; parts, for hydraulic and pneumatic cylinders",,"71,601",,"30,287",,"101,888",,Provisional
202306,8412900900,"Engines; parts, for marine jet propulsion units",,"1,276,726",,0,,"1,276,726",,Provisional
202306,8412901909,"Engines; parts, for hydraulic powered engines and motors",,"235,845",,"107,663",,"343,508",,Provisional
202306,8412901919,"Engines; parts, for engines and motors n.e.c. in item no. 8412.90",,"122,536",,"25,711",,"148,247",,Provisional
202306,8413110000,"Pumps; fitted or designed to be fitted with a measuring device, for dispensing fuel or lubricants, of the type used in filling-stations or in garages",NMB,"906,006",104,0,0,"906,006",104,Provisional
202306,8413190009,"Pumps; centrifugal, fitted or designed to be fitted with a measuring device, for liquids other than fuel or lubricants",NMB,"39,675",3,0,0,"39,675",3,Provisional
202306,8413190019,"Pumps; (other than reciprocating, centrifugal or rotary), fitted or designed to be fitted with a measuring device, for liquids other than fuel or lubricants",NMB,"7,621",21,"1,900",2,"9,521",23,Provisional
202306,8413200000,"Pumps; hand, fitted or designed to be fitted with a measuring device, for liquids, other than those of item no. 8413.11 or 8413.19",NMB,"12,893",912,"17,397","1,067","30,290","1,979",Provisional
202306,8413300101,"Pumps; reciprocating, lubricating oil pumps for internal combustion piston engines, whether or not fitted with a measuring device",NMB,"6,225",10,0,0,"6,225",10,Provisional
202306,8413300119,"Pumps; lubricating oil pumps for internal combustion piston engines, other than reciprocating, centrifugal or rotary, whether or not fitted with a measuring device",NMB,"8,971",7,"2,639",1,"11,610",8,Provisional
202306,8413300901,"Pumps; reciprocating, fuel, lubricating or cooling medium pumps for internal combustion piston engines, other than lubricating oil pumps",NMB,0,0,516,1,516,1,Provisional
202306,8413300909,"Pumps; centrifugal, fuel, lubricating or cooling medium pumps for internal combustion piston engines, other than lubricating oil pumps",NMB,"44,432",29,"21,394",27,"65,826",56,Provisional
202306,8413300911,"Pumps; rotary, fuel, lubricating or cooling medium pumps for internal combustion piston engines, other than lubricating oil pumps",NMB,"3,470",8,"1,772",7,"5,242",15,Provisional
202306,8413300919,"Pumps; n.e.c. in item no. 8413.30.09, fuel, lubricating or cooling medium pumps, for internal combustion piston engines, other than lubricating oil pumps",NMB,"9,782",12,"18,119",77,"27,901",89,Provisional
202306,8413500100,"Pumps; reciprocating positive displacement pumps, n.e.c. in item no. 8413.19 or 8413.40, for liquids, submersible",NMB,"2,954",1,0,0,"2,954",1,Provisional
202306,8413500900,"Pumps; reciprocating positive displacement pumps, n.e.c. in item no. 8413.19 or 8413.40, for liquids, other than submersible",NMB,"12,527",2,"17,578",16,"30,105",18,Provisional
202306,8413600100,"Pumps; rotary positive displacement pumps, n.e.c. in item no. 8413.19, 8413.20 or 8413.30, for liquids, submersible",NMB,0,0,"1,327",2,"1,327",2,Provisional
202306,8413600900,"Pumps; rotary positive displacement pumps, n.e.c. in item no. 8413.19, 8413.20 or 8413.30, for liquids, other than submersible",NMB,"82,662",83,"79,546",212,"162,208",295,Provisional
202306,8413700100,"Pumps; centrifugal, n.e.c. in item no. 8413.19, 8413.20 or 8413.30, submersible",NMB,0,0,"12,803",81,"12,803",81,Provisional
202306,8413700900,"Pumps; centrifugal, n.e.c. in item no. 8413.19, 8413.20 or 8413.30, other than submersible",NMB,"346,357",126,"107,105",172,"453,462",298,Provisional
202306,8413810100,Pumps; hydraulic steering pumps specially suited for motor vehicles,NMB,822,1,516,1,"1,338",2,Provisional
202306,8413810900,"Pumps; submersible, n.e.c. in heading no. 8413, for liquids",NMB,"28,535",5,0,0,"28,535",5,Provisional
202306,8413811900,"Pumps; n.e.c. in heading no. 8413, for liquids",NMB,"467,143",850,"149,446",283,"616,589","1,133",Provisional
202306,8413910100,"Pumps; parts, of lubricating oil pumps for internal combustion piston engines",,"21,754",,"25,483",,"47,237",,Provisional
202306,8413910900,"Pumps; parts, of fuel lubricating or cooling medium pumps for internal combustion piston engines, other than lubricating oil pumps",,"12,256",,"58,612",,"70,868",,Provisional
202306,8413911100,Pumps; parts of submersible pumps,,"16,300",,"10,984",,"27,284",,Provisional
202306,8413912100,Pumps; parts of hydraulic steering pumps specially suited for motor vehicles,,"4,172",,0,,"4,172",,Provisional
202306,8413912900,"Pumps; for liquids, parts n.e.c. in item no. 8413.91",,"626,985",,"134,344",,"761,329",,Provisional
202306,8414100100,"Pumps; vacuum, suited for use with motor vehicles",NMB,"56,034",58,0,0,"56,034",58,Provisional
202306,8414100900,"Pumps; vacuum, not suited for use with motor vehicles",NMB,"49,126","3,112","47,680",11,"96,806","3,123",Provisional
202306,8414200000,Pumps; hand or foot-operated air pumps,,183,,264,,447,,Provisional
202306,8414300009,Compressors; using refrigerant other than ammonia gas,NMB,"27,791",2,"51,814",84,"79,605",86,Provisional
202306,8414510000,"Fans; table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an output not exceeding 125W",,600,,"18,929",,"19,529",,Provisional
202306,8414590100,Fans; for vehicle engines,,"4,001",,161,,"4,162",,Provisional
202306,8414590500,"Fans; of a kind used solely or principally for cooling microprocessors, telecommunication apparatus, automatic data processing machines or units of automatic data processing machines",,"28,637",,"15,746",,"44,383",,Provisional
202306,8414590910,Fans; n.e.c. in item no. 8414.5,,"2,538,547",,"145,252",,"2,683,799",,Provisional
202306,8414600010,"Hoods; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters, having a maximum horizontal side not exceeding 120cm",NMB,"15,512",33,"23,278",39,"38,790",72,Provisional
202306,8414800100,Compressor outfits,,"137,965",,"10,427",,"148,392",,Provisional
202306,8414801109,Compressors; for mounting in motor vehicles,,"1,307",,"69,484",,"70,791",,Provisional
202306,8414801900,Compressors; n.e.c. in item no. 8414.80.11,,"57,504",,"136,293",,"193,797",,Provisional
202306,8414802910,"Hoods; ventilating, recycling n.e.c. in item no. 8414.60",,"1,251",,"35,728",,"36,979",,Provisional
202306,8414900100,"Compressor outfits; parts, mounted on a wheeled chassis",,"1,666",,305,,"1,971",,Provisional
202306,8414900900,"Compressor outfits; parts, other than mounted on a wheeled chassis",,"33,254",,"13,152",,"46,406",,Provisional
202306,8414901100,"Compressors; parts, of a kind used in refrigerating equipment",,"22,205",,145,,"22,350",,Provisional
202306,8414901900,"Compressors; parts, of free-piston generators for gas turbines, of compressors for mounting in motor vehicles",,0,,"2,974",,"2,974",,Provisional
202306,8414902900,"Compressors; parts, n.e.c. in item no. 8414.9",,"143,521",,"20,774",,"164,295",,Provisional
202306,8414903900,"Vacuum pumps; parts, other than those suited for use with motor vehicles",,"1,440",,"2,382",,"3,822",,Provisional
202306,8414904910,"Fans and hoods; parts, of other than fans for vehicle engines",,"12,929",,"34,514",,"47,443",,Provisional
202306,8414905910,"Pumps; parts, of air and vacuum pumps, compressors and other equipment of heading no. 8414, n.e.c. in item no. 8414.90",,"6,242",,"18,808",,"25,050",,Provisional
202306,8415101009,"Air con machines; with a motor-driven fan & elements for changing temperature & humidity, window/wall/ceiling/floor types, self-contained/split-system, with HFCs, single-phase, of a cooling capacity exceeding 4 kW but not 7 kW, with difluoromethane (R32)",NMB,"214,180",200,0,0,"214,180",200,Provisional
202306,8415101014,"Air con machines; with a motor-driven fan for changing temperature & humidity, window/wall/ceiling/floor types, self-contained/split-system, with HFCs, single-phase, of a cooling capacity exceeding 4 kW but not 7 kW, n.e.c. in item no. 8415.10.10",NMB,0,0,"1,050",1,"1,050",1,Provisional
202306,8415101022,"Air con machines; with a motor-driven fan & elements for changing temperature & humidity, window/wall/ceiling/floor types, self-contained/split-system, with HFCs, single-phase, of a cooling capacity exceeding 7kW but not 10kW, with difluoromethane (R 32)",NMB,"153,680",41,0,0,"153,680",41,Provisional
202306,8415101026,"Air con machines; with a motor-driven fan & elements for changing temperature & humidity, window/wall/ceiling/floor types, self-contained/split-system, with HFCs, single-phase, of a cooling capacity exceeding 7kW but not 10kW, nec in item no. 8415.10.10",NMB,0,0,"13,689",3,"13,689",3,Provisional
202306,8415101074,"Air conditioning machines; with a motor-driven fan & elements for changing temperature & humidity, window/wall/ceiling/floor types, self-contained/split-system, containing HFCs, three-phase, n.e.c in item no. 8415.10.10",NMB,"10,380",4,0,0,"10,380",4,Provisional
202306,8415101088,"Air conditioning machines; with a motor-driven fan and elements for changing temperature and humidity, window/wall/ceiling/floor types, self-contained/split-system, other than containing HFCs, single-phase, of a cooling capacity not exceeding 4 kW",NMB,0,0,"6,258",14,"6,258",14,Provisional
202306,8415200019,"Air conditioning machines; with a motor driven fan and elements for changing the temperature and humidity, of a kind used for persons, in motor vehicles, other than containing HFCs",NMB,0,0,"36,883",8,"36,883",8,Provisional
202306,8415810005,"Air con machines; with a motor driven fan, not window/wall types, including a refrigerating unit and valve for reversing the cooling/heat cycle, containing HFCs, single-phase, of a cooling capacity not exceeding 4 kW, with R-410A",NMB,"228,958",77,0,0,"228,958",77,Provisional
202306,8415810007,"Air con machines; with a motor driven fan, not window/wall types, including a refrigerating unit and valve for reversing the cooling/heat cycle, containing HFCs, single-phase, of a cooling capacity not exceeding 4 kW, nec in item no. 8415.81.10",NMB,"21,750",15,0,0,"21,750",15,Provisional
202306,8415810011,"Air con machines; with a motor driven fan, not window/wall types, with a refrigerating unit and reversing valve for heat pump, containing HFCs, single-phase, cooling capacity exceeding 4 kW but not 7 kW, with 1,1,1,2-Tetrafluoroethane (HFC-134a)",NMB,0,0,450,3,450,3,Provisional
202306,8415810012,"Air con machines; with a motor driven fan, not window/wall types, including a refrigerating unit and valve for reversing the cooling/heat cycle, containing HFCs, single-phase, cooling capacity exceeding 4 kW but not 7 kW, with R-410A",NMB,"214,648",67,0,0,"214,648",67,Provisional
202306,8415810024,"Air con machines; with a motor driven fan, not window/wall types, with a refrigerating unit and reversing valve for heat pump, containing HFCs, single-phase, cooling capacity exceeding 7 kW but not 10 kW, with 1,1,1,2-Tetrafluoroethane (HFC-134a)",NMB,"414,830",72,0,0,"414,830",72,Provisional
202306,8415810033,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit and valve for reversing the cooling/heat cycle, containing HFCs, single-phase, of a cooling capacity exceeding 10 kW, with R-410A",NMB,"335,004",82,0,0,"335,004",82,Provisional
202306,8415810036,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit and valve for reversing the cooling/heat cycle, containing HFCs, three phase, containing difluoromethane (R 32)",NMB,"943,982",98,0,0,"943,982",98,Provisional
202306,8415810038,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit and valve for reversing the cooling/heat cycle, containing HFCs, three phase, containing R-410A",NMB,"125,217",10,0,0,"125,217",10,Provisional
202306,8415810069,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit and valve for reversing the cooling/heat cycle, not containing HFCs, not single-phase or three-phase",NMB,"54,022",8,"3,395",3,"57,417",11,Provisional
202306,8415821005,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit, containing HFCs, single-phase, of a cooling capacity not exceeding 4 kW, containing R-410A",NMB,"76,216",24,0,0,"76,216",24,Provisional
202306,8415821011,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit, containing HFCs, single-phase, of a cooling capacity exceeding 4 kW but not 7 kW, containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",NMB,"127,241",36,0,0,"127,241",36,Provisional
202306,8415821024,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit, containing HFCs, single-phase, of a cooling capacity exceeding 7 kW but not 10 kW, containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",NMB,"24,659",5,0,0,"24,659",5,Provisional
202306,8415821026,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit, containing HFCs, single-phase, of a cooling capacity exceeding 7 kW but not 10 kW, containing R-410A",NMB,"231,378",53,0,0,"231,378",53,Provisional
202306,8415821033,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit, containing HFCs, single-phase, of a cooling capacity exceeding 10 kW, containing R-410A",NMB,"10,683",1,0,0,"10,683",1,Provisional
202306,8415821069,"Air conditioning machines; with a motor driven fan, not window/wall types, including a refrigerating unit, not containing HFCs, not single-phase or three-phase",NMB,"7,809",3,0,0,"7,809",3,Provisional
202306,8415831000,"Air conditioning machines; containing a motor driven fan, other than window or wall types, not incorporating a refrigerating unit",NMB,"1,366,418",459,0,0,"1,366,418",459,Provisional
202306,8415900021,"Air conditioning machines; with motor driven fan and elements for temperature control, parts, containing HFCs, containing R-410A",NMB,"68,735",7,0,0,"68,735",7,Provisional
202306,8415900029,"Air conditioning machines; with motor driven fan and elements for temperature control, parts, not containing HFCs",,"567,942",,"95,228",,"663,170",,Provisional
202306,8416100000,"Furnaces; furnace burners, for liquid fuel",KGM,"3,357",15,0,0,"3,357",15,Provisional
202306,8416200000,"Furnaces; furnace burners for pulverised solid fuel or gas, including combination burners",KGM,"3,554",101,0,0,"3,554",101,Provisional
202306,8416900000,"Furnaces; parts of furnace burners, for liquid fuel, pulverized solid fuel or gas, mechanical stokers, grates, ash dischargers and the like",,"4,039",,"1,689",,"5,728",,Provisional
202306,8417200000,"Ovens; non-electric, bakery ovens, including biscuit ovens",KGM,"6,811",140,0,0,"6,811",140,Provisional
202306,8417800100,"Furnaces and ovens; including incinerators, non-electric, (not used for bakery or heat treatment of ores, pyrites or metals), for industrial use",KGM,"64,310",20,"13,756",515,"78,066",535,Provisional
202306,8417900100,"Furnaces and ovens; including incinerators, parts, non-electric, of industrial furnaces and ovens",,"9,843",,"2,230",,"12,073",,Provisional
202306,8418100156,"Refrigerators and freezers; combined refrigerator freezers, fitted with separate external doors or drawers, compression type, not containing HFCs, 300 l and over but less than 400 l gross internal capacity",NMB,"20,214",4,"32,954",27,"53,168",31,Provisional
202306,8418100158,"Refrigerators and freezers; combined refrigerator freezers, fitted with separate external doors or drawers, compression type, not containing HFCs, 400 l and over but less than 500 l gross internal capacity",NMB,0,0,"21,538",19,"21,538",19,Provisional
202306,8418210010,"Refrigerators; for household use, compression type, containing HFCs, less than 200 l gross internal capacity, containing 1,1,1,2-tetrafluoroethane (HFC-134a)",NMB,0,0,450,1,450,1,Provisional
202306,8418210011,"Refrigerators; for household use, compression type, containing HFCs, less than 200 l gross internal capacity, not containing 1,1,1,2-tetrafluoroethane (HFC-134a)",NMB,0,0,"9,290",13,"9,290",13,Provisional
202306,8418210014,"Refrigerators; for household use, compression type, containing HFCs, 200 l and over but less than 300 l gross internal capacity, not containing 1,1,1,2-tetrafluoroethane (HFC-134a)",NMB,0,0,"3,574",14,"3,574",14,Provisional
202306,8418210020,"Refrigerators; for household use, compression type, containing HFCs, 500 l and over gross internal capacity, not containing 1,1,1,2-tetrafluoroethane (HFC-134a)",NMB,"1,999",1,0,0,"1,999",1,Provisional
202306,8418210021,"Refrigerators; for household use, compression type, not containing HFCs, less than 200 l gross internal capacity",NMB,642,1,679,2,"1,321",3,Provisional
202306,8418210025,"Refrigerators; for household use, compression type, not containing HFCs, 300 l and over but less than 400 l gross internal capacity",NMB,0,0,"5,499",4,"5,499",4,Provisional
202306,8418210027,"Refrigerators; for household use, compression type, not containing HFCs, 400 l and over but less than 500 l gross internal capacity",NMB,"2,130",1,0,0,"2,130",1,Provisional
202306,8418210029,"Refrigerators; for household use, compression type, not containing HFCs, 500 l and over gross internal capacity",NMB,0,0,"3,365",5,"3,365",5,Provisional
202306,8418290019,"Refrigerators; for household use, electric or not, other than compression-type or electrical absorption-type",NMB,0,0,"35,659",86,"35,659",86,Provisional
202306,8418300010,"Freezers; of the chest type, not exceeding 800l capacity, containing HFCs, less than 300l gross internal capacity, containing 1,1,1,2-tetrafluoroethane (HFC-134a)",NMB,0,0,"10,923",4,"10,923",4,Provisional
202306,8418300020,"Freezers; of the chest type, not exceeding 800l capacity, containing HFCs, 300l and over gross internal capacity, not containing 1,1,1,2-tetrafluoroethane (HFC-134a)",NMB,0,0,"12,022",21,"12,022",21,Provisional
202306,8418300021,"Freezers; of the chest type, not exceeding 800l capacity, not containing HFCs, less than 300l gross internal capacity",NMB,212,2,"1,167",4,"1,379",6,Provisional
202306,8418300029,"Freezers; of the chest type, not exceeding 800l capacity, not containing HFCs, 300l and over gross internal capacity",NMB,"6,917",2,"6,375",2,"13,292",4,Provisional
202306,8418400015,"Freezers; of the upright type, not exceeding 900l capacity, containing HFCs, less than 200l gross internal capacity, not containing 1,1,1,2-tetrafluoroethane (HFC-134a)",NMB,"4,390",1,0,0,"4,390",1,Provisional
202306,8418400021,"Freezers; of the upright type, not exceeding 900l capacity, not containing HFCs, less than 200l gross internal capacity",NMB,"7,583",1,"9,651",3,"17,234",4,Provisional
