Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201901,8483402000,"Gears and gearing; (excluding transmission elements presented separately), ball screws, gear boxes, torque converters and other speed changers (not roller screws), for use solely or principally with a particular machine or appliance",,"232,218",,"11,241",,"243,459",,Final,,,,
201901,8483409009,"Gears and gearing; (excluding transmission elements presented separately), ball screws, gear boxes, torque converters and other speed changers (not roller screws), not for use solely or principally with particular machine or appliance",,"96,020",,584,,"96,604",,Final,,,,
201901,8483500100,Pulley blocks,NMB,"1,380",11,"49,829",10,"51,209",21,Final,,,,
201901,8483501100,"Pulleys and flywheels, designed for use solely or principally with a particular machine or appliance",,"1,022",,144,,"1,166",,Final,,,,
201901,8483501909,"Machinery; flywheels and pulleys, n.e.c. in heading no. 8435, not designed for use solely or principally with a particular machine or appliance",,"18,262",,304,,"18,566",,Final,,,,
201901,8483600100,Clutches and shaft couplings (including universal joints); designed for use solely or principally with a particular machine or appliance,,"63,784",,"1,527",,"65,311",,Final,,,,
201901,8483600900,Clutches and shaft couplings (including universal joints); not designed for use solely or principally with a machine or appliance,,"4,836",,700,,"5,536",,Final,,,,
201901,8483900100,"Transmission components; toothed wheels, chain sprockets and other transmission elements presented separately; parts, designed for use solely or principally with a particular machine or appliance",,"12,301",,"2,389",,"14,690",,Final,,,,
201901,8483900900,"Transmission components; toothed wheels, chain sprockets and other transmission elements presented separately; parts, other than those designed for use solely or principally with a particular machine or appliance",,"131,600",,"17,042",,"148,642",,Final,,,,
201901,8484100000,Gaskets and similar joints; of metal sheeting combined with other materials or of two or more layers of metal,,"10,559",,"20,434",,"30,993",,Final,,,,
201901,8484200000,Seals; mechanical,,"149,148",,"1,374",,"150,522",,Final,,,,
201901,8484900000,"Gaskets sets or assortments of gaskets and similar joints; dissimilar in composition, put up in pouches, envelopes or similar packings",,"48,224",,"19,725",,"67,949",,Final,,,,
201901,8486301000,"Machines and apparatus for the manufacture of flat panel displays; centrifuges, including centrifugal dryers",NMB,"2,490,926",2,0,0,"2,490,926",2,Final,,,,
201901,8486905900,"Machines and apparatus of heading 8486; machines and apparatus for the treatment of semiconductor materials by a process involving a change in temperature, parts (other than parts of furnaces and ovens)",,"14,610",,0,,"14,610",,Final,,,,
201901,8486907700,Machines and apparatus of heading 8486; parts of particle accelerators,,"404,783",,0,,"404,783",,Final,,,,
201901,8486908100,"Machines and apparatus of heading 8486; parts of apparatus for physical deposition by sputtering on semiconductor wafers, and for semiconductor production",,"44,802",,0,,"44,802",,Final,,,,
201901,8486909900,"Machines and apparatus of heading 8486; parts and accessories, n.e.c. in item no. 8486.90",,"6,480",,0,,"6,480",,Final,,,,
201901,8487100000,Ships' or boats' propellers and blades therefor,,"33,812",,808,,"34,620",,Final,,,,
201901,8487900100,"Machinery; parts, lubricators, grease cups, grease nipples",,"3,256",,94,,"3,350",,Final,,,,
201901,8487900910,"Machinery parts; other than lubricators, grease cups, or grease nipples",,"133,282",,"1,236",,"134,518",,Final,,,,
201901,8501100001,"Electric motors; DC, of an output not exceeding 37.5W",NMB,"73,914",22,498,8,"74,412",30,Final,,,,
201901,8501100009,"Electric motors; other than DC, of an output not exceeding 37.5W",NMB,"13,237",14,"8,323",66,"21,560",80,Final,,,,
201901,8501200101,"Electric motors; universal AC/DC motors, other than for toys, of an output exceeding 373W but not exceeding 746W",NMB,"11,250",150,"3,105",3,"14,355",153,Final,,,,
201901,8501200109,"Electric motors; universal AC/DC motors, other than for toys, of an output from 746W to 7kW inclusive",NMB,0,0,"8,673",14,"8,673",14,Final,,,,
201901,8501200901,"Electric motors; universal AC/DC motors, of an output not exceeding 75W",NMB,488,1,"3,584",8,"4,072",9,Final,,,,
201901,8501200909,"Electric motors; universal AC/DC motors, of an output exceeding 75W but not exceeding 186W",NMB,"4,112",2,0,0,"4,112",2,Final,,,,
201901,8501200929,"Electric motors; universal AC/DC motors, of an output exceeding 186kW",NMB,"7,010",7,"2,617",10,"9,627",17,Final,,,,
201901,8501310100,"Electric motors; DC motors, of an output exceeding 373W but not exceeding 750W",NMB,0,0,"15,961",150,"15,961",150,Final,,,,
201901,8501310900,"Electric motors; DC motors, of an output exceeding 37.5W but not exceeding 373W",NMB,"7,789",33,"14,696",81,"22,485",114,Final,,,,
201901,8501311900,"Electric generators; DC generators, of an output not exceeding 750W",NMB,"13,946",8,"8,831",2,"22,777",10,Final,,,,
201901,8501320100,"Electric motors; DC motors, of an output exceeding 750W but not exceeding 55kW",NMB,0,0,"9,987",81,"9,987",81,Final,,,,
201901,8501320900,"Electric motors; DC motors, of an output exceeding 55kW but not exceeding 75kW",NMB,647,3,"1,591",2,"2,238",5,Final,,,,
201901,8501321900,"Electric generators; DC generators, of an output exceeding 750W but not exceeding 75kW",NMB,907,2,"2,599",3,"3,506",5,Final,,,,
201901,8501400101,"Electric motors; AC motors, single-phase, of an output exceeding 373W but not exceeding 746W",NMB,"11,001",50,"7,186",70,"18,187",120,Final,,,,
201901,8501400119,"Electric motors; AC motors, single-phase, of an output exceeding 37kW but not exceeding 55kW",NMB,0,0,"6,863",3,"6,863",3,Final,,,,
201901,8501400909,"Electric motors; AC motors, single-phase, exceeding 75W but not exceeding 186W",NMB,0,0,"1,008",14,"1,008",14,Final,,,,
201901,8501400919,"Electric motors; AC motors, single-phase, exceeding 186W but not exceeding 373W",NMB,"1,195",1,"4,636",72,"5,831",73,Final,,,,
201901,8501510100,"Electric motors; AC motors, multi-phase, of an output exceeding 373W but not exceeding 750W",NMB,0,0,"3,223",10,"3,223",10,Final,,,,
201901,8501510900,"Electric motors; AC motors, multi-phase, of an output not exceeding 373W",NMB,0,0,277,1,277,1,Final,,,,
201901,8501520100,"Electric motors; AC motors, multi-phase, of an output exceeding 750W but not exceeding 55kW",NMB,"8,227",5,0,0,"8,227",5,Final,,,,
201901,8501520900,"Electric motors; AC motors, multi-phase, of an output exceeding 55kW but not exceeding 75kW",NMB,"10,072",6,"3,749",3,"13,821",9,Final,,,,
201901,8501610000,"Electric generators; (excluding generating sets), AC generators (alternators), of an output not exceeding 75kVA",NMB,"22,171",1,0,0,"22,171",1,Final,,,,
201901,8502110000,"Electric generating sets; with compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of an output not exceeding 75kVA",NMB,"12,150",2,"7,040",1,"19,190",3,Final,,,,
201901,8502120000,"Electric generating sets; with compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of an output exceeding 75kVA but not exceeding 375kVA",NMB,0,0,"5,775",11,"5,775",11,Final,,,,
201901,8502200000,Electric generating sets; with spark-ignition internal combustion piston engines,NMB,"421,044",105,"19,691",97,"440,735",202,Final,,,,
201901,8502390000,"Electric generating sets; (excluding those with spark-ignition or compression-ignition internal combustion piston engines), other than wind powered",NMB,"3,598",2,0,0,"3,598",2,Final,,,,
201901,8503000109,"Electric motors; parts, other than DC motors but including universal AC/DC motors, n.e.c. in heading no. 8503, of an output exceeding 373W but not exceeding 55W",,797,,0,,797,,Final,,,,
201901,8503000901,"Electric motors; parts, of DC motors of an output not exceeding 373W or exceeding 55kW",,"50,561",,0,,"50,561",,Final,,,,
201901,8503000909,"Electric motors; parts, of motors including universal AC/DC motors, of an output not exceeding 373W or exceeding 55kW (excluding DC motors)",,"170,884",,218,,"171,102",,Final,,,,
201901,8503001901,Electric generators; parts of DC generators,,0,,63,,63,,Final,,,,
201901,8503001919,"Electric motors, generators and generating sets; parts n.e.c. in heading no. 8503",,"148,462",,"22,636",,"171,098",,Final,,,,
201901,8504100900,"Discharge lamps or tubes; ballasts therefor, having a rated input voltage not exceeding 240 volts",,526,,0,,526,,Final,,,,
201901,8504210010,"Electrical transformers; liquid dielectric, having a power handling capacity not exceeding 650kVA",NMB,"157,803",17,0,0,"157,803",17,Final,,,,
201901,8504220010,"Electrical transformers; liquid dielectric, having a power handling capacity exceeding 650kVA but not exceeding 10,000kVA",NMB,"70,490",1,"300,000",1,"370,490",2,Final,,,,
201901,8504310100,"Electrical transformers having a power handling capacity not exceeding 1kVA, having a rated input voltage exceeding 240 volts (excluding liquid dielectric transformers)",,"688,782",,486,,"689,268",,Final,,,,
201901,8504310900,"Electrical transformers; having a power handling capacity not exceeding 1kVA, having a rated input voltage not exceeding 240 volts (excluding liquid dielectric transformers)",,"122,189",,"2,902",,"125,091",,Final,,,,
201901,8504320910,"Electrical transformers, having a power handling capacity exceeding 1kVA but not exceeding 16kVA, having a rated input voltage not exceeding 240 volts (excluding liquid dielectric transformers)",NMB,"14,569",48,"2,275",4,"16,844",52,Final,,,,
201901,8504330010,Electrical transformers; having a power handling capacity exceeding 16kVA but not exceeding 500kVA (excluding liquid dielectric transformers),NMB,"415,123",51,0,0,"415,123",51,Final,,,,
201901,8504340010,Electrical transformers; having a power handling capacity exceeding 500kVA (excluding liquid dielectric transformers),NMB,"523,970",30,0,0,"523,970",30,Final,,,,
201901,8504400710,"Electrical static converters; battery chargers, having an output of less than 10 amperes for batteries not over 12 volts, for use with nickel cadmium batteries of sizes AA, C, D and 9 volt only",NMB,"1,302",3,0,0,"1,302",3,Final,,,,
201901,8504400715,"Electrical static converters; battery chargers, having an output of less than 10 amperes for batteries not over 12 volts, for use with other than nickel cadmium batteries of sizes AA, C, D and 9 volt",NMB,"91,695",730,"28,372","1,766","120,067","2,496",Final,,,,
201901,8504400719,"Electrical static converters; battery chargers, having an output of 10 amperes or more, for batteries exceeding 12 volts",NMB,"2,116,580","1,210","117,886","3,350","2,234,466","4,560",Final,,,,
201901,8504401100,Electrical static converters; automotive rectifiers,NMB,"4,711",8,0,0,"4,711",8,Final,,,,
201901,8504401500,"Electrical static converters; (other than battery chargers), separately presented power supply units for automatic data processing machines",,"109,680",,"44,433",,"154,113",,Final,,,,
201901,8504401700,"Electrical static converters; static converters for automatic data processing machines or units thereof, or telecommunications equipment",NMB,"128,889",412,"3,575",27,"132,464",439,Final,,,,
201901,8504402900,"Electrical static converters; other than battery chargers and automotive rectifiers, other than separately presented power units for automatic data processing machines",NMB,"4,157,753","2,345","287,512","3,811","4,445,265","6,156",Final,,,,
201901,8504509000,Electrical inductors; n.e.c. in heading no. 8504,NMB,"15,869",210,"4,656",4,"20,525",214,Final,,,,
201901,8504902000,"Electrical transformers; parts, for those having a rated input voltage exceeding 240 volts",,28,,0,,28,,Final,,,,
201901,8504904000,"Electrical transformers; parts, for those having a rated input voltage not exceeding 240 volts",,"33,741",,"4,448",,"38,189",,Final,,,,
201901,8504906000,Electrical static converters; parts of battery chargers,,"10,638",,175,,"10,813",,Final,,,,
201901,8504909000,"Electrical static converters; parts (excluding those for battery chargers, automotive rectifiers, and printed circuit assemblies)",,"14,904",,0,,"14,904",,Final,,,,
201901,8504909900,Electrical inductors; other than of printed circuit assemblies,,"643,873",,0,,"643,873",,Final,,,,
201901,8505110000,"Magnets; permanent magnets and articles intended to become permanent magnets after magnetisation, of metal",,"28,271",,270,,"28,541",,Final,,,,
201901,8505190000,"Magnets; permanent magnets and articles intended to become permanent magnets after magnetisation, other than of metal",,765,,317,,"1,082",,Final,,,,
201901,8505200000,"Magnets; electro-magnetic couplings, clutches and brakes",NMB,"22,491",15,0,0,"22,491",15,Final,,,,
201901,8505900001,Magnets; electro-magnets,NMB,"2,408,227",192,754,51,"2,408,981",243,Final,,,,
201901,8505900009,"Magnets; electro-magnetic and permanent magnet chucks, clamps, vices and similar work holders",NMB,"1,500",1,0,0,"1,500",1,Final,,,,
201901,8505900019,"Magnets; of heading no. 8505, parts n.e.c. in heading no. 8505",,"125,434",,14,,"125,448",,Final,,,,
201901,8506100010,"Cells and batteries; primary, manganese dioxide, of an external volume not exceeding 300cm3, alkaline batteries",NCL,"8,712","6,240",130,32,"8,842","6,272",Final,,,,
201901,8506500001,"Cells and batteries; primary, lithium, (of an external volume not exceeding 300cm3)",NCL,"107,820","3,004","33,516",204,"141,336","3,208",Final,,,,
201901,8506800010,"Cells and batteries; primary, (other than manganese dioxide, mercuric oxide, silver oxide, lithium or air-zinc), of an external volume not exceeding 300cm3",NCL,0,0,608,384,608,384,Final,,,,
201901,8506800019,"Cells and batteries; primary, (other than manganese dioxide, mercuric oxide, silver oxide, lithium or air-zinc), of an external volume exceeding 300cm3",NCL,"29,376",514,"4,042",16,"33,418",530,Final,,,,
201901,8507100200,"Electric accumulators; lead-acid, of a kind used for starting piston engines, for use in the assembly of motor cars, including station wagons and racing cars, as may be determined by the Minister",NMB,0,0,"8,545",60,"8,545",60,Final,,,,
201901,8507100500,"Electric accumulators; lead-acid, of a kind used for starting piston engines, for use in the assembly of motor vehicles other than motor cars, as determined by the Minister",NMB,0,0,"1,345",1,"1,345",1,Final,,,,
201901,8507100901,"Electric accumulators; lead-acid, of a kind used for starting piston engines, for the passenger motor vehicles of heading no. 8703, DIN batteries",NMB,0,0,"15,649",123,"15,649",123,Final,,,,
201901,8507100929,"Electric accumulators; lead-acid, of a kind used for starting piston engines, for the passenger motor vehicles of heading no. 8703, other kinds n.e.c. in item no. 8507.10.09",NMB,"60,070",320,"3,096",28,"63,166",348,Final,,,,
201901,8507100949,"Electric accumulators; lead-acid, of a kind used for starting piston engines, other kinds n.e.c. in item no. 8507.10",NMB,"3,183",32,"1,767",4,"4,950",36,Final,,,,
201901,8507200000,"Electric accumulators; lead-acid, (other than for starting piston engines), including separators, whether or not rectangular (including square)",NMB,"72,469",430,"4,145",181,"76,614",611,Final,,,,
201901,8507300000,"Electric accumulators; nickel-cadmium, including separators, whether or not rectangular (including square)",NMB,840,47,"7,155",151,"7,995",198,Final,,,,
201901,8507500000,"Electric accumulators; nickel-metal hydride, including separators, whether or not rectangular (including square)",NMB,"5,128",704,0,0,"5,128",704,Final,,,,
201901,8507600000,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",NMB,"51,606",609,"16,142",45,"67,748",654,Final,,,,
201901,8507800010,"Electric accumulators; other than lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion, including separators, whether or not rectangular (including square)",NMB,"8,427",15,"32,905",201,"41,332",216,Final,,,,
201901,8507900000,Electric accumulators; parts n.e.c. in heading no. 8507,,"1,605",,769,,"2,374",,Final,,,,
201901,8508110010,"Vacuum cleaners; with self-contained electric motor, of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20L, portable, hand-held",NMB,"3,099",2,"5,284",21,"8,383",23,Final,,,,
201901,8508110019,"Vacuum cleaners; with self-contained electric motor, of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20L, other than portable hand-held type",NMB,"5,478",10,48,1,"5,526",11,Final,,,,
201901,8508190100,"Vacuum cleaners; with self-contained electric motor, of a power exceeding 1,500 W or having a dust bag or other receptacle capacity exceeding 20L, commercial or industrial types",NMB,0,0,597,3,597,3,Final,,,,
201901,8508190919,"Vacuum cleaners; with self-contained electric motor, of a power exceeding 1,500 W or having a dust bag or other receptacle capacity exceeding 20L, other than commercial, industrial or portable hand-held types",NMB,0,0,840,4,840,4,Final,,,,
201901,8508600000,Vacuum cleaners; other than with self-contained electric motor,NMB,"4,794",9,0,0,"4,794",9,Final,,,,
201901,8508700100,"Vacuum cleaners; parts, of commercial or industrial types",,"2,943",,160,,"3,103",,Final,,,,
201901,8508700900,"Vacuum cleaners; parts, other than parts of commercial or industrial types",,0,,"7,140",,"7,140",,Final,,,,
201901,8509400100,Electro-mechanical domestic appliances; food grinders with self-contained electric motor,NMB,0,0,"1,779",1,"1,779",1,Final,,,,
201901,8509401900,"Electro-mechanical domestic appliances; food mixers, with self-contained electric motor",NMB,"1,291",2,"9,764",30,"11,055",32,Final,,,,
201901,8509800100,"Electro-mechanical domestic appliances; food slicers, with self-contained electric motor",NMB,52,1,0,0,52,1,Final,,,,
201901,8509802919,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading no. 8508, n.e.c. in heading no. 8509",NMB,"40,356",54,"19,153",611,"59,509",665,Final,,,,
201901,8510200900,"Hair clippers; designed for clipping human hair, with a self-contained electric motor",,"5,508",,0,,"5,508",,Final,,,,
201901,8510300000,Hair-removing appliances; with self-contained electric motor,NMB,"6,584",500,432,60,"7,016",560,Final,,,,
201901,8511100000,Ignition or starting equipment; sparking plugs,NMB,"2,318",143,"56,245","4,832","58,563","4,975",Final,,,,
201901,8511200000,"Ignition or starting equipment; ignition magnetos, magneto-dynamos and magnetic flywheels, of a kind used for spark or compression-ignition internal combustion engines",,0,,"22,114",,"22,114",,Final,,,,
201901,8511300100,Ignition or starting equipment; distributors of a kind used for spark-ignition or compression-ignition internal combustion engines,NMB,"96,835",19,0,0,"96,835",19,Final,,,,
201901,8511301900,"Ignition or starting equipment; ignition coils, for use in the assembly of motor vehicles, other than as may be determined by the minister",NMB,833,2,163,5,996,7,Final,,,,
201901,8511400100,"Ignition or starting equipment; of a kind used for spark-ignition or compression-ignition internal combustion engines, starter motors",NMB,"15,259",12,"43,264",32,"58,523",44,Final,,,,
201901,8511400900,"Ignition or starting equipment; of a kind used for spark-ignition or compression-ignition internal combustion engines, starter generators (dual purpose)",NMB,0,0,"5,016",2,"5,016",2,Final,,,,
201901,8511500000,"Ignition or starting equipment; generators n.e.c. in heading no. 8511, of a kind used for spark or compression-ignition internal combustion engines",NMB,"11,511",18,"11,537",33,"23,048",51,Final,,,,
201901,8511800000,"Ignition or starting equipment; n.e.c. in heading no. 8511, of a kind used for spark or compression-ignition internal combustion engines",,"32,271",,"13,068",,"45,339",,Final,,,,
201901,8511900000,"Ignition or starting equipment; parts of the equipment of heading no. 8511, for use in spark-ignition or compression-ignition internal combustion engines",,0,,"3,362",,"3,362",,Final,,,,
201901,8512100009,"Lighting or visual signalling equipment; electrical, of a kind used on bicycles, other than dynamos or generators",,0,,332,,332,,Final,,,,
201901,8512200001,"Lighting equipment; electrical, of a kind used for motor vehicles (excluding articles of heading no. 8539)",,"644,761",,"20,189",,"664,950",,Final,,,,
201901,8512200009,"Visual signalling equipment; electrical, of a kind used in motor vehicles (excluding lighting equipment and articles of heading no. 8539)",,"546,508",,12,,"546,520",,Final,,,,
201901,8512301800,"Sound signalling equipment, electrical, used on cycles or motor vehicles (excluding articles of heading no. 8539), horns, other than for bicycles or for use in motor vehicle assembly",,450,,0,,450,,Final,,,,
201901,8512302900,"Sound signalling equipment; electrical, n.e.c. in item no. 8512.30, for uses other than on bicycles",,33,,"1,004",,"1,037",,Final,,,,
201901,8512400000,"Windscreen wipers, defrosters and demisters; electrical, of kinds used for cycles or motor vehicles",NMB,0,0,"1,391",91,"1,391",91,Final,,,,
201901,8512900009,"Lighting or visual signalling equipment; electrical, of a kind used on bicycles, parts of bicycles (other than of dynamos, generators and horns), parts for motor vehicles",,"125,662",,336,,"125,998",,Final,,,,
201901,8512900019,"Lighting or visual signalling equipment; electrical, of a kind used on bicycles, n.e.c. in item no. 8512.90.00",,149,,200,,349,,Final,,,,
201901,8513100011,"Lamps; portable, electric, designed to function by their own energy source (e.g. dry batteries), not lighting equipment of heading no. 8512, flashlights, torches (not designed as miners' safety lamps)",NMB,940,43,"6,474","2,544","7,414","2,587",Final,,,,
201901,8513100019,"Lamps; portable, electric, designed to function by their own energy source (e.g. dry batteries), not lighting equipment of heading no. 8512, (other than flashlights, torches or miners' safety lamps)",NMB,"1,330",42,"1,684",165,"3,014",207,Final,,,,
201901,8514309000,"Furnaces and ovens; electric, for industrial or laboratory use, n.e.c. in item no. 8514.30",,"74,867",,0,,"74,867",,Final,,,,
201901,8514909000,"Furnaces, ovens and heating equipment; parts of the industrial or laboratory equipment n.e.c. in item no. 8514.90",,0,,"2,036",,"2,036",,Final,,,,
201901,8515110000,"Brazing or soldering machines and apparatus; soldering irons and guns, whether or not capable of cutting",NMB,0,0,7,1,7,1,Final,,,,
201901,8515290010,"Welding machines and apparatus; for resistance welding of metal, other than fully or partly automatic, whether or not capable of cutting",NMB,412,2,0,0,412,2,Final,,,,
201901,8515310100,"Welding machines and apparatus; for plasma arc welding of metals, fully or partly automatic, whether or not capable of cutting",,0,,"1,400",,"1,400",,Final,,,,
201901,8515390100,"Welding machines and apparatus; for plasma arc welding of metals, other than fully or partly automatic, whether or not capable of cutting",,"4,300",,"4,945",,"9,245",,Final,,,,
201901,8515390919,"Welding machines and apparatus; for arc welding of metals, other than fully or partly automatic, kinds n.e.c. in item no. 8515.39, whether or not capable of cutting",,0,,"4,490",,"4,490",,Final,,,,
201901,8515809019,"Welding and cutting machines and apparatus; electric or laser-operated, n.e.c. in item no. 8515.80",,0,,"1,936",,"1,936",,Final,,,,
201901,8515809029,Electric machines and apparatus; for hot spraying of metals or cermets,,"3,000",,"2,199",,"5,199",,Final,,,,
201901,8515900900,"Welding machines and apparatus; parts, of plasma arc welding machines",,"43,535",,"67,412",,"110,947",,Final,,,,
201901,8515901100,"Welding machines and apparatus; parts, of resistance welding machines for welding plastics",,"15,000",,0,,"15,000",,Final,,,,
201901,8515902100,Electric machines and apparatus; parts of wire bonders,,"1,876",,0,,"1,876",,Final,,,,
201901,8515902519,Electric machines and apparatus; parts of other wave soldering machines of a kind used solely or principally for the manufacture of printed circuit assemblies,,0,,"2,000",,"2,000",,Final,,,,
201901,8515902910,"Electric machines and apparatus; parts of electric or laser-operated welding, brazing or soldering machines and apparatus, and similar machines for cutting, n.e.c. in item no. 8515.90",,319,,684,,"1,003",,Final,,,,
201901,8516100001,"Heaters; electric, instantaneous, domestic, (not exceeding 10kW input rating capacity)",NMB,362,16,160,13,522,29,Final,,,,
201901,8516100009,"Heaters; electric, instantaneous, other than domestic, n.e.c. in item no. 8516.10.00.01",NMB,"4,728",10,0,0,"4,728",10,Final,,,,
201901,8516100023,"Heaters; storage water heaters, domestic, exceeding 10kW input rating",NMB,98,1,0,0,98,1,Final,,,,
201901,8516290900,Heating apparatus; electric space heating apparatus (excluding storage heating radiators),NMB,"69,749","2,027","1,261",3,"71,010","2,030",Final,,,,
201901,8516310001,Hair-dressing apparatus; electro-thermic hair dryers,NMB,80,2,"1,404",4,"1,484",6,Final,,,,
201901,8516320000,"Hair-dressing apparatus; electro-thermic, other than hair dryers",NMB,"5,019",152,0,0,"5,019",152,Final,,,,
201901,8516330000,Hand-drying apparatus; electro-thermic,,523,,0,,523,,Final,,,,
201901,8516400000,Smoothing irons; electric,NMB,0,0,131,12,131,12,Final,,,,
201901,8516500000,"Ovens; microwave, of a kind used for domestic purposes",NMB,"14,978",37,"7,061",48,"22,039",85,Final,,,,
201901,8516600101,"Domestic stoves and ranges; wall ovens, (excluding microwaves)",NMB,"1,413",2,"43,479",69,"44,892",71,Final,,,,
201901,8516600111,"Domestic stoves and ranges; benchtop ovens, (excluding microwaves)",NMB,0,0,21,1,21,1,Final,,,,
201901,8516600121,Domestic stoves and ranges; free-standing ranges,NMB,0,0,"24,098",31,"24,098",31,Final,,,,
201901,8516600129,"Domestic stoves and ranges; n.e.c. in item no. 8516.60.01, other than free-standing ranges",NMB,0,0,"8,693",2,"8,693",2,Final,,,,
201901,8516601901,"Cooking plates, boiling rings and the like; cook tops",NMB,229,1,"10,279",13,"10,508",14,Final,,,,
201901,8516601909,"Cooking plates, boiling rings, grillers and roasters; (excluding microwave ovens, coffee roasting appliances and cook tops)",NMB,"1,273",4,0,0,"1,273",4,Final,,,,
201901,8516710101,"Electro-thermic appliances; coffee makers, (other than drip and percolator types), espresso/cappuccino type",NMB,345,2,"63,759",408,"64,104",410,Final,,,,
201901,8516710109,"Electro-thermic appliances; coffee makers, (other than drip and percolator types), other than espresso/cappuccino type",NMB,"14,184",2,"21,768",4,"35,952",6,Final,,,,
201901,8516710901,"Electro-thermic appliances; coffee makers, of the drip and percolator types, and tea makers of all types",NMB,"2,926",1,0,0,"2,926",1,Final,,,,
201901,8516720000,"Electro-thermic appliances; toasters, of a kind used for domestic purposes",NMB,"65,931","3,116","1,530",34,"67,461","3,150",Final,,,,
201901,8516790100,Electro-thermic appliances; perfume and incense heaters and heaters for diffusing insecticides,,0,,977,,977,,Final,,,,
201901,8516790900,Electro-thermic appliances; automatic rice cookers,,0,,34,,34,,Final,,,,
201901,8516791905,Electro-thermic appliances; deep fryers,NMB,573,8,734,10,"1,307",18,Final,,,,
201901,8516791909,Electrical machinery and equipment and parts thereof; other electro-thermic appliances n.e.c. in heading no. 8516,,"17,216",,"12,073",,"29,289",,Final,,,,
201901,8516800000,"Resistors; electric heating, other than those of heading no. 8545",,"8,094",,"1,177",,"9,271",,Final,,,,
201901,8516900000,"Electro-thermic appliances; parts, of heating resistors, of water, space and soil heaters, hair-dressing apparatus, hand dryers, smoothing irons and other domestic appliances of heading no. 8516",,"27,373",,"44,070",,"71,443",,Final,,,,
201901,8517110010,"Telephone sets; line telephone sets with cordless handsets, incorporating line identification facilities for use with small business systems (SBS), systems dependent",NMB,0,0,"27,406",35,"27,406",35,Final,,,,
201901,8517110015,"Telephone sets; line telephone sets with cordless handsets, not incorporating line identification facilities for use with small business systems (SBS), systems dependent",NMB,200,2,"8,037",106,"8,237",108,Final,,,,
201901,8517120013,"Telephone sets; for cellular or other wireless networks, mobile telephones",,"1,097,109",,"3,247,899",,"4,345,008",,Final,,,,
201901,8517120015,"Telephone sets; for cellular or other wireless networks, radio-telephones",,"1,853,556",,"9,796",,"1,863,352",,Final,,,,
201901,8517120019,"Telephone sets; for cellular or other wireless networks, n.e.c. in item no. 8517.12",,0,,"12,025",,"12,025",,Final,,,,
201901,8517180019,"Telephone sets; not incorporating line identification facilities for use with small business systems (SBS), not systems dependent, (other than with cordless handsets, not for cellular or other wireless networks)",NMB,"495,966","1,179","14,387",69,"510,353","1,248",Final,,,,
201901,8517610700,Base stations; transmission apparatus for radio-telephony or radio-telegraphy,,"3,506",,95,,"3,601",,Final,,,,
201901,8517610919,Base stations; apparatus n.e.c. in item no. 8517.61,,"126,486",,0,,"126,486",,Final,,,,
201901,8517620100,"Communication apparatus; machines for reception, conversion and transmission or regeneration of voice, images or other data, units of automatic data processing machines",,"206,139",,"659,739",,"865,878",,Final,,,,
201901,8517620500,"Communication apparatus; machines for reception, conversion and transmission or regeneration of voice, images or other data, teleprinters",,"15,895",,"146,915",,"162,810",,Final,,,,
201901,8517620910,"Communication apparatus; telephonic or telegraphic switching apparatus, telephonic switching apparatus for small business systems (SBS)",NMB,"1,367",4,0,0,"1,367",4,Final,,,,
201901,8517621510,"Communication apparatus; apparatus for carrier-current line systems, bandwidth management equipment",NMB,"2,021",6,0,0,"2,021",6,Final,,,,
201901,8517621513,"Communication apparatus; apparatus for carrier-current line systems, modems",NMB,"4,267",9,"30,116",33,"34,383",42,Final,,,,
201901,8517621517,"Communication apparatus; apparatus for carrier-current line systems, multiplexors, pulse code modulation (PCM) exceeding 2.5 MBits/s",NMB,0,0,645,1,645,1,Final,,,,
201901,8517621519,"Communication apparatus; apparatus for carrier-current line systems, network terminating units",NMB,"22,451",13,"4,125",16,"26,576",29,Final,,,,
201901,8517621529,"Communication apparatus; apparatus for carrier-current line systems, (other than network terminating units, multiplexers, modems or bandwidth management equipment)",NMB,"43,025",28,"89,714",191,"132,739",219,Final,,,,
201901,8517621535,"Communication apparatus; apparatus for digital line systems, telephonic",NMB,0,0,"4,970",1,"4,970",1,Final,,,,
201901,8517621539,"Communication apparatus; apparatus for digital line systems, other than telephonic",NMB,"59,768",116,"1,016,301","1,819","1,076,069","1,935",Final,,,,
201901,8517622800,Communication apparatus; transmission apparatus for radio-telephony or radio-telegraphy (other than base stations or cordless microphones),,"254,212",,"53,831",,"308,043",,Final,,,,
201901,8517622900,"Communication apparatus; transmission apparatus incorporating reception apparatus, for radio-telephony or radio-telegraphy",,"394,816",,"54,614",,"449,430",,Final,,,,
