Month,Harmonised System Code,Harmonised System Description,Unit Qty,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status
202305,8903210000,"Sailboats; (other than inflatable) with or without auxiliary motor, for pleasure or sports, of a length not exceeding 7.5m",NMB,"1,648","5,104",1,Provisional
202305,8903220000,"Sailboats; (other than inflatable) with or without auxiliary motor, for pleasure or sports, of a length exceeding 7.5m but not exceeding 24m",NMB,"1,596,667","1,816,356",5,Provisional
202305,8903310000,"Motorboats; (other than outboard motorboats), for pleasure or sports, other than inflatable, of a length not exceeding 7.5m",NMB,"1,046,129","1,057,075",8,Provisional
202305,8903320000,"Motorboats; (other than outboard motorboats), for pleasure or sports, other than inflatable, of a length exceeding 7.5m but not exceeding 24m",NMB,"13,466,416","14,671,867",11,Provisional
202305,8903930010,"Vessels; power-driven, (other than sailboats and motorboats), for pleasure or sports, other than inflatable, of a length not exceeding 7.5m",NMB,"393,203","467,278",4,Provisional
202305,8903930030,"Vessels; for pleasure or sports, n.e.c. in heading no. 8903, not power driven, other than inflatable, of a length not exceeding 7.5m",NMB,"106,280","109,319",15,Provisional
202305,8903990010,"Vessels; power-driven, (other than sailboats and motorboats), for pleasure or sports, other than inflatable, of a length exceeding 7.5m",NMB,"669,003","732,924",3,Provisional
202305,8903990020,"Vessels; dinghies, canoes and racing skiffs, not power driven, for pleasure or sports, other than inflatable, of a length exceeding 7.5m",NMB,"134,633","162,392",53,Provisional
202305,8903990030,"Vessels; for pleasure or sports, n.e.c. in heading no. 8903, not power driven, other than inflatable, of a length exceeding 7.5m",NMB,881,"1,063",36,Provisional
202305,8906901000,"Vessels; other, including lifeboats other than rowing boats, other than warships, less than 10 metres in overall length",NMB,"2,198","2,198",1,Provisional
202305,8906901711,"Vessels; other, including lifeboats other than rowing boats, other than warships, exceeding 18 metres but not exceeding 50 metres in overall length",NMB,"2,841,452","2,916,366",1,Provisional
202305,8907100000,Rafts; inflatable,NMB,"739,223","767,086",91,Provisional
202305,8907900000,"Floating structures; tanks, coffer-dams, landing stages, buoys and beacons",NMB,"84,366","91,361","2,084",Provisional
202305,9001100100,"Optical fibres, optical fibre bundles and cables; (excluding those of heading no. 8544), optical fibre cables",KGM,"155,244","158,616","7,550",Provisional
202305,9001100900,"Optical fibres, optical fibre bundles and cables; (excluding those of heading no. 8544), other than optical fibre cables",KGM,"9,578","9,940",15,Provisional
202305,9001200000,"Optical elements; polarising material, sheets and plates thereof",,"3,173","3,704",,Provisional
202305,9001300000,"Lenses, contact; of any material, unmounted, excluding elements of glass not optically worked",,"2,388,931","2,460,970",,Provisional
202305,9001400000,"Lenses, spectacle; of glass, unmounted, excluding elements of glass not optically worked",,"25,209","25,967",,Provisional
202305,9001500000,"Lenses, spectacle; unmounted, of materials other than glass",,"1,032,971","1,070,212",,Provisional
202305,9001900700,"Filters, photographic colour; unmounted, of any material, excluding elements of glass not optically worked",,854,924,,Provisional
202305,9001900901,"Lenses and prisms; (other than ophthalmic contact lenses and spectacle lenses), unmounted, of any material, excluding elements of glass not optically worked",,"201,920","203,842",,Provisional
202305,9001900919,"Optical elements; n.e.c. in heading no. 9001, of any material, unmounted, excluding elements of glass not optically worked",,"487,569","494,978",,Provisional
202305,9002110001,"Lenses, objective; for photographic cameras for micro-filming or for photo-process engraving, for 35mm cinematographic cameras for photographic enlargers or reducers",,"21,797","22,881",,Provisional
202305,9002110011,"Lenses, objective; for projectors",,"42,650","43,243",,Provisional
202305,9002110019,"Lenses, objective; for cameras or photographic enlargers or reducers n.e.c. in item no. 9002.11.00",,"1,030,241","1,049,065",,Provisional
202305,9002199000,"Lenses; objective, (other than for cameras, projectors or photographic enlargers or reducers), mounted, of any material (excluding elements of glass not optically worked)",,"242,574","249,484",,Provisional
202305,9002209010,"Filters; photographic colour, mounted as parts or fittings for instruments or apparatus",,403,421,,Provisional
202305,9002209019,"Filters; excluding photographic colour, mounted as parts or fittings for instruments or apparatus",,"142,467","152,411",,Provisional
202305,9002909000,"Optical elements; n.e.c. in heading no. 9002 (e.g. prisms and mirrors), mounted, being parts or fittings for instruments or apparatus, of any material (excluding elements of glass not optically worked)",,"100,695","104,944",,Provisional
202305,9003110000,"Frames and mountings; for spectacles, goggles or the like, of plastics",NMB,"583,055","598,987","9,650",Provisional
202305,9003190000,"Frames and mountings; for spectacles, goggles or the like, of materials other than plastics",NMB,"746,681","764,915","12,933",Provisional
202305,9003900000,"Frames and mountings; parts for spectacles, goggles or the like",NMB,"48,329","51,873","13,408",Provisional
202305,9004100001,"Sunglasses; corrective, protective or other",NMB,"1,973,277","2,049,646","281,070",Provisional
202305,9004900103,"Goggles and the like; corrective, protective or other, swim",NMB,"379,972","393,368","91,685",Provisional
202305,9004900105,"Goggles and the like; corrective, protective or other, ski",NMB,"224,404","233,838","5,294",Provisional
202305,9004900109,"Goggles and the like; corrective, protective or other, (other than swim or ski)",NMB,"554,006","571,392","130,432",Provisional
202305,9004900901,"Spectacles and the like; (other than sunglasses or goggles), corrective or other, frames for ophthalmic spectacles fitted temporarily with imitation lenses",NMB,"130,128","134,193","5,015",Provisional
202305,9004900909,"Spectacles and the like; (other than sunglasses or goggles), corrective or other, other than frames for ophthalmic spectacles fitted temporarily with imitation lenses",NMB,"4,294,050","4,381,973","220,260",Provisional
202305,9005100000,Binoculars,,"203,619","210,783",,Provisional
202305,9005800000,"Monoculars; other optical telescopes and astronomical instruments, excluding instruments for radio-astronomy",,"334,059","342,323",,Provisional
202305,9005900010,"Binoculars, monoculars, other optical telescopes, astronomical instruments (excluding those of radio-astronomy); parts and accessories (including mountings)",,"80,364","83,442",,Provisional
202305,9006300000,"Cameras, photographic (excluding cinematographic); specially designed for underwater use, aerial survey, medical or surgical examination of internal organs; comparison cameras for forensic or criminological use",NMB,"949,644","967,172","1,241",Provisional
202305,9006400000,"Cameras, photographic (excluding cinematographic); instant print cameras",NMB,"475,162","492,868","7,047",Provisional
202305,9006530020,"Cameras, photographic (excluding cinematographic), for roll film of a width of 35mm; of a kind used for recording documents on microfilm, microfiche or other microforms",NMB,"6,023","6,157",38,Provisional
202305,9006530030,"Cameras, photographic (excluding cinematographic), for roll film of a width of 35mm: other than of a kind used for recording documents on microfilm, microfiche or other microforms",NMB,"42,656","44,154","2,646",Provisional
202305,9006590030,"Cameras, photographic (excluding cinematographic); of a kind used for recording documents on microfilm, microfiche or other microforms, n.e.c. in heading no. 9006",NMB,"2,400","2,400",3,Provisional
202305,9006590040,"Cameras, photographic (excluding cinematographic); other than of a kind used for recording documents on microfilm, microfiche or other microforms, n.e.c. in heading no. 9006",NMB,"35,377","36,661",45,Provisional
202305,9006610001,"Photographic flashlight apparatus; discharge lamp (electronic), portable",NMB,"4,047","4,160",11,Provisional
202305,9006610009,"Photographic flashlight apparatus; discharge lamp (electronic), non-portable",NMB,935,957,1,Provisional
202305,9006690010,"Photographic flashlight apparatus; flashbulbs, flashcubes and the like",NMB,"3,329","3,384",47,Provisional
202305,9006690015,"Photographic flashlight apparatus; portable, excluding discharge lamp (electronic)",NMB,"63,608","65,050",629,Provisional
202305,9006690019,"Photographic flashlight apparatus; non-portable, excluding discharge lamp (electronic)",NMB,107,111,1,Provisional
202305,9006910012,Cameras; photographic (excluding cinematographic); parts and accessories of items 9006.53.00 and 9006.59.00,,"15,766","17,017",,Provisional
202305,9006910019,"Cameras; photographic (excluding cinematographic); parts and accessories, other than of items 9006.53.00 and 9006.59.00",,"538,012","554,760",,Provisional
202305,9006990000,"Photographic flashlight apparatus; parts and accessories, for other than cameras",,"42,575","44,054",,Provisional
202305,9007100015,"Cameras; cinematographic; whether or not incorporating sound recording apparatus, for 35mm film",NMB,"298,022","302,935",289,Provisional
202305,9007100019,"Cameras; cinematographic; whether or not incorporating sound recording apparatus, for film n.e.c. in heading 9007",NMB,"46,859","46,959",11,Provisional
202305,9007200009,"Projectors, cinematographic; whether or not incorporating sound recording or reproducing apparatus, for film of width 16mm or more",NMB,"19,980","21,026",63,Provisional
202305,9007910010,"Cameras, cinematographic; parts and accessories, whether or not incorporating sound recording apparatus, for 35mm cameras",,"3,940","4,172",,Provisional
202305,9007910019,"Cameras, cinematographic; parts and accessories, whether or not incorporating sound recording apparatus, n.e.c. in item no. 9007.91.00",,"188,782","201,489",,Provisional
202305,9007920000,"Projectors, cinematographic; parts and accessories, whether or not incorporating sound reproducing apparatus",,"13,464","14,314",,Provisional
202305,9008500010,"Projectors, image; slide, excluding cinematographic",NMB,164,177,2,Provisional
202305,9008500019,"Projectors, image; other than slide projectors, microfilm, microfiche or other microform readers, excluding cinematographic",NMB,"57,993","59,151",482,Provisional
202305,9008500029,"Photographic enlargers and reducers; negatives of less than 6cm x 7cm, excluding cinematographic",,"1,351","1,692",,Provisional
202305,9008900001,Image projector parts and accessories,NMB,"4,368","4,555",34,Provisional
202305,9010501010,"Photographic laboratory apparatus and equipment; n.e.c. in item no. 9010.10 or 9010.4, for photographic (including cinematographic) laboratories; negatoscopes; film measuring apparatus and footage counters",,643,682,,Provisional
202305,9010609000,Photographic laboratory apparatus and equipment (including cinematographic); projection screens,,"75,439","84,102",,Provisional
202305,9010902000,Photographic laboratory apparatus and equipment (including cinematographic); parts and accessories for projection screens,,"12,339","12,636",,Provisional
202305,9010909000,Photographic laboratory apparatus and equipment (including cinematographic); parts and accessories n.e.c. in item no. 9010.90,,"2,610","2,802",,Provisional
202305,9011100010,"Microscopes, compound optical; stereoscopic microscopes",,"50,879","54,990",,Provisional
202305,9011200010,"Microscopes, compound optical; for photomicrography, cinephotomicrography or microprojection",,"2,926","2,926",,Provisional
202305,9011800000,"Microscopes, compound optical; (other than stereoscopic and microscopes for photomicrography, cinephotomicrography or microprojection)",,"780,803","794,919",,Provisional
202305,9011900010,"Microscopes, compound optical; parts and accessories (including those for photomicrography, cinephotomicrography or microprojection)",,"168,494","177,688",,Provisional
202305,9012100010,Microscopes (excluding optical microscopes); diffraction apparatus,,"9,081","9,439",,Provisional
202305,9012900010,Microscopes (excluding optical microscopes); diffraction apparatus; parts and accessories,,"16,768","17,089",,Provisional
202305,9013100000,"Optical appliances and instruments; telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of this chapter",,"827,755","847,075",,Provisional
202305,9013200000,Lasers; other than laser diodes,,"850,074","859,502",,Provisional
202305,9013800020,"Optical devices, appliances and instruments; n.e.c. in heading no. 9013",,"292,690","306,693",,Provisional
202305,9013900000,Optical appliances and instruments; parts and accessories for articles of heading no. 9013,,"331,581","337,104",,Provisional
202305,9014100000,Navigational instruments and appliances; direction finding compasses,,"48,296","51,787",,Provisional
202305,9014209000,Navigational instruments and appliances; for aeronautical or space navigation (excluding compasses),,"2,928,753","2,953,237",,Provisional
202305,9014809000,Navigational instruments and appliances; for navigation other than aeronautical or space navigation (excluding direction finding compasses),,"1,356,950","1,368,458",,Provisional
202305,9014900000,Navigational instruments and appliances; parts and accessories,,"329,683","339,482",,Provisional
202305,9015100000,Rangefinders,,"383,532","392,717",,Provisional
202305,9015200000,Surveying equipment; theodolites and tachymeters (tacheometers),,"353,124","359,812",,Provisional
202305,9015300000,Surveying equipment; levels,,"547,439","570,480",,Provisional
202305,9015400000,Surveying equipment; photogrammetrical surveying instruments and appliances,,"25,694","26,942",,Provisional
202305,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,"3,489,238","3,670,811",,Provisional
202305,9015900010,Surveying equipment; parts and accessories for articles of heading no. 9015,,"390,827","417,480",,Provisional
202305,9016000000,"Balances; of a sensitivity of 5cg or better, with or without weights",,"66,702","68,453",,Provisional
202305,9017100000,Drafting tables and machines; whether or not automatic,,208,218,,Provisional
202305,9017200110,"Mathematical calculating instruments; slide rules, disc calculators and the like",,"10,479","10,983",,Provisional
202305,9017201910,"Drawing, marking-out or mathematical calculating equipment; rules",,"18,973","19,631",,Provisional
202305,9017201919,"Drawing, marking-out or mathematical calculating equipment; n.e.c. in item no. 9017.20",,"141,507","149,669",,Provisional
202305,9017300000,"Mathematical equipment; micrometers, callipers and gauges",,"192,742","200,462",,Provisional
202305,9017801100,"Mathematical instruments; for measuring length, for use in the hand, rulers",,"60,543","63,453",,Provisional
202305,9017801900,"Mathematical instruments; for measuring length, for use in the hand, n.e.c. in chapter 90",,"463,275","479,929",,Provisional
202305,9017900910,"Drawing, marking-out equipment and mathematical calculating instruments; parts and accessories for those listed in heading no. 9017, (excluding slide rules, disc calculators and the like)",,"5,658","6,182",,Provisional
202305,9018110000,"Medical, surgical instruments and appliances; electro-cardiographs",,"277,249","304,169",,Provisional
202305,9018120000,"Medical, surgical instruments and appliances; ultrasonic scanning apparatus",,"1,962,830","2,012,818",,Provisional
202305,9018130000,"Medical, surgical instruments and appliances; magnetic resonance imaging apparatus",,"1,173,959","1,190,529",,Provisional
202305,9018140000,"Medical, surgical instruments and appliances; scintigraphic apparatus",,"3,930","4,011",,Provisional
202305,9018190000,"Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1",,"6,544,425","6,743,431",,Provisional
202305,9018200000,"Medical, surgical instruments and appliances; ultra-violet or infra-red ray apparatus",,"512,539","540,638",,Provisional
202305,9018310100,"Medical, surgical instruments and appliances; syringes, for drenching, with or without needles",NMB,"46,444","49,086","3,002",Provisional
202305,9018310900,"Medical, surgical instruments and appliances; syringes, other than for drenching, with or without needles",,"2,190,306","2,336,928",,Provisional
202305,9018320000,"Medical, surgical instruments and appliances; tubular metal needles and needles for sutures",,"1,019,847","1,066,951",,Provisional
202305,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,"9,167,036","9,467,015",,Provisional
202305,9018410000,"Dental instruments and appliances; dental drill engines, whether or not combined on a single base with other dental equipment",,"44,188","46,133",,Provisional
202305,9018490000,Dental instruments and appliances; other than dental drill engines,,"3,617,135","3,755,963",,Provisional
202305,9018500100,Ophthalmic instruments and appliances; electro-medical apparatus,,"1,493,768","1,544,468",,Provisional
202305,9018500900,Ophthalmic instruments and appliances; other than electro-medical apparatus,,"1,425,190","1,581,534",,Provisional
202305,9018900201,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018, electro-medical apparatus, incubators for babies",,"19,841","24,406",,Provisional
202305,9018900210,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018, electro-medical apparatus, other than incubators for babies",,"5,048,507","5,219,389",,Provisional
202305,9018901910,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018",,"39,308,312","40,594,720",,Provisional
202305,9019100100,Mechano-therapy appliances; vibratory massage machines,NMB,"1,159,275","1,183,392","46,009",Provisional
202305,9019100900,"Mechano-therapy appliances; massage apparatus, other than vibratory massage machines",NMB,"2,525,977","2,713,775","14,824",Provisional
202305,9019101100,Mechano-therapy appliances; psychological aptitude-testing apparatus,NMB,"43,830","44,025",65,Provisional
202305,9019101900,Mechano-therapy appliances; n.e.c. in heading no. 9019,NMB,"215,899","224,451","2,439",Provisional
202305,9019200000,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",,"4,585,323","4,748,010",,Provisional
202305,9020000000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,,"1,583,431","1,679,137",,Provisional
202305,9021100100,"Orthopaedic or fracture appliances; threaded self-tapping screws, of stainless steel",KGM,"2,041","2,074",17,Provisional
202305,9021100300,"Orthopaedic or fracture appliances; threaded screw studs and studding, of stainless steel",KGM,"4,068","4,133",0,Provisional
202305,9021100500,"Orthopaedic or fracture appliances; screws of stainless steel, n.e.c. in item 9021.10",KGM,"12,842","13,063",5,Provisional
202305,9021100900,"Orthopaedic or fracture appliances; threaded articles other than screw and nuts, of stainless steel",KGM,"18,981","19,454",67,Provisional
202305,9021101300,"Orthopaedic or fracture appliances; non-threaded articles, of stainless steel, cotters and cotter-pins",KGM,"4,597","4,710",9,Provisional
202305,9021101500,"Orthopaedic or fracture appliances; non-threaded articles, of stainless steel, other than washers, cotters or cotter-pins",KGM,"151,018","155,725","10,907",Provisional
202305,9021102010,"Orthopaedic or fracture appliances; veterinary orthopaedic appliances, of stainless steel",,"1,136","1,412",,Provisional
202305,9021102018,"Orthopaedic or fracture appliances; veterinary orthopaedic appliances, of other than stainless steel, titanium or nickel-titanium alloy",,"20,562","20,912",,Provisional
202305,9021102020,"Orthopaedic or fracture appliances; crutches, surgical belts and trusses, splints and other fracture appliances n.e.c. in item no. 9021.1, of stainless steel",,"23,755","24,117",,Provisional
202305,9021102022,"Orthopaedic or fracture appliances; crutches, surgical belts and trusses, splints and other fracture appliances n.e.c. in item no. 9021.1, of titanium or nickel-titanium alloy",,"397,862","407,827",,Provisional
202305,9021102028,"Orthopaedic or fracture appliances; crutches, surgical belts and trusses, splints and other fracture appliances n.e.c. in item no. 9021.1, of other than stainless steel, titanium or nickel-titanium alloy",,"5,926,510","6,064,570",,Provisional
202305,9021210000,Dental fittings; artificial teeth,NMB,"804,425","831,358","47,328",Provisional
202305,9021290300,"Dental fittings; other than artificial teeth, threaded articles of stainless steel, screw studs and studding",KGM,"1,004","1,084",0,Provisional
202305,9021292010,"Dental fittings; other than artificial teeth, dentists' accessories for making crowns and dentures, of stainless steel (excluding crews, washer, cotters or cotter-pins threaded or not)",,"21,040","21,760",,Provisional
202305,9021292012,"Dental fittings; other than artificial teeth, dentists' accessories for making crowns and dentures, of titanium or nickel-titanium alloy (excluding screws, washer, cotters or cotter-pins threaded or not)",,"9,837","10,118",,Provisional
202305,9021292018,"Dental fittings; other than artificial teeth, dentists' accessories for making crowns and dentures, of other than stainless steel, titanium or nickel-titanium alloy (excluding screws, washer, cotters or cotter-pins threaded or not)",,"479,227","482,994",,Provisional
202305,9021292020,"Dental fittings; other than artificial teeth or dentists' accessories for making crowns and dentures, of stainless steel (excluding screws, washer, cotters or cotter-pins threaded or not)",,"34,456","35,537",,Provisional
202305,9021292022,"Dental fittings; other than artificial teeth or dentists' accessories for making crowns and dentures, of titanium or nickel-titanium alloy (excluding screws, washer, cotters or cotter-pins threaded or not)",,"7,404","7,668",,Provisional
202305,9021292028,"Dental fittings; other than artificial teeth or dentists' accessories for making crowns and dentures, of other than stainless steel, titanium or nickel-titanium alloy (excluding screws, washer, cotters or cotter-pins threaded or not)",,"676,179","685,997",,Provisional
202305,9021310000,Artificial parts of the body; artificial joints,,"7,835,462","7,956,947",,Provisional
202305,9021390011,Artificial parts of the body; limbs and parts of limbs,NMB,"149,545","149,608",62,Provisional
202305,9021390015,Artificial parts of the body; eyes,,"349,897","357,102",,Provisional
202305,9021390019,"Artificial parts of the body; (other than joints, limbs, parts of limbs and eyes)",,"6,758,635","6,865,616",,Provisional
202305,9021400000,Hearing aids (excluding parts and accessories),NMB,"13,732,931","13,763,286","15,280",Provisional
202305,9021500000,Pacemakers; for stimulating heart muscles (excluding parts and accessories),,"757,890","758,283",,Provisional
202305,9021900001,"Appliances; worn, carried or implanted in the body, to compensate for a defect or disability, parts of hearing aids",,"1,848,002","1,856,382",,Provisional
202305,9021900009,"Appliances; worn, carried or implanted in the body, to compensate for a defect or disability, other than parts of hearing aids",,"6,519,758","6,558,303",,Provisional
202305,9021900019,"Appliances; worn, carried or implanted in the body, to compensate for a defect or disability, n.e.c. in heading no. 9021",,"946,026","969,687",,Provisional
202305,9022120000,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, whether or not for medical, surgical, dental or veterinary uses, computed tomography apparatus",,"2,373,527","2,406,400",,Provisional
202305,9022130000,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for dental uses, excluding computed tomography apparatus",,"345,536","358,154",,Provisional
202305,9022140000,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for medical, surgical or veterinary uses, not dental uses, excluding computed tomography apparatus",,"2,374,558","2,466,451",,Provisional
202305,9022190000,"Apparatus based on the use of x-rays, including radiography or radiotherapy apparatus; for other than medical, surgical, dental or veterinary uses",,"1,020,701","1,045,582",,Provisional
202305,9022210010,"Apparatus based on the use of alpha, beta, gamma or other ionising radiations, including radiography or radiotherapy apparatus; for medical, surgical, dental or veterinary uses",,"115,745","118,264",,Provisional
202305,9022290010,"Apparatus based on the use of alpha, beta, gamma or other ionising radiations, including radiography or radiotherapy apparatus; (for other than medical, surgical, dental or veterinary uses)",,"124,399","125,995",,Provisional
202305,9022300000,X-ray tubes,NMB,"186,328","188,473",4,Provisional
202305,9022900001,X-ray generators,NMB,"16,839","17,541",3,Provisional
202305,9022900011,X-ray generators; parts and accessories,NMB,"104,629","112,111",42,Provisional
202305,9022900019,X-ray tubes; parts and accessories,NMB,"19,052","19,462",4,Provisional
202305,9022900029,"Apparatus based on use of x-rays and similar; parts and accessories (high tension generators, control panels and desks, screens, examination or treatment tables, chairs and the like)",,"1,336,250","1,403,948",,Provisional
202305,9023000000,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",,"1,433,936","1,503,391",,Provisional
202305,9024100000,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",,"56,718","60,914",,Provisional
202305,9024809000,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials, other than metals",,"438,065","462,565",,Provisional
202305,9024900000,"Machines and appliances; parts and accessories, for those testing hardness, strength compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",,"149,686","157,449",,Provisional
202305,9025110000,"Thermometers and pyrometers; liquid filled, for direct reading, not combined with other instruments",,"23,663","25,290",,Provisional
202305,9025199000,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",,"1,232,674","1,269,439",,Provisional
202305,9025800001,"Barometers; recording or not, not combined with other instruments",,"5,528","5,705",,Provisional
202305,9025800009,"Hydrometers and similar floating instruments, hygrometers, psychrometers, barometers, pyrometers, thermometers; recording or not, any combination of these instruments (excluding pyrometers, thermometers or barometers not combined with other instruments)",,"2,012,828","2,067,253",,Provisional
202305,9025900000,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments, parts and accessories",,"162,825","168,718",,Provisional
202305,9026109000,Instruments and apparatus; for measuring or checking the flow or level of liquids,,"3,454,776","3,620,120",,Provisional
202305,9026200100,"Instruments and apparatus; automotive vacuum gauges, for measuring or checking pressure",,"13,865","15,174",,Provisional
202305,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,"2,227,148","2,321,119",,Provisional
202305,9026809000,Instruments or apparatus; n.e.c. in heading no. 9026,,"897,864","939,289",,Provisional
202305,9026909000,"Instruments and apparatus; parts and accessories for those measuring or checking the flow, level, pressure or other variables of liquids of gases (excluding those of heading no. 9014, 9015, 9028 or 9032)",,"480,777","500,113",,Provisional
202305,9027100000,"Instruments and apparatus; gas or smoke analysis apparatus, for physical or chemical analysis",,"1,664,188","1,719,489",,Provisional
202305,9027200000,Chromatographs and electrophoresis instruments,,"584,542","597,295",,Provisional
202305,9027300000,"Spectrometers, spectrophotometers and spectrographs; using optical radiations (UV, visible, IR)",,"2,004,743","2,042,752",,Provisional
202305,9027500000,"Instruments and apparatus; using optical radiations (UV, visible, IR), (other than spectrometers, spectrophotometers and spectrographs)",,"3,255,442","3,380,432",,Provisional
202305,9027810000,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, mass spectrometers",,"124,989","129,461",,Provisional
202305,9027890010,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, exposure meters",,"1,921","2,039",,Provisional
202305,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,"4,769,758","4,931,098",,Provisional
202305,9027900001,Microtomes,NMB,"3,057","3,123",4,Provisional
202305,9027900009,Microtomes; parts and accessories,,"3,797,059","3,969,415",,Provisional
202305,9028100001,"Meters; gas, supply or production meters, including calibrating meters, for domestic purposes",NMB,"3,431","3,616",52,Provisional
202305,9028100009,"Meters; gas, supply or production meters, including calibrating meters, for other than domestic purposes",NMB,"353,080","354,684","2,044",Provisional
202305,9028200001,"Meters; water, supply or production meters, including calibrating meters",NMB,"186,277","195,958","2,767",Provisional
202305,9028200009,"Meters; liquid, supply or production meters, including calibrating meters, other than water",NMB,"184,870","196,608",888,Provisional
202305,9028300001,"Meters; electricity supply or production meters, for house service",NMB,"1,259,076","1,269,610","8,828",Provisional
202305,9028300009,"Meters; electricity supply or production meters, other than for house service",NMB,"3,009,345","3,020,438","15,500",Provisional
202305,9028909000,"Meters; parts and accessories of gas, liquid, electricity supply or production meters, including calibrating meters thereof",,"53,138","55,209",,Provisional
202305,9029100019,"Revolution counters, production counters, mileometers, pedometers and the like; other than taximeters and billiard meters",,"471,443","488,189",,Provisional
202305,9029200009,Meters; speed indicators and tachometers,,"363,697","384,340",,Provisional
202305,9029900000,"Meters and counters; parts and accessories for revolution and production counters, taximeters, mileometers, pedometers and the like; speed indicators, tachometers (excluding heading no. 9015), stroboscopes",,"78,354","81,875",,Provisional
202305,9030100000,Instruments and apparatus; for measuring or detecting ionising radiations,,"292,462","297,780",,Provisional
202305,9030200100,Cathode-ray oscilloscopes and cathode-ray oscillographs,,"15,044","15,408",,Provisional
202305,9030202000,Oscilloscopes and oscillographs; with a recording device (other than cathode-ray type),,208,222,,Provisional
202305,9030209000,Oscilloscopes and oscillographs; without a recording device (other than cathode-ray type),,"498,745","503,761",,Provisional
202305,9030319000,"Multimeters; for measuring or checking voltage, current, resistance or power (other than those for measuring or checking semiconductor wafer or devices), without a recording device",,"244,479","251,445",,Provisional
202305,9030329000,"Multimeters; for measuring or checking voltage, current, resistance or power, with a recording device",,"78,424","82,466",,Provisional
202305,9030331000,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters, oscilloscopes and oscillographs)",,"399,880","413,582",,Provisional
202305,9030339000,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters, oscilloscopes and oscillographs), n.e.c. in item no. 9030.33",,"629,270","661,872",,Provisional
202305,9030399000,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, with a recording device (excluding multimeters, oscilloscopes and oscillographs)",,"651,854","667,660",,Provisional
202305,9030400000,"Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)",,"787,355","795,768",,Provisional
202305,9030820001,"Instruments and apparatus; for measuring or checking semiconductor wafers or devices (including integrated circuits), with a recording device",,"69,773","70,222",,Provisional
202305,9030820009,"Instruments and apparatus; for measuring or checking semiconductor wafers or devices (including integrated circuits), without a recording device",,"9,615","10,613",,Provisional
202305,9030849000,"Instruments and apparatus; for measuring or detecting alpha, beta, gamma, x-ray, cosmic or other ionising radiations, measuring or checking electrical quantities, n.e.c. in heading no. 9030, with a recording device",,"586,720","591,317",,Provisional
202305,9030899000,"Instruments and apparatus; for measuring or detecting alpha, beta, gamma, x-ray, cosmic or other ionising radiations, measuring or checking electrical quantities, n.e.c. in heading no. 9030, without a recording device",,"455,734","464,703",,Provisional
202305,9030901000,"Instruments, apparatus for measuring, checking electrical quantities, not meters of heading no. 9028; parts and accessories, for measuring or checking semiconductor wafers or devices",,"11,894","12,013",,Provisional
202305,9030902000,"Instruments, apparatus for measuring, checking electrical quantities, not meters of heading no. 9028; printed circuit assemblies",,"1,111","1,287",,Provisional
