Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202206,101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,"23,520",3,"340,000",2,"363,520",5,Final,,,,
202206,2008992509,"Fruit; plums, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,305,44,0,0,305,44,Final,,,,
202206,2008993129,"Fruit; berryfruit n.e.c. in heading no. 2008, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"2,614",718,0,0,"2,614",718,Final,,,,
202206,2008993901,"Fruit; kiwifruit, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"142,470","1,032",0,0,"142,470","1,032",Final,,,,
202206,2008993949,"Fruit; n.e.c. in heading no. 2008, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"111,124","8,182","2,949",418,"114,073","8,600",Final,,,,
202206,2009111900,"Juice; orange, frozen, unfermented, (not containing added spirit or added sugar), in containers other than bulk containers",LTR,"35,393","17,731",0,0,"35,393","17,731",Final,,,,
202206,2009122100,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar and not in bulk containers",LTR,"2,553","1,584",0,0,"2,553","1,584",Final,,,,
202206,2009122900,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, not containing added sugar and not in bulk containers",LTR,"81,884","32,267",0,0,"81,884","32,267",Final,,,,
202206,2009191200,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar, in bulk containers",LTR,225,72,0,0,225,72,Final,,,,
202206,2009192100,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar and not in bulk containers",LTR,"7,043","1,395",0,0,"7,043","1,395",Final,,,,
202206,2009192900,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, not containing added sugar and not in bulk containers",LTR,"55,239","12,974",0,0,"55,239","12,974",Final,,,,
202206,2009311900,"Juice; lime, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, in bulk containers",LTR,"7,995",260,0,0,"7,995",260,Final,,,,
202206,2009313119,"Juice; of single citrus fruit (excluding orange, grapefruit, pomelo, lime and lemon), of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar, in bulk containers",LTR,21,3,0,0,21,3,Final,,,,
202206,2009314911,"Juice; lemon, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"1,586",480,0,0,"1,586",480,Final,,,,
202206,2009392900,"Juice; lime, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"1,586",480,0,0,"1,586",480,Final,,,,
202206,2009394919,"Juice; of single citrus fruit, (excluding orange, grapefruit, pomelo, lime and lemon), of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"1,015",3,0,0,"1,015",3,Final,,,,
202206,2009410011,"Juice; pineapple, of a Brix value not exceeding 20, unfermented, (not containing added spirit), containing added sugar, in bulk containers",LTR,"1,942","1,224",0,0,"1,942","1,224",Final,,,,
202206,2009490019,"Juice; pineapple, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, in bulk containers",LTR,0,0,"4,355","2,264","4,355","2,264",Final,,,,
202206,2009490029,"Juice; pineapple, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"1,933","1,200",0,0,"1,933","1,200",Final,,,,
202206,2009500900,"Juice; tomato, unfermented, not containing added spirit or added sugar, in bulk containers",LTR,720,300,0,0,720,300,Final,,,,
202206,2009501100,"Juice; tomato, unfermented, not containing added spirit, containing added sugar, in containers other than bulk containers",LTR,237,120,0,0,237,120,Final,,,,
202206,2009501900,"Juice; tomato, unfermented, not containing added spirit or added sugar, in containers other than bulk containers",LTR,"3,488",977,0,0,"3,488",977,Final,,,,
202206,2009692900,"Juice; grape, of a Brix value exceeding 30, unfermented, not containing added spirit or added sugar, in containers other than bulk containers",LTR,"7,995",260,0,0,"7,995",260,Final,,,,
202206,2009711100,"Juice; apple, of a Brix value not exceeding 20, unfermented, (not containing added spirit), containing added sugar, in bulk containers",LTR,"7,968","6,000",0,0,"7,968","6,000",Final,,,,
202206,2009712100,"Juice; apple, of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar, not in bulk containers",LTR,"1,364",902,0,0,"1,364",902,Final,,,,
202206,2009712900,"Juice; apple, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"139,196","48,516",0,0,"139,196","48,516",Final,,,,
202206,2009793900,"Juice; apple, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, in bulk containers",LTR,"301,118","70,681",0,0,"301,118","70,681",Final,,,,
202206,2009794100,"Juice; apple, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar, in containers other than bulk containers",LTR,562,51,0,0,562,51,Final,,,,
202206,2009794900,"Juice; apple, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, in containers other than bulk containers",LTR,"131,494","32,692",0,0,"131,494","32,692",Final,,,,
202206,2009811000,"Juice; cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberry (Vaccinium vitis-idaea), unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,596,300,0,0,596,300,Final,,,,
202206,2009819010,"Juice; cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberry (Vaccinium vitis-idaea), unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,"1,569",930,0,0,"1,569",930,Final,,,,
202206,2009819019,"Juice; cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberry (Vaccinium vitis-idaea), unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,679,300,0,0,679,300,Final,,,,
202206,2009891010,"Juice; passionfruit, unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,"13,808","1,600",0,0,"13,808","1,600",Final,,,,
202206,2009891016,"Juice; of single fruits n.e.c. in heading 2009, unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,"10,211","8,015",0,0,"10,211","8,015",Final,,,,
202206,2009891025,"Juice; of single nuts n.e.c. in heading 2009, unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,"14,220","3,476",0,0,"14,220","3,476",Final,,,,
202206,2009892015,"Juice; blackcurrant concentrate, unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,"227,481","12,220",0,0,"227,481","12,220",Final,,,,
202206,2009892030,"Juice; of single fruits n.e.c. in heading 2009, unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,"18,447","4,660","1,050",100,"19,497","4,760",Final,,,,
202206,2009892039,"Juice; of single vegetables n.e.c. in heading 2009, unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,"35,640","18,000",0,0,"35,640","18,000",Final,,,,
202206,2009893020,"Juice; of single fruits n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,"41,364","33,112",0,0,"41,364","33,112",Final,,,,
202206,2009893021,"Juice; passionfruit, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"77,865","40,820",0,0,"77,865","40,820",Final,,,,
202206,2009893040,"Juice; of single nuts n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"66,436","8,336",0,0,"66,436","8,336",Final,,,,
202206,2009899000,"Juice; of single vegetables n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"2,372,573","1,045,118",0,0,"2,372,573","1,045,118",Final,,,,
202206,2009899220,"Juice; of single nuts n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,541,111,0,0,541,111,Final,,,,
202206,2009900102,"Juice; mixtures of fruit juices (but not nut juice), unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,"8,288","2,309",0,0,"8,288","2,309",Final,,,,
202206,2009900115,"Juice; mixtures nut juices, unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,768,205,0,0,768,205,Final,,,,
202206,2009901102,"Juice; mixtures of fruit juices, unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,"254,222","176,170","2,136",96,"256,358","176,266",Final,,,,
202206,2009901115,"Juice; mixtures of nut juices n.e.c. in heading 2009.90, unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,"1,339",162,0,0,"1,339",162,Final,,,,
202206,2009902100,"Juice; mixtures of fruit juices, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"449,607","159,184","1,581",66,"451,188","159,250",Final,,,,
202206,2009902900,"Juice; mixtures of vegetable juices, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"125,368","41,685",65,5,"125,433","41,689",Final,,,,
202206,2101110001,"Extracts, essences and concentrates; of coffee, soluble or instant coffee in dry form, in packs not exceeding 1kg",KGM,"341,072","13,346",0,0,"341,072","13,346",Final,,,,
202206,2101110005,"Extracts, essences and concentrates; of coffee, soluble or instant coffee in dry form, in packs exceeding 1kg",KGM,"23,075","1,058",0,0,"23,075","1,058",Final,,,,
202206,2101110009,"Extracts, essences and concentrates; of coffee, excluding soluble or instant coffee in dry form",,"37,017",,0,,"37,017",,Final,,,,
202206,2101129002,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee; n.e.c. in item no. 2101.12.10, mixtures of coffee and other ingredients in dry form, in packs not exceeding 1kg",KGM,"72,903","5,729",0,0,"72,903","5,729",Final,,,,
202206,2101129008,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee; n.e.c. in item no. 2101.12.10, mixtures of coffee and other ingredients in dry form, in packs exceeding 1kg",KGM,126,1,0,0,126,1,Final,,,,
202206,2101129029,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee; n.e.c. in item no. 2101.12.10, (excluding mixtures of coffee and other ingredients in dry form)",KGM,"61,180","10,189",0,0,"61,180","10,189",Final,,,,
202206,2101200900,"Tea or mate, extracts, essences, concentrates and preparations; with a basis of these or with a basis of tea or mate, other than those of item no. 2101.20.01.00",,"276,703",,0,,"276,703",,Final,,,,
202206,2102100002,"Yeasts; active, dry, having a moisture content not exceeding 50%, bakers' yeast",KGM,"9,905","1,670",0,0,"9,905","1,670",Final,,,,
202206,2102100004,"Yeasts; active, dry, having a moisture content not exceeding 50%, brewery yeast",KGM,30,1,720,200,750,201,Final,,,,
202206,2102100008,"Yeasts; active, dry, having a moisture content not exceeding 50%, (other than bakers', brewery and wine yeasts)",KGM,619,10,0,0,619,10,Final,,,,
202206,2102300000,Baking powders; prepared,KGM,"2,918",339,"1,311",115,"4,229",455,Final,,,,
202206,2103100000,Sauces; soya,LTR,"30,325","1,875","12,671","2,251","42,996","4,126",Final,,,,
202206,2103200000,Sauces; tomato ketchup and other tomato sauces,LTR,"1,077,072","646,619","12,229","2,187","1,089,301","648,806",Final,,,,
202206,2103300100,Mustard; flour and meal,KGM,"8,100","1,350",0,0,"8,100","1,350",Final,,,,
202206,2103300900,Mustard; prepared,KGM,"3,985",421,"2,451",228,"6,436",649,Final,,,,
202206,2103900010,Sauces and preparations therefor; n.e.c. in heading no. 2103; containing peanuts,LTR,"2,532",383,0,0,"2,532",383,Final,,,,
202206,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,"3,390,154","811,103","29,425","5,130","3,419,579","816,233",Final,,,,
202206,2103900027,"Mixed condiments, not containing peanuts",LTR,"142,281","18,646","1,286",196,"143,567","18,842",Final,,,,
202206,2103900033,"Mixed seasonings, containing peanuts",LTR,0,0,111,15,111,15,Final,,,,
202206,2103900039,"Mixed seasonings, not containing peanuts",LTR,"3,150,514","840,736","23,071","5,184","3,173,585","845,921",Final,,,,
202206,2104100105,"Soups and broths and preparations therefor; fish, crustacean and mollusc",KGM,"2,392",200,0,0,"2,392",200,Final,,,,
202206,2104100941,"Soups and broths and preparations therefor; (other than fish, crustacean and mollusc), of meat",,"3,061,785",,0,,"3,061,785",,Final,,,,
202206,2104100945,"Soups and broths and preparations therefor; (other than fish, crustacean and mollusc), of vegetable",KGM,"1,515,845","609,018","4,008",458,"1,519,853","609,475",Final,,,,
202206,2104100949,"Soups and broths and preparations therefor; (other than fish, crustacean and mollusc), other than meat or vegetable",,"27,955",,"1,878",,"29,833",,Final,,,,
202206,2104200000,Homogenised composite food preparations,,"1,477,484",,980,,"1,478,464",,Final,,,,
202206,2105001000,Ice cream and other edible ice; containing cocoa,KGM,"722,760","129,470","5,972","3,024","728,732","132,494",Final,,,,
202206,2105005900,Ice cream and other edible ice; not containing alcohol or cocoa,KGM,"5,787,817","1,120,865",300,58,"5,788,117","1,120,923",Final,,,,
202206,2106100100,Protein; textured vegetable,,"43,931",,0,,"43,931",,Final,,,,
202206,2106100900,"Protein; concentrates and textured protein substances, excluding textured vegetable protein",,"1,176,227",,0,,"1,176,227",,Final,,,,
202206,2106901010,Food preparations; tablets consisting of saccharin and a foodstuff used for sweetening purposes,KGM,"278,923","1,325",0,0,"278,923","1,325",Final,,,,
202206,2106909901,"Food preparations; food stuffs and chemicals, mixtures, used in the preparation of human foodstuffs",,"18,797,292",,"9,924",,"18,807,216",,Final,,,,
202206,2106909909,Food preparations n.e.c.; coconut cream,KGM,"49,847","7,673","31,019","6,944","80,866","14,617",Final,,,,
202206,2106909919,Food preparations n.e.c.; sweet fat; preparations of edible fats (including butterfat) and sugar,KGM,"888,222","146,875",0,0,"888,222","146,875",Final,,,,
202206,2106909921,Food preparations n.e.c.; crystals or powders for preparing beverages,KGM,"10,571,249","360,980","4,512,295","221,373","15,083,544","582,352",Final,,,,
202206,2106909929,Food preparations n.e.c.; jelly crystals or powders,KGM,"191,913","9,606",0,0,"191,913","9,606",Final,,,,
202206,2106909948,"Food preparations; n.e.c. in item no. 2106.90, in aerosol containers, not containing chlorofluorocarbons",NMB,"4,635",473,0,0,"4,635",473,Final,,,,
202206,2106909961,"Food preparations; n.e.c. in item no. 2106.90, (not in aerosol containers), containing deer products, in tablet form",KGM,"1,098,205","13,977",0,0,"1,098,205","13,977",Final,,,,
202206,2106909969,"Food preparations; n.e.c. in item no. 2106.90, (not in aerosol containers), containing deer products, other than in tablet form",KGM,"87,980",396,0,0,"87,980",396,Final,,,,
202206,2106909980,"Food preparations; n.e.c. in item no. 2106.90, (not in aerosol containers), not containing deer products",KGM,"61,831,209","2,404,985","1,600,538","47,312","63,431,747","2,452,297",Final,,,,
202206,2201100900,"Waters; mineral and aerated, including natural or artificial, (not containing added sugar or other sweetening matter nor flavoured), other than in metal containers",LTR,"1,329,532","1,210,622","2,534","2,120","1,332,066","1,212,742",Final,,,,
202206,2201900900,"Waters; other than mineral and aerated, (not containing added sugar or other sweetening matter nor flavoured), ice and snow, other than in metal containers",LTR,"590,116","800,635",66,30,"590,182","800,665",Final,,,,
202206,2202100100,"Waters; including mineral and aerated, containing added sugar or other sweetening matter or flavoured, in metal containers",LTR,"10,380,521","4,090,486","12,667","2,730","10,393,188","4,093,216",Final,,,,
202206,2202100900,"Waters; including mineral and aerated, containing added sugar or other sweetening matter or flavoured, other than in metal containers",LTR,"2,493,738","1,378,233",374,109,"2,494,112","1,378,342",Final,,,,
202206,2202911019,"Non-alcoholic beverages; non-alcoholic beer, in metal containers, not containing deer products",LTR,"21,036","5,706",0,0,"21,036","5,706",Final,,,,
202206,2202919019,"Non-alcoholic beverages; non-alcoholic beer, other than in metal containers, not containing deer products",LTR,579,210,806,246,"1,385",456,Final,,,,
202206,2202991019,"Non-alcoholic beverages; other than non-alcoholic beer, n.e.c. in item no. 2202.10, (not including fruit, nut or vegetable juices of heading no. 2009), in metal containers, not containing deer products",LTR,"192,857","58,763","593,144","133,284","786,001","192,048",Final,,,,
202206,2202999020,"Non-alcoholic beverages; other than non-alcoholic beer, n.e.c. in item no. 2202.10, (not including fruit, nut or vegetable juices of heading no. 2009), other than in metal containers, not containing deer products",LTR,"2,357,127","602,409","101,371","8,357","2,458,498","610,765",Final,,,,
202206,2203000209,"Beer; made from malt, containing not more than 1.15% vol., not in cans",LTR,257,95,0,0,257,95,Final,,,,
202206,2203001201,"Beer; made from malt, containing more than 1.15% vol. but not more than 2.5% vol., in cans",LTR,215,130,0,0,215,130,Final,,,,
202206,2203001209,"Beer; made from malt, containing more than 1.15% vol. but not more than 2.5% vol., not in cans",LTR,"3,588","1,418",0,0,"3,588","1,418",Final,,,,
202206,2203002202,"Beer; made from malt, containing more than 2.5% vol., but not more than 4.35% vol., in cans",LPA,"73,761",960,0,0,"73,761",960,Final,,,,
202206,2203002208,"Beer; made from malt, containing more than 2.5% vol., but not more than 4.35% vol., not in cans",LPA,"756,344","19,886",0,0,"756,344","19,886",Final,,,,
202206,2203003102,"Beer; made from malt, containing more than 4.35% vol., but not more than 5% vol., in cans",LPA,"556,191","14,823","21,120",156,"577,311","14,979",Final,,,,
202206,2203003108,"Beer; made from malt, containing more than 4.35% vol., but not more than 5% vol., not in cans",LPA,"1,650,290","46,660","34,337",479,"1,684,627","47,139",Final,,,,
202206,2203003902,"Beer; made from malt, containing more than 5% vol., in cans",LPA,"175,948","1,456","115,584","1,212","291,532","2,668",Final,,,,
202206,2203003908,"Beer; made from malt, containing more than 5% vol., not in cans",LPA,"167,390","3,545",0,0,"167,390","3,545",Final,,,,
202206,2204100100,"Wine; sparkling, champagne",LTR,914,36,"11,924",216,"12,838",252,Final,,,,
202206,2204101209,"Wine; sparkling, for further manufacture in a licensed manufacturing area, white",LTR,"120,000","24,000",0,0,"120,000","24,000",Final,,,,
202206,2204101801,"Wine; sparkling, (other than for manufacture in a licensed manufacturing area), red",LTR,"841,183","157,427","1,835",144,"843,018","157,571",Final,,,,
202206,2204101809,"Wine; sparkling, (other than for manufacture in a licensed manufacturing area), white",LTR,"840,606","81,481","28,766","1,160","869,372","82,640",Final,,,,
202206,2204210201,"Wine; still, for further manufacture in a licensed manufacturing area, containing not more than 14% vol., white, in containers of a capacity not exceeding 750ml",LTR,"479,476","49,690",0,0,"479,476","49,690",Final,,,,
202206,2204210211,"Wine; still, for further manufacture in a licensed manufacturing area, containing not more than 14% vol., red, in containers of a capacity not exceeding 750ml",LTR,"11,795",591,0,0,"11,795",591,Final,,,,
202206,2204211311,"Wine; still, containing more than 14% vol., fortified by addition of spirits or any substance containing spirit, port, in containers of a capacity not exceeding 750ml, not for further manufacture in a licensed manufacturing area",LPA,0,0,186,3,186,3,Final,,,,
202206,2204211329,"Wine; still, containing more than 14% vol., fortified by addition of spirits or any substance containing spirit, (not sherry or port), in containers of a capacity exceeding 750ml but not exceeding 2 litres, not for further manufacture in a licensed area",LPA,"1,627",9,0,0,"1,627",9,Final,,,,
202206,2204211801,"Wine; still, (not containing more than 14% vol.), white, in containers of a capacity not exceeding 750ml, not for further manufacture in a licensed manufacturing area",LTR,"87,189,576","9,447,394","2,216,390","78,625","89,405,966","9,526,019",Final,,,,
202206,2204211809,"Wine; still, (not containing more than 14% vol.), white, in containers of a capacity exceeding 750ml but not exceeding 2 litres, not for further manufacture in a licensed manufacturing area",LTR,"81,344","9,602",0,0,"81,344","9,602",Final,,,,
202206,2204211811,"Wine; still, (not containing more than 14% vol.), red, in containers of a capacity not exceeding 750ml, not for further manufacture in a licensed manufacturing area",LTR,"14,361,372","1,028,758","454,173","29,044","14,815,545","1,057,802",Final,,,,
202206,2204211819,"Wine; still, (not containing more than 14% vol.), red, in containers of a capacity exceeding 750ml but not exceeding 2 litres, not for further manufacture in a licensed manufacturing area",LTR,"2,649",66,"9,883,844","6,690","9,886,493","6,756",Final,,,,
202206,2204221010,"Wine; still, in containers holding more than 2 litres but not more than 10 litres, for further manufacture in a licensed manufacturing area, containing not more than 14% vol., white",LTR,"933,360","192,000",0,0,"933,360","192,000",Final,,,,
202206,2204221011,"Wine; still, in containers holding more than 2 litres but not more than 10 litres, for further manufacture in a licensed manufacturing area, containing not more than 14% vol., red",LTR,"425,390","72,100",0,0,"425,390","72,100",Final,,,,
202206,2204221019,"Wine; still, in containers holding more than 2 litres but not more than 10 litres, for further manufacture in a licensed manufacturing area, containing more than 14% vol., (not sherry or port)",LTR,534,45,0,0,534,45,Final,,,,
202206,2204229010,"Wine; still, in containers holding more than 2 litres but not more than 10 litres, containing not more than 14% vol., white, not for further manufacture in a licensed manufacturing area",LTR,"6,100",523,"1,029",360,"7,129",883,Final,,,,
202206,2204229019,"Wine; still, in containers holding more than 2 litres but not more than 10 litres, containing not more than 14% vol., red, not for further manufacture in a licensed manufacturing area",LTR,0,0,"55,016",465,"55,016",465,Final,,,,
202206,2204291010,"Wine; still, in containers holding over 10 litres, for further manufacture in a licensed manufacturing area, containing not more than 14% vol., white",LTR,"291,720","52,000",0,0,"291,720","52,000",Final,,,,
202206,2204291030,"Wine; still, in containers holding over 10 litres, for further manufacture in a licensed manufacturing area, containing not more than 14% vol., red",LTR,"6,491",783,0,0,"6,491",783,Final,,,,
202206,2204291039,"Wine; still, in containers holding over 10 litres, for further manufacture in a licensed manufacturing area, containing more than 14% vol., (not sherry or port)",LTR,"38,719,939","8,322,945",0,0,"38,719,939","8,322,945",Final,,,,
202206,2204299010,"Wine; still, in containers holding over 10 litres, containing not more than 14% vol., white, not for further manufacture in a licensed manufacturing area",LTR,"9,401,031","1,964,789",0,0,"9,401,031","1,964,789",Final,,,,
202206,2204299019,"Wine; still, in containers holding over 10 litres, containing not more than 14% vol., red, not for further manufacture in a licensed manufacturing area",LTR,"121,079","24,781",0,0,"121,079","24,781",Final,,,,
202206,2206000819,"Beverages, fermented; fruit or vegetable wine, containing not more than 14% vol., not for further manufacture, other than kiwifruit wine",LTR,"1,528",233,754,94,"2,282",326,Final,,,,
202206,2206003201,"Beverages, fermented; (other than fruit or vegetable wine), containing not more than 1.15% vol., sparkling",LTR,"1,120",317,0,0,"1,120",317,Final,,,,
202206,2206003701,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 1.15% vol., but not more than 2.5% vol., (not for further manufacture), sparkling",LTR,"19,197","9,623",0,0,"19,197","9,623",Final,,,,
202206,2206003709,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 1.15% vol., but not more than 2.5% vol., not for further manufacture, other than sparkling",LTR,"1,079",34,0,0,"1,079",34,Final,,,,
202206,2206004701,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 2.5% vol., but not more than 6% vol., (not for further manufacture), sparkling",LPA,"451,071","9,289",0,0,"451,071","9,289",Final,,,,
202206,2206004709,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 2.5% vol., but not more than 6% vol., not for further manufacture, other than sparkling",LPA,"366,479","7,326",0,0,"366,479","7,326",Final,,,,
202206,2206005701,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 6% vol., but not more than 9% vol., (not for further manufacture), sparkling",LTR,442,87,0,0,442,87,Final,,,,
202206,2206007809,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 14% but not more than 23% vol., not for further manufacture, other than sparkling",LPA,0,0,967,9,967,9,Final,,,,
202206,2207203200,"Ethyl alcohol; denatured, to which has been blended ethyl ether, benzol or approved petroleum products in such proportions as may be approved by the NZ Customs Service, not for manufacture, not aviation spirit, n.e.c. in 2207.20",LTR,60,3,0,0,60,3,Final,,,,
202206,2208200401,"Spirits, brandy; having a customs value of less than $22 per litre, (not for further manufacture), in containers of less than 180 litres, in bottles",LPA,0,0,"1,572",31,"1,572",31,Final,,,,
202206,2208200801,"Spirits, brandy; having a customs value of $22 per litre or more, (not for further manufacture), in containers of less than 180 litres, in bottles",LPA,160,7,0,0,160,7,Final,,,,
202206,2208201901,"Spirits; obtained by distilling grape wine or marc, (not brandy) strength ascertained by OIML hydrometer, in bottles of less than 180 litres capacity, not for further manufacture",LPA,0,0,"1,938",31,"1,938",31,Final,,,,
202206,2208300401,"Spirits, whiskies; having a customs value of less than $22 per litre, (not for further manufacture), in containers of less than 180 litres, in bottles",LPA,"39,064",718,"24,074",807,"63,138","1,524",Final,,,,
202206,2208300801,"Spirits, whiskies; having a customs value of $22 per litre or more, (not for further manufacture), in containers of less than 180 litres, in bottles",LPA,469,22,"96,726","2,861","97,195","2,883",Final,,,,
202206,2208300809,"Spirits, whiskies; having a customs value of $22 per litre or more, (not for further manufacture), in containers of less than 180 litres, not in bottles",LPA,"25,070",243,0,0,"25,070",243,Final,,,,
202206,2208301901,"Whiskies; not exceeding 57% vol., in containers of less than 180 litres capacity, not for further manufacture",LPA,720,12,"22,500",35,"23,220",47,Final,,,,
202206,2208400401,"Rum and other spirits obtained by distilling fermented sugar-cane products; having a customs value of less than $22 per litre, (not for further manufacture), in containers of less than 180 litres, in bottles",LPA,0,0,"8,741",166,"8,741",166,Final,,,,
202206,2208400801,"Rum and other spirits obtained by distilling fermented sugar-cane products; having a customs value of $22 per litre or more, (not for further manufacture), in containers of less than 180 litres, in bottles",LPA,"8,957",286,"5,522",121,"14,479",407,Final,,,,
202206,2208401901,"Rum and other spirits obtained by distilling fermented sugar-cane products; not exceeding 57% vol., in containers of less than 180 litres capacity, not for further manufacture",LPA,0,0,"5,276",162,"5,276",162,Final,,,,
202206,2208401909,"Rum and other spirits obtained by distilling fermented sugar-cane products; not exceeding 57% vol., in containers of 180 litres or more capacity, not for further manufacture",LPA,"1,542",34,0,0,"1,542",34,Final,,,,
202206,2208500201,"Spirits, gin and geneva; having a customs value of less than $22 per litre, for further manufacture, in bottles",LPA,"153,180","4,685",0,0,"153,180","4,685",Final,,,,
202206,2208500401,"Spirits, gin and geneva; having a customs value of less than $22 per litre, (not for further manufacture), in bottles",LPA,"8,156",74,"16,197",504,"24,353",578,Final,,,,
202206,2208500409,"Spirits, gin and geneva; having a customs value of less than $22 per litre, not for further manufacture, not in bottles",LPA,"31,175",303,0,0,"31,175",303,Final,,,,
202206,2208500801,"Spirits, gin and geneva; having a customs value of $22 per litre or more, (not for further manufacture), in bottles",LPA,"7,880",150,"5,484",129,"13,364",279,Final,,,,
202206,2208501901,"Gin and geneva; not exceeding 57% vol., in containers of less than 180 litres capacity, not for further manufacture",LPA,"14,964",379,259,9,"15,223",388,Final,,,,
202206,2208601901,"Vodka; the strength of which can be ascertained by OIML hydrometer, having a customs value of less than $22.00 per litre of alcohol, in bottles, not for further manufacture",LPA,"245,910","8,835","6,179",162,"252,089","8,996",Final,,,,
202206,2208602901,"Vodka; the strength of which can be ascertained by OIML hydrometer, having a customs value of $22.00 or more per litre of alcohol, in bottles, not for further manufacture",LPA,"225,414","10,379","23,972",737,"249,386","11,115",Final,,,,
202206,2208609901,"Vodka; (strength not ascertained by OIML hydrometer), (not for further manufacture), (not exceeding 57% vol.), in containers of less than 180l capacity",LPA,"73,714","1,479",391,18,"74,105","1,497",Final,,,,
202206,2208704000,"Liqueurs and cordials; (not for further manufacture), containing more than 2.5% vol., but not more than 6% vol.",LPA,170,2,0,0,170,2,Final,,,,
202206,2208706000,"Liqueurs and cordials; (not for further manufacture), containing more than 9% vol., but not more than 14% vol.",LTR,121,9,"1,076",67,"1,197",76,Final,,,,
