Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202203,8466100029,Parts & accessories suited for use solely/principally with machines of headings 8456-8465; self-opening dieheads,,479,,563,,"1,042",,Final,,,,
202203,8466911000,"Machine parts for sawing monocrystal semiconductor boules into slices, or wafers into chips; dicing machine parts for scribing/scoring semiconductor wafers; grinding, polishing and lapping machine parts for processing semiconductors",,"1,976",,0,,"1,976",,Final,,,,
202203,8466919000,"Parts & accessories suited for use solely/principally for the machines of heading no. 8464, n.e.c. in heading 8466",,"16,629",,"22,052",,"38,681",,Final,,,,
202203,8466920015,"Parts & accessories suited for use solely/principally for the machines of heading no. 8465, n.e.c. in heading no. 8466",,"357,991",,"138,311",,"496,302",,Final,,,,
202203,8466932000,"Parts & accessories of machine tools operated by laser, light, or photon beam, of a kind used mainly for the manufacture of printed circuits, printed circuit assemblies, parts of 85.17, or parts of automatic data processing machines",,"3,987",,"60,263",,"64,250",,Final,,,,
202203,8466939000,Parts & accessories suited for use solely/principally with machines of headings 8456-8465; n.e.c. in heading no. 8466,,"16,696",,"18,898",,"35,594",,Final,,,,
202203,8466940915,"Machine-tools; parts and accessories, for machines of heading no. 8462 or 8463 (other than for presses for moulding metallic powders by sintering and presses for compressing metal scrap into bales), n.e.c. in heading no. 8466",,"2,450,748",,"2,483",,"2,453,231",,Final,,,,
202203,8467110019,"Tools; for working in the hand, pneumatic, rotary type (including combined rotary-percussion), other than hammer drills",NMB,"2,789",20,"2,186",10,"4,975",30,Final,,,,
202203,8467190000,"Tools; for working in the hand, pneumatic, other than rotary type",,"14,881",,"13,978",,"28,859",,Final,,,,
202203,8467210019,"Tools; for working in the hand, with self-contained electric motor; drills, battery powered, capable of holding a drill bit of a diameter of less than 13 mm",NMB,"2,322",8,"29,778",695,"32,100",703,Final,,,,
202203,8467210029,"Tools; for working in the hand, with self-contained electric motor; drills, other than battery powered",NMB,"45,661",138,417,6,"46,078",144,Final,,,,
202203,8467220011,"Tools; for working in the hand, with self-contained electric motor; circular saws capable of holding a blade of a diameter of 210 mm or more",NMB,317,1,0,0,317,1,Final,,,,
202203,8467220019,"Tools; for working in the hand, with self-contained electric motor; circular saws capable of holding a blade of a diameter of less than 210 mm",NMB,0,0,468,4,468,4,Final,,,,
202203,8467220020,"Tools; for working in the hand, with self-contained electric motor; jigsaws",NMB,0,0,"24,121",144,"24,121",144,Final,,,,
202203,8467220029,"Tools; for working in the hand, with self-contained electric motor; saws, other than circular saws and jigsaws",NMB,0,0,"12,523",142,"12,523",142,Final,,,,
202203,8467290011,"Tools; for working in the hand, with self-contained electric motor; grinders",NMB,936,3,"3,291",12,"4,227",15,Final,,,,
202203,8467290013,"Tools; for working in the hand, with self-contained electric motor; planers",NMB,269,1,0,0,269,1,Final,,,,
202203,8467290019,"Tools; for working in the hand, with self-contained electric motor; breakers",NMB,"1,145",1,0,0,"1,145",1,Final,,,,
202203,8467290021,"Tools; for working in the hand, with self-contained electric motor; belt sanders and polishers",NMB,0,0,"6,466",1,"6,466",1,Final,,,,
202203,8467290023,"Tools; for working in the hand, with self-contained electric motor; random orbital sanders and polishers",NMB,238,1,0,0,238,1,Final,,,,
202203,8467290029,"Tools; for working in the hand, with self-contained electric motor; orbital sanders and polishers, other than random",NMB,"2,276",2,"9,912",267,"12,188",269,Final,,,,
202203,8467290047,"Tools; for working in the hand, with self-contained electric motor; garden tools, other than battery powered; line trimmers",NMB,190,1,0,0,190,1,Final,,,,
202203,8467290059,"Tools; for working in the hand, with self-contained electric motor other than saws and drills; n.e.c. in 8467.29",NMB,"6,007",26,"57,594",338,"63,601",364,Final,,,,
202203,8467810000,"Tools; for working in the hand, chain saws with self-contained non-electric motor",NMB,"11,571",353,"24,397",37,"35,968",390,Final,,,,
202203,8467899000,"Tools; for working in the hand, (other than chainsaws), with self-contained non-electric motor, (not pneumatic or hydraulic)",,"40,225",,"30,924",,"71,149",,Final,,,,
202203,8467910000,"Tools; for working in the hand, parts of chain saws, with self-contained non-electric motor",,"1,425",,"38,302",,"39,727",,Final,,,,
202203,8467920000,"Tools; for working in the hand, parts of pneumatic tools",,"3,462",,285,,"3,747",,Final,,,,
202203,8467991100,"Tools; with a self contained electric motor, for working in the hand, parts; of hedge trimmers having a self contained electric motor",NMB,0,0,318,41,318,41,Final,,,,
202203,8467991900,"Tools; with a self contained electric motor, for working in the hand, parts, for other than chain saws, pneumatic tools and hedge trimmers (having a self contained electric motor)",,"39,802",,"25,165",,"64,967",,Final,,,,
202203,8468200000,"Machinery and apparatus; other gas-operated machinery and apparatus n.e.c. in item no. 8468.10, for soldering, brazing or welding, whether or not capable of cutting",KGM,"1,560",8,0,0,"1,560",8,Final,,,,
202203,8468900100,"Machinery and apparatus; parts of gas-operated appliances for soldering, brazing or welding, whether or not capable of cutting",,"2,344",,0,,"2,344",,Final,,,,
202203,8468900900,"Machinery and apparatus; parts, for soldering, brazing or welding, whether or not capable of cutting, other than for gas operated appliances",,"5,928",,0,,"5,928",,Final,,,,
202203,8470101005,"Calculating machines; electronic calculators capable of operation without an external source of electric power, pocket-size data recording, reproducing and displaying machines with calculating functions",,"1,530",,0,,"1,530",,Final,,,,
202203,8470101009,"Calculating machines; electronic calculators capable of operation without an external source of electric power, n.e.c. in item no. 8470.10.10",NMB,0,0,"3,255",144,"3,255",144,Final,,,,
202203,8470210000,"Calculating machines; electronic, incorporating a printing device",NMB,0,0,"2,089",19,"2,089",19,Final,,,,
202203,8470290000,"Calculating machines; electronic, (not incorporating a printing device), needing an external power source",NMB,"2,745",45,0,0,"2,745",45,Final,,,,
202203,8470500000,Cash registers,NMB,"11,705",1,"27,159",73,"38,864",74,Final,,,,
202203,8470900011,Machines incorporating a calculating device; ticket-issuing machines which print tickets,NMB,"17,100",3,0,0,"17,100",3,Final,,,,
202203,8470900019,Machines incorporating a calculating device; n.e.c. in heading no. 8470,NMB,"26,379",3,"61,565",165,"87,944",168,Final,,,,
202203,8471300000,"Automatic data processing machines; portable, weighing not more than 10kg, consisting of at least a central processing unit, a keyboard and a display",,"771,228",,"2,042,466",,"2,813,694",,Final,,,,
202203,8471410010,"Automatic data processing machines; comprising in the same housing at least a central processing unit and an input and output unit, whether or not combined, n.e.c. in item no. 8471.30",,"459,693",,"368,054",,"827,747",,Final,,,,
202203,8471490013,"Automatic data processing machines; presented in the form of systems, central processing units, n.e.c. in item no. 8471.30 or 8471.41",,"6,366",,"40,471",,"46,837",,Final,,,,
202203,8471490015,"Automatic data processing machines; presented in the form of systems, input or output units, n.e.c. in item no. 8471.30 or 8471.41",,0,,225,,225,,Final,,,,
202203,8471490017,"Automatic data processing machines; presented in the form of systems, storage units, n.e.c. in item no. 8471.30 or 8471.41",,0,,635,,635,,Final,,,,
202203,8471490019,"Automatic data processing machines; presented in the form of systems (other than central processing units, input or output units or storage units), n.e.c. in item no. 8471.30 or 8471.41",,"317,007",,"76,746",,"393,753",,Final,,,,
202203,8471500010,"Units of automatic data processing machines; processing units other than those of item no. 8471.41 or 8471.49, whether or not containing in the same housing one or two of the following types of unit: storage units, input units or output units",,"997,103",,"716,488",,"1,713,591",,Final,,,,
202203,8471600000,"Units of automatic data processing machines; input or output units, whether or not containing storage units in the same housing",,"268,473",,"260,673",,"529,146",,Final,,,,
202203,8471700001,Units of automatic data processing machines; separately consigned central (main) storage units,,"21,016",,"52,935",,"73,951",,Final,,,,
202203,8471700009,Units of automatic data processing machines; storage units other than separately consigned central (main) storage units,,"64,046",,"166,267",,"230,313",,Final,,,,
202203,8471800001,"Units of automatic data processing machines; peripheral units, including control and adapting units (connectable directly or indirectly to the central unit)",,"54,136",,"242,793",,"296,929",,Final,,,,
202203,8471800010,"Units of automatic data processing machines; n.e.c. in item no. 8471.50, 8471.60, 8471.70 or 8471.80",,"293,691",,"166,020",,"459,711",,Final,,,,
202203,8471900001,"Data processing machines; n.e.c. in heading no. 8471, peripheral units, including control and adapting units (connectable directly or indirectly to the central unit)",,"723,167",,"233,280",,"956,447",,Final,,,,
202203,8471900009,"Data processing machines; n.e.c. in heading no. 8471, (other than peripheral units, including control and adapting units (connectable directly or indirectly to the central unit))",,"1,509,310",,"64,530",,"1,573,840",,Final,,,,
202203,8472900500,Office machines; perforating and stapling machines,,"1,532",,"4,329",,"5,861",,Final,,,,
202203,8472900911,"Office machines; for sorting, counting, wrapping or paying out coins or banknotes",NMB,"6,900",2,"17,044",1,"23,944",3,Final,,,,
202203,8472900939,Office machines; machines not elsewhere classified,,"1,066",,524,,"1,590",,Final,,,,
202203,8473210000,"Calculating machines; parts and accessories of the electronic calculating machines of item no. 8470.10, 8470.21 or 8470.29 (other than covers, carrying cases and the like)",,"49,942",,"19,093",,"69,035",,Final,,,,
202203,8473290000,"Machinery; parts and accessories of the machines of item no. 8470.30. 8470.50 or 8470.90 (other than covers, carrying cases and the like)",,"139,565",,"36,684",,"176,249",,Final,,,,
202203,8473300011,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",,"551,555",,"1,119,179",,"1,670,734",,Final,,,,
202203,8473400011,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8472",,"38,856",,"17,398",,"56,254",,Final,,,,
202203,8474100000,"Machines; for sorting, screening, separating or washing earth, stone, ores or other mineral substances",KGM,0,0,"2,853",70,"2,853",70,Final,,,,
202203,8474200001,Machines; jaw crushers,KGM,"166,623","3,810",0,0,"166,623","3,810",Final,,,,
202203,8474200009,Machines; crushing and grinding (excluding jaw crushers),KGM,"300,475","16,077",0,0,"300,475","16,077",Final,,,,
202203,8474310000,Machines; concrete or mortar mixers,KGM,"20,286","1,246","5,822","1,052","26,108","2,298",Final,,,,
202203,8474800909,"Machines; for agglomerating, shaping or moulding solid mineral fuels, ceramic paste, unhardened cement, plastering materials or other mineral products, in powder or paste form",KGM,"379,724","6,153",0,0,"379,724","6,153",Final,,,,
202203,8474900100,Machines; parts for forming foundry moulds of sand,,"220,494",,0,,"220,494",,Final,,,,
202203,8474900909,"Machines; parts, for agglomerating, shaping or moulding solid mineral fuels, ceramic paste, unhardened cement, plastering materials or other mineral products, in powder or paste form",,"943,095",,"43,193",,"986,288",,Final,,,,
202203,8475900010,"Machines; parts, of those for assembling electric or electronic lamps, tubes, valves or flash-bulbs, in glass envelopes, manufacturing or hot working glass or glassware",,0,,"1,420",,"1,420",,Final,,,,
202203,8476909000,Machines; parts of automatic goods-vending machines,,"24,350",,0,,"24,350",,Final,,,,
202203,8477109010,"Machinery; plastics injection-moulding machines, n.e.c. in item no. 8477.10",NMB,"200,000",2,0,0,"200,000",2,Final,,,,
202203,8477400010,"Machinery; vacuum moulding machines and other thermoforming machines, for working rubber or plastics or for the manufacture of products from these materials",,"69,131",,0,,"69,131",,Final,,,,
202203,8477590010,"Machinery; for moulding or forming, for working rubber or plastics or for the manufacture of products from these materials, n.e.c. in this chapter",,"6,000",,"21,329",,"27,329",,Final,,,,
202203,8477800015,"Machinery; for working rubber or plastics or for the manufacture of products from these materials, n.e.c. in this chapter",,"294,323",,0,,"294,323",,Final,,,,
202203,8477901000,"Machinery; parts of plastics injection and blow moulding machines, parts of encapsulation equipment",,"410,398",,0,,"410,398",,Final,,,,
202203,8477901500,"Machinery; parts of plastics injection and blow moulding machines, n.e.c. in item no. 8477.90",,"295,533",,0,,"295,533",,Final,,,,
202203,8477901915,"Machinery; parts of the machines of heading no. 8477, n.e.c. in item no. 8477.90",,"223,054",,0,,"223,054",,Final,,,,
202203,8479100000,"Machinery and mechanical appliances; for public works, building or the like",,0,,"355,052",,"355,052",,Final,,,,
202203,8479200100,Machinery; for the extraction or preparation of animal or fixed vegetable fats or oils,,"27,155",,0,,"27,155",,Final,,,,
202203,8479502019,Machines and mechanical appliances; industrial robots n.e.c. or included,NMB,"18,573",2,"103,658",1,"122,231",3,Final,,,,
202203,8479810010,"Machines and mechanical appliances; for treating metal, including electric wire coil-winders",NMB,0,0,"2,000",1,"2,000",1,Final,,,,
202203,8479820000,"Machines; for mixing, kneading, crushing, grinding, screening, sifting, homogenising, emulsifying or stirring",KGM,"339,557","6,264","1,460,872","7,199","1,800,429","13,463",Final,,,,
202203,8479899009,"Machines and mechanical appliances; sanitary units, water flushing, or chemical recirculating",NMB,"2,914",1,0,0,"2,914",1,Final,,,,
202203,8479899017,"Machines and mechanical appliances; dehumidifiers, containing HFCs, not containing 1,1,1,2-tetrafluoroethane (HFC-134a)",NMB,0,0,"44,551",59,"44,551",59,Final,,,,
202203,8479899019,"Machines and mechanical appliances; dehumidifiers, not containing HFCs",NMB,0,0,"125,349",600,"125,349",600,Final,,,,
202203,8479899030,"Machines and mechanical appliances; having individual functions, n.e.c. or included in chapter 84",NMB,"3,202,594","11,476","410,438",922,"3,613,032","12,398",Final,,,,
202203,8479900940,"Machines and mechanical appliances having individual functions, n.e.c. or included in this chapter; parts, n.e.c. in heading 8479",,"436,293",,"243,700",,"679,993",,Final,,,,
202203,8480300100,Moulding patterns; of plastics,NMB,"44,631","1,080",0,0,"44,631","1,080",Final,,,,
202203,8480300919,Moulding patterns; of materials n.e.c. in item no. 8480.3,,"7,750",,0,,"7,750",,Final,,,,
202203,8480600000,Moulds; for mineral materials,,0,,"162,605",,"162,605",,Final,,,,
202203,8480710110,"Moulds; for plastics, injection or compression types",NMB,112,10,0,0,112,10,Final,,,,
202203,8480710910,"Moulds; for rubber, injection or compression types",,444,,0,,444,,Final,,,,
202203,8480790101,"Moulds; for plastics, blow moulds",NMB,"6,542","5,760",0,0,"6,542","5,760",Final,,,,
202203,8480790109,"Moulds: for plastics, excluding blow moulds and injection or compression types",NMB,"12,707","20,851",0,0,"12,707","20,851",Final,,,,
202203,8481100000,"Valves; pressure reducing, for pipes, boiler shells, tanks, vats or the like",NMB,"214,423","26,683","1,913",49,"216,336","26,732",Final,,,,
202203,8481200000,Valves; for oleohydraulic or pneumatic transmissions,NMB,"107,402",348,"2,369",13,"109,771",361,Final,,,,
202203,8481300000,"Valves; check (nonreturn) valves, for pipes, boiler shells, tanks, vats or the like",NMB,"121,377","2,496","1,040",20,"122,417","2,516",Final,,,,
202203,8481400000,"Valves; safety or relief valves, for pipes, boiler shells, tanks, vats or the like",NMB,"31,764",594,"8,230",116,"39,994",710,Final,,,,
202203,8481800100,"Valves; taps, cocks and valves for motor vehicles, other than engine valves",,"27,916",,"18,598",,"46,514",,Final,,,,
202203,8481800900,Valves; for pneumatic tyres and tubes,,0,,"11,007",,"11,007",,Final,,,,
202203,8481801100,"Valves; petrol dispensing nozzles, automatic shut-off type, other than of copper alloy",,"3,989",,"1,900",,"5,889",,Final,,,,
202203,8481801909,Valves; air control or pneumatic valves,NMB,"28,076",169,"5,182",36,"33,258",205,Final,,,,
202203,8481801911,Valves; air relief valves,NMB,"77,394","1,573","2,933",126,"80,327","1,699",Final,,,,
202203,8481801921,Valves; automatic process control valves,NMB,79,1,"7,025",4,"7,104",5,Final,,,,
202203,8481801929,Valves; ball or spherical plug valves,NMB,"594,532","20,348","7,907",87,"602,439","20,435",Final,,,,
202203,8481801931,Valves; ball float or level control valves,NMB,"589,327","8,010","2,776",17,"592,103","8,027",Final,,,,
202203,8481801939,Valves; butterfly valves,NMB,"157,552",752,"2,467",4,"160,019",756,Final,,,,
202203,8481801949,Valves; gate valves,NMB,147,10,0,0,147,10,Final,,,,
202203,8481801951,"Valves; globe, stop, piston, angle, radiator and needle valves",NMB,307,4,"3,466",1,"3,773",5,Final,,,,
202203,8481801959,Valves; hydraulic or flow control valves,NMB,"114,867","3,806","17,980",163,"132,847","3,969",Final,,,,
202203,8481801969,Valves; plug cocks and valves,NMB,"48,424","131,322",0,0,"48,424","131,322",Final,,,,
202203,8481801971,Valves; quick release couplings,NMB,"4,170",5,0,0,"4,170",5,Final,,,,
202203,8481801979,Valves; refrigeration valves,NMB,"4,523",26,"56,134","2,992","60,657","3,018",Final,,,,
202203,8481801981,Valves; solenoid valves,NMB,"50,029",408,"33,750",527,"83,779",935,Final,,,,
202203,8481801991,"Valves; taps, cocks and valves for use as water plumbing fittings",NMB,"277,758","28,598","22,987",296,"300,745","28,894",Final,,,,
202203,8481801999,Valves; n.e.c. in item no. 8481.80,NMB,"1,009,720","94,141","261,012",286,"1,270,732","94,427",Final,,,,
202203,8481900100,"Valves; parts of taps, cocks and valves for motor vehicles, other than of engine valves",,914,,0,,914,,Final,,,,
202203,8481900900,Valves; parts of valves for pneumatic tyres and tubes,,"1,339",,0,,"1,339",,Final,,,,
202203,8481901905,Valves; parts of air control or pneumatic valves,,"1,236",,0,,"1,236",,Final,,,,
202203,8481901919,Valves; parts of ball or spherical plug valves,,"17,340",,0,,"17,340",,Final,,,,
202203,8481901921,Valves; parts of ball float or level control valves,,452,,0,,452,,Final,,,,
202203,8481901925,Valves; parts of butterfly valves,,"20,909",,740,,"21,649",,Final,,,,
202203,8481901929,Valves; parts of check valves,,"6,415",,0,,"6,415",,Final,,,,
202203,8481901941,Valves; parts of hydraulic or flow control valves,,"10,956",,0,,"10,956",,Final,,,,
202203,8481901951,Valves; parts of pressure control and regulating valves,,"292,151",,0,,"292,151",,Final,,,,
202203,8481901959,Valves; parts of refrigeration valves,,0,,58,,58,,Final,,,,
202203,8481901961,Valves; parts of relief and safety valves,,71,,157,,228,,Final,,,,
202203,8481901971,"Valves; parts of taps, cocks and valves, for use as water plumbing fittings",,"32,652",,"61,824",,"94,476",,Final,,,,
202203,8481901979,Valves; parts of thermostatic and thermoscopic mixing valves,,"3,865",,0,,"3,865",,Final,,,,
202203,8481901989,Valves; parts n.e.c. in item no. 8481.90,,"387,364",,"50,265",,"437,629",,Final,,,,
202203,8482100000,Ball bearings,,"18,449",,"12,567",,"31,016",,Final,,,,
202203,8482200000,"Bearings; tapered roller bearings, including cone and tapered roller assemblies",,0,,"2,362",,"2,362",,Final,,,,
202203,8482300000,Bearings; spherical roller bearings,,"3,707",,0,,"3,707",,Final,,,,
202203,8482400000,"Bearings; needle roller bearings, including cage and needle roller assemblies",,"2,053",,113,,"2,166",,Final,,,,
202203,8482800000,"Bearings; n.e.c. in heading no. 8482, including combined ball/roller",,"138,061",,"20,326",,"158,387",,Final,,,,
202203,8482910000,"Bearings; parts, balls, needles and rollers",,0,,104,,104,,Final,,,,
202203,8482990000,"Bearings; parts, (other than balls, needles and rollers)",,"4,480",,171,,"4,651",,Final,,,,
202203,8483100100,Crank shafts and cam shafts; for internal combustion engines,,"285,891",,"3,987",,"289,878",,Final,,,,
202203,8483101100,Transmission shafts and cranks; designed for use solely or principally with a particular machine or appliance,,"63,992",,"2,841",,"66,833",,Final,,,,
202203,8483101909,"Transmission shafts and cranks; other than those designed for use solely or principally with a particular machine or appliance, other than power take-off shafts",,"98,558",,"24,005",,"122,563",,Final,,,,
202203,8483200100,"Bearing housings, incorporating ball or roller bearings; designed for use solely or principally with a particular machine or appliance",,"14,331",,0,,"14,331",,Final,,,,
202203,8483200900,"Bearing housings, incorporating ball or roller bearings; other than those designed for use solely or principally with a particular machine or appliance",,"27,538",,719,,"28,257",,Final,,,,
202203,8483300100,"Bearing housings, not incorporating ball or roller bearings and plain shaft bearings; designed for use solely or principally with a particular machine or appliance",,"15,365",,"6,339",,"21,704",,Final,,,,
202203,8483300900,"Bearing housings, not incorporating ball or roller bearings and plain shaft bearings; other than those designed for use solely or principally with a particular machine or appliance",,"882,531",,"45,221",,"927,752",,Final,,,,
202203,8483402000,"Gears and gearing; (excluding transmission elements presented separately), ball screws, gear boxes, torque converters and other speed changers (not roller screws), for use solely or principally with a particular machine or appliance",,"106,005",,"2,132",,"108,137",,Final,,,,
202203,8483409009,"Gears and gearing; (excluding transmission elements presented separately), ball screws, gear boxes, torque converters and other speed changers (not roller screws), not for use solely or principally with particular machine or appliance",,"101,636",,"200,628",,"302,264",,Final,,,,
202203,8483500100,Pulley blocks,NMB,"7,645",19,0,0,"7,645",19,Final,,,,
202203,8483501100,"Pulleys and flywheels, designed for use solely or principally with a particular machine or appliance",,"2,148",,"67,572",,"69,720",,Final,,,,
202203,8483501901,"Machinery; pulleys, cast iron vee pulleys, not designed for use solely or principally with a particular machine or appliance",,"1,394",,0,,"1,394",,Final,,,,
202203,8483501909,"Machinery; flywheels and pulleys, n.e.c. in heading no. 8435, not designed for use solely or principally with a particular machine or appliance",,"32,037",,"4,942",,"36,979",,Final,,,,
202203,8483600100,Clutches and shaft couplings (including universal joints); designed for use solely or principally with a particular machine or appliance,,"20,264",,290,,"20,554",,Final,,,,
202203,8483600900,Clutches and shaft couplings (including universal joints); not designed for use solely or principally with a machine or appliance,,"23,961",,"2,302",,"26,263",,Final,,,,
202203,8483900100,"Transmission components; toothed wheels, chain sprockets and other transmission elements presented separately; parts, designed for use solely or principally with a particular machine or appliance",,"17,692",,"1,032",,"18,724",,Final,,,,
202203,8483900900,"Transmission components; toothed wheels, chain sprockets and other transmission elements presented separately; parts, other than those designed for use solely or principally with a particular machine or appliance",,"21,750",,"37,872",,"59,622",,Final,,,,
202203,8484100000,Gaskets and similar joints; of metal sheeting combined with other materials or of two or more layers of metal,,"81,624",,"13,350",,"94,974",,Final,,,,
202203,8484200000,Seals; mechanical,,"369,766",,"32,117",,"401,883",,Final,,,,
202203,8484900000,"Gaskets sets or assortments of gaskets and similar joints; dissimilar in composition, put up in pouches, envelopes or similar packings",,"53,665",,"6,752",,"60,417",,Final,,,,
202203,8485800900,Machines for additive manufacturing; n.e.c. in heading no 8485,NMB,"21,764",4,250,3,"22,014",7,Final,,,,
202203,8486201000,"Machines and apparatus for the manufacture of semiconductor devices or of electronic integrated circuits; centrifuges, including centrifugal dryers",NMB,"1,553,804",2,0,0,"1,553,804",2,Final,,,,
202203,8486401700,"Machines and apparatus specified in Note 11 (C) to this Chapter; lifting, handling, loading or unloading machinery n.e.c. in item no. 8486.40",,"25,000",,0,,"25,000",,Final,,,,
202203,8486403300,"Machines and apparatus specified in Note 11 (C) to this Chapter; machines and apparatus for soldering, brazing or welding (other than resistance welding), and machines and apparatus for hot spraying of metals or cermets",NMB,180,10,0,0,180,10,Final,,,,
202203,8486902700,"Machines and apparatus of heading 8486; parts of automated machines for transport, handling and storage of semiconductor wafers, wafer cassettes, wafer boxes and other material for semiconductor devices",,0,,"28,526",,"28,526",,Final,,,,
202203,8486905900,"Machines and apparatus of heading 8486; machines and apparatus for the treatment of semiconductor materials by a process involving a change in temperature, parts (other than parts of furnaces and ovens)",,"17,207",,0,,"17,207",,Final,,,,
202203,8486907700,Machines and apparatus of heading 8486; parts of particle accelerators,,"1,066,232",,0,,"1,066,232",,Final,,,,
202203,8486907900,"Machines and apparatus of heading 8486; electrical machines and apparatus, parts n.e.c. in item no. 8486.90",,"11,389",,0,,"11,389",,Final,,,,
202203,8486909900,"Machines and apparatus of heading 8486; parts and accessories, n.e.c. in item no. 8486.90",,"160,104",,0,,"160,104",,Final,,,,
202203,8487100000,Ships' or boats' propellers and blades therefor,,"39,089",,"6,291",,"45,380",,Final,,,,
202203,8487900100,"Machinery; parts, lubricators, grease cups, grease nipples",,50,,90,,140,,Final,,,,
202203,8487900910,"Machinery parts; other than lubricators, grease cups, or grease nipples",,"24,867",,"4,990",,"29,857",,Final,,,,
202203,8501100001,"Electric motors; DC, of an output not exceeding 37.5W",NMB,"64,028",197,"7,671",37,"71,699",234,Final,,,,
202203,8501100009,"Electric motors; other than DC, of an output not exceeding 37.5W",NMB,"47,002",120,"9,940",26,"56,942",146,Final,,,,
202203,8501200101,"Electric motors; universal AC/DC motors, other than for toys, of an output exceeding 373W but not exceeding 746W",NMB,"4,147",10,"8,815",2,"12,962",12,Final,,,,
202203,8501200109,"Electric motors; universal AC/DC motors, other than for toys, of an output from 746W to 7kW inclusive",NMB,"34,734",24,0,0,"34,734",24,Final,,,,
202203,8501200111,"Electric motors; universal AC/DC motors, other than for toys, of an output exceeding 7kW but not exceeding 37kW",NMB,"7,292",4,0,0,"7,292",4,Final,,,,
202203,8501200119,"Electric motors; universal AC/DC motors, other than for toys, of an output exceeding 37kW but not exceeding 55kW",NMB,0,0,108,1,108,1,Final,,,,
202203,8501200901,"Electric motors; universal AC/DC motors, of an output not exceeding 75W",NMB,"8,129",62,937,4,"9,066",66,Final,,,,
202203,8501200929,"Electric motors; universal AC/DC motors, of an output exceeding 186kW",NMB,0,0,"15,009",3,"15,009",3,Final,,,,
202203,8501310100,"Electric motors; DC motors, of an output exceeding 373W but not exceeding 750W",NMB,100,4,"14,134",110,"14,234",114,Final,,,,
202203,8501310900,"Electric motors; DC motors, of an output exceeding 37.5W but not exceeding 373W",NMB,"10,974",16,"25,217",64,"36,191",80,Final,,,,
202203,8501311910,"Electric generators; DC generators (other than photovoltaic), of an output not exceeding 750W",NMB,"3,110",2,"19,021",5,"22,131",7,Final,,,,
202203,8501320100,"Electric motors; DC motors, of an output exceeding 750W but not exceeding 55kW",NMB,0,0,"14,324",103,"14,324",103,Final,,,,
202203,8501320900,"Electric motors; DC motors, of an output exceeding 55kW but not exceeding 75kW",NMB,0,0,515,8,515,8,Final,,,,
202203,8501400101,"Electric motors; AC motors, single-phase, of an output exceeding 373W but not exceeding 746W",NMB,"23,531",134,"3,068",32,"26,599",166,Final,,,,
202203,8501400901,"Electric motors; AC motors, single-phase, not exceeding 75W",NMB,910,19,"20,271",201,"21,181",220,Final,,,,
202203,8501400909,"Electric motors; AC motors, single-phase, exceeding 75W but not exceeding 186W",NMB,"5,889",86,"9,272",132,"15,161",218,Final,,,,
202203,8501400919,"Electric motors; AC motors, single-phase, exceeding 186W but not exceeding 373W",NMB,"3,317",43,"3,778",44,"7,095",87,Final,,,,
202203,8501400929,"Electric motors; AC motors, single-phase, exceeding 186kW",NMB,"1,035",1,0,0,"1,035",1,Final,,,,
202203,8501510100,"Electric motors; AC motors, multi-phase, of an output exceeding 373W but not exceeding 750W",NMB,"1,855",2,"2,139",5,"3,994",7,Final,,,,
202203,8501510900,"Electric motors; AC motors, multi-phase, of an output not exceeding 373W",NMB,0,0,"3,123",8,"3,123",8,Final,,,,
202203,8501520100,"Electric motors; AC motors, multi-phase, of an output exceeding 750W but not exceeding 55kW",NMB,"42,868",20,"39,198",47,"82,066",67,Final,,,,
202203,8501520900,"Electric motors; AC motors, multi-phase, of an output exceeding 55kW but not exceeding 75kW",NMB,"55,523",79,"42,079",22,"97,602",101,Final,,,,
202203,8501530000,"Electric motors, AC motors, multi-phase, of an output exceeding 75kW",NMB,0,0,"66,284",14,"66,284",14,Final,,,,
202203,8501610010,"Electric generators; (excluding generating sets), AC generators (alternators), other than photovoltaic generators, of an output not exceeding 75kVA",NMB,880,1,487,1,"1,367",2,Final,,,,
202203,8501720000,"Electric generators; photovoltaic DC generators, of an output exceeding 50W",NMB,"3,992",3,0,0,"3,992",3,Final,,,,
202203,8502110000,"Electric generating sets; with compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of an output not exceeding 75kVA",NMB,"26,193",2,0,0,"26,193",2,Final,,,,
202203,8502120000,"Electric generating sets; with compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of an output exceeding 75kVA but not exceeding 375kVA",NMB,"26,497",1,0,0,"26,497",1,Final,,,,
202203,8502390000,"Electric generating sets; (excluding those with spark-ignition or compression-ignition internal combustion piston engines), other than wind powered",NMB,0,0,"20,139",15,"20,139",15,Final,,,,
202203,8503000101,"Electric motors; parts, DC motors of an output exceeding 373W but not exceeding 55kW",,0,,197,,197,,Final,,,,
202203,8503000109,"Electric motors; parts, other than DC motors but including universal AC/DC motors, n.e.c. in heading no. 8503, of an output exceeding 373W but not exceeding 55W",,"104,984",,"5,950",,"110,934",,Final,,,,
